Bext,Bscat,Babs
0.005490618,0.002526213,0.002964405
0.005482771,0.002523053,0.002959718
0.005474936,0.002519899,0.002955038
0.005467112,0.00251675,0.002950362
0.005459299,0.002513607,0.002945692
0.005451496,0.002510469,0.002941027
0.005443705,0.002507337,0.002936368
0.005435925,0.00250421,0.002931714
0.005428155,0.002501089,0.002927066
0.005420397,0.002497973,0.002922424
0.005412649,0.002494861,0.002917788
0.005404913,0.002491755,0.002913157
0.005397187,0.002488654,0.002908533
0.005389472,0.002485557,0.002903915
0.005381768,0.002482466,0.002899302
0.005374075,0.002479379,0.002894696
0.005366393,0.002476296,0.002890097
0.005358722,0.002473218,0.002885504
0.005351062,0.002470145,0.002880917
0.005343414,0.002467076,0.002876337
0.005335776,0.002464012,0.002871764
0.00532815,0.002460951,0.002867198
0.005320535,0.002457895,0.002862639
0.005312931,0.002454844,0.002858087
0.005305339,0.002451796,0.002853543
0.005297758,0.002448753,0.002849005
0.005290189,0.002445713,0.002844475
0.005282631,0.002442678,0.002839953
0.005275085,0.002439646,0.002835439
0.005267551,0.002436619,0.002830932
0.005260029,0.002433595,0.002826434
0.005252519,0.002430576,0.002821943
0.005245021,0.00242756,0.002817461
0.005237535,0.002424548,0.002812987
0.005230062,0.00242154,0.002808522
0.005222601,0.002418536,0.002804065
0.005215152,0.002415535,0.002799617
0.005207716,0.002412538,0.002795178
0.005200293,0.002409545,0.002790748
0.005192883,0.002406556,0.002786327
0.005185485,0.00240357,0.002781915
0.005178101,0.002400588,0.002777513
0.00517073,0.00239761,0.00277312
0.005163372,0.002394635,0.002768737
0.005156028,0.002391664,0.002764364
0.005148697,0.002388697,0.00276
0.00514138,0.002385734,0.002755647
0.005134077,0.002382774,0.002751303
0.005126788,0.002379818,0.00274697
0.005119513,0.002376866,0.002742648
0.005112252,0.002373917,0.002738335
0.005105006,0.002370972,0.002734034
0.005097774,0.002368031,0.002729743
0.005090557,0.002365094,0.002725462
0.005083354,0.002362161,0.002721193
0.005076166,0.002359231,0.002716935
0.005068993,0.002356305,0.002712688
0.005061836,0.002353383,0.002708452
0.005054693,0.002350465,0.002704228
0.005047566,0.002347551,0.002700015
0.005040454,0.002344641,0.002695813
0.005033358,0.002341735,0.002691623
0.005026278,0.002338833,0.002687445
0.005019214,0.002335935,0.002683279
0.005012165,0.002333041,0.002679125
0.005005133,0.002330151,0.002674982
0.004998117,0.002327265,0.002670852
0.004991117,0.002324383,0.002666734
0.004984134,0.002321506,0.002662628
0.004977167,0.002318633,0.002658534
0.004970217,0.002315764,0.002654453
0.004963283,0.0023129,0.002650384
0.004956367,0.00231004,0.002646327
0.004949467,0.002307184,0.002642283
0.004942585,0.002304333,0.002638252
0.00493572,0.002301486,0.002634234
0.004928872,0.002298644,0.002630228
0.004922041,0.002295806,0.002626235
0.004915228,0.002292974,0.002622254
0.004908432,0.002290145,0.002618287
0.004901654,0.002287322,0.002614332
0.004894894,0.002284503,0.002610391
0.004888152,0.00228169,0.002606462
0.004881427,0.002278881,0.002602546
0.00487472,0.002276077,0.002598643
0.004868032,0.002273278,0.002594754
0.004861361,0.002270484,0.002590877
0.004854709,0.002267695,0.002587014
0.004848075,0.002264911,0.002583163
0.004841459,0.002262133,0.002579326
0.004834861,0.00225936,0.002575502
0.004828282,0.002256592,0.00257169
0.004821721,0.002253829,0.002567892
0.004815179,0.002251072,0.002564107
0.004808655,0.00224832,0.002560335
0.00480215,0.002245573,0.002556577
0.004795663,0.002242832,0.002552831
0.004789195,0.002240097,0.002549098
0.004782746,0.002237367,0.002545379
0.004776315,0.002234643,0.002541672
0.004769903,0.002231925,0.002537978
0.00476351,0.002229212,0.002534298
0.004757135,0.002226505,0.00253063
0.004750779,0.002223804,0.002526975
0.004744442,0.002221109,0.002523333
0.004738124,0.00221842,0.002519704
0.004731824,0.002215737,0.002516087
0.004725544,0.00221306,0.002512484
0.004719281,0.002210389,0.002508893
0.004713038,0.002207724,0.002505314
0.004706813,0.002205065,0.002501748
0.004700607,0.002202412,0.002498195
0.00469442,0.002199766,0.002494654
0.004688251,0.002197125,0.002491126
0.004682101,0.002194491,0.00248761
0.00467597,0.002191864,0.002484106
0.004669857,0.002189243,0.002480614
0.004663762,0.002186628,0.002477135
0.004657687,0.002184019,0.002473667
0.004651629,0.002181417,0.002470212
0.00464559,0.002178822,0.002466768
0.004639569,0.002176233,0.002463337
0.004633567,0.00217365,0.002459917
0.004627583,0.002171074,0.002456508
0.004621617,0.002168505,0.002453112
0.004615669,0.002165942,0.002449726
0.004609739,0.002163386,0.002446353
0.004603827,0.002160837,0.00244299
0.004597933,0.002158294,0.002439639
0.004592057,0.002155758,0.002436298
0.004586199,0.002153229,0.002432969
0.004580358,0.002150707,0.002429651
0.004574535,0.002148191,0.002426344
0.004568729,0.002145682,0.002423047
0.004562941,0.00214318,0.002419761
0.00455717,0.002140685,0.002416486
0.004551417,0.002138196,0.002413221
0.004545681,0.002135715,0.002409966
0.004539961,0.00213324,0.002406721
0.004534259,0.002130772,0.002403487
0.004528574,0.002128311,0.002400263
0.004522905,0.002125857,0.002397048
0.004517253,0.002123409,0.002393844
0.004511618,0.002120969,0.002390649
0.004505999,0.002118535,0.002387463
0.004500396,0.002116109,0.002384287
0.00449481,0.002113689,0.002381121
0.00448924,0.002111276,0.002377964
0.004483686,0.00210887,0.002374816
0.004478147,0.002106471,0.002371677
0.004472625,0.002104078,0.002368547
0.004467118,0.002101693,0.002365425
0.004461627,0.002099314,0.002362313
0.004456151,0.002096942,0.002359209
0.004450691,0.002094577,0.002356113
0.004445245,0.002092219,0.002353026
0.004439815,0.002089868,0.002349947
0.0044344,0.002087523,0.002346877
0.004429,0.002085186,0.002343814
0.004423614,0.002082855,0.00234076
0.004418243,0.00208053,0.002337713
0.004412886,0.002078213,0.002334674
0.004407544,0.002075902,0.002331642
0.004402216,0.002073598,0.002328618
0.004396902,0.0020713,0.002325602
0.004391602,0.00206901,0.002322593
0.004386316,0.002066725,0.002319591
0.004381044,0.002064448,0.002316596
0.004375785,0.002062177,0.002313608
0.00437054,0.002059912,0.002310627
0.004365308,0.002057654,0.002307653
0.004360089,0.002055403,0.002304686
0.004354883,0.002053158,0.002301725
0.00434969,0.002050919,0.002298771
0.00434451,0.002048687,0.002295823
0.004339343,0.002046461,0.002292882
0.004334188,0.002044242,0.002289946
0.004329046,0.002042029,0.002287017
0.004323916,0.002039822,0.002284094
0.004318799,0.002037621,0.002281177
0.004313693,0.002035427,0.002278266
0.0043086,0.002033239,0.002275361
0.004303518,0.002031057,0.002272461
0.004298448,0.002028881,0.002269568
0.00429339,0.002026711,0.002266679
0.004288343,0.002024547,0.002263796
0.004283308,0.002022389,0.002260919
0.004278284,0.002020237,0.002258047
0.004273271,0.002018091,0.00225518
0.004268269,0.002015951,0.002252318
0.004263279,0.002013817,0.002249462
0.004258299,0.002011688,0.00224661
0.004253329,0.002009565,0.002243764
0.004248371,0.002007448,0.002240922
0.004243423,0.002005337,0.002238086
0.004238485,0.002003231,0.002235254
0.004233558,0.002001131,0.002232427
0.004228641,0.001999036,0.002229604
0.004223734,0.001996947,0.002226787
0.004218837,0.001994863,0.002223974
0.00421395,0.001992785,0.002221165
0.004209073,0.001990712,0.002218361
0.004204205,0.001988644,0.002215561
0.004199348,0.001986582,0.002212766
0.004194499,0.001984525,0.002209975
0.004189661,0.001982473,0.002207188
0.004184832,0.001980426,0.002204406
0.004180012,0.001978384,0.002201628
0.004175201,0.001976347,0.002198854
0.0041704,0.001974316,0.002196084
0.004165608,0.001972289,0.002193318
0.004160824,0.001970267,0.002190557
0.00415605,0.00196825,0.0021878
0.004151285,0.001966238,0.002185046
0.004146528,0.001964231,0.002182297
0.00414178,0.001962229,0.002179551
0.004137041,0.001960231,0.00217681
0.00413231,0.001958238,0.002174073
0.004127588,0.001956249,0.002171339
0.004122875,0.001954265,0.00216861
0.00411817,0.001952286,0.002165884
0.004113473,0.001950311,0.002163162
0.004108785,0.001948341,0.002160444
0.004104105,0.001946375,0.00215773
0.004099433,0.001944413,0.00215502
0.00409477,0.001942456,0.002152314
0.004090114,0.001940503,0.002149612
0.004085467,0.001938554,0.002146913
0.004080828,0.001936609,0.002144218
0.004076197,0.001934669,0.002141528
0.004071573,0.001932733,0.002138841
0.004066958,0.001930801,0.002136158
0.004062351,0.001928873,0.002133478
0.004057752,0.001926949,0.002130803
0.00405316,0.001925028,0.002128132
0.004048576,0.001923112,0.002125464
0.004044,0.0019212,0.0021228
0.004039432,0.001919292,0.00212014
0.004034872,0.001917387,0.002117485
0.004030319,0.001915487,0.002114833
0.004025774,0.00191359,0.002112185
0.004021237,0.001911697,0.00210954
0.004016708,0.001909807,0.0021069
0.004012186,0.001907922,0.002104264
0.004007672,0.001906039,0.002101632
0.004003165,0.001904161,0.002099004
0.003998666,0.001902286,0.00209638
0.003994175,0.001900415,0.00209376
0.003989691,0.001898547,0.002091144
0.003985215,0.001896683,0.002088533
0.003980747,0.001894822,0.002085925
0.003976286,0.001892964,0.002083321
0.003971833,0.00189111,0.002080722
0.003967387,0.00188926,0.002078127
0.003962949,0.001887413,0.002075536
0.003958518,0.001885569,0.00207295
0.003954096,0.001883728,0.002070367
0.00394968,0.001881891,0.002067789
0.003945273,0.001880057,0.002065216
0.003940873,0.001878226,0.002062646
0.00393648,0.001876399,0.002060081
0.003932096,0.001874575,0.002057521
0.003927719,0.001872754,0.002054965
0.003923349,0.001870936,0.002052413
0.003918987,0.001869121,0.002049866
0.003914633,0.001867309,0.002047324
0.003910287,0.001865501,0.002044786
0.003905948,0.001863696,0.002042252
0.003901617,0.001861893,0.002039724
0.003897294,0.001860094,0.0020372
0.003892978,0.001858298,0.00203468
0.00388867,0.001856505,0.002032166
0.00388437,0.001854715,0.002029656
0.003880078,0.001852927,0.00202715
0.003875793,0.001851143,0.00202465
0.003871517,0.001849362,0.002022155
0.003867248,0.001847584,0.002019664
0.003862987,0.001845809,0.002017178
0.003858734,0.001844036,0.002014697
0.003854489,0.001842267,0.002012222
0.003850251,0.001840501,0.002009751
0.003846022,0.001838737,0.002007285
0.003841801,0.001836977,0.002004824
0.003837587,0.001835219,0.002002368
0.003833382,0.001833464,0.001999918
0.003829184,0.001831712,0.001997472
0.003824995,0.001829963,0.001995032
0.003820814,0.001828217,0.001992596
0.00381664,0.001826474,0.001990166
0.003812475,0.001824734,0.001987741
0.003808318,0.001822996,0.001985322
0.003804169,0.001821262,0.001982908
0.003800028,0.00181953,0.001980499
0.003795896,0.001817801,0.001978095
0.003791771,0.001816075,0.001975696
0.003787655,0.001814351,0.001973303
0.003783547,0.001812631,0.001970916
0.003779447,0.001810913,0.001968533
0.003775355,0.001809199,0.001966157
0.003771272,0.001807487,0.001963785
0.003767197,0.001805778,0.001961419
0.00376313,0.001804072,0.001959059
0.003759072,0.001802368,0.001956704
0.003755022,0.001800668,0.001954354
0.00375098,0.00179897,0.00195201
0.003746947,0.001797275,0.001949672
0.003742922,0.001795583,0.001947339
0.003738905,0.001793894,0.001945011
0.003734897,0.001792208,0.00194269
0.003730897,0.001790524,0.001940373
0.003726906,0.001788843,0.001938063
0.003722923,0.001787166,0.001935758
0.003718949,0.001785491,0.001933458
0.003714983,0.001783819,0.001931164
0.003711025,0.001782149,0.001928876
0.003707076,0.001780483,0.001926593
0.003703136,0.001778819,0.001924316
0.003699204,0.001777159,0.001922045
0.00369528,0.001775501,0.001919779
0.003691365,0.001773846,0.001917519
0.003687459,0.001772194,0.001915265
0.003683561,0.001770545,0.001913016
0.003679672,0.001768899,0.001910773
0.003675791,0.001767256,0.001908535
0.003671918,0.001765615,0.001906303
0.003668054,0.001763978,0.001904077
0.003664199,0.001762343,0.001901856
0.003660352,0.001760711,0.001899641
0.003656514,0.001759082,0.001897432
0.003652684,0.001757456,0.001895228
0.003648863,0.001755834,0.00189303
0.003645051,0.001754214,0.001890837
0.003641246,0.001752596,0.00188865
0.003637451,0.001750982,0.001886469
0.003633664,0.001749371,0.001884293
0.003629885,0.001747763,0.001882122
0.003626115,0.001746157,0.001879957
0.003622353,0.001744555,0.001877798
0.0036186,0.001742956,0.001875644
0.003614855,0.001741359,0.001873496
0.003611119,0.001739766,0.001871353
0.003607391,0.001738175,0.001869216
0.003603672,0.001736588,0.001867084
0.003599961,0.001735003,0.001864958
0.003596258,0.001733422,0.001862837
0.003592564,0.001731843,0.001860721
0.003588878,0.001730268,0.001858611
0.003585201,0.001728695,0.001856506
0.003581532,0.001727126,0.001854406
0.003577871,0.001725559,0.001852312
0.003574218,0.001723995,0.001850223
0.003570574,0.001722435,0.001848139
0.003566938,0.001720877,0.001846061
0.00356331,0.001719323,0.001843987
0.003559691,0.001717771,0.001841919
0.00355608,0.001716223,0.001839856
0.003552476,0.001714678,0.001837799
0.003548881,0.001713135,0.001835746
0.003545294,0.001711596,0.001833699
0.003541716,0.001710059,0.001831656
0.003538145,0.001708526,0.001829619
0.003534582,0.001706996,0.001827586
0.003531027,0.001705469,0.001825559
0.003527481,0.001703944,0.001823536
0.003523942,0.001702423,0.001821519
0.003520411,0.001700905,0.001819506
0.003516888,0.00169939,0.001817498
0.003513373,0.001697878,0.001815495
0.003509866,0.001696369,0.001813497
0.003506366,0.001694863,0.001811503
0.003502874,0.00169336,0.001809514
0.003499391,0.00169186,0.00180753
0.003495914,0.001690363,0.001805551
0.003492446,0.001688869,0.001803576
0.003488985,0.001687379,0.001801606
0.003485531,0.001685891,0.00179964
0.003482085,0.001684406,0.001797679
0.003478647,0.001682924,0.001795723
0.003475216,0.001681446,0.001793771
0.003471793,0.00167997,0.001791823
0.003468377,0.001678497,0.00178988
0.003464969,0.001677028,0.001787941
0.003461567,0.001675561,0.001786006
0.003458174,0.001674097,0.001784076
0.003454787,0.001672637,0.00178215
0.003451407,0.001671179,0.001780228
0.003448035,0.001669724,0.001778311
0.00344467,0.001668273,0.001776397
0.003441312,0.001666824,0.001774488
0.003437961,0.001665378,0.001772583
0.003434618,0.001663936,0.001770682
0.003431281,0.001662496,0.001768785
0.003427951,0.001661059,0.001766892
0.003424628,0.001659625,0.001765003
0.003421312,0.001658194,0.001763117
0.003418002,0.001656766,0.001761236
0.0034147,0.001655341,0.001759359
0.003411404,0.001653919,0.001757485
0.003408115,0.0016525,0.001755615
0.003404833,0.001651084,0.001753749
0.003401557,0.00164967,0.001751887
0.003398288,0.00164826,0.001750028
0.003395025,0.001646852,0.001748173
0.003391769,0.001645448,0.001746322
0.00338852,0.001644046,0.001744474
0.003385276,0.001642647,0.00174263
0.00338204,0.001641251,0.001740789
0.003378809,0.001639857,0.001738952
0.003375585,0.001638467,0.001737118
0.003372367,0.001637079,0.001735288
0.003369155,0.001635695,0.001733461
0.00336595,0.001634313,0.001731637
0.003362751,0.001632933,0.001729817
0.003359558,0.001631557,0.001728001
0.00335637,0.001630183,0.001726187
0.003353189,0.001628812,0.001724377
0.003350014,0.001627444,0.00172257
0.003346845,0.001626079,0.001720766
0.003343682,0.001624716,0.001718966
0.003340525,0.001623356,0.001717168
0.003337373,0.001621999,0.001715374
0.003334227,0.001620644,0.001713583
0.003331087,0.001619293,0.001711795
0.003327953,0.001617943,0.00171001
0.003324825,0.001616597,0.001708228
0.003321702,0.001615253,0.001706449
0.003318585,0.001613912,0.001704673
0.003315473,0.001612573,0.0017029
0.003312367,0.001611237,0.00170113
0.003309267,0.001609904,0.001699363
0.003306172,0.001608573,0.001697599
0.003303082,0.001607245,0.001695838
0.003299998,0.001605919,0.001694079
0.003296919,0.001604596,0.001692324
0.003293846,0.001603275,0.001690571
0.003290778,0.001601957,0.001688821
0.003287715,0.001600641,0.001687074
0.003284658,0.001599328,0.001685329
0.003281605,0.001598018,0.001683588
0.003278558,0.00159671,0.001681849
0.003275517,0.001595404,0.001680113
0.00327248,0.001594101,0.001678379
0.003269448,0.0015928,0.001676648
0.003266422,0.001591502,0.00167492
0.0032634,0.001590206,0.001673195
0.003260384,0.001588912,0.001671472
0.003257373,0.001587621,0.001669752
0.003254366,0.001586332,0.001668034
0.003251365,0.001585045,0.001666319
0.003248368,0.001583761,0.001664607
0.003245377,0.001582479,0.001662897
0.00324239,0.0015812,0.00166119
0.003239408,0.001579923,0.001659485
0.003236431,0.001578648,0.001657783
0.003233459,0.001577375,0.001656084
0.003230492,0.001576105,0.001654387
0.003227529,0.001574837,0.001652693
0.003224571,0.001573571,0.001651001
0.003221618,0.001572307,0.001649311
0.00321867,0.001571046,0.001647624
0.003215726,0.001569786,0.00164594
0.003212787,0.001568529,0.001644258
0.003209853,0.001567274,0.001642579
0.003206923,0.001566021,0.001640902
0.003203998,0.001564771,0.001639228
0.003201078,0.001563522,0.001637556
0.003198162,0.001562276,0.001635886
0.003195251,0.001561032,0.001634219
0.003192344,0.001559789,0.001632555
0.003189442,0.001558549,0.001630893
0.003186545,0.001557311,0.001629233
0.003183652,0.001556075,0.001627576
0.003180763,0.001554841,0.001625922
0.003177879,0.00155361,0.001624269
0.003174999,0.00155238,0.00162262
0.003172124,0.001551152,0.001620972
0.003169254,0.001549926,0.001619328
0.003166388,0.001548702,0.001617685
0.003163526,0.00154748,0.001616045
0.003160668,0.00154626,0.001614408
0.003157816,0.001545042,0.001612773
0.003154967,0.001543826,0.001611141
0.003152123,0.001542612,0.001609511
0.003149283,0.0015414,0.001607883
0.003146448,0.00154019,0.001606258
0.003143617,0.001538982,0.001604635
0.003140791,0.001537775,0.001603015
0.003137969,0.001536571,0.001601398
0.003135151,0.001535368,0.001599782
0.003132337,0.001534167,0.00159817
0.003129528,0.001532969,0.00159656
0.003126723,0.001531771,0.001594952
0.003123923,0.001530576,0.001593347
0.003121127,0.001529383,0.001591744
0.003118335,0.001528191,0.001590144
0.003115548,0.001527001,0.001588546
0.003112764,0.001525813,0.001586951
0.003109986,0.001524627,0.001585358
0.003107211,0.001523443,0.001583768
0.003104441,0.00152226,0.001582181
0.003101675,0.001521079,0.001580596
0.003098913,0.0015199,0.001579013
0.003096156,0.001518723,0.001577433
0.003093403,0.001517547,0.001575856
0.003090655,0.001516374,0.001574281
0.00308791,0.001515202,0.001572709
0.00308517,0.001514031,0.001571139
0.003082434,0.001512863,0.001569572
0.003079703,0.001511696,0.001568007
0.003076975,0.00151053,0.001566445
0.003074252,0.001509367,0.001564886
0.003071534,0.001508205,0.001563329
0.003068819,0.001507045,0.001561775
0.003066109,0.001505886,0.001560223
0.003063404,0.001504729,0.001558674
0.003060702,0.001503574,0.001557128
0.003058005,0.001502421,0.001555584
0.003055312,0.001501269,0.001554043
0.003052623,0.001500119,0.001552504
0.003049939,0.00149897,0.001550969
0.003047259,0.001497823,0.001549435
0.003044583,0.001496678,0.001547905
0.003041912,0.001495535,0.001546377
0.003039244,0.001494393,0.001544852
0.003036582,0.001493252,0.001543329
0.003033923,0.001492114,0.001541809
0.003031269,0.001490976,0.001540292
0.003028619,0.001489841,0.001538778
0.003025973,0.001488707,0.001537266
0.003023331,0.001487575,0.001535757
0.003020694,0.001486444,0.00153425
0.003018061,0.001485315,0.001532747
0.003015433,0.001484187,0.001531246
0.003012809,0.001483061,0.001529747
0.003010189,0.001481937,0.001528252
0.003007573,0.001480814,0.001526759
0.003004962,0.001479693,0.001525269
0.003002355,0.001478573,0.001523781
0.002999752,0.001477455,0.001522297
0.002997153,0.001476339,0.001520815
0.002994559,0.001475224,0.001519335
0.002991969,0.001474111,0.001517859
0.002989384,0.001472999,0.001516385
0.002986803,0.001471889,0.001514914
0.002984226,0.00147078,0.001513446
0.002981653,0.001469673,0.00151198
0.002979085,0.001468567,0.001510517
0.00297652,0.001467463,0.001509057
0.002973961,0.001466361,0.0015076
0.002971405,0.00146526,0.001506145
0.002968854,0.001464161,0.001504693
0.002966307,0.001463063,0.001503244
0.002963764,0.001461967,0.001501798
0.002961226,0.001460872,0.001500354
0.002958692,0.001459779,0.001498914
0.002956162,0.001458687,0.001497475
0.002953637,0.001457597,0.00149604
0.002951116,0.001456508,0.001494608
0.002948599,0.001455421,0.001493178
0.002946086,0.001454336,0.001491751
0.002943578,0.001453252,0.001490326
0.002941074,0.001452169,0.001488905
0.002938574,0.001451088,0.001487486
0.002936079,0.001450009,0.00148607
0.002933587,0.001448931,0.001484656
0.0029311,0.001447855,0.001483246
0.002928618,0.00144678,0.001481838
0.002926139,0.001445707,0.001480432
0.002923665,0.001444635,0.00147903
0.002921195,0.001443565,0.00147763
0.002918729,0.001442496,0.001476233
0.002916268,0.001441429,0.001474839
0.00291381,0.001440363,0.001473447
0.002911357,0.001439299,0.001472058
0.002908909,0.001438237,0.001470672
0.002906464,0.001437176,0.001469288
0.002904024,0.001436116,0.001467908
0.002901587,0.001435058,0.001466529
0.002899155,0.001434002,0.001465154
0.002896728,0.001432947,0.001463781
0.002894304,0.001431893,0.001462411
0.002891884,0.001430841,0.001461043
0.002889469,0.001429791,0.001459679
0.002887058,0.001428742,0.001458316
0.002884651,0.001427694,0.001456957
0.002882248,0.001426649,0.0014556
0.00287985,0.001425604,0.001454246
0.002877455,0.001424561,0.001452894
0.002875065,0.00142352,0.001451545
0.002872679,0.00142248,0.001450198
0.002870296,0.001421442,0.001448854
0.002867918,0.001420405,0.001447513
0.002865544,0.00141937,0.001446174
0.002863174,0.001418336,0.001444838
0.002860809,0.001417304,0.001443505
0.002858447,0.001416273,0.001442174
0.002856089,0.001415244,0.001440845
0.002853735,0.001414216,0.001439519
0.002851386,0.00141319,0.001438196
0.00284904,0.001412166,0.001436875
0.002846699,0.001411142,0.001435556
0.002844361,0.001410121,0.00143424
0.002842028,0.001409101,0.001432927
0.002839698,0.001408082,0.001431616
0.002837372,0.001407065,0.001430307
0.002835051,0.001406049,0.001429001
0.002832733,0.001405035,0.001427698
0.002830419,0.001404022,0.001426397
0.002828109,0.001403011,0.001425098
0.002825803,0.001402002,0.001423802
0.002823501,0.001400994,0.001422508
0.002821203,0.001399987,0.001421216
0.002818909,0.001398982,0.001419927
0.002816618,0.001397978,0.00141864
0.002814332,0.001396976,0.001417356
0.002812049,0.001395976,0.001416074
0.00280977,0.001394976,0.001414794
0.002807495,0.001393979,0.001413517
0.002805224,0.001392983,0.001412241
0.002802957,0.001391988,0.001410969
0.002800693,0.001390995,0.001409698
0.002798433,0.001390003,0.00140843
0.002796177,0.001389013,0.001407164
0.002793924,0.001388024,0.0014059
0.002791676,0.001387037,0.001404639
0.002789431,0.001386051,0.00140338
0.002787189,0.001385067,0.001402123
0.002784952,0.001384084,0.001400868
0.002782718,0.001383103,0.001399615
0.002780488,0.001382123,0.001398365
0.002778261,0.001381144,0.001397117
0.002776038,0.001380168,0.001395871
0.002773819,0.001379192,0.001394627
0.002771603,0.001378218,0.001393385
0.002769391,0.001377246,0.001392145
0.002767182,0.001376274,0.001390908
0.002764977,0.001375305,0.001389672
0.002762776,0.001374337,0.001388439
0.002760578,0.00137337,0.001387208
0.002758383,0.001372405,0.001385979
0.002756192,0.001371441,0.001384751
0.002754005,0.001370478,0.001383526
0.002751821,0.001369518,0.001382303
0.00274964,0.001368558,0.001381082
0.002747463,0.0013676,0.001379863
0.00274529,0.001366643,0.001378646
0.00274312,0.001365688,0.001377431
0.002740953,0.001364734,0.001376219
0.002738789,0.001363782,0.001375007
0.002736629,0.001362831,0.001373798
0.002734473,0.001361881,0.001372591
0.00273232,0.001360933,0.001371386
0.00273017,0.001359987,0.001370183
0.002728023,0.001359041,0.001368982
0.00272588,0.001358097,0.001367782
0.00272374,0.001357155,0.001366585
0.002721603,0.001356214,0.001365389
0.00271947,0.001355274,0.001364195
0.002717339,0.001354336,0.001363003
0.002715212,0.001353399,0.001361813
0.002713089,0.001352463,0.001360625
0.002710968,0.001351529,0.001359439
0.002708851,0.001350597,0.001358254
0.002706737,0.001349665,0.001357072
0.002704626,0.001348735,0.001355891
0.002702518,0.001347806,0.001354712
0.002700414,0.001346879,0.001353535
0.002698312,0.001345953,0.001352359
0.002696214,0.001345029,0.001351185
0.002694119,0.001344105,0.001350014
0.002692027,0.001343183,0.001348843
0.002689938,0.001342263,0.001347675
0.002687852,0.001341344,0.001346508
0.002685769,0.001340426,0.001345343
0.002683689,0.001339509,0.00134418
0.002681612,0.001338594,0.001343019
0.002679539,0.00133768,0.001341859
0.002677468,0.001336767,0.001340701
0.0026754,0.001335856,0.001339544
0.002673336,0.001334946,0.00133839
0.002671274,0.001334037,0.001337237
0.002669215,0.00133313,0.001336085
0.00266716,0.001332224,0.001334936
0.002665107,0.001331319,0.001333788
0.002663057,0.001330416,0.001332641
0.00266101,0.001329514,0.001331496
0.002658966,0.001328613,0.001330353
0.002656925,0.001327713,0.001329212
0.002654887,0.001326815,0.001328072
0.002652852,0.001325918,0.001326934
0.002650819,0.001325022,0.001325797
0.00264879,0.001324127,0.001324663
0.002646763,0.001323234,0.001323529
0.002644739,0.001322342,0.001322397
0.002642718,0.001321451,0.001321267
0.0026407,0.001320561,0.001320139
0.002638685,0.001319673,0.001319012
0.002636672,0.001318786,0.001317887
0.002634663,0.0013179,0.001316763
0.002632656,0.001317015,0.001315641
0.002630652,0.001316132,0.00131452
0.002628651,0.00131525,0.001313401
0.002626652,0.001314369,0.001312283
0.002624656,0.001313489,0.001311167
0.002622663,0.00131261,0.001310053
0.002620673,0.001311733,0.00130894
0.002618686,0.001310857,0.001307829
0.002616701,0.001309982,0.001306719
0.002614719,0.001309108,0.001305611
0.00261274,0.001308235,0.001304504
0.002610763,0.001307364,0.001303399
0.002608789,0.001306494,0.001302296
0.002606818,0.001305624,0.001301194
0.00260485,0.001304757,0.001300093
0.002602884,0.00130389,0.001298994
0.002600921,0.001303024,0.001297897
0.00259896,0.00130216,0.001296801
0.002597003,0.001301296,0.001295706
0.002595048,0.001300434,0.001294614
0.002593095,0.001299573,0.001293522
0.002591145,0.001298713,0.001292432
0.002589198,0.001297854,0.001291344
0.002587254,0.001296997,0.001290257
0.002585312,0.00129614,0.001289172
0.002583373,0.001295285,0.001288088
0.002581436,0.001294431,0.001287006
0.002579502,0.001293578,0.001285925
0.002577571,0.001292725,0.001284846
0.002575642,0.001291875,0.001283768
0.002573716,0.001291025,0.001282692
0.002571793,0.001290176,0.001281617
0.002569872,0.001289328,0.001280543
0.002567953,0.001288482,0.001279472
0.002566038,0.001287636,0.001278401
0.002564125,0.001286792,0.001277333
0.002562214,0.001285949,0.001276265
0.002560306,0.001285106,0.0012752
0.002558401,0.001284265,0.001274135
0.002556498,0.001283425,0.001273073
0.002554598,0.001282586,0.001272011
0.0025527,0.001281748,0.001270952
0.002550805,0.001280911,0.001269893
0.002548912,0.001280076,0.001268837
0.002547022,0.001279241,0.001267781
0.002545135,0.001278407,0.001266727
0.00254325,0.001277575,0.001265675
0.002541367,0.001276743,0.001264624
0.002539488,0.001275912,0.001263575
0.00253761,0.001275083,0.001262527
0.002535735,0.001274254,0.001261481
0.002533863,0.001273427,0.001260436
0.002531993,0.0012726,0.001259393
0.002530126,0.001271775,0.001258351
0.002528262,0.001270951,0.001257311
0.0025264,0.001270127,0.001256272
0.00252454,0.001269305,0.001255235
0.002522683,0.001268484,0.001254199
0.002520828,0.001267663,0.001253165
0.002518976,0.001266844,0.001252132
0.002517127,0.001266026,0.001251101
0.00251528,0.001265208,0.001250071
0.002513435,0.001264392,0.001249043
0.002511593,0.001263577,0.001248016
0.002509754,0.001262762,0.001246991
0.002507917,0.001261949,0.001245967
0.002506082,0.001261137,0.001244945
0.00250425,0.001260325,0.001243925
0.00250242,0.001259515,0.001242905
0.002500593,0.001258706,0.001241888
0.002498769,0.001257897,0.001240871
0.002496947,0.00125709,0.001239857
0.002495127,0.001256284,0.001238844
0.00249331,0.001255478,0.001237832
0.002491496,0.001254674,0.001236822
0.002489683,0.00125387,0.001235813
0.002487874,0.001253068,0.001234806
0.002486067,0.001252266,0.001233801
