,Bscat,Time,Denuder
235,1.06E+01,11:00,Yes
236,1.70E+00,11:00,Yes
237,2.98E+00,11:00,Yes
238,1.83E+01,11:00,Yes
239,2.74E+01,11:00,Yes
240,1.55E+01,11:00,Yes
241,3.38E+00,11:00,Yes
242,9.20E+00,11:00,Yes
243,8.12E+00,11:00,Yes
244,8.25E+00,11:00,Yes
245,4.23E+00,11:00,Yes
246,1.29E+00,11:00,Yes
247,4.18E+00,11:00,Yes
248,5.11E+00,11:00,Yes
249,4.52E+00,11:00,Yes
250,8.08E+00,11:00,Yes
251,2.46E+01,11:00,Yes
252,4.91E+00,11:00,Yes
253,6.05E+00,11:00,Yes
254,1.28E+01,11:00,Yes
255,1.58E+01,11:00,Yes
256,7.74E+00,11:00,Yes
257,3.03E+01,11:00,Yes
258,2.45E+01,11:00,Yes
259,6.84E+00,11:00,Yes
260,5.34E+01,11:00,Yes
261,4.43E+01,11:00,Yes
262,1.10E+01,11:00,Yes
263,1.70E+01,11:00,Yes
264,1.41E+01,11:00,Yes
265,2.51E+01,11:00,Yes
266,7.43E+00,11:00,Yes
267,7.06E+00,11:00,Yes
268,1.18E+01,11:00,Yes
269,1.21E+01,11:00,Yes
270,7.32E+01,11:00,Yes
271,1.65E+00,11:00,Yes
272,2.84E+01,11:00,Yes
273,7.71E+00,11:00,Yes
274,5.49E-01,11:00,Yes
275,1.72E+00,11:00,Yes
276,2.26E+00,11:00,Yes
277,2.03E+01,11:00,Yes
278,7.63E-01,11:00,Yes
279,1.48E-01,11:00,Yes
280,2.64E+00,11:00,Yes
281,2.94E+01,11:00,Yes
282,3.49E+00,11:00,Yes
283,2.35E+00,11:00,Yes
284,2.22E+00,11:00,Yes
285,5.84E+00,11:00,Yes
286,8.70E+00,11:00,Yes
287,6.36E+00,11:00,Yes
288,2.96E+01,11:00,Yes
289,7.32E+00,11:00,Yes
290,1.26E+01,11:00,Yes
291,7.15E+00,11:00,Yes
292,3.35E+00,11:00,Yes
293,1.33E+00,11:00,Yes
294,2.23E+00,11:00,Yes
295,4.23E+00,11:00,Yes
296,6.32E+00,11:00,Yes
297,3.79E+01,11:00,Yes
298,1.51E+01,11:00,Yes
299,4.25E+00,11:00,Yes
300,4.39E+01,11:00,Yes
301,1.06E+02,11:00,Yes
302,7.79E+00,11:00,Yes
303,3.59E+00,11:00,Yes
304,5.24E+00,11:00,Yes
305,9.28E+00,11:00,Yes
306,4.02E+00,11:00,Yes
307,1.70E+01,11:00,Yes
308,1.56E+01,11:00,Yes
309,1.69E+01,11:00,Yes
310,6.61E+00,11:00,Yes
311,5.93E+00,11:00,Yes
312,2.49E+00,11:00,Yes
313,4.80E+00,11:00,Yes
314,3.71E+01,11:00,Yes
315,1.15E+01,11:00,Yes
316,1.69E+01,11:00,Yes
317,3.30E+01,11:00,Yes
318,4.79E+00,11:00,Yes
319,-4.68E-01,11:00,Yes
320,6.77E+00,11:00,Yes
321,3.00E-01,11:00,Yes
322,2.51E+01,11:00,Yes
323,1.41E+01,11:00,Yes
324,3.86E+00,11:00,Yes
325,4.24E-01,11:00,Yes
326,6.03E+01,11:00,Yes
327,4.56E+01,11:00,Yes
328,1.49E+01,11:00,Yes
329,1.99E+01,11:00,Yes
330,4.00E+00,11:00,Yes
331,7.10E+00,11:00,Yes
332,7.39E+00,11:00,Yes
333,4.64E+00,11:00,Yes
334,1.39E+01,11:00,Yes
335,9.21E+00,11:00,Yes
336,1.39E+00,11:00,Yes
337,3.08E+00,11:00,Yes
338,1.27E+01,11:00,Yes
339,1.12E+02,11:00,Yes
340,5.68E+00,11:00,Yes
341,2.35E+01,11:00,Yes
342,1.10E+01,11:00,Yes
343,1.08E+01,11:00,Yes
344,2.18E+01,11:00,Yes
345,1.62E+01,11:00,Yes
346,4.21E+00,11:00,Yes
347,8.09E-01,11:00,Yes
348,2.29E+01,11:00,Yes
349,7.07E+00,11:00,Yes
350,2.14E+01,11:00,Yes
351,8.59E+00,11:00,Yes
352,3.03E+01,11:00,Yes
353,1.22E+01,11:00,Yes
354,3.99E+01,11:00,Yes
355,3.04E+00,11:00,Yes
356,5.89E-01,11:00,Yes
357,9.11E+00,11:00,Yes
358,1.75E+01,11:00,Yes
359,1.68E+00,11:00,Yes
360,3.81E+00,11:00,Yes
361,4.99E+00,11:00,Yes
362,1.68E+01,11:00,Yes
363,2.11E+01,11:00,Yes
364,3.33E+00,11:00,Yes
365,5.49E+01,11:00,Yes
366,7.03E+00,11:00,Yes
367,2.22E+00,11:00,Yes
368,3.68E+00,11:00,Yes
369,3.80E+00,11:00,Yes
370,6.64E+01,11:00,Yes
371,1.07E+01,11:00,Yes
372,5.51E+00,11:00,Yes
373,1.17E+01,11:00,Yes
374,1.98E+01,11:00,Yes
375,2.60E+01,11:00,Yes
376,1.01E+01,11:00,Yes
377,4.49E+00,11:00,Yes
378,1.02E+01,11:00,Yes
379,5.42E+00,11:00,Yes
380,1.67E+00,11:00,Yes
381,1.05E+01,11:00,Yes
382,5.01E+00,11:00,Yes
383,1.69E+01,11:00,Yes
384,2.81E+01,11:00,Yes
385,3.70E+01,11:00,Yes
386,1.47E+01,11:00,Yes
387,3.22E+01,11:00,Yes
388,1.39E+01,11:00,Yes
389,8.83E+00,11:00,Yes
390,2.06E+00,11:00,Yes
391,1.66E+01,11:00,Yes
392,1.27E+01,11:00,Yes
393,5.16E+00,11:00,Yes
394,1.09E+01,11:00,Yes
395,1.61E+01,11:00,Yes
396,1.32E+01,11:00,Yes
397,1.18E+01,11:00,Yes
398,-5.80E-03,11:00,Yes
399,2.31E+01,11:00,Yes
400,1.22E+01,11:00,Yes
401,7.86E+00,11:00,Yes
402,1.54E+01,11:00,Yes
403,3.41E+00,11:00,Yes
404,1.37E+01,11:00,Yes
405,7.15E+00,11:00,Yes
406,7.09E+00,11:00,Yes
407,3.61E+00,11:00,Yes
408,1.90E+01,11:00,Yes
409,1.57E+01,11:00,Yes
410,8.43E+00,11:00,Yes
411,5.32E+00,11:00,Yes
412,3.91E+00,11:00,Yes
413,1.59E+01,11:00,Yes
414,2.42E+00,11:00,Yes
415,3.55E+00,11:00,Yes
416,1.20E+01,11:00,Yes
417,1.63E+01,11:00,Yes
418,1.50E+01,11:00,Yes
419,5.92E+00,11:00,Yes
420,3.44E+01,11:00,Yes
421,2.18E+00,11:00,Yes
422,3.27E+00,11:00,Yes
423,2.32E+01,11:00,Yes
424,3.21E-01,11:00,Yes
425,1.02E+01,11:00,Yes
426,2.32E+01,11:00,Yes
427,1.50E+01,11:00,Yes
428,2.87E+01,11:00,Yes
429,1.89E+01,11:00,Yes
430,2.25E+00,11:00,Yes
431,7.09E+00,11:00,Yes
432,3.76E+01,11:00,Yes
433,4.65E+00,11:00,Yes
434,1.42E+01,11:00,Yes
435,3.71E+01,11:00,Yes
436,1.61E+01,11:00,Yes
437,9.39E-01,11:00,Yes
438,4.55E+01,11:00,Yes
439,2.79E+00,11:00,Yes
440,1.73E+01,11:00,Yes
441,6.89E+00,11:00,Yes
442,1.90E+01,11:00,Yes
443,1.01E+01,11:00,Yes
444,7.06E+00,11:00,Yes
445,5.00E+00,11:00,Yes
446,1.29E+00,11:00,Yes
447,5.59E+00,11:00,Yes
448,5.32E+00,11:00,Yes
449,3.63E+00,11:00,Yes
450,1.00E+01,11:00,Yes
451,8.35E+00,11:00,Yes
452,5.21E+00,11:00,Yes
453,3.79E+01,11:00,Yes
454,1.25E+01,11:00,Yes
455,4.43E+00,11:00,Yes
456,5.08E+00,11:00,Yes
457,4.52E+01,11:00,Yes
458,4.38E+00,11:00,Yes
459,1.02E+01,11:00,Yes
460,1.47E+01,11:00,Yes
461,5.88E+00,11:00,Yes
462,4.68E+00,11:00,Yes
463,2.85E+00,11:00,Yes
464,4.79E+00,11:00,Yes
465,1.64E+00,11:00,Yes
466,2.65E+00,11:00,Yes
467,-9.96E-01,11:00,Yes
468,1.63E+01,11:00,Yes
469,7.99E+00,11:00,Yes
470,8.05E+01,11:00,Yes
471,2.30E+01,11:00,Yes
472,4.41E+01,11:00,Yes
473,2.11E+00,11:00,Yes
474,9.29E+00,11:00,Yes
475,1.03E+01,11:00,Yes
476,5.24E+00,11:00,Yes
477,1.76E+01,11:00,Yes
478,1.50E+01,11:00,Yes
479,4.42E+00,11:00,Yes
480,8.60E+00,11:00,Yes
481,9.41E+00,11:00,Yes
482,1.04E+01,11:00,Yes
483,4.24E+00,11:00,Yes
484,1.47E+01,11:00,Yes
485,3.54E+01,11:00,Yes
486,3.11E+00,11:00,Yes
487,7.53E+00,11:00,Yes
488,1.21E+00,11:00,Yes
489,-4.50E-01,11:00,Yes
490,1.07E+01,11:00,Yes
491,2.59E+01,11:00,Yes
492,4.95E+00,11:00,Yes
493,8.37E+00,11:00,Yes
494,3.90E+01,11:00,Yes
495,2.59E+01,11:00,Yes
496,9.63E+00,11:00,Yes
497,1.94E+01,11:00,Yes
498,4.84E+00,11:00,Yes
499,1.61E+01,11:00,Yes
500,7.06E+00,11:00,Yes
501,1.31E+01,11:00,Yes
502,7.00E+00,11:00,Yes
503,2.34E+01,11:00,Yes
504,7.26E+00,11:00,Yes
505,1.75E+01,11:00,Yes
506,4.09E+01,11:00,Yes
507,6.13E+00,11:00,Yes
508,9.69E+00,11:00,Yes
509,1.34E+01,11:00,Yes
510,2.27E+00,11:00,Yes
511,4.78E+00,11:00,Yes
512,1.07E+01,11:00,Yes
513,1.73E+00,11:00,Yes
514,1.16E+01,11:00,Yes
515,4.48E+00,11:00,Yes
516,2.61E+01,11:00,Yes
517,1.53E+01,11:00,Yes
518,2.74E+00,11:00,Yes
519,1.59E+01,11:00,Yes
520,2.91E+00,11:00,Yes
521,5.57E+01,11:00,Yes
522,1.44E+00,11:00,Yes
523,1.11E+00,11:00,Yes
524,2.15E+01,11:00,Yes
525,9.52E+00,11:00,Yes
526,6.93E+00,11:00,Yes
527,1.53E+01,11:00,Yes
528,7.73E-01,11:00,Yes
529,1.55E+00,11:00,Yes
530,2.95E+00,11:00,Yes
531,6.56E+01,11:00,Yes
532,7.91E+00,11:00,Yes
533,4.67E+00,11:00,Yes
534,3.15E+00,11:00,Yes
535,3.99E+00,11:00,Yes
536,1.00E+01,11:00,Yes
537,8.23E+00,11:00,Yes
538,7.53E+00,11:00,Yes
539,1.64E+01,11:00,Yes
540,6.98E+01,11:00,Yes
541,4.99E+01,11:00,Yes
542,8.62E+00,11:00,Yes
543,1.28E+00,11:00,Yes
544,3.22E+00,11:00,Yes
545,2.19E+01,11:00,Yes
546,8.03E+00,11:00,Yes
547,3.27E+01,11:00,Yes
548,1.15E+01,11:00,Yes
549,4.23E+00,11:00,Yes
550,6.49E+00,11:00,Yes
551,1.07E+01,11:00,Yes
552,8.29E+00,11:00,Yes
553,2.87E+00,11:00,Yes
554,6.06E-01,11:00,Yes
555,1.13E+01,11:00,Yes
556,1.99E+00,11:00,Yes
557,2.82E+01,11:00,Yes
558,4.43E+01,11:00,Yes
559,1.42E+01,11:00,Yes
560,7.05E+00,11:00,Yes
561,7.74E+00,11:00,Yes
562,3.57E+00,11:00,Yes
563,4.73E+00,11:00,Yes
564,2.29E+00,11:00,Yes
565,3.03E+00,11:00,Yes
566,6.97E+00,11:00,Yes
567,2.58E+01,11:00,Yes
568,5.35E+01,11:00,Yes
569,2.26E+01,11:00,Yes
570,1.37E+01,11:00,Yes
571,3.62E+00,11:00,Yes
572,1.38E+02,11:00,Yes
573,5.61E+00,11:00,Yes
574,6.78E+00,11:00,Yes
575,4.10E-01,11:00,Yes
576,2.12E+01,11:00,Yes
577,8.10E+00,11:00,Yes
578,7.25E+01,11:00,Yes
579,9.93E+01,11:00,Yes
580,7.47E+00,11:00,Yes
581,4.49E+01,11:00,Yes
582,5.33E+00,11:00,Yes
583,6.07E+01,11:00,Yes
584,2.81E+01,11:00,Yes
585,2.70E+00,11:00,Yes
586,3.96E+00,11:00,Yes
587,1.49E+01,11:00,Yes
588,6.53E+00,11:00,Yes
589,2.19E+00,11:00,Yes
590,6.47E+00,11:00,Yes
591,3.95E+00,11:00,Yes
592,1.84E+01,11:00,Yes
593,4.67E+00,11:00,Yes
594,2.43E+00,11:00,Yes
595,5.15E+00,11:00,Yes
596,5.95E+00,11:00,Yes
597,1.75E+00,11:00,Yes
598,7.39E+00,11:00,Yes
599,1.95E+01,11:00,Yes
600,2.20E+00,11:00,Yes
601,6.09E+00,11:00,Yes
602,8.32E+00,11:00,Yes
603,8.19E+00,11:00,Yes
604,5.39E+00,11:00,Yes
605,1.13E+01,11:00,Yes
606,9.29E+00,11:00,Yes
607,1.89E+01,11:00,Yes
608,1.96E+01,11:00,Yes
609,8.64E+00,11:00,Yes
610,3.62E+01,11:00,Yes
611,2.64E+00,11:00,Yes
612,5.58E+00,11:00,Yes
613,4.21E+00,11:00,Yes
614,1.87E+01,11:00,Yes
615,1.03E+00,11:00,Yes
616,2.55E+01,11:00,Yes
617,1.24E+01,11:00,Yes
618,2.07E+00,11:00,Yes
619,2.93E+01,11:00,Yes
620,5.68E+00,11:00,Yes
621,2.34E+01,11:00,Yes
622,6.98E+00,11:00,Yes
623,5.22E+00,11:00,Yes
624,5.82E+00,11:00,Yes
625,3.19E+01,11:00,Yes
626,6.18E+00,11:00,Yes
627,4.86E+00,11:00,Yes
628,5.68E+00,11:00,Yes
629,2.38E+01,11:00,Yes
630,9.15E+00,11:00,Yes
631,2.36E+01,11:00,Yes
632,2.73E+01,11:00,Yes
633,1.09E+00,11:00,Yes
634,4.35E+00,11:00,Yes
635,3.90E+00,11:00,Yes
636,3.35E+00,11:00,Yes
637,2.28E+01,11:00,Yes
638,2.65E+00,11:00,Yes
639,1.21E+01,11:00,Yes
640,3.67E+00,11:00,Yes
641,2.80E+01,11:00,Yes
642,1.62E+02,11:00,Yes
643,1.74E+01,11:00,Yes
644,2.62E+01,11:00,Yes
645,2.54E+01,11:00,Yes
646,3.19E+00,11:00,Yes
647,9.64E+00,11:00,Yes
648,1.20E+01,11:00,Yes
649,1.81E+01,11:00,Yes
650,1.95E+01,11:00,Yes
651,4.49E+00,11:00,Yes
652,3.48E+01,11:00,Yes
653,6.12E+00,11:00,Yes
654,1.79E+01,11:00,Yes
655,5.90E+01,11:00,Yes
656,9.35E+00,11:00,Yes
657,2.32E+00,11:00,Yes
658,1.73E+01,11:00,Yes
659,8.33E+00,11:00,Yes
660,9.79E+00,11:00,Yes
661,1.20E+01,11:00,Yes
662,1.16E+01,11:00,Yes
663,8.65E+00,11:00,Yes
664,8.77E+00,11:00,Yes
665,2.72E+00,11:00,Yes
666,2.06E+01,11:00,Yes
667,4.28E+00,11:00,Yes
668,7.88E+01,11:00,Yes
669,1.35E+01,11:00,Yes
670,2.87E+01,11:00,Yes
671,3.11E+00,11:00,Yes
672,4.31E+01,11:00,Yes
673,7.92E+00,11:00,Yes
674,1.43E+00,11:00,Yes
675,5.17E+00,11:00,Yes
676,6.03E+00,11:00,Yes
677,-8.54E-01,11:00,Yes
678,4.07E+00,11:00,Yes
679,8.93E+00,11:00,Yes
680,1.44E+01,11:00,Yes
681,1.87E+01,11:00,Yes
682,8.69E+00,11:00,Yes
683,4.68E+00,11:00,Yes
684,1.39E+01,11:00,Yes
685,6.72E+00,11:00,Yes
686,2.83E+00,11:00,Yes
687,8.32E+00,11:00,Yes
688,1.46E+01,11:00,Yes
689,1.61E+01,11:00,Yes
690,8.38E+00,11:00,Yes
691,-1.08E+00,11:00,Yes
692,5.48E+00,11:00,Yes
693,3.81E+00,11:00,Yes
694,4.69E+01,11:00,Yes
695,4.58E+00,11:00,Yes
696,1.03E+01,11:00,Yes
697,5.43E+00,11:00,Yes
698,2.55E+00,11:00,Yes
699,5.69E+00,11:00,Yes
700,4.71E+00,11:00,Yes
701,1.00E+01,11:00,Yes
702,1.83E+01,11:00,Yes
703,6.38E+00,11:00,Yes
704,7.32E+00,11:00,Yes
705,-2.54E-01,11:00,Yes
706,2.12E+01,11:00,Yes
707,1.29E+01,11:00,Yes
708,1.38E+01,11:00,Yes
709,1.17E+01,11:00,Yes
710,5.19E+00,11:00,Yes
711,4.82E+00,11:00,Yes
712,9.24E+00,11:00,Yes
713,1.48E+01,11:00,Yes
714,3.60E+01,11:00,Yes
715,1.58E+01,11:00,Yes
716,7.10E+00,11:00,Yes
717,1.95E+01,11:00,Yes
718,3.33E+01,11:00,Yes
719,9.90E+00,11:00,Yes
720,4.65E+00,11:00,Yes
721,4.92E+00,11:00,Yes
722,2.19E+00,11:00,Yes
723,1.18E+01,11:00,Yes
724,4.04E+00,11:00,Yes
725,5.48E+00,11:00,Yes
726,-1.66E+00,11:00,Yes
727,5.10E+00,11:00,Yes
728,5.81E+01,11:00,Yes
729,6.03E+00,11:00,Yes
730,3.09E+00,11:00,Yes
731,2.27E+01,11:00,Yes
732,1.22E+01,11:00,Yes
733,1.60E+01,11:00,Yes
734,1.38E+01,11:00,Yes
735,8.01E+00,11:00,Yes
736,4.16E+00,11:00,Yes
737,1.82E+01,11:00,Yes
738,6.07E+00,11:00,Yes
739,2.95E+00,11:00,Yes
740,6.93E+00,11:00,Yes
741,7.92E+00,11:00,Yes
742,6.68E+00,11:00,Yes
743,6.13E+00,11:00,Yes
744,8.14E+00,11:00,Yes
745,6.34E+00,11:00,Yes
746,1.40E+00,11:00,Yes
747,4.95E+00,11:00,Yes
748,1.56E+01,11:00,Yes
749,9.52E+00,11:00,Yes
750,3.04E+00,11:00,Yes
751,3.50E+00,11:00,Yes
752,1.04E+01,11:00,Yes
753,2.48E+01,11:00,Yes
754,1.10E+01,11:00,Yes
755,1.71E+01,11:00,Yes
756,8.58E+00,11:00,Yes
757,2.86E+00,11:00,Yes
758,5.65E+01,11:00,Yes
759,2.92E+01,11:00,Yes
760,9.57E+00,11:00,Yes
761,3.33E+00,11:00,Yes
762,3.81E+00,11:00,Yes
763,1.09E+01,11:00,Yes
764,4.01E+01,11:00,Yes
765,5.25E+00,11:00,Yes
766,4.51E+00,11:00,Yes
767,9.06E+00,11:00,Yes
768,6.77E+00,11:00,Yes
769,5.50E+00,11:00,Yes
770,2.88E+01,11:00,Yes
771,2.66E+00,11:00,Yes
772,3.31E+00,11:00,Yes
773,6.28E+00,11:00,Yes
774,5.90E+00,11:00,Yes
775,6.95E+00,11:00,Yes
776,5.66E+00,11:00,Yes
777,5.58E+00,11:00,Yes
778,4.52E+00,11:00,Yes
779,9.54E+00,11:00,Yes
780,4.70E+00,11:00,Yes
781,8.87E+00,11:00,Yes
782,2.59E+01,11:00,Yes
783,3.22E+00,11:00,Yes
784,2.89E+01,11:00,Yes
785,2.48E+01,11:00,Yes
786,2.52E+00,11:00,Yes
787,2.53E+01,11:00,Yes
788,2.89E+00,11:00,Yes
789,2.00E+01,11:00,Yes
790,6.07E+00,11:00,Yes
791,2.47E+00,11:00,Yes
792,7.74E+00,11:00,Yes
793,3.44E-01,11:00,Yes
794,3.66E+00,11:00,Yes
795,-8.54E-01,11:00,Yes
796,1.60E+01,11:00,Yes
797,8.73E-01,11:00,Yes
798,1.21E+01,11:00,Yes
799,3.20E+00,11:00,Yes
800,4.82E+00,11:00,Yes
801,6.08E+00,11:00,Yes
802,6.24E+00,11:00,Yes
803,4.84E+00,11:00,Yes
804,4.46E+00,11:00,Yes
805,1.54E+01,11:00,Yes
806,9.25E+00,11:00,Yes
807,4.29E+00,11:00,Yes
808,8.67E+00,11:00,Yes
809,2.08E+00,11:00,Yes
810,1.25E+01,11:00,Yes
811,1.23E+01,11:00,Yes
812,4.56E+00,11:00,Yes
813,2.58E+00,11:00,Yes
814,2.79E+00,11:00,Yes
815,2.32E+00,11:00,Yes
816,7.75E+00,11:00,Yes
817,7.44E+00,11:00,Yes
818,6.23E+00,11:00,Yes
819,1.70E+01,11:00,Yes
820,3.15E+01,11:00,Yes
821,3.78E+00,11:00,Yes
