,Bscat,Time,Denuder
1,6.06E+01,11:00,Yes
2,1.81E+01,11:00,Yes
3,3.04E+01,11:00,Yes
4,5.00E+00,11:00,Yes
5,7.82E+00,11:00,Yes
6,1.02E+01,11:00,Yes
7,3.08E+01,11:00,Yes
8,4.57E+00,11:00,Yes
9,9.12E+00,11:00,Yes
10,1.36E+01,11:00,Yes
11,4.51E+01,11:00,Yes
12,1.64E+01,11:00,Yes
13,5.16E+01,11:00,Yes
14,1.17E+01,11:00,Yes
15,5.52E+00,11:00,Yes
16,9.53E+00,11:00,Yes
17,3.20E+01,11:00,Yes
18,1.73E+01,11:00,Yes
19,1.60E+01,11:00,Yes
20,5.99E+01,11:00,Yes
21,6.01E+00,11:00,Yes
22,2.42E+01,11:00,Yes
23,3.79E+00,11:00,Yes
24,1.29E+01,11:00,Yes
25,2.73E+01,11:00,Yes
26,4.10E+01,11:00,Yes
27,5.41E+00,11:00,Yes
28,1.83E+01,11:00,Yes
29,1.07E+01,11:00,Yes
30,1.02E+01,11:00,Yes
31,4.12E+00,11:00,Yes
32,8.64E+00,11:00,Yes
33,8.51E+00,11:00,Yes
34,5.27E+00,11:00,Yes
35,4.11E+00,11:00,Yes
36,5.43E+00,11:00,Yes
37,7.08E+00,11:00,Yes
38,6.83E+01,11:00,Yes
39,1.47E+01,11:00,Yes
40,6.62E+01,11:00,Yes
41,3.33E+01,11:00,Yes
42,1.10E+01,11:00,Yes
43,5.77E+01,11:00,Yes
44,5.08E+00,11:00,Yes
45,3.77E+01,11:00,Yes
46,3.05E+01,11:00,Yes
47,6.86E+00,11:00,Yes
48,1.04E+01,11:00,Yes
49,9.32E+00,11:00,Yes
50,9.68E+00,11:00,Yes
51,9.68E+00,11:00,Yes
52,2.70E+01,11:00,Yes
53,9.23E+00,11:00,Yes
54,8.85E+00,11:00,Yes
55,1.89E+01,11:00,Yes
56,2.49E+01,11:00,Yes
57,1.50E+01,11:00,Yes
58,1.25E+00,11:00,Yes
59,4.02E+00,11:00,Yes
60,7.82E+00,11:00,Yes
61,6.09E+00,11:00,Yes
62,7.41E+00,11:00,Yes
63,1.23E+01,11:00,Yes
64,1.87E+01,11:00,Yes
65,2.02E+01,11:00,Yes
66,2.31E+01,11:00,Yes
67,5.64E+00,11:00,Yes
68,7.16E+00,11:00,Yes
69,1.36E+01,11:00,Yes
70,5.27E+00,11:00,Yes
71,5.42E-01,11:00,Yes
72,1.14E+01,11:00,Yes
73,1.68E+02,11:00,Yes
74,1.10E+01,11:00,Yes
75,4.78E+01,11:00,Yes
76,9.89E+00,11:00,Yes
77,1.04E+01,11:00,Yes
78,2.74E+01,11:00,Yes
79,9.78E+00,11:00,Yes
80,9.06E+00,11:00,Yes
81,7.33E+00,11:00,Yes
82,3.60E+00,11:00,Yes
83,1.78E+01,11:00,Yes
84,3.12E+01,11:00,Yes
85,1.43E+01,11:00,Yes
86,1.16E+01,11:00,Yes
87,1.15E+01,11:00,Yes
88,3.28E+00,11:00,Yes
89,1.06E+01,11:00,Yes
90,8.37E+00,11:00,Yes
91,7.32E+00,11:00,Yes
92,2.65E+01,11:00,Yes
93,4.81E+00,11:00,Yes
94,4.63E+00,11:00,Yes
95,1.50E+01,11:00,Yes
96,7.64E+00,11:00,Yes
97,4.29E+01,11:00,Yes
98,1.67E+01,11:00,Yes
99,1.91E+01,11:00,Yes
100,1.77E+01,11:00,Yes
101,2.99E+00,11:00,Yes
102,2.70E+01,11:00,Yes
103,7.71E+00,11:00,Yes
104,1.04E+02,11:00,Yes
105,1.62E+01,11:00,Yes
106,3.47E+01,11:00,Yes
107,6.51E+00,11:00,Yes
108,1.28E+01,11:00,Yes
109,7.83E+01,11:00,Yes
110,6.33E+00,11:00,Yes
111,1.60E+01,11:00,Yes
112,1.13E+01,11:00,Yes
113,4.12E+01,11:00,Yes
114,8.55E+00,11:00,Yes
115,3.28E+00,11:00,Yes
116,1.93E+01,11:00,Yes
117,3.71E+00,11:00,Yes
118,1.63E+01,11:00,Yes
119,6.35E+00,11:00,Yes
120,3.80E+01,11:00,Yes
121,3.23E+01,11:00,Yes
122,4.04E+01,11:00,Yes
123,7.15E+00,11:00,Yes
124,2.88E+01,11:00,Yes
125,1.51E+01,11:00,Yes
126,3.89E+01,11:00,Yes
127,2.34E+01,11:00,Yes
128,6.62E+00,11:00,Yes
129,7.21E+00,11:00,Yes
130,2.84E-01,11:00,Yes
131,1.26E+00,11:00,Yes
132,2.63E+00,11:00,Yes
133,2.92E+00,11:00,Yes
134,2.50E+01,11:00,Yes
135,1.30E+01,11:00,Yes
136,6.52E+01,11:00,Yes
137,8.22E+00,11:00,Yes
138,6.70E+00,11:00,Yes
139,7.00E+00,11:00,Yes
140,4.90E+00,11:00,Yes
141,9.64E+00,11:00,Yes
142,9.49E+00,11:00,Yes
143,5.22E+01,11:00,Yes
144,3.96E+01,11:00,Yes
145,3.14E+01,11:00,Yes
146,3.86E+01,11:00,Yes
147,2.07E+01,11:00,Yes
148,1.70E+01,11:00,Yes
149,1.99E+01,11:00,Yes
150,2.51E+00,11:00,Yes
151,7.85E+00,11:00,Yes
152,6.77E+00,11:00,Yes
153,1.35E+01,11:00,Yes
154,5.25E+00,11:00,Yes
155,7.73E+00,11:00,Yes
156,2.18E+01,11:00,Yes
157,2.84E+00,11:00,Yes
158,1.59E+01,11:00,Yes
159,1.46E+01,11:00,Yes
160,6.83E+00,11:00,Yes
161,6.54E+01,11:00,Yes
162,3.32E+01,11:00,Yes
163,4.32E+01,11:00,Yes
164,1.24E+01,11:00,Yes
165,1.84E+01,11:00,Yes
166,3.90E+01,11:00,Yes
167,1.30E+02,11:00,Yes
168,2.49E+01,11:00,Yes
169,8.87E+00,11:00,Yes
170,1.48E+01,11:00,Yes
171,7.80E+00,11:00,Yes
172,1.35E+01,11:00,Yes
173,1.03E+01,11:00,Yes
174,5.05E+00,11:00,Yes
175,3.09E+00,11:00,Yes
176,1.34E+01,11:00,Yes
177,2.45E+00,11:00,Yes
178,2.16E+01,11:00,Yes
179,2.16E+01,11:00,Yes
180,8.25E+00,11:00,Yes
181,6.45E+00,11:00,Yes
182,2.84E+00,11:00,Yes
183,1.06E-01,11:00,Yes
184,2.72E+01,11:00,Yes
185,2.25E+01,11:00,Yes
186,3.66E+00,11:00,Yes
187,7.97E+00,11:00,Yes
188,2.51E+01,11:00,Yes
189,1.57E+01,11:00,Yes
190,2.58E+01,11:00,Yes
191,8.52E+00,11:00,Yes
192,1.76E+01,11:00,Yes
193,7.12E+00,11:00,Yes
194,3.39E+00,11:00,Yes
195,1.71E+01,11:00,Yes
196,2.52E+00,11:00,Yes
197,2.22E+01,11:00,Yes
198,1.58E+01,11:00,Yes
199,4.06E+01,11:00,Yes
200,3.15E+01,11:00,Yes
201,1.83E+01,11:00,Yes
202,8.93E+00,11:00,Yes
203,3.99E+01,11:00,Yes
204,1.52E+01,11:00,Yes
205,1.17E+01,11:00,Yes
206,2.81E+01,11:00,Yes
207,7.18E+01,11:00,Yes
208,3.92E+01,11:00,Yes
209,2.87E+01,11:00,Yes
210,7.57E+01,11:00,Yes
211,3.42E+00,11:00,Yes
212,2.60E+01,11:00,Yes
213,7.13E+01,11:00,Yes
214,3.00E+01,11:00,Yes
215,3.28E+01,11:00,Yes
216,1.50E+01,11:00,Yes
217,1.70E+01,11:00,Yes
218,2.51E+01,11:00,Yes
219,1.43E+01,11:00,Yes
220,9.53E+00,11:00,Yes
221,1.19E+00,11:00,Yes
222,1.07E+00,11:00,Yes
223,2.91E+01,11:00,Yes
224,1.19E+01,11:00,Yes
225,5.76E+01,11:00,Yes
226,8.82E+00,11:00,Yes
227,9.02E-01,11:00,Yes
228,3.11E+01,11:00,Yes
229,4.55E+01,11:00,Yes
230,1.14E+01,11:00,Yes
231,3.10E+01,11:00,Yes
232,1.57E+01,11:00,Yes
233,7.27E+00,11:00,Yes
234,6.93E+00,11:00,Yes
235,6.85E+00,11:00,Yes
236,1.93E+01,11:00,Yes
237,2.44E+01,11:00,Yes
238,2.65E+01,11:00,Yes
239,1.43E+01,11:00,Yes
240,7.11E+00,11:00,Yes
241,2.30E+01,11:00,Yes
242,3.48E+01,11:00,Yes
243,6.38E+00,11:00,Yes
244,1.11E+01,11:00,Yes
245,1.58E+01,11:00,Yes
246,7.53E+00,11:00,Yes
247,2.66E+01,11:00,Yes
248,6.04E+01,11:00,Yes
249,6.59E+00,11:00,Yes
250,2.22E+01,11:00,Yes
251,1.19E+01,11:00,Yes
252,2.87E+00,11:00,Yes
253,1.05E+01,11:00,Yes
254,2.12E+01,11:00,Yes
255,9.29E+00,11:00,Yes
256,1.92E+00,11:00,Yes
257,1.08E+01,11:00,Yes
258,1.41E+01,11:00,Yes
259,3.27E+01,11:00,Yes
260,5.10E+00,11:00,Yes
261,9.08E+00,11:00,Yes
262,5.49E+00,11:00,Yes
263,3.93E+01,11:00,Yes
264,1.02E+01,11:00,Yes
265,2.07E+01,11:00,Yes
266,1.94E+01,11:00,Yes
267,4.01E+01,11:00,Yes
268,2.29E+01,11:00,Yes
269,2.79E+00,11:00,Yes
270,1.49E+01,11:00,Yes
271,7.13E+00,11:00,Yes
272,1.21E+01,11:00,Yes
273,8.89E+00,11:00,Yes
274,7.67E+00,11:00,Yes
275,4.29E+00,11:00,Yes
276,5.86E+00,11:00,Yes
277,4.59E+00,11:00,Yes
278,3.39E+01,11:00,Yes
279,3.77E+00,11:00,Yes
280,4.58E+01,11:00,Yes
281,1.37E+01,11:00,Yes
282,6.74E+00,11:00,Yes
283,1.08E+01,11:00,Yes
284,2.25E+01,11:00,Yes
285,1.14E+01,11:00,Yes
286,1.54E+01,11:00,Yes
287,8.84E+00,11:00,Yes
288,5.41E+01,11:00,Yes
289,2.40E+01,11:00,Yes
290,8.73E+00,11:00,Yes
291,8.19E+00,11:00,Yes
292,2.44E+01,11:00,Yes
293,3.89E+01,11:00,Yes
294,2.69E+01,11:00,Yes
295,2.11E+01,11:00,Yes
296,1.86E+01,11:00,Yes
297,4.93E+01,11:00,Yes
298,4.68E+00,11:00,Yes
299,1.07E+01,11:00,Yes
300,1.10E+01,11:00,Yes
301,5.47E+01,11:00,Yes
302,3.33E+00,11:00,Yes
303,2.04E+01,11:00,Yes
304,6.34E+00,11:00,Yes
305,2.14E+01,11:00,Yes
306,1.28E+01,11:00,Yes
307,1.60E+01,11:00,Yes
308,3.25E+01,11:00,Yes
309,1.65E+01,11:00,Yes
310,2.82E+01,11:00,Yes
311,3.36E+01,11:00,Yes
312,4.70E+00,11:00,Yes
313,5.62E+01,11:00,Yes
314,2.87E+01,11:00,Yes
315,1.99E+01,11:00,Yes
316,4.50E+00,11:00,Yes
317,6.04E+00,11:00,Yes
318,7.02E+01,11:00,Yes
319,2.10E+01,11:00,Yes
320,1.24E+02,11:00,Yes
321,3.57E+01,11:00,Yes
322,1.29E+01,11:00,Yes
323,1.44E+01,11:00,Yes
324,1.19E+01,11:00,Yes
325,2.10E+00,11:00,Yes
326,1.17E+01,11:00,Yes
327,1.02E+01,11:00,Yes
328,5.17E+00,11:00,Yes
329,-1.61E+00,11:00,Yes
330,1.75E+01,11:00,Yes
331,7.09E+01,11:00,Yes
332,6.99E+01,11:00,Yes
333,1.95E+01,11:00,Yes
334,3.15E+00,11:00,Yes
335,3.13E+01,11:00,Yes
336,1.40E+01,11:00,Yes
337,6.52E+00,11:00,Yes
338,3.44E+00,11:00,Yes
339,3.88E+01,11:00,Yes
340,3.76E+01,11:00,Yes
341,9.44E+00,11:00,Yes
342,3.59E+00,11:00,Yes
343,1.80E+01,11:00,Yes
344,5.42E+01,11:00,Yes
345,8.47E+00,11:00,Yes
346,7.05E+00,11:00,Yes
347,1.64E+01,11:00,Yes
348,1.45E+01,11:00,Yes
349,3.09E+00,11:00,Yes
350,1.08E+01,11:00,Yes
351,3.04E+01,11:00,Yes
352,1.46E+01,11:00,Yes
353,2.86E+01,11:00,Yes
354,3.40E+00,11:00,Yes
355,7.17E+00,11:00,Yes
356,1.11E+01,11:00,Yes
357,1.59E+01,11:00,Yes
358,4.22E+01,11:00,Yes
359,1.83E+01,11:00,Yes
360,1.05E+01,11:00,Yes
361,3.92E+00,11:00,Yes
362,5.81E+00,11:00,Yes
363,8.13E+00,11:00,Yes
364,1.15E+01,11:00,Yes
365,3.13E+01,11:00,Yes
366,2.64E+01,11:00,Yes
367,2.09E+01,11:00,Yes
368,1.51E+01,11:00,Yes
369,8.83E+00,11:00,Yes
370,1.18E+01,11:00,Yes
371,5.48E+01,11:00,Yes
372,8.44E+00,11:00,Yes
373,3.19E+01,11:00,Yes
374,2.26E+01,11:00,Yes
375,1.11E+01,11:00,Yes
376,3.25E+00,11:00,Yes
377,5.43E+00,11:00,Yes
378,7.06E+00,11:00,Yes
379,6.39E+00,11:00,Yes
380,4.45E+00,11:00,Yes
381,6.97E+00,11:00,Yes
382,1.96E+01,11:00,Yes
383,2.06E+00,11:00,Yes
384,4.81E+01,11:00,Yes
385,7.35E+00,11:00,Yes
386,5.75E+00,11:00,Yes
387,2.69E+00,11:00,Yes
388,7.19E+00,11:00,Yes
389,2.01E+00,11:00,Yes
390,5.70E+01,11:00,Yes
391,1.31E+01,11:00,Yes
392,3.29E+00,11:00,Yes
393,9.85E+00,11:00,Yes
394,1.02E+01,11:00,Yes
395,3.01E+01,11:00,Yes
396,2.63E+01,11:00,Yes
397,3.11E+01,11:00,Yes
398,1.13E+01,11:00,Yes
399,1.95E+01,11:00,Yes
400,4.54E+00,11:00,Yes
401,8.07E+00,11:00,Yes
402,1.06E+01,11:00,Yes
403,1.79E+01,11:00,Yes
404,2.89E+01,11:00,Yes
405,1.21E+01,11:00,Yes
406,2.71E+01,11:00,Yes
407,5.43E+00,11:00,Yes
408,1.74E+01,11:00,Yes
409,6.36E+00,11:00,Yes
410,8.31E+01,11:00,Yes
411,7.18E+01,11:00,Yes
412,9.73E+01,11:00,Yes
413,5.70E+00,11:00,Yes
414,1.89E+01,11:00,Yes
415,2.55E+01,11:00,Yes
416,1.76E+01,11:00,Yes
417,3.17E+01,11:00,Yes
418,1.20E+01,11:00,Yes
419,2.48E+01,11:00,Yes
420,1.10E+01,11:00,Yes
421,6.40E+00,11:00,Yes
422,1.23E+02,11:00,Yes
423,8.62E+00,11:00,Yes
424,1.35E+01,11:00,Yes
425,4.98E+00,11:00,Yes
426,3.07E+01,11:00,Yes
427,1.15E+00,11:00,Yes
428,6.62E+00,11:00,Yes
429,1.89E+01,11:00,Yes
430,1.04E+01,11:00,Yes
431,3.14E+01,11:00,Yes
432,9.70E+00,11:00,Yes
433,3.04E+01,11:00,Yes
434,2.21E+01,11:00,Yes
435,7.71E+00,11:00,Yes
436,1.01E+01,11:00,Yes
437,5.21E+01,11:00,Yes
438,4.80E+00,11:00,Yes
439,1.15E+01,11:00,Yes
440,1.92E+01,11:00,Yes
441,1.87E+01,11:00,Yes
442,6.63E+00,11:00,Yes
443,1.76E+01,11:00,Yes
444,8.21E+00,11:00,Yes
445,1.86E+01,11:00,Yes
446,4.19E+01,11:00,Yes
447,1.39E+01,11:00,Yes
448,1.15E+01,11:00,Yes
449,1.38E+01,11:00,Yes
450,5.02E+00,11:00,Yes
451,1.13E+01,11:00,Yes
452,2.04E+01,11:00,Yes
453,3.30E+00,11:00,Yes
454,2.20E+01,11:00,Yes
455,4.03E+00,11:00,Yes
456,7.48E+01,11:00,Yes
457,3.20E+00,11:00,Yes
458,2.76E+01,11:00,Yes
459,1.07E+01,11:00,Yes
460,1.09E+01,11:00,Yes
461,7.21E+00,11:00,Yes
462,2.01E+01,11:00,Yes
463,2.16E+01,11:00,Yes
464,9.79E+00,11:00,Yes
465,1.93E+01,11:00,Yes
466,7.39E+00,11:00,Yes
467,4.80E+01,11:00,Yes
468,4.24E+01,11:00,Yes
469,2.45E+01,11:00,Yes
470,1.55E+01,11:00,Yes
471,1.07E+01,11:00,Yes
472,2.84E+01,11:00,Yes
473,1.53E+01,11:00,Yes
474,7.46E+00,11:00,Yes
475,4.79E+00,11:00,Yes
476,6.40E+00,11:00,Yes
477,5.48E+00,11:00,Yes
478,7.47E+00,11:00,Yes
479,7.73E+00,11:00,Yes
480,5.19E+00,11:00,Yes
481,8.30E+01,11:00,Yes
482,6.82E+01,11:00,Yes
483,2.40E+01,11:00,Yes
484,2.11E+00,11:00,Yes
485,5.78E+00,11:00,Yes
486,1.05E+01,11:00,Yes
487,3.34E+01,11:00,Yes
488,1.35E+01,11:00,Yes
489,3.32E+01,11:00,Yes
490,1.99E+01,11:00,Yes
491,1.33E+01,11:00,Yes
492,1.99E+01,11:00,Yes
493,1.67E+01,11:00,Yes
494,6.88E+01,11:00,Yes
495,2.00E+01,11:00,Yes
496,1.59E+01,11:00,Yes
497,7.86E+00,11:00,Yes
498,5.10E+00,11:00,Yes
499,4.53E+01,11:00,Yes
500,3.03E+01,11:00,Yes
501,1.42E+01,11:00,Yes
502,9.00E+00,11:00,Yes
503,8.91E+00,11:00,Yes
504,2.11E+01,11:00,Yes
505,2.37E+01,11:00,Yes
506,2.88E+01,11:00,Yes
507,3.36E+01,11:00,Yes
508,1.12E+01,11:00,Yes
509,1.65E+01,11:00,Yes
510,1.32E+01,11:00,Yes
511,1.34E+01,11:00,Yes
512,4.93E+00,11:00,Yes
513,1.07E+01,11:00,Yes
514,9.69E+00,11:00,Yes
515,8.47E+00,11:00,Yes
516,4.97E+00,11:00,Yes
517,1.13E+01,11:00,Yes
518,1.97E+01,11:00,Yes
519,3.09E+01,11:00,Yes
520,2.08E+01,11:00,Yes
521,1.94E+01,11:00,Yes
522,2.17E+01,11:00,Yes
523,8.99E+00,11:00,Yes
524,2.33E+01,11:00,Yes
525,1.40E+01,11:00,Yes
526,5.99E+00,11:00,Yes
527,3.79E+01,11:00,Yes
528,4.44E+01,11:00,Yes
529,1.88E+01,11:00,Yes
530,3.54E+01,11:00,Yes
531,7.35E+00,11:00,Yes
532,4.50E+00,11:00,Yes
533,6.50E+00,11:00,Yes
534,7.70E+00,11:00,Yes
535,2.58E+01,11:00,Yes
536,1.90E+00,11:00,Yes
537,2.63E+00,11:00,Yes
538,1.36E+01,11:00,Yes
539,5.70E+00,11:00,Yes
540,2.15E+01,11:00,Yes
541,8.52E+00,11:00,Yes
542,8.08E+00,11:00,Yes
543,2.33E+01,11:00,Yes
544,3.08E+00,11:00,Yes
545,1.45E+01,11:00,Yes
546,3.48E+00,11:00,Yes
547,3.73E+01,11:00,Yes
548,1.04E+01,11:00,Yes
549,1.12E+01,11:00,Yes
550,5.12E+00,11:00,Yes
551,-5.68E-02,11:00,Yes
552,1.34E+01,11:00,Yes
553,1.37E+01,11:00,Yes
554,8.46E-01,11:00,Yes
555,6.33E+00,11:00,Yes
556,3.35E+01,11:00,Yes
557,5.57E+00,11:00,Yes
558,2.99E+00,11:00,Yes
559,1.62E+01,11:00,Yes
560,1.24E+01,11:00,Yes
561,6.63E+00,11:00,Yes
562,5.43E+01,11:00,Yes
563,6.45E+01,11:00,Yes
564,1.82E+01,11:00,Yes
565,7.77E+00,11:00,Yes
566,4.84E+00,11:00,Yes
567,3.67E+00,11:00,Yes
568,8.18E+00,11:00,Yes
569,3.03E+00,11:00,Yes
570,3.36E+01,11:00,Yes
571,1.48E+00,11:00,Yes
572,2.87E+01,11:00,Yes
573,6.75E+01,11:00,Yes
574,1.68E+01,11:00,Yes
575,1.61E+01,11:00,Yes
576,1.85E+01,11:00,Yes
577,2.03E+01,11:00,Yes
578,1.78E+01,11:00,Yes
579,1.92E+01,11:00,Yes
580,5.22E+01,11:00,Yes
581,1.71E+01,11:00,Yes
582,3.93E+01,11:00,Yes
583,2.58E+01,11:00,Yes
584,5.69E+00,11:00,Yes
585,3.00E+01,11:00,Yes
586,1.29E+01,11:00,Yes
587,2.63E+01,11:00,Yes
588,2.07E+01,11:00,Yes
589,4.67E+00,11:00,Yes
590,1.26E+01,11:00,Yes
591,1.53E+01,11:00,Yes
592,1.48E+01,11:00,Yes
593,2.12E+01,11:00,Yes
594,5.33E+00,11:00,Yes
595,7.90E+01,11:00,Yes
596,6.37E+01,11:00,Yes
597,2.70E+01,11:00,Yes
598,8.87E+00,11:00,Yes
599,7.45E+01,11:00,Yes
600,3.42E+01,11:00,Yes
601,9.73E+00,11:00,Yes
602,6.75E+00,11:00,Yes
603,1.31E+00,11:00,Yes
604,1.15E+01,11:00,Yes
605,9.35E+00,11:00,Yes
606,7.74E+00,11:00,Yes
607,9.13E+01,11:00,Yes
608,1.51E+01,11:00,Yes
609,2.28E+00,11:00,Yes
610,1.53E+01,11:00,Yes
611,9.71E+00,11:00,Yes
612,1.45E+01,11:00,Yes
613,2.77E+01,11:00,Yes
614,1.53E+01,11:00,Yes
615,1.39E+01,11:00,Yes
616,2.25E+01,11:00,Yes
617,6.18E+01,11:00,Yes
618,5.29E+00,11:00,Yes
619,1.06E+01,11:00,Yes
620,2.91E+01,11:00,Yes
621,1.04E+01,11:00,Yes
622,2.18E+01,11:00,Yes
623,7.86E+00,11:00,Yes
624,1.81E+01,11:00,Yes
625,2.53E+01,11:00,Yes
626,2.78E+01,11:00,Yes
627,2.42E+01,11:00,Yes
628,3.20E+01,11:00,Yes
629,2.93E+01,11:00,Yes
630,1.45E+01,11:00,Yes
631,4.48E+01,11:00,Yes
632,1.64E+01,11:00,Yes
633,1.09E+01,11:00,Yes
634,8.28E+00,11:00,Yes
635,4.59E+00,11:00,Yes
636,1.48E+01,11:00,Yes
637,1.75E+01,11:00,Yes
638,1.19E+01,11:00,Yes
639,1.59E+00,11:00,Yes
640,8.11E+01,11:00,Yes
641,1.67E+00,11:00,Yes
642,1.08E+01,11:00,Yes
643,5.56E+00,11:00,Yes
644,7.36E+00,11:00,Yes
645,8.64E+00,11:00,Yes
646,7.34E+00,11:00,Yes
647,6.42E+01,11:00,Yes
648,1.06E+01,11:00,Yes
649,6.18E+00,11:00,Yes
650,4.17E+00,11:00,Yes
651,7.29E+00,11:00,Yes
652,1.67E+01,11:00,Yes
653,2.63E+00,11:00,Yes
654,1.70E+01,11:00,Yes
655,1.14E+01,11:00,Yes
656,2.24E+01,11:00,Yes
657,1.96E+01,11:00,Yes
658,2.17E+01,11:00,Yes
659,9.34E+01,11:00,Yes
660,5.88E-01,11:00,Yes
661,2.08E+01,11:00,Yes
662,5.51E+00,11:00,Yes
663,2.11E+01,11:00,Yes
664,6.39E+00,11:00,Yes
665,2.91E+01,11:00,Yes
666,1.58E+01,11:00,Yes
667,5.78E+00,11:00,Yes
668,2.69E+01,11:00,Yes
669,7.98E+00,11:00,Yes
670,2.10E+01,11:00,Yes
671,3.10E+00,11:00,Yes
672,-1.26E+00,11:00,Yes
673,2.60E+01,11:00,Yes
674,3.50E+01,11:00,Yes
675,1.35E+01,11:00,Yes
676,9.99E+00,11:00,Yes
677,2.79E+01,11:00,Yes
678,1.59E+02,11:00,Yes
679,2.19E+01,11:00,Yes
680,1.71E+01,11:00,Yes
681,5.28E+00,11:00,Yes
682,2.48E+01,11:00,Yes
683,1.29E+01,11:00,Yes
684,3.33E+00,11:00,Yes
685,1.88E+01,11:00,Yes
686,1.11E+01,11:00,Yes
687,8.08E+00,11:00,Yes
688,4.11E+00,11:00,Yes
689,2.71E+01,11:00,Yes
690,1.03E+01,11:00,Yes
691,1.51E+01,11:00,Yes
692,3.20E+01,11:00,Yes
693,2.09E+01,11:00,Yes
694,2.57E+00,11:00,Yes
695,4.63E+01,11:00,Yes
696,3.95E+00,11:00,Yes
697,1.58E+01,11:00,Yes
698,4.12E+00,11:00,Yes
699,4.73E+00,11:00,Yes
700,3.16E+00,11:00,Yes
701,1.35E+01,11:00,Yes
702,4.52E-01,11:00,Yes
703,5.77E+01,11:00,Yes
704,3.34E+01,11:00,Yes
705,9.49E+00,11:00,Yes
706,2.83E+00,11:00,Yes
707,2.82E+01,11:00,Yes
708,1.34E+00,11:00,Yes
709,1.81E-01,11:00,Yes
710,5.58E+00,11:00,Yes
711,2.31E+01,11:00,Yes
712,3.42E+01,11:00,Yes
713,1.28E+02,11:00,Yes
714,6.17E+01,11:00,Yes
715,6.23E+01,11:00,Yes
716,1.40E+01,11:00,Yes
717,2.75E+01,11:00,Yes
718,1.11E+01,11:00,Yes
719,5.90E-01,11:00,Yes
720,3.32E+01,11:00,Yes
721,8.98E+00,11:00,Yes
722,1.80E+00,11:00,Yes
723,1.87E+01,11:00,Yes
724,5.11E+01,11:00,Yes
725,5.73E+01,11:00,Yes
726,1.06E+01,11:00,Yes
727,-3.30E-01,11:00,Yes
728,-6.91E-01,11:00,Yes
729,1.22E+01,11:00,Yes
730,2.50E+01,11:00,Yes
731,3.21E+01,11:00,Yes
732,8.93E+00,11:00,Yes
733,3.06E+00,11:00,Yes
734,1.06E+01,11:00,Yes
735,4.29E+01,11:00,Yes
736,5.78E+00,11:00,Yes
737,4.82E+00,11:00,Yes
738,4.33E+01,11:00,Yes
739,6.03E+01,11:00,Yes
740,9.35E+00,11:00,Yes
741,2.44E+01,11:00,Yes
742,1.85E+01,11:00,Yes
743,4.23E+00,11:00,Yes
744,1.40E+01,11:00,Yes
745,1.42E+00,11:00,Yes
746,5.07E+01,11:00,Yes
747,3.59E+01,11:00,Yes
748,6.79E+00,11:00,Yes
749,5.73E+00,11:00,Yes
750,4.79E+00,11:00,Yes
751,6.48E-02,11:00,Yes
752,1.13E+01,11:00,Yes
753,9.66E+00,11:00,Yes
754,5.68E+01,11:00,Yes
755,1.70E+01,11:00,Yes
756,1.63E+01,11:00,Yes
757,1.51E+01,11:00,Yes
758,3.57E+00,11:00,Yes
759,1.06E+01,11:00,Yes
760,3.64E+00,11:00,Yes
761,4.98E+01,11:00,Yes
762,2.66E+01,11:00,Yes
763,2.75E+01,11:00,Yes
764,1.81E+01,11:00,Yes
765,2.32E+01,11:00,Yes
766,4.02E+00,11:00,Yes
767,1.73E+01,11:00,Yes
768,2.20E+01,11:00,Yes
769,2.83E+01,11:00,Yes
770,5.33E+01,11:00,Yes
771,5.71E+00,11:00,Yes
772,3.02E+01,11:00,Yes
773,1.03E+01,11:00,Yes
774,3.89E+01,11:00,Yes
775,3.79E+00,11:00,Yes
776,5.06E+01,11:00,Yes
777,1.42E+00,11:00,Yes
778,1.47E+01,11:00,Yes
779,1.01E+01,11:00,Yes
780,4.47E+00,11:00,Yes
781,1.27E+01,11:00,Yes
782,3.27E+00,11:00,Yes
783,1.14E+01,11:00,Yes
784,4.18E+01,11:00,Yes
785,7.62E-01,11:00,Yes
786,3.53E+01,11:00,Yes
787,2.84E+00,11:00,Yes
788,2.16E+01,11:00,Yes
789,2.89E+01,11:00,Yes
790,2.95E+00,11:00,Yes
791,1.79E+01,11:00,Yes
792,4.69E+00,11:00,Yes
793,8.43E+00,11:00,Yes
794,5.33E+01,11:00,Yes
795,3.82E+01,11:00,Yes
796,9.76E+00,11:00,Yes
797,2.87E+01,11:00,Yes
798,3.84E+00,11:00,Yes
799,6.49E+00,11:00,Yes
800,7.73E+00,11:00,Yes
801,4.74E+01,11:00,Yes
802,1.50E+01,11:00,Yes
803,2.07E+01,11:00,Yes
804,5.08E-01,11:00,Yes
805,7.01E+00,11:00,Yes
806,4.92E+00,11:00,Yes
807,1.95E+00,11:00,Yes
808,9.26E+00,11:00,Yes
809,3.60E+00,11:00,Yes
810,1.82E+01,11:00,Yes
811,4.60E+00,11:00,Yes
812,9.24E+00,11:00,Yes
813,9.70E+00,11:00,Yes
814,1.13E+01,11:00,Yes
815,3.19E+01,11:00,Yes
816,2.12E+01,11:00,Yes
817,2.10E+01,11:00,Yes
818,1.85E+01,11:00,Yes
819,7.31E+01,11:00,Yes
820,1.13E+01,11:00,Yes
821,8.49E+00,11:00,Yes
822,4.02E+00,11:00,Yes
