7/1/2024,7/2/2024,7/3/2024,7/4/2024,7/5/2024,7/6/2024
 1.856616e+01,1.59E+01,-2.25E+01,3.38E+01,1.24E+01,7.55E+00
 1.434650e+01,2.53E+01,-2.15E+01,3.32E+01,8.16E+00,7.17E+00
 1.782330e+01,3.89E+01,-2.85E+01,2.79E+01,6.36E+00,9.85E+00
 1.217120e+01,2.05E+01,-3.10E+01,2.22E+01,1.10E+00,1.14E+01
 1.464230e+01,3.95E+01,-1.52E+00,2.70E+01,5.68E+00,1.31E+01
 2.283936e+00,2.11E+01,-2.25E+01,2.93E+01,1.88E+01,6.71E+00
 1.314261e+01,2.59E+01,-2.58E+01,3.06E+01,6.64E+00,1.23E+01
 9.709290e+00,2.91E+01,-1.18E+01,3.21E+01,2.63E+00,-1.52E+00
 1.282178e+01,2.13E+01,-2.74E+01,2.70E+01,2.07E+01,7.59E+00
 4.315338e+00,3.86E+01,-2.30E+01,8.04E+01,-2.53E-01,2.58E-01
 3.602707e+01,2.76E+01,-2.50E+01,2.53E+01,9.87E+00,1.06E+01
 1.781396e+01,1.12E+01,-2.79E+01,2.51E+01,1.87E+01,1.18E+01
 2.140805e+01,2.00E+01,-2.31E+01,3.70E+01,1.55E+01,3.21E+00
 1.014200e+01,6.84E+01,-2.76E+01,2.50E+01,1.16E+01,6.16E+00
 1.055133e+01,2.48E+01,-2.83E+01,2.41E+01,8.19E+00,1.48E+01
 3.551617e+01,1.92E+01,5.96E+00,2.21E+01,1.22E+01,2.69E+01
 2.136240e+01,1.42E+01,-3.11E+01,3.32E+01,2.11E+01,1.34E+01
 2.620645e+01,1.71E+01,-2.78E+01,3.40E+01,8.08E+00,1.44E+01
 2.233340e+01,1.44E+01,-2.97E+01,3.32E+01,6.49E+00,1.88E+00
 8.549072e+00,2.62E+01,-2.43E+01,2.70E+01,2.24E+01,2.80E+00
 4.169891e+00,2.80E+01,-2.81E+01,2.48E+01,1.41E+01,7.40E+00
 6.907858e+01,7.12E+01,-3.20E+01,3.01E+01,4.12E+00,5.75E+00
 2.750616e+01,2.77E+01,-1.53E+01,4.53E+01,6.79E+00,1.57E+01
 2.148865e+01,2.27E+01,-3.18E+01,2.54E+01,1.91E+01,9.65E+00
 9.244629e+00,1.14E+01,-2.78E+01,2.23E+01,1.90E+01,2.66E+01
 1.489697e+01,2.05E+01,-3.26E+01,2.57E+01,1.28E+01,1.46E+01
 5.399506e+00,4.29E+01,-2.64E+01,1.62E+01,9.58E+00,7.10E+00
 2.588986e+01,7.08E+01,-2.69E+01,3.54E+01,-2.93E-02,1.68E+01
 1.217404e+01,2.76E+01,-2.42E+01,2.82E+01,1.58E+01,1.12E+01
 2.336627e+01,1.63E+01,-2.98E+01,3.00E+01,9.18E+00,-1.65E-01
 6.671539e+00,1.70E+01,-2.57E+01,2.78E+01,1.11E+01,3.15E+00
 2.469736e+01,2.65E+01,-1.01E+01,2.23E+01,8.00E+00,5.63E+01
 1.201889e+01,3.48E+01,-2.47E+01,3.30E+01,1.07E+01,3.76E+01
 8.312561e+00,8.85E+00,-3.35E+01,2.67E+01,2.18E+01,1.05E+01
 1.953854e+01,1.86E+01,-1.50E+01,2.42E+01,1.18E+01,2.00E+01
 3.291812e+01,2.48E+01,-1.85E+01,3.06E+01,1.20E+01,7.96E+00
 1.838895e+01,2.49E+01,-2.02E+01,2.90E+01,1.41E+01,1.97E+01
 1.002139e+01,2.35E+01,-3.55E+01,2.81E+01,1.63E+01,1.75E+01
 2.195926e+01,2.11E+01,1.70E+01,2.41E+01,2.65E+01,1.82E+01
 8.537506e+00,1.70E+01,-2.88E+01,3.96E+01,1.12E+01,-2.71E+00
 4.317203e+01,1.03E+01,-2.88E+01,3.41E+01,1.41E+01,1.41E+01
 1.768643e+01,1.99E+01,-3.55E+01,2.35E+01,2.84E+01,1.06E+01
 1.538263e+01,4.12E+01,-2.27E+01,3.39E+01,1.55E+01,1.95E+00
 4.005740e+01,2.10E+01,-2.58E+01,4.51E+00,2.20E+01,9.10E+00
 3.219693e+01,2.68E+01,-2.98E+01,9.16E+00,2.65E+01,1.37E+00
 8.263092e+00,1.64E+01,-3.12E+01,4.68E+00,1.66E+00,2.37E+00
 8.138306e+00,1.71E+01,-2.51E+01,3.97E+01,1.54E+01,9.17E+00
 1.453867e+01,1.92E+01,-1.78E+01,1.04E+01,5.33E+01,8.93E+00
 2.893933e+01,3.99E+01,-2.77E+01,1.02E+01,2.28E+01,1.42E+01
 4.162735e+01,1.67E+01,-2.64E+01,1.61E+01,1.82E+01,1.62E+01
 6.416168e+00,3.91E+01,-3.05E+01,3.12E+00,1.68E+01,9.87E+00
 2.063855e+01,2.78E+01,-2.96E+01,4.45E+00,1.73E+01,2.11E+01
 1.585202e+01,4.08E+01,-2.94E+01,8.14E+00,1.08E+01,1.73E+01
 1.657236e+01,3.13E+01,-3.66E+01,8.23E+00,1.47E+01,3.15E+00
 2.797107e+01,1.82E+01,-3.12E+01,6.24E+00,1.32E+01,1.53E+01
 2.282581e+01,5.27E+00,-2.35E+01,-1.13E+00,1.22E+01,2.41E+00
 2.103540e+01,2.85E+01,-3.47E+01,9.35E+00,1.91E+01,5.90E+00
 1.744571e+01,1.49E+01,-4.15E+01,3.02E+01,7.68E+00,1.04E+01
 1.708707e+01,6.00E+01,-3.17E+01,7.00E+00,1.38E+01,3.80E+00
 6.537811e+00,4.80E+01,-3.56E+01,1.42E+00,6.36E+00,1.41E+01
 1.111002e+01,1.65E+01,-2.70E+01,7.96E+00,5.60E-01,1.14E+01
 9.335388e+00,7.11E+00,-2.98E+01,7.07E+00,-5.79E-01,5.91E+00
 1.683804e+01,2.91E+01,-1.20E+01,1.44E+01,7.96E+00,1.85E+00
 8.423737e+00,2.60E+01,-2.62E+01,2.16E+01,6.52E+00,2.31E+00
 2.102917e+01,9.09E+00,-3.50E+01,1.24E+01,-4.39E+00,1.88E+00
-0.9416199,2.14E+01,-3.03E+01,1.32E+01,-5.53E+00,1.65E+01
 1.222433e+01,4.48E+01,-2.89E+01,1.66E+01,1.38E+00,1.12E+01
 1.171487e+01,6.18E+01,-3.12E+01,3.63E+01,2.11E+01,6.92E+00
-1.371582,1.96E+01,-3.53E+01,3.30E+00,6.18E+00,1.77E+00
 5.408630e+00,9.91E+00,-3.16E+01,-9.20E-01,9.69E-01,2.89E+01
 3.478217e+01,1.83E+01,-2.72E+01,7.38E+00,2.39E+00,1.88E+00
 1.983844e+01,2.65E+01,-2.14E+01,1.19E+01,3.63E+00,6.31E+01
 1.692761e+01,2.82E+01,-3.60E+01,1.09E+01,1.20E+01,6.30E+00
 1.589374e+01,3.42E+01,-1.97E+01,1.50E+01,2.55E+00,5.74E+00
 1.707230e+01,1.00E+01,-8.66E+00,7.24E+00,7.72E+00,5.07E-01
 5.244934e+00,1.92E+01,-2.84E+01,3.01E+00,1.00E+01,2.38E+01
 1.280939e+01,2.47E+01,-3.31E+01,1.16E+01,4.58E+00,1.21E+01
 1.106686e+01,1.65E+01,-3.29E+01,1.51E+01,5.76E+00,4.20E+00
 1.792923e+01,2.54E+01,-2.77E+01,7.49E+00,-2.40E+00,6.74E+00
 2.818585e+01,3.99E+01,-3.93E+01,8.02E+00,-7.10E-01,2.59E-01
 6.225403e+00,8.46E+01,-3.27E+01,1.36E+01,7.90E+00,9.41E+00
 1.184442e+01,7.55E+01,-3.15E+01,5.98E-01,4.68E+00,1.25E+01
 4.368591e+00,2.54E+01,-3.44E+01,1.23E+01,1.90E+01,4.11E+01
 1.263971e+01,2.19E+01,-2.34E+01,2.45E+01,2.89E+00,4.29E-01
 2.893710e+01,1.47E+02,-3.66E+01,5.09E+00,1.13E+01,6.15E+00
 7.951660e+00,2.19E+01,-2.89E+01,5.70E+00,2.80E+01,9.07E+00
 9.683563e+00,2.14E+01,-2.01E+01,7.06E+00,1.41E+01,1.69E+01
 7.048889e+00,1.59E+01,-3.59E+01,7.18E+00,1.83E+01,9.04E+00
 2.089832e+01,3.03E+01,-3.75E+01,1.93E+01,1.09E+01,9.23E+00
 2.025009e+01,1.46E+01,-2.42E+01,1.17E+01,5.10E+00,3.22E+00
 2.669797e+01,8.02E+00,-2.86E+01,6.64E+00,8.04E-01,6.87E+00
 2.953766e+00,9.17E+00,-1.19E+01,8.52E+00,1.24E+01,1.09E+00
