,Babs,Time,Denuder
1,-4.05E+00,11:00,Yes
2,-7.68E-01,11:00,Yes
3,3.94E+00,11:00,Yes
4,3.42E-01,11:00,Yes
5,2.40E+00,11:00,Yes
6,1.65E+00,11:00,Yes
7,2.54E-01,11:00,Yes
8,1.91E+00,11:00,Yes
9,1.40E+00,11:00,Yes
10,4.42E+00,11:00,Yes
11,-3.03E+00,11:00,Yes
12,4.14E+00,11:00,Yes
13,3.23E+00,11:00,Yes
14,-7.08E-02,11:00,Yes
15,9.69E-02,11:00,Yes
16,-6.16E-01,11:00,Yes
17,-8.50E+00,11:00,Yes
18,-5.24E+00,11:00,Yes
19,-2.16E+00,11:00,Yes
20,-3.09E+00,11:00,Yes
21,-4.72E+00,11:00,Yes
22,1.64E+00,11:00,Yes
23,8.68E-01,11:00,Yes
24,1.66E+00,11:00,Yes
25,6.49E-01,11:00,Yes
26,-5.33E-01,11:00,Yes
27,2.36E+00,11:00,Yes
28,-5.20E+00,11:00,Yes
29,1.23E+00,11:00,Yes
30,4.43E+00,11:00,Yes
31,6.00E+00,11:00,Yes
32,5.69E+00,11:00,Yes
33,-3.15E+00,11:00,Yes
34,-1.60E+00,11:00,Yes
35,5.69E+00,11:00,Yes
36,2.82E+00,11:00,Yes
37,-1.62E+00,11:00,Yes
38,2.40E+00,11:00,Yes
39,-5.98E-01,11:00,Yes
40,3.77E+00,11:00,Yes
41,-8.51E-01,11:00,Yes
42,5.28E+00,11:00,Yes
43,-7.44E-01,11:00,Yes
44,-6.06E-01,11:00,Yes
45,-2.97E+00,11:00,Yes
46,-2.57E-01,11:00,Yes
47,-1.85E-01,11:00,Yes
48,-1.60E+00,11:00,Yes
49,1.63E+00,11:00,Yes
50,8.89E-02,11:00,Yes
51,-6.22E-01,11:00,Yes
52,3.54E+00,11:00,Yes
53,1.78E+00,11:00,Yes
54,-7.61E+00,11:00,Yes
55,-9.66E-01,11:00,Yes
56,6.96E-01,11:00,Yes
57,-3.50E+00,11:00,Yes
58,2.05E+00,11:00,Yes
59,5.50E-01,11:00,Yes
60,-4.84E+00,11:00,Yes
61,1.68E+00,11:00,Yes
62,3.74E-01,11:00,Yes
63,-4.54E+00,11:00,Yes
64,-3.46E+00,11:00,Yes
65,-1.39E+00,11:00,Yes
66,-2.22E+00,11:00,Yes
67,-5.80E+00,11:00,Yes
68,1.23E+00,11:00,Yes
69,-9.07E-01,11:00,Yes
70,-2.43E+00,11:00,Yes
71,2.33E+00,11:00,Yes
72,2.28E+00,11:00,Yes
73,-4.92E+00,11:00,Yes
74,1.53E+00,11:00,Yes
75,-3.19E-01,11:00,Yes
76,-4.34E+00,11:00,Yes
77,-1.36E+00,11:00,Yes
78,-1.42E-01,11:00,Yes
79,1.10E+00,11:00,Yes
80,-1.58E+00,11:00,Yes
81,3.52E+00,11:00,Yes
82,8.68E-01,11:00,Yes
83,8.50E+00,11:00,Yes
84,-1.29E+00,11:00,Yes
85,4.69E+00,11:00,Yes
86,-8.04E-01,11:00,Yes
87,-5.97E+00,11:00,Yes
88,-3.47E+00,11:00,Yes
89,4.27E+00,11:00,Yes
90,-5.09E+00,11:00,Yes
91,1.94E-01,11:00,Yes
92,-4.64E+00,11:00,Yes
93,-1.32E+00,11:00,Yes
94,-1.72E+00,11:00,Yes
95,-1.77E+00,11:00,Yes
96,1.34E+00,11:00,Yes
97,8.10E-01,11:00,Yes
98,-1.76E+00,11:00,Yes
99,-1.32E+00,11:00,Yes
100,-3.68E-01,11:00,Yes
101,1.38E+00,11:00,Yes
102,-2.10E+00,11:00,Yes
103,7.42E-01,11:00,Yes
104,2.24E-02,11:00,Yes
105,-1.71E+00,11:00,Yes
106,-2.65E+00,11:00,Yes
107,-3.12E-01,11:00,Yes
108,-1.95E+00,11:00,Yes
109,-2.02E+00,11:00,Yes
110,3.15E+00,11:00,Yes
111,5.99E+00,11:00,Yes
112,-6.22E-01,11:00,Yes
113,-1.20E+00,11:00,Yes
114,2.68E+00,11:00,Yes
115,-5.49E+00,11:00,Yes
116,-1.54E+00,11:00,Yes
117,3.60E+00,11:00,Yes
118,1.75E-02,11:00,Yes
119,-8.40E-01,11:00,Yes
120,-4.95E+00,11:00,Yes
121,-7.63E-01,11:00,Yes
122,3.58E+00,11:00,Yes
123,1.43E+00,11:00,Yes
124,1.98E+00,11:00,Yes
125,-3.19E+00,11:00,Yes
126,-5.37E-01,11:00,Yes
127,-1.29E+00,11:00,Yes
128,-2.12E+00,11:00,Yes
129,3.07E-02,11:00,Yes
130,-3.15E-01,11:00,Yes
131,3.20E+00,11:00,Yes
132,1.91E+00,11:00,Yes
133,8.33E-01,11:00,Yes
134,-1.15E+00,11:00,Yes
135,-1.67E+00,11:00,Yes
136,-2.98E+00,11:00,Yes
137,-1.51E+00,11:00,Yes
138,-3.13E+00,11:00,Yes
139,3.33E+00,11:00,Yes
140,-3.07E+00,11:00,Yes
141,-1.58E+00,11:00,Yes
142,4.90E+00,11:00,Yes
143,-4.62E+00,11:00,Yes
144,-2.20E+00,11:00,Yes
145,-3.52E+00,11:00,Yes
146,-4.39E-01,11:00,Yes
147,-4.11E-01,11:00,Yes
148,-3.81E-01,11:00,Yes
149,6.65E-03,11:00,Yes
150,-2.74E+00,11:00,Yes
151,1.03E+00,11:00,Yes
152,4.69E+00,11:00,Yes
153,9.07E+00,11:00,Yes
154,-2.88E+00,11:00,Yes
155,-9.29E-01,11:00,Yes
156,1.24E-01,11:00,Yes
157,7.55E-01,11:00,Yes
158,-2.25E+00,11:00,Yes
159,-3.22E-01,11:00,Yes
160,1.31E+00,11:00,Yes
161,1.22E+00,11:00,Yes
162,-1.62E+00,11:00,Yes
163,-3.47E+00,11:00,Yes
164,1.19E+00,11:00,Yes
165,-9.58E-01,11:00,Yes
166,-5.07E+00,11:00,Yes
167,4.17E+00,11:00,Yes
168,2.17E+00,11:00,Yes
169,1.48E+00,11:00,Yes
170,2.10E+00,11:00,Yes
171,2.90E+00,11:00,Yes
172,1.48E+00,11:00,Yes
173,7.04E+00,11:00,Yes
174,4.42E-01,11:00,Yes
175,2.12E+00,11:00,Yes
176,-1.92E+00,11:00,Yes
177,5.89E+00,11:00,Yes
178,1.76E+00,11:00,Yes
179,-9.21E-01,11:00,Yes
180,2.87E+00,11:00,Yes
181,-2.43E-01,11:00,Yes
182,3.45E+00,11:00,Yes
183,-4.73E+00,11:00,Yes
184,-4.50E-01,11:00,Yes
185,7.05E+00,11:00,Yes
186,5.35E+00,11:00,Yes
187,4.19E+00,11:00,Yes
188,3.14E+00,11:00,Yes
189,2.10E+00,11:00,Yes
190,7.08E+00,11:00,Yes
191,8.69E-01,11:00,Yes
192,-1.21E+00,11:00,Yes
193,3.82E+00,11:00,Yes
194,-8.14E-01,11:00,Yes
195,4.30E+00,11:00,Yes
196,3.61E+00,11:00,Yes
197,-9.32E-01,11:00,Yes
198,-4.14E+00,11:00,Yes
199,3.87E+00,11:00,Yes
200,3.48E+00,11:00,Yes
201,-1.13E+00,11:00,Yes
202,2.72E+00,11:00,Yes
203,2.69E+00,11:00,Yes
204,6.50E+00,11:00,Yes
205,5.69E+00,11:00,Yes
206,-1.18E+00,11:00,Yes
207,-6.13E-01,11:00,Yes
208,-1.50E-01,11:00,Yes
209,1.52E+00,11:00,Yes
210,-3.69E-01,11:00,Yes
211,9.38E-01,11:00,Yes
212,2.21E+00,11:00,Yes
213,1.04E+00,11:00,Yes
214,1.78E+00,11:00,Yes
215,3.50E+00,11:00,Yes
216,4.15E-01,11:00,Yes
217,-3.63E+00,11:00,Yes
218,1.33E+00,11:00,Yes
219,3.21E+00,11:00,Yes
220,-3.70E-02,11:00,Yes
221,2.50E+00,11:00,Yes
222,-2.44E-01,11:00,Yes
223,1.67E+00,11:00,Yes
224,1.31E-01,11:00,Yes
225,4.21E-01,11:00,Yes
226,-2.23E+00,11:00,Yes
227,7.80E+00,11:00,Yes
228,4.16E+00,11:00,Yes
229,1.17E+00,11:00,Yes
230,3.42E+00,11:00,Yes
231,-9.16E-02,11:00,Yes
232,-1.50E-03,11:00,Yes
233,-2.02E+00,11:00,Yes
234,8.23E+00,11:00,Yes
235,-5.62E-01,11:00,Yes
236,5.03E-01,11:00,Yes
237,1.82E+00,11:00,Yes
238,3.24E+00,11:00,Yes
239,7.10E-01,11:00,Yes
240,4.50E+00,11:00,Yes
241,-1.15E+00,11:00,Yes
242,5.83E+00,11:00,Yes
243,-1.26E+00,11:00,Yes
244,-2.01E+00,11:00,Yes
245,5.21E+00,11:00,Yes
246,5.52E+00,11:00,Yes
247,-3.86E+00,11:00,Yes
248,3.04E+00,11:00,Yes
249,3.18E+00,11:00,Yes
250,3.85E+00,11:00,Yes
251,2.46E+00,11:00,Yes
252,4.39E+00,11:00,Yes
253,4.88E+00,11:00,Yes
254,8.69E-01,11:00,Yes
255,1.92E+00,11:00,Yes
256,5.76E-01,11:00,Yes
257,-2.82E+00,11:00,Yes
258,4.53E+00,11:00,Yes
259,-1.08E+00,11:00,Yes
260,-8.81E-01,11:00,Yes
261,1.40E+00,11:00,Yes
262,6.38E+00,11:00,Yes
263,6.34E-01,11:00,Yes
264,4.63E-02,11:00,Yes
265,7.52E+00,11:00,Yes
266,6.85E+00,11:00,Yes
267,3.06E+00,11:00,Yes
268,4.12E+00,11:00,Yes
269,-1.78E+00,11:00,Yes
270,1.30E+00,11:00,Yes
271,4.74E+00,11:00,Yes
272,8.60E-01,11:00,Yes
273,2.12E+00,11:00,Yes
274,4.31E+00,11:00,Yes
275,-6.88E-01,11:00,Yes
276,-4.70E-01,11:00,Yes
277,1.95E+00,11:00,Yes
278,-1.69E+00,11:00,Yes
279,4.61E+00,11:00,Yes
280,-3.22E+00,11:00,Yes
281,2.69E+00,11:00,Yes
282,-5.46E-01,11:00,Yes
283,2.14E+00,11:00,Yes
284,-3.27E-01,11:00,Yes
285,9.82E-01,11:00,Yes
286,4.18E+00,11:00,Yes
287,4.15E+00,11:00,Yes
288,9.06E-01,11:00,Yes
289,1.24E+00,11:00,Yes
290,7.87E+00,11:00,Yes
291,-1.85E+00,11:00,Yes
292,5.09E+00,11:00,Yes
293,2.11E+00,11:00,Yes
294,6.65E+00,11:00,Yes
295,-5.76E-01,11:00,Yes
296,6.90E+00,11:00,Yes
297,-1.93E+00,11:00,Yes
298,-1.74E+00,11:00,Yes
299,4.71E+00,11:00,Yes
300,1.86E+00,11:00,Yes
301,3.10E+00,11:00,Yes
302,-1.17E+00,11:00,Yes
303,8.90E-01,11:00,Yes
304,2.04E+00,11:00,Yes
305,3.01E+00,11:00,Yes
306,1.49E+00,11:00,Yes
307,-9.36E-01,11:00,Yes
308,-3.33E-03,11:00,Yes
309,-7.83E-01,11:00,Yes
310,3.38E+00,11:00,Yes
311,4.69E+00,11:00,Yes
312,1.51E+00,11:00,Yes
313,6.13E+00,11:00,Yes
314,-1.88E+00,11:00,Yes
315,5.33E+00,11:00,Yes
316,2.04E+00,11:00,Yes
317,4.36E+00,11:00,Yes
318,3.55E-01,11:00,Yes
319,-3.22E+00,11:00,Yes
320,-7.23E-01,11:00,Yes
321,-5.34E-02,11:00,Yes
322,4.12E+00,11:00,Yes
323,1.52E+00,11:00,Yes
324,2.22E+00,11:00,Yes
325,1.22E+00,11:00,Yes
326,1.35E+00,11:00,Yes
327,5.94E+00,11:00,Yes
328,-2.36E+00,11:00,Yes
329,8.49E+00,11:00,Yes
330,3.72E+00,11:00,Yes
331,4.47E+00,11:00,Yes
332,4.44E+00,11:00,Yes
333,-5.29E+00,11:00,Yes
334,8.93E-01,11:00,Yes
335,-1.66E-01,11:00,Yes
336,2.16E+00,11:00,Yes
337,-3.14E+00,11:00,Yes
338,2.93E-01,11:00,Yes
339,2.18E+00,11:00,Yes
340,-2.43E+00,11:00,Yes
341,2.29E+00,11:00,Yes
342,2.65E+00,11:00,Yes
343,1.61E+00,11:00,Yes
344,4.41E+00,11:00,Yes
345,1.17E+00,11:00,Yes
346,1.34E+00,11:00,Yes
347,3.04E+00,11:00,Yes
348,6.57E-01,11:00,Yes
349,3.23E+00,11:00,Yes
350,-1.39E-01,11:00,Yes
351,-1.41E+00,11:00,Yes
352,2.82E+00,11:00,Yes
353,1.55E+00,11:00,Yes
354,-1.53E+00,11:00,Yes
355,3.16E+00,11:00,Yes
356,3.23E+00,11:00,Yes
357,-3.93E+00,11:00,Yes
358,2.45E+00,11:00,Yes
359,-5.53E+00,11:00,Yes
360,3.79E+00,11:00,Yes
361,4.35E+00,11:00,Yes
362,2.92E+00,11:00,Yes
363,-2.38E+00,11:00,Yes
364,2.78E+00,11:00,Yes
365,-1.34E+00,11:00,Yes
366,-1.86E-01,11:00,Yes
367,3.08E+00,11:00,Yes
368,-2.85E+00,11:00,Yes
369,-1.32E+00,11:00,Yes
370,5.62E+00,11:00,Yes
371,1.82E+00,11:00,Yes
372,5.83E+00,11:00,Yes
373,-1.28E+00,11:00,Yes
374,-6.53E-01,11:00,Yes
375,9.05E-01,11:00,Yes
376,5.96E+00,11:00,Yes
377,2.13E+00,11:00,Yes
378,1.25E+00,11:00,Yes
379,2.80E+00,11:00,Yes
380,3.94E+00,11:00,Yes
381,-1.87E+00,11:00,Yes
382,6.28E+00,11:00,Yes
383,-2.39E+00,11:00,Yes
384,2.92E+00,11:00,Yes
385,3.46E+00,11:00,Yes
386,3.89E+00,11:00,Yes
387,2.20E+00,11:00,Yes
388,5.40E+00,11:00,Yes
389,4.19E+00,11:00,Yes
390,-5.37E-02,11:00,Yes
391,5.25E-01,11:00,Yes
392,1.68E+00,11:00,Yes
393,3.37E+00,11:00,Yes
394,1.03E+01,11:00,Yes
395,-6.35E-01,11:00,Yes
396,5.95E+00,11:00,Yes
397,6.07E+00,11:00,Yes
398,8.08E-01,11:00,Yes
399,5.22E+00,11:00,Yes
400,5.06E+00,11:00,Yes
401,2.96E+00,11:00,Yes
402,1.89E+00,11:00,Yes
403,3.20E-01,11:00,Yes
404,3.92E+00,11:00,Yes
405,1.73E+00,11:00,Yes
406,1.65E+00,11:00,Yes
407,5.87E+00,11:00,Yes
408,2.06E+00,11:00,Yes
409,4.27E+00,11:00,Yes
410,6.17E+00,11:00,Yes
411,9.44E-01,11:00,Yes
412,2.62E+00,11:00,Yes
413,2.01E+00,11:00,Yes
414,7.28E+00,11:00,Yes
415,4.70E+00,11:00,Yes
416,3.58E+00,11:00,Yes
417,3.55E+00,11:00,Yes
418,-3.11E+00,11:00,Yes
419,2.54E+00,11:00,Yes
420,4.30E+00,11:00,Yes
421,-3.11E+00,11:00,Yes
422,3.45E+00,11:00,Yes
423,3.51E+00,11:00,Yes
424,3.17E+00,11:00,Yes
425,2.89E+00,11:00,Yes
426,3.24E+00,11:00,Yes
427,1.29E+00,11:00,Yes
428,4.69E+00,11:00,Yes
429,2.21E+00,11:00,Yes
430,4.84E+00,11:00,Yes
431,2.48E+00,11:00,Yes
432,3.15E+00,11:00,Yes
433,4.56E+00,11:00,Yes
434,2.05E+00,11:00,Yes
435,2.42E+00,11:00,Yes
436,5.59E+00,11:00,Yes
437,4.64E+00,11:00,Yes
438,4.52E+00,11:00,Yes
439,-7.71E-02,11:00,Yes
440,1.44E+00,11:00,Yes
441,2.73E+00,11:00,Yes
442,4.22E+00,11:00,Yes
443,1.24E+00,11:00,Yes
444,7.47E+00,11:00,Yes
445,5.11E+00,11:00,Yes
446,2.37E+00,11:00,Yes
447,6.16E+00,11:00,Yes
448,1.52E+00,11:00,Yes
449,5.13E+00,11:00,Yes
450,4.70E+00,11:00,Yes
451,3.95E+00,11:00,Yes
452,3.46E+00,11:00,Yes
453,3.84E-01,11:00,Yes
454,2.25E+00,11:00,Yes
455,4.94E+00,11:00,Yes
456,2.27E+00,11:00,Yes
457,4.49E+00,11:00,Yes
458,1.33E+00,11:00,Yes
459,5.00E+00,11:00,Yes
460,4.64E+00,11:00,Yes
461,1.12E+00,11:00,Yes
462,3.62E+00,11:00,Yes
463,3.95E+00,11:00,Yes
464,4.49E+00,11:00,Yes
465,-1.40E+00,11:00,Yes
466,1.14E+00,11:00,Yes
467,8.06E+00,11:00,Yes
468,-1.08E+00,11:00,Yes
469,6.20E+00,11:00,Yes
470,-1.02E+00,11:00,Yes
471,6.00E+00,11:00,Yes
472,-7.45E-01,11:00,Yes
473,3.63E+00,11:00,Yes
474,6.91E+00,11:00,Yes
475,8.71E-01,11:00,Yes
476,5.52E+00,11:00,Yes
477,4.70E+00,11:00,Yes
478,-1.05E+00,11:00,Yes
479,2.92E+00,11:00,Yes
480,2.85E+00,11:00,Yes
481,5.87E+00,11:00,Yes
482,2.11E+00,11:00,Yes
483,4.20E+00,11:00,Yes
484,8.43E+00,11:00,Yes
485,2.46E+00,11:00,Yes
486,3.91E+00,11:00,Yes
487,4.86E+00,11:00,Yes
488,3.09E+00,11:00,Yes
489,-3.19E-02,11:00,Yes
490,5.84E+00,11:00,Yes
491,3.56E+00,11:00,Yes
492,-1.69E+00,11:00,Yes
493,7.63E+00,11:00,Yes
494,1.25E+00,11:00,Yes
495,3.51E+00,11:00,Yes
496,-6.47E-01,11:00,Yes
497,1.92E+00,11:00,Yes
498,1.80E+00,11:00,Yes
499,3.99E+00,11:00,Yes
500,5.07E+00,11:00,Yes
501,3.52E+00,11:00,Yes
502,2.97E+00,11:00,Yes
503,6.34E+00,11:00,Yes
504,6.09E+00,11:00,Yes
505,1.97E+00,11:00,Yes
506,3.32E+00,11:00,Yes
507,-2.84E+00,11:00,Yes
508,3.43E+00,11:00,Yes
509,-1.72E+00,11:00,Yes
510,1.87E+00,11:00,Yes
511,5.16E+00,11:00,Yes
512,3.48E+00,11:00,Yes
513,4.88E+00,11:00,Yes
514,-1.41E+00,11:00,Yes
515,-4.78E+00,11:00,Yes
516,3.81E+00,11:00,Yes
517,2.98E+00,11:00,Yes
518,2.88E+00,11:00,Yes
519,-6.52E-01,11:00,Yes
520,9.87E-01,11:00,Yes
521,-4.78E-01,11:00,Yes
522,1.25E+00,11:00,Yes
523,4.57E-01,11:00,Yes
524,5.19E+00,11:00,Yes
525,1.12E+00,11:00,Yes
526,6.63E-01,11:00,Yes
527,4.13E+00,11:00,Yes
528,5.08E+00,11:00,Yes
529,4.96E+00,11:00,Yes
530,1.26E+00,11:00,Yes
531,-6.76E-02,11:00,Yes
532,1.71E+00,11:00,Yes
533,1.29E-02,11:00,Yes
534,2.35E+00,11:00,Yes
535,1.53E+00,11:00,Yes
536,1.02E+00,11:00,Yes
537,5.22E+00,11:00,Yes
538,-6.11E-01,11:00,Yes
539,-4.98E-01,11:00,Yes
540,1.06E+00,11:00,Yes
541,6.43E+00,11:00,Yes
542,1.11E+01,11:00,Yes
543,1.31E+00,11:00,Yes
544,1.03E+00,11:00,Yes
545,1.28E+00,11:00,Yes
546,1.82E+00,11:00,Yes
547,-3.86E+00,11:00,Yes
548,4.32E+00,11:00,Yes
549,3.19E+00,11:00,Yes
550,9.28E-01,11:00,Yes
551,6.96E+00,11:00,Yes
552,7.36E-01,11:00,Yes
553,3.56E+00,11:00,Yes
554,5.59E+00,11:00,Yes
555,-1.37E+00,11:00,Yes
556,2.37E+00,11:00,Yes
557,3.91E+00,11:00,Yes
558,1.78E+00,11:00,Yes
559,1.96E+00,11:00,Yes
560,9.99E-01,11:00,Yes
561,4.17E+00,11:00,Yes
562,6.17E+00,11:00,Yes
563,1.72E+00,11:00,Yes
564,5.46E+00,11:00,Yes
565,1.83E+00,11:00,Yes
566,-1.96E+00,11:00,Yes
567,2.37E+00,11:00,Yes
568,8.03E+00,11:00,Yes
569,2.07E+00,11:00,Yes
570,3.16E+00,11:00,Yes
571,2.71E+00,11:00,Yes
572,2.19E+00,11:00,Yes
573,2.86E+00,11:00,Yes
574,2.94E+00,11:00,Yes
575,2.28E+00,11:00,Yes
576,1.81E+00,11:00,Yes
577,2.68E+00,11:00,Yes
578,1.16E+00,11:00,Yes
579,1.94E+00,11:00,Yes
580,4.55E+00,11:00,Yes
581,1.43E+00,11:00,Yes
582,2.58E+00,11:00,Yes
583,2.72E+00,11:00,Yes
584,4.21E-01,11:00,Yes
585,4.87E+00,11:00,Yes
586,-7.12E-01,11:00,Yes
587,3.73E+00,11:00,Yes
588,2.26E-01,11:00,Yes
589,1.04E+00,11:00,Yes
590,5.07E+00,11:00,Yes
591,6.64E+00,11:00,Yes
592,2.79E+00,11:00,Yes
593,-6.18E-01,11:00,Yes
594,-4.71E-01,11:00,Yes
595,4.28E+00,11:00,Yes
596,5.96E-01,11:00,Yes
597,2.33E+00,11:00,Yes
598,4.48E+00,11:00,Yes
599,1.88E+00,11:00,Yes
600,-6.18E-01,11:00,Yes
601,1.92E+00,11:00,Yes
602,5.15E+00,11:00,Yes
603,3.34E+00,11:00,Yes
604,2.83E+00,11:00,Yes
605,5.45E+00,11:00,Yes
606,6.15E+00,11:00,Yes
607,4.92E+00,11:00,Yes
608,6.58E+00,11:00,Yes
609,3.59E+00,11:00,Yes
610,3.82E+00,11:00,Yes
611,1.33E+00,11:00,Yes
612,-1.04E+00,11:00,Yes
613,3.31E+00,11:00,Yes
614,-3.83E-01,11:00,Yes
615,-2.41E-01,11:00,Yes
616,2.73E+00,11:00,Yes
617,1.94E-01,11:00,Yes
618,-1.54E+00,11:00,Yes
619,3.66E-01,11:00,Yes
620,9.52E-01,11:00,Yes
621,2.38E+00,11:00,Yes
622,1.37E+00,11:00,Yes
623,-9.63E-01,11:00,Yes
624,2.45E+00,11:00,Yes
625,2.04E+00,11:00,Yes
626,1.05E+00,11:00,Yes
627,-3.32E+00,11:00,Yes
628,7.33E+00,11:00,Yes
629,-1.66E+00,11:00,Yes
630,4.47E+00,11:00,Yes
631,1.31E+00,11:00,Yes
632,5.83E+00,11:00,Yes
633,-1.04E-01,11:00,Yes
634,5.40E+00,11:00,Yes
635,-9.50E-01,11:00,Yes
636,-1.80E+00,11:00,Yes
637,5.70E+00,11:00,Yes
638,3.33E+00,11:00,Yes
639,4.46E+00,11:00,Yes
640,5.51E+00,11:00,Yes
641,2.29E+00,11:00,Yes
642,-2.60E+00,11:00,Yes
643,2.40E+00,11:00,Yes
644,4.71E+00,11:00,Yes
645,2.48E+00,11:00,Yes
646,4.18E+00,11:00,Yes
647,4.49E-01,11:00,Yes
648,5.43E+00,11:00,Yes
649,3.12E+00,11:00,Yes
650,6.25E+00,11:00,Yes
651,4.29E-02,11:00,Yes
652,4.65E-01,11:00,Yes
653,-3.10E-01,11:00,Yes
654,-9.83E-01,11:00,Yes
655,2.25E-01,11:00,Yes
656,3.02E+00,11:00,Yes
657,2.78E+00,11:00,Yes
658,1.41E+00,11:00,Yes
659,5.58E+00,11:00,Yes
660,3.64E-01,11:00,Yes
661,1.03E+00,11:00,Yes
662,1.56E+00,11:00,Yes
663,4.07E+00,11:00,Yes
664,6.64E+00,11:00,Yes
665,6.76E+00,11:00,Yes
666,5.88E+00,11:00,Yes
667,6.30E+00,11:00,Yes
668,3.13E-01,11:00,Yes
669,9.47E-01,11:00,Yes
670,-1.79E+00,11:00,Yes
671,4.55E+00,11:00,Yes
672,4.44E+00,11:00,Yes
673,5.65E+00,11:00,Yes
674,3.63E+00,11:00,Yes
675,5.55E+00,11:00,Yes
676,8.08E-01,11:00,Yes
677,1.30E+00,11:00,Yes
678,2.36E+00,11:00,Yes
679,1.54E+00,11:00,Yes
680,4.41E+00,11:00,Yes
681,6.26E+00,11:00,Yes
682,-1.49E+00,11:00,Yes
683,-3.18E-01,11:00,Yes
684,5.04E+00,11:00,Yes
685,-1.65E+00,11:00,Yes
686,7.20E-01,11:00,Yes
687,-8.83E-01,11:00,Yes
688,-2.71E+00,11:00,Yes
689,6.08E+00,11:00,Yes
690,1.59E+00,11:00,Yes
691,4.38E+00,11:00,Yes
692,5.08E-01,11:00,Yes
693,7.19E+00,11:00,Yes
694,4.73E+00,11:00,Yes
695,2.87E+00,11:00,Yes
696,4.22E+00,11:00,Yes
697,2.04E+00,11:00,Yes
698,2.11E+00,11:00,Yes
699,2.11E+00,11:00,Yes
700,5.52E+00,11:00,Yes
701,3.45E+00,11:00,Yes
702,2.49E-01,11:00,Yes
703,-6.88E-01,11:00,Yes
704,2.29E+00,11:00,Yes
705,1.40E+00,11:00,Yes
706,-1.54E+00,11:00,Yes
707,6.09E+00,11:00,Yes
708,1.45E+00,11:00,Yes
709,5.48E+00,11:00,Yes
710,5.49E+00,11:00,Yes
711,4.05E+00,11:00,Yes
712,6.20E+00,11:00,Yes
713,2.95E+00,11:00,Yes
714,2.68E+00,11:00,Yes
715,-7.17E-01,11:00,Yes
716,5.62E+00,11:00,Yes
717,3.97E+00,11:00,Yes
718,4.06E+00,11:00,Yes
719,7.54E+00,11:00,Yes
720,7.23E+00,11:00,Yes
721,8.81E+00,11:00,Yes
722,-1.38E-01,11:00,Yes
723,1.29E+00,11:00,Yes
724,4.51E+00,11:00,Yes
725,6.29E+00,11:00,Yes
726,1.49E+00,11:00,Yes
727,6.42E+00,11:00,Yes
728,2.52E-01,11:00,Yes
729,3.40E-01,11:00,Yes
730,1.68E+00,11:00,Yes
731,4.09E+00,11:00,Yes
732,6.54E+00,11:00,Yes
733,-7.66E-01,11:00,Yes
734,4.22E+00,11:00,Yes
735,1.06E+01,11:00,Yes
736,4.75E+00,11:00,Yes
737,1.13E+00,11:00,Yes
738,8.30E+00,11:00,Yes
739,3.36E+00,11:00,Yes
740,4.68E+00,11:00,Yes
741,3.28E+00,11:00,Yes
742,7.02E+00,11:00,Yes
743,4.77E+00,11:00,Yes
744,7.75E+00,11:00,Yes
745,3.59E+00,11:00,Yes
746,6.60E+00,11:00,Yes
747,8.14E+00,11:00,Yes
748,4.00E+00,11:00,Yes
749,5.59E+00,11:00,Yes
750,6.30E+00,11:00,Yes
751,4.93E+00,11:00,Yes
752,2.34E+00,11:00,Yes
753,3.92E+00,11:00,Yes
754,4.26E+00,11:00,Yes
755,5.36E+00,11:00,Yes
756,6.24E+00,11:00,Yes
757,7.79E+00,11:00,Yes
758,-4.68E-01,11:00,Yes
759,3.25E+00,11:00,Yes
760,3.79E+00,11:00,Yes
761,5.99E+00,11:00,Yes
762,7.24E+00,11:00,Yes
763,8.73E-01,11:00,Yes
764,9.04E+00,11:00,Yes
765,3.83E+00,11:00,Yes
766,1.26E+01,11:00,Yes
767,7.96E+00,11:00,Yes
768,3.17E+00,11:00,Yes
769,4.52E+00,11:00,Yes
770,4.66E+00,11:00,Yes
771,1.90E+00,11:00,Yes
772,3.51E+00,11:00,Yes
773,5.85E+00,11:00,Yes
774,3.49E+00,11:00,Yes
775,7.04E+00,11:00,Yes
776,6.02E+00,11:00,Yes
777,4.29E+00,11:00,Yes
778,1.62E+00,11:00,Yes
779,2.24E+00,11:00,Yes
780,5.78E+00,11:00,Yes
781,6.16E+00,11:00,Yes
782,2.56E+00,11:00,Yes
783,4.74E+00,11:00,Yes
784,7.52E+00,11:00,Yes
785,7.52E+00,11:00,Yes
786,6.18E+00,11:00,Yes
787,5.88E+00,11:00,Yes
788,4.86E+00,11:00,Yes
789,5.86E-01,11:00,Yes
790,7.46E+00,11:00,Yes
791,8.86E+00,11:00,Yes
792,4.38E+00,11:00,Yes
793,1.99E+00,11:00,Yes
794,2.92E+00,11:00,Yes
795,3.81E+00,11:00,Yes
796,7.26E+00,11:00,Yes
797,8.22E+00,11:00,Yes
798,9.28E+00,11:00,Yes
799,4.46E+00,11:00,Yes
800,9.88E+00,11:00,Yes
801,6.75E+00,11:00,Yes
802,5.65E+00,11:00,Yes
803,5.63E+00,11:00,Yes
804,3.41E+00,11:00,Yes
805,8.32E+00,11:00,Yes
806,4.82E+00,11:00,Yes
807,7.63E+00,11:00,Yes
808,6.80E+00,11:00,Yes
809,3.39E+00,11:00,Yes
810,6.56E+00,11:00,Yes
