,Bscat,Time,Denuder
2500,8.698242,11:35,No
2501,11.0191,11:35,No
2502,25.26562,11:35,No
2503,19.40186,11:35,No
2504,6.881287,11:35,No
2505,34.41431,11:35,No
2506,16.47119,11:35,No
2507,54.25208,11:35,No
2508,10.47443,11:35,No
2509,104.2247,11:35,No
2510,37.48651,11:35,No
2511,6.676636,11:35,No
2512,9.929443,11:35,No
2513,20.53442,11:35,No
2514,18.95172,11:35,No
2515,22.17859,11:35,No
2516,29.18408,11:35,No
2517,17.63177,11:35,No
2518,25.21643,11:35,No
2519,14.29285,11:35,No
2520,29.23901,11:35,No
2521,24.56567,11:35,No
2522,5.009766,11:35,No
2523,10.83929,11:35,No
2524,37.53809,11:35,No
2525,2.377808,11:35,No
2526,25.35284,11:35,No
2527,9.979248,11:35,No
2528,27.45264,11:35,No
2529,10.01038,11:35,No
2530,14.73511,11:35,No
2531,20.38208,11:35,No
2532,75.27277,11:35,No
2533,28.09454,11:35,No
2534,12.52612,11:35,No
2535,19.16821,11:35,No
2536,50.77808,11:35,No
2537,9.192932,11:35,No
2538,4.823303,11:35,No
2539,7.504456,11:35,No
2540,16.3125,11:35,No
2541,8.838013,11:35,No
2542,8.430115,11:35,No
2543,10.09705,11:35,No
2544,9.04364,11:35,No
2545,67.05206,11:35,No
2546,27.87634,11:35,No
2547,17.44861,11:35,No
2548,22.89349,11:35,No
2549,17.56384,11:35,No
2550,62.53754,11:35,No
2551,49.41382,11:35,No
2552,47.66187,11:35,No
2553,33.13641,11:35,No
2554,14.70984,11:35,No
2555,9.64679,11:35,No
2556,77.48602,11:35,No
2557,27.7749,11:35,No
2558,34.46582,11:35,No
2559,12.51068,11:35,No
2560,55.19141,11:35,No
2561,26.81665,11:35,No
2562,17.03992,11:35,No
2563,7.197449,11:35,No
2564,14.02722,11:35,No
2565,29.9519,11:35,No
2566,157.4678,11:35,No
2567,13.38605,11:35,No
2568,8.997131,11:35,No
2569,10.81488,11:35,No
2570,3.566956,11:35,No
2571,40.29242,11:35,No
2572,25.54773,11:35,No
2573,15.12701,11:35,No
2574,7.497009,11:35,No
2575,28.31561,11:35,No
2576,21.0061,11:35,No
2577,12.49738,11:35,No
2578,22.24762,11:35,No
2579,29.39642,11:35,No
2580,12.82745,11:35,No
2581,16.82739,11:35,No
2582,9.828796,11:35,No
2583,13.30682,11:35,No
2584,11.40875,11:35,No
2585,10.85376,11:35,No
2586,12.87372,11:35,No
2587,45.06342,11:35,No
2588,8.048035,11:35,No
2589,7.436951,11:35,No
2590,180.8131,11:35,No
2591,18.6355,11:35,No
2592,11.39368,11:35,No
2593,15.65314,11:35,No
2594,6.82428,11:35,No
2595,19.15454,11:35,No
2596,21.04755,11:35,No
2597,17.00739,11:35,No
2598,25.96136,11:35,No
2599,7.074646,11:35,No
2600,21.78857,11:35,No
2601,14.77258,11:35,No
2602,5.574951,11:35,No
2603,14.2948,11:35,No
2604,7.391174,11:35,No
2605,34.05151,11:35,No
2606,11.20081,11:35,No
2607,20.01288,11:35,No
2608,15.12579,11:35,No
2609,22.18329,11:35,No
2610,17.69983,11:35,No
2611,10.17816,11:35,No
2612,46.15973,11:35,No
2613,46.36237,11:35,No
2614,11.17004,11:35,No
2615,7.675781,11:35,No
2616,26.06262,11:35,No
2617,15.55023,11:35,No
2618,19.62134,11:35,No
2619,14.80707,11:35,No
2620,16.09015,11:35,No
2621,40.55023,11:35,No
2622,26.92517,11:35,No
2623,9.052246,11:35,No
2624,42.9519,11:35,No
2625,22.38428,11:35,No
2626,15.49213,11:35,No
2627,31.341,11:35,No
2628,17.69116,11:35,No
2629,10.59247,11:35,No
2630,7.268494,11:35,No
2631,3.838501,11:35,No
2632,12.27734,11:35,No
2633,20.38751,11:35,No
2634,69.65454,11:35,No
2635,15.56573,11:35,No
2636,11.96704,11:35,No
2637,14.80176,11:35,No
2638,10.54144,11:35,No
2639,10.96448,11:35,No
2640,18.95892,11:35,No
2641,40.59778,11:35,No
2642,5.795898,11:35,No
2643,14.79724,11:35,No
2644,16.39862,11:35,No
2645,5.53241,11:35,No
2646,13.32806,11:35,No
2647,8.675171,11:35,No
2648,32.41681,11:35,No
2649,49.39154,11:35,No
2650,27.78308,11:35,No
2651,6.977783,11:35,No
2652,9.840942,11:35,No
2653,4.662537,11:35,No
2654,13.8222,11:35,No
2655,12.89001,11:35,No
2656,14.94525,11:35,No
2657,6.59436,11:35,No
2658,7.144531,11:35,No
2659,9.676392,11:35,No
2660,7.143738,11:35,No
2661,20.89441,11:35,No
2662,36.44366,11:35,No
2663,27.48187,11:35,No
2664,26.55798,11:35,No
2665,16.95172,11:35,No
2666,7.265442,11:35,No
2667,15.49078,11:35,No
2668,30.92365,11:35,No
2669,37.84088,11:35,No
2670,22.56384,11:35,No
2671,4.957581,11:35,No
2672,10.97504,11:35,No
2673,8.982056,11:35,No
2674,32.68225,11:35,No
2675,5.564758,11:35,No
2676,6.981812,11:35,No
2677,5.901855,11:35,No
2678,5.78125,11:35,No
2679,20.73187,11:35,No
2680,20.99329,11:35,No
2681,9.637329,11:35,No
2682,14.39746,11:35,No
2683,16.18988,11:35,No
2684,11.17419,11:35,No
2685,10.43665,11:35,No
2686,13.26459,11:35,No
2687,23.24988,11:35,No
2688,20.86908,11:35,No
2689,5.831726,11:35,No
2690,6.470398,11:35,No
2691,106.7591,11:35,No
2692,39.31714,11:35,No
2693,21.79706,11:35,No
2694,7.365845,11:35,No
2695,29.76715,11:35,No
2696,12.12628,11:35,No
2697,4.15686,11:35,No
2698,9.99884,11:35,No
2699,9.304749,11:35,No
2700,5.316467,11:35,No
2701,23.65179,11:35,No
2702,10.47406,11:35,No
2703,15.96228,11:35,No
2704,4.843933,11:35,No
2705,13.49786,11:35,No
2706,11.50336,11:35,No
2707,51.18646,11:35,No
2708,8.026245,11:35,No
2709,7.041016,11:35,No
2710,22.02484,11:35,No
2711,13.05054,11:35,No
2712,14.69879,11:35,No
2713,11.96179,11:35,No
2714,6.908691,11:35,No
2715,16.11914,11:35,No
2716,19.34619,11:35,No
2717,30.47278,11:35,No
2718,8.154358,11:35,No
2719,9.310303,11:35,No
2720,17.14081,11:35,No
2721,17.57513,11:35,No
2722,8.120972,11:35,No
2723,21.27643,11:35,No
2724,31.34601,11:35,No
2725,11.43256,11:35,No
2726,32.49445,11:35,No
2727,14.5177,11:35,No
2728,19.1203,11:35,No
2729,24.11835,11:35,No
2730,13.02258,11:35,No
2731,20.75299,11:35,No
2732,6.174438,11:35,No
2733,6.864807,11:35,No
2734,30.27136,11:35,No
2735,9.579651,11:35,No
2736,24.26166,11:35,No
2737,12.49835,11:35,No
2738,12.4776,11:35,No
2739,6.790527,11:35,No
2740,12.14801,11:35,No
2741,11.57214,11:35,No
2742,38.08411,11:35,No
2743,67.01001,11:35,No
2744,28.67609,11:35,No
2745,17.15295,11:35,No
2746,8.603638,11:35,No
2747,31.46356,11:35,No
2748,22.12238,11:35,No
2749,7.740967,11:35,No
2750,9.051392,11:35,No
2751,4.71875,11:35,No
2752,7.176575,11:35,No
2753,8.429871,11:35,No
2754,23.16772,11:35,No
2755,7.44574,11:35,No
2756,28.18054,11:35,No
2757,20.4939,11:35,No
2758,33.49475,11:35,No
2759,25.88171,11:35,No
2760,19.22803,11:35,No
2761,11.75659,11:35,No
2762,6.19104,11:35,No
2763,38.42694,11:35,No
2764,5.579346,11:35,No
2765,9.286682,11:35,No
2766,13.86163,11:35,No
2767,66.10071,11:35,No
2768,11.09924,11:35,No
2769,13.44299,11:35,No
2770,42.95654,11:35,No
2771,6.061768,11:35,No
2772,13.31104,11:35,No
2773,45.6524,11:35,No
2774,30.32483,11:35,No
2775,11.74786,11:35,No
2776,12.83783,11:35,No
2777,5.566101,11:35,No
2778,14.77289,11:35,No
2779,34.2796,11:35,No
2780,18.75476,11:35,No
2781,44.38855,11:35,No
2782,30.48651,11:35,No
2783,23.45111,11:35,No
2784,13.30579,11:35,No
2785,6.785706,11:35,No
2786,26.68866,11:35,No
2787,41.48334,11:35,No
2788,27.22772,11:35,No
2789,11.71838,11:35,No
2790,17.5545,11:35,No
2791,6.203491,11:35,No
2792,12.69879,11:35,No
2793,10.69617,11:35,No
2794,49.39032,11:35,No
2795,3.630554,11:35,No
2796,96.02386,11:35,No
2797,31.40271,11:35,No
2798,14.9776,11:35,No
2799,7.976929,11:35,No
2800,8.421326,11:35,No
2801,35.24902,11:35,No
2802,8.964233,11:35,No
2803,30.39337,11:35,No
2804,36.62537,11:35,No
2805,4.617798,11:35,No
2806,16.21057,11:35,No
2807,7.936157,11:35,No
2808,8.2323,11:35,No
2809,8.182373,11:35,No
2810,18.73151,11:35,No
2811,18.76434,11:35,No
2812,25.75146,11:35,No
2813,13.78436,11:35,No
2814,10.5188,11:35,No
2815,12.52319,11:35,No
2816,12.6593,11:35,No
2817,14.7998,11:35,No
2818,11.10199,11:35,No
2819,5.765808,11:35,No
2820,37.22247,11:35,No
2821,15.93121,11:35,No
2822,12.70093,11:35,No
2823,7.991028,11:35,No
2824,6.891113,11:35,No
2825,16.29419,11:35,No
2826,17.77863,11:35,No
2827,7.860779,11:35,No
2828,29.57886,11:35,No
2829,29.35419,11:35,No
2830,41.401,11:35,No
2831,4.946655,11:35,No
2832,16.33179,11:35,No
2833,5.765381,11:35,No
2834,9.018127,11:35,No
2835,11.31171,11:35,No
2836,15.62585,11:35,No
2837,14.19873,11:35,No
2838,16.65863,11:35,No
2839,31.72778,11:35,No
2840,13.44238,11:35,No
2841,11.54364,11:35,No
2842,5.562988,11:35,No
2843,11.61047,11:35,No
2844,45.21124,11:35,No
2845,8.191772,11:35,No
2846,16.54309,11:35,No
2847,6.670837,11:35,No
2848,8.688782,11:35,No
2849,12.61053,11:35,No
2850,19.67664,11:35,No
2851,30.31842,11:35,No
2852,29.06305,11:35,No
2853,11.75385,11:35,No
2854,9.077698,11:35,No
2855,7.147156,11:35,No
2856,10.48438,11:35,No
2857,23.47766,11:35,No
2858,36.29102,11:35,No
2859,14.24939,11:35,No
2860,20.05048,11:35,No
2861,25.13824,11:35,No
2862,9.925354,11:35,No
2863,44.76031,11:35,No
2864,22.85699,11:35,No
2865,40.26575,11:35,No
2866,9.134644,11:35,No
2867,56.63275,11:35,No
2868,18.17303,11:35,No
2869,16.41077,11:35,No
2870,23.64246,11:35,No
2871,12.67926,11:35,No
2872,22.53674,11:35,No
2873,8.893494,11:35,No
2874,35.02386,11:35,No
2875,11.59601,11:35,No
2876,28.49323,11:35,No
2877,21.19678,11:35,No
2878,42.34546,11:35,No
2879,19.84155,11:35,No
2880,29.46863,11:35,No
2881,14.22321,11:35,No
2882,32.10754,11:35,No
2883,14.58142,11:35,No
2884,6.635071,11:35,No
2885,24.49841,11:35,No
2886,13.64056,11:35,No
2887,28.82446,11:35,No
2888,11.69458,11:35,No
2889,11.33942,11:35,No
2890,19.84735,11:35,No
2891,111.1105,11:35,No
2892,38.70868,11:35,No
2893,31.18579,11:35,No
2894,13.87134,11:35,No
2895,7.905334,11:35,No
2896,15.93378,11:35,No
2897,43.09308,11:35,No
2898,18.42419,11:35,No
2899,8.696045,11:35,No
2900,21.63116,11:35,No
2901,10.39423,11:35,No
2902,18.42084,11:35,No
2903,33.04633,11:35,No
2904,26.31073,11:35,No
2905,13.18256,11:35,No
2906,15.44592,11:35,No
2907,15.84222,11:35,No
2908,15.22998,11:35,No
2909,9.116394,11:35,No
2910,17.72913,11:35,No
2911,7.440979,11:35,No
2912,14.63922,11:35,No
2913,13.82477,11:35,No
2914,6.828125,11:35,No
2915,7.245728,11:35,No
2916,13.04382,11:35,No
2917,6.260132,11:35,No
2918,24.37225,11:35,No
2919,10.67987,11:35,No
2920,7.317017,11:35,No
2921,39.6972,11:35,No
2922,54.32312,11:35,No
2923,25.44763,11:35,No
2924,41.30603,11:35,No
2925,98.00885,11:35,No
2926,12.57001,11:35,No
2927,29.93341,11:35,No
2928,26.4281,11:35,No
2929,12.20892,11:35,No
2930,15.00793,11:35,No
2931,9.89978,11:35,No
2932,8.990662,11:35,No
2933,8.582214,11:35,No
2934,15.44019,11:35,No
2935,14.24615,11:35,No
2936,21.32373,11:35,No
2937,22.04681,11:35,No
2938,59.55328,11:35,No
2939,23.01349,11:35,No
2940,31.43909,11:35,No
2941,11.21393,11:35,No
2942,21.62054,11:35,No
2943,35.57764,11:35,No
2944,26.17505,11:35,No
2945,9.582703,11:35,No
2946,13.8443,11:35,No
2947,12.33551,11:35,No
2948,13.29932,11:35,No
2949,9.768677,11:35,No
2950,19.57147,11:35,No
2951,17.65796,11:35,No
2952,15.62756,11:35,No
2953,9.271851,11:35,No
2954,45.67621,11:35,No
2955,37.49152,11:35,No
2956,12.57019,11:35,No
2957,12.77875,11:35,No
2958,14.85492,11:35,No
2959,23.14661,11:35,No
2960,11.32922,11:35,No
2961,20.01971,11:35,No
2962,17.25629,11:35,No
2963,22.43268,11:35,No
2964,16.44159,11:35,No
2965,10.21191,11:35,No
2966,15.47601,11:35,No
2967,16.6712,11:35,No
2968,50.27179,11:35,No
2969,11.90955,11:35,No
2970,12.53656,11:35,No
2971,34.76636,11:35,No
2972,40.28052,11:35,No
2973,10.74805,11:35,No
2974,4.292419,11:35,No
2975,14.58881,11:35,No
2976,18.96033,11:35,No
2977,26.57574,11:35,No
2978,30.83997,11:35,No
2979,24.82849,11:35,No
2980,7.304016,11:35,No
2981,58.72717,11:35,No
2982,14.00055,11:35,No
2983,10.9032,11:35,No
2984,20.19989,11:35,No
2985,9.701599,11:35,No
2986,28.56659,11:35,No
2987,63.47034,11:35,No
2988,23.72601,11:35,No
2989,7.646423,11:35,No
2990,7.044617,11:35,No
2991,24.46899,11:35,No
2992,12.99463,11:35,No
2993,9.885986,11:35,No
2994,15.08936,11:35,No
2995,21.24176,11:35,No
2996,8.723999,11:35,No
2997,16.7652,11:35,No
2998,25.32855,11:35,No
2999,13.73315,11:35,No
3000,29.71509,11:35,No
3001,11.08319,11:35,No
3002,32.55292,11:35,No
3003,8.072998,11:35,No
3004,17.91528,11:35,No
3005,63.00397,11:35,No
3006,13.84436,11:35,No
3007,12.49689,11:35,No
3008,12.22021,11:35,No
3009,33.78729,11:35,No
3010,19.83636,11:35,No
3011,28.86816,11:35,No
3012,13.46497,11:35,No
3013,9.769592,11:35,No
3014,24.36615,11:35,No
3015,10.74384,11:35,No
3016,21.91211,11:35,No
3017,8.684265,11:35,No
3018,21.41425,11:35,No
3019,36.51215,11:35,No
3020,43.86523,11:35,No
3021,42.12604,11:35,No
3022,9.236938,11:35,No
3023,68.46558,11:35,No
3024,12.31787,11:35,No
3025,8.779236,11:35,No
3026,52.47382,11:35,No
3027,31.60217,11:35,No
3028,15.3197,11:35,No
3029,17.17432,11:35,No
3030,11.51886,11:35,No
3031,25.11603,11:35,No
3032,28.46338,11:35,No
3033,12.53497,11:35,No
3034,20.66254,11:35,No
3035,33.80841,11:35,No
3036,23.66479,11:35,No
3037,20.1095,11:35,No
3038,44.14789,11:35,No
3039,21.3219,11:35,No
3040,20.8681,11:35,No
3041,14.51312,11:35,No
3042,12.82471,11:35,No
3043,49.41675,11:35,No
3044,19.32343,11:35,No
3045,24.5899,11:35,No
3046,9.983093,11:35,No
3047,61.02826,11:35,No
3048,38.28802,11:35,No
3049,16.46808,11:35,No
3050,23.85516,11:35,No
3051,16.99384,11:35,No
3052,5.773865,11:35,No
3053,19.45685,11:35,No
3054,34.22485,11:35,No
3055,12.95667,11:35,No
3056,18.42554,11:35,No
3057,10.72021,11:35,No
3058,7.740479,11:35,No
3059,10.50031,11:35,No
3060,5.185364,11:35,No
3061,14.02783,11:35,No
3062,11.99933,11:35,No
3063,9.182129,11:35,No
3064,17.51123,11:35,No
3065,5.598083,11:35,No
3066,14.56226,11:35,No
3067,7.171082,11:35,No
3068,16.00879,11:35,No
3069,45.5271,11:35,No
3070,15.10535,11:35,No
3071,6.176453,11:35,No
3072,10.992,11:35,No
3073,15.13751,11:35,No
3074,11.74634,11:35,No
3075,34.5072,11:35,No
3076,35.34393,11:35,No
3077,27.83441,11:35,No
3078,24.31549,11:35,No
3079,10.41559,11:35,No
3080,10.00494,11:35,No
3081,11.01508,11:35,No
3082,18.85193,11:35,No
3083,7.999084,11:35,No
3084,12.62421,11:35,No
3085,14.14282,11:35,No
3086,29.15894,11:35,No
3087,23.43396,11:35,No
3088,8.870911,11:35,No
3089,27.58325,11:35,No
3090,7.639465,11:35,No
3091,11.87561,11:35,No
3092,17.58154,11:35,No
3093,10.50818,11:35,No
3094,27.57074,11:35,No
3095,26.8645,11:35,No
3096,11.35388,11:35,No
3097,16.27893,11:35,No
3098,7.737854,11:35,No
3099,16.4043,11:35,No
3100,21.39294,11:35,No
3101,14.2912,11:35,No
3102,21.95514,11:35,No
3103,13.14838,11:35,No
3104,13.81073,11:35,No
3105,25.24408,11:35,No
3106,22.13977,11:35,No
3107,9.701782,11:35,No
3108,11.53369,11:35,No
3109,32.17023,11:35,No
3110,13.71692,11:35,No
3111,30.05963,11:35,No
3112,29.88715,11:35,No
3113,26.54407,11:35,No
3114,51.67914,11:35,No
3115,2.658325,11:35,No
3116,21.24982,11:35,No
3117,16.3949,11:35,No
3118,25.04736,11:35,No
3119,27.18988,11:35,No
3120,9.118103,11:35,No
3121,15.53937,11:35,No
3122,10.77692,11:35,No
3123,13.17926,11:35,No
3124,26.16699,11:35,No
3125,56.56696,11:35,No
3126,29.98706,11:35,No
3127,6.807983,11:35,No
3128,15.82092,11:35,No
3129,13.51447,11:35,No
3130,8.045715,11:35,No
3131,14.59344,11:35,No
3132,9.854675,11:35,No
3133,18.99091,11:35,No
3134,7.249878,11:35,No
3135,10.90961,11:35,No
3136,25.66833,11:35,No
3137,21.40167,11:35,No
3138,16.39868,11:35,No
3139,12.3963,11:35,No
3140,19.04419,11:35,No
3141,22.7951,11:35,No
3142,8.330688,11:35,No
3143,19.21741,11:35,No
3144,8.97522,11:35,No
3145,9.290344,11:35,No
3146,6.43811,11:35,No
3147,7.849854,11:35,No
3148,9.46759,11:35,No
3149,13.90344,11:35,No
3150,7.227844,11:35,No
3151,14.38837,11:35,No
3152,27.43805,11:35,No
3153,25.30408,11:35,No
3154,25.70087,11:35,No
3155,11.73767,11:35,No
3156,56.82294,11:35,No
3157,19.62152,11:35,No
3158,10.75244,11:35,No
3159,13.38293,11:35,No
3160,10.00244,11:35,No
3161,10.27765,11:35,No
3162,13.20911,11:35,No
3163,15.12994,11:35,No
3164,16.28571,11:35,No
3165,16.67047,11:35,No
3166,14.3335,11:35,No
3167,15.91595,11:35,No
3168,20.08246,11:35,No
3169,23.18915,11:35,No
3170,34.23846,11:35,No
3171,56.33618,11:35,No
3172,33.66852,11:35,No
3173,10.52679,11:35,No
3174,32.72064,11:35,No
3175,13.86346,11:35,No
3176,94.79968,11:35,No
3177,49.32947,11:35,No
3178,42.49097,11:35,No
3179,25.05182,11:35,No
3180,5.256775,11:35,No
3181,10.90076,11:35,No
3182,16.12512,11:35,No
3183,3.826965,11:35,No
3184,6.96106,11:35,No
3185,6.243103,11:35,No
3186,19.9281,11:35,No
3187,8.805603,11:35,No
3188,8.884583,11:35,No
3189,19.53754,11:35,No
3190,21.21008,11:35,No
3191,17.76508,11:35,No
3192,8.507446,11:35,No
3193,25.92822,11:35,No
3194,10.96057,11:35,No
3195,18.53137,11:35,No
3196,5.365845,11:35,No
3197,24.84869,11:35,No
3198,10.96912,11:35,No
3199,25.65118,11:35,No
3200,8.935059,11:35,No
3201,19.2373,11:35,No
3202,8.687744,11:35,No
3203,1.915405,11:35,No
3204,16.45898,11:35,No
3205,8.757568,11:35,No
3206,17.30194,11:35,No
3207,36.02435,11:35,No
3208,14.40924,11:35,No
3209,7.277771,11:35,No
3210,11.39246,11:35,No
3211,23.51978,11:35,No
3212,33.16821,11:35,No
3213,5.80365,11:35,No
3214,10.92938,11:35,No
3215,8.109192,11:35,No
3216,7.081299,11:35,No
3217,9.517456,11:35,No
3218,7.22229,11:35,No
3219,5.179138,11:35,No
3220,72.73895,11:35,No
3221,23.05939,11:35,No
3222,18.7478,11:35,No
3223,23.43323,11:35,No
3224,5.757874,11:35,No
3225,6.588501,11:35,No
3226,33.44287,11:35,No
3227,9.534363,11:35,No
3228,34.53198,11:35,No
3229,22.27173,11:35,No
3230,4.599976,11:35,No
3231,5.661011,11:35,No
3232,7.317139,11:35,No
3233,21.37555,11:35,No
3234,17.98389,11:35,No
3235,15.65955,11:35,No
3236,17.11176,11:35,No
3237,6.146912,11:35,No
3238,9.773254,11:35,No
3239,26.06561,11:35,No
3240,24.61053,11:35,No
3241,15.0802,11:35,No
3242,40.22314,11:35,No
3243,10.52264,11:35,No
3244,5.345032,11:35,No
3245,16.52393,11:35,No
3246,5.127563,11:35,No
3247,17.71948,11:35,No
3248,7.853577,11:35,No
3249,13.31854,11:35,No
3250,23.26819,11:35,No
3251,75.50909,11:35,No
3252,27.0708,11:35,No
3253,11.12183,11:35,No
3254,15.79041,11:35,No
3255,13.81531,11:35,No
3256,9.644043,11:35,No
3257,11.10809,11:35,No
3258,54.17761,11:35,No
3259,29.34753,11:35,No
3260,9.381897,11:35,No
3261,11.84711,11:35,No
3262,10.40582,11:35,No
3263,38.86145,11:35,No
3264,20.48993,11:35,No
3265,18.22626,11:35,No
3266,201.2023,11:35,No
3267,101.5835,11:35,No
3268,30.50726,11:35,No
3269,25.31799,11:35,No
3270,17.09265,11:35,No
3271,14.31995,11:35,No
3272,12.79431,11:35,No
3273,11.16528,11:35,No
3274,36.13403,11:35,No
3275,22.58105,11:35,No
3276,18.6463,11:35,No
3277,14.03546,11:35,No
3278,15.19238,11:35,No
3279,18.50018,11:35,No
3280,18.61792,11:35,No
3281,20.81671,11:35,No
3282,46.41608,11:35,No
3283,13.5166,11:35,No
3284,15.02826,11:35,No
3285,9.585693,11:35,No
3286,19.58179,11:35,No
3287,12.00403,11:35,No
3288,13.20911,11:35,No
3289,17.11395,11:35,No
3290,11.4339,11:35,No
3291,30.81824,11:35,No
3292,22.78748,11:35,No
3293,11.63843,11:35,No
3294,22.61279,11:35,No
3295,16.86304,11:35,No
3296,14.48492,11:35,No
3297,19.40991,11:35,No
3298,14.04645,11:35,No
3299,9.79303,11:35,No
3300,64.18408,11:35,No
3301,14.2746,11:35,No
3302,20.57739,11:35,No
3303,22.04218,11:35,No
3304,15.30475,11:35,No
3305,24.67932,11:35,No
3306,37.737,11:35,No
3307,17.38379,11:35,No
3308,31.77863,11:35,No
3309,91.24701,11:35,No
3310,18.56726,11:35,No
3311,13.69659,11:35,No
3312,16.76379,11:35,No
3313,18.57971,11:35,No
3314,19.76062,11:35,No
3315,12.94452,11:35,No
3316,16.69696,11:35,No
3317,24.39789,11:35,No
3318,17.52399,11:35,No
3319,19.65094,11:35,No
3320,10.91144,11:35,No
3321,21.172,11:35,No
3322,22.58789,11:35,No
3323,15.13953,11:35,No
3324,21.55469,11:35,No
3325,14.17389,11:35,No
3326,35.64783,11:35,No
3327,11.64996,11:35,No
3328,13.05072,11:35,No
3329,26.17279,11:35,No
3330,52.86456,11:35,No
3331,38.23993,11:35,No
3332,23.62244,11:35,No
3333,13.2467,11:35,No
3334,63.01868,11:35,No
3335,21.46307,11:35,No
3336,13.95654,11:35,No
3337,37.39001,11:35,No
3338,21.43982,11:35,No
3339,11.62054,11:35,No
3340,48.85986,11:35,No
3341,12.40192,11:35,No
3342,13.64648,11:35,No
3343,8.415283,11:35,No
3344,7.073914,11:35,No
3345,17.75055,11:35,No
3346,26.60657,11:35,No
3347,40.17712,11:35,No
3348,17.41589,11:35,No
3349,56.25745,11:35,No
3350,9.921814,11:35,No
3351,10.96301,11:35,No
3352,9.099365,11:35,No
3353,18.55859,11:35,No
3354,17.8667,11:35,No
3355,27.43219,11:35,No
3356,18.45905,11:35,No
3357,39.38672,11:35,No
3358,12.77362,11:35,No
3359,31.70148,11:35,No
3360,9.766663,11:35,No
3361,96.19336,11:35,No
3362,41.22437,11:35,No
3363,30.13403,11:35,No
3364,19.18158,11:35,No
3365,12.43628,11:35,No
3366,9.409302,11:35,No
3367,27.34583,11:35,No
3368,14.37769,11:35,No
3369,20.58997,11:35,No
3370,26.85797,11:35,No
3371,51.23871,11:35,No
3372,17.72852,11:35,No
3373,22.01392,11:35,No
3374,12.61475,11:35,No
3375,10.13953,11:35,No
3376,9.408813,11:35,No
3377,10.92847,11:35,No
3378,29.8725,11:35,No
3379,21.33661,11:35,No
3380,24.64105,11:35,No
3381,24.89362,11:35,No
3382,26.28705,11:35,No
3383,13.17517,11:35,No
3384,15.1712,11:35,No
3385,32.9458,11:35,No
3386,24.53387,11:35,No
3387,16.29059,11:35,No
3388,26.78326,11:35,No
3389,11.42218,11:35,No
3390,33.39746,11:35,No
3391,24.3576,11:35,No
3392,8.963196,11:35,No
3393,9.563477,11:35,No
3394,19.57599,11:35,No
3395,14.39758,11:35,No
3396,78.18848,11:35,No
3397,45.59875,11:35,No
3398,15.65131,11:35,No
3399,10.82678,11:35,No
3400,57.61621,11:35,No
3401,24.30084,11:35,No
3402,21.20483,11:35,No
3403,9.404968,11:35,No
3404,9.02124,11:35,No
3405,33.05731,11:35,No
3406,12.06146,11:35,No
3407,9.41687,11:35,No
3408,16.56299,11:35,No
3409,16.06403,11:35,No
3410,53.72473,11:35,No
3411,25.00391,11:35,No
3412,8.323486,11:35,No
3413,8.45636,11:35,No
3414,1.52771,11:35,No
3415,3.142151,11:35,No
3416,2.553894,11:35,No
3417,11.11145,11:35,No
3418,4.409546,11:35,No
3419,11.13092,11:35,No
3420,10.90582,11:35,No
3421,13.38562,11:35,No
3422,11.24512,11:35,No
3423,5.203369,11:35,No
3424,14.99316,11:35,No
3425,11.29565,11:35,No
3426,3.678406,11:35,No
3427,1.188477,11:35,No
3428,5.386719,11:35,No
3429,13.53656,11:35,No
3430,7.431763,11:35,No
3431,8.828796,11:35,No
3432,17.73877,11:35,No
3433,19.22797,11:35,No
3434,4.030029,11:35,No
3435,14.63403,11:35,No
3436,1.586731,11:35,No
3437,6.473267,11:35,No
3438,8.319214,11:35,No
3439,18.40399,11:35,No
3440,7.749634,11:35,No
3441,10.81116,11:35,No
3442,6.010437,11:35,No
3443,7.632935,11:35,No
3444,47.72882,11:35,No
3445,13.01013,11:35,No
3446,4.410461,11:35,No
3447,4.191833,11:35,No
3448,4.784851,11:35,No
3449,13.07166,11:35,No
3450,33.5304,11:35,No
3451,5.409119,11:35,No
3452,4.67627,11:35,No
3453,21.87677,11:35,No
3454,11.30707,11:35,No
3455,7.36145,11:35,No
3456,10.18292,11:35,No
3457,7.551208,11:35,No
3458,6.371948,11:35,No
3459,3.154846,11:35,No
3460,10.11542,11:35,No
3461,6.979919,11:35,No
3462,21.34015,11:35,No
3463,6.980835,11:35,No
3464,8.981384,11:35,No
3465,7.980103,11:35,No
3466,11.1629,11:35,No
3467,19.69141,11:35,No
3468,9.195557,11:35,No
3469,1.804871,11:35,No
3470,22.63647,11:35,No
3471,4.562134,11:35,No
3472,20.93036,11:35,No
3473,15.3075,11:35,No
3474,17.79474,11:35,No
3475,4.13916,11:35,No
3476,10.82727,11:35,No
3477,8.529663,11:35,No
3478,1.548218,11:35,No
3479,24.2912,11:35,No
3480,6.290649,11:35,No
3481,3.47937,11:35,No
3482,8.965698,11:35,No
3483,21.09631,11:35,No
3484,9.473389,11:35,No
3485,2.651184,11:35,No
3486,1.079285,11:35,No
3487,12.68146,11:35,No
3488,10.17493,11:35,No
3489,4.7854,11:35,No
3490,8.338501,11:35,No
3491,2.656006,11:35,No
3492,8.505981,11:35,No
3493,12.36163,11:35,No
3494,18.62738,11:35,No
3495,7.873169,11:35,No
3496,2.468628,11:35,No
3497,13.17639,11:35,No
3498,1.2547,11:35,No
