,Bext,Time,Denuder
2087,5.67E+00,11:35,No
2088,1.14E+01,11:35,No
2089,1.38E+01,11:35,No
2090,6.79E+01,11:35,No
2091,2.95E+01,11:35,No
2092,5.68E+01,11:35,No
2093,1.11E+01,11:35,No
2094,1.68E+01,11:35,No
2095,1.91E+01,11:35,No
2096,1.55E+01,11:35,No
2097,2.24E+01,11:35,No
2098,1.34E+01,11:35,No
2099,1.65E+01,11:35,No
2100,7.35E+01,11:35,No
2101,2.78E+01,11:35,No
2102,2.00E+01,11:35,No
2103,1.39E+01,11:35,No
2104,2.75E+01,11:35,No
2105,1.52E+01,11:35,No
2106,1.50E+01,11:35,No
2107,2.70E+01,11:35,No
2108,1.24E+01,11:35,No
2109,2.06E+01,11:35,No
2110,2.42E+01,11:35,No
2111,3.69E+01,11:35,No
2112,1.65E+01,11:35,No
2113,3.63E+01,11:35,No
2114,2.50E+01,11:35,No
2115,2.37E+01,11:35,No
2116,4.30E+01,11:35,No
2117,2.31E+01,11:35,No
2118,6.02E+01,11:35,No
2119,2.03E+01,11:35,No
2120,4.78E+01,11:35,No
2121,1.53E+01,11:35,No
2122,2.44E+01,11:35,No
2123,2.36E+01,11:35,No
2124,3.47E+01,11:35,No
2125,9.25E+00,11:35,No
2126,2.66E+01,11:35,No
2127,-5.27E+00,11:35,No
2128,1.23E+01,11:35,No
2129,8.56E-01,11:35,No
2130,3.61E+00,11:35,No
2131,6.39E-01,11:35,No
2132,1.38E+01,11:35,No
2133,3.12E-01,11:35,No
2134,1.04E+01,11:35,No
2135,1.46E+01,11:35,No
2136,5.21E+01,11:35,No
2137,3.93E+01,11:35,No
2138,1.02E+01,11:35,No
2139,5.67E+00,11:35,No
2140,1.20E+01,11:35,No
2141,1.09E+01,11:35,No
2142,3.16E+01,11:35,No
2143,3.62E+00,11:35,No
2144,1.22E+01,11:35,No
2145,9.69E+00,11:35,No
2146,2.03E+01,11:35,No
2147,8.59E+00,11:35,No
2148,1.85E+01,11:35,No
2149,8.09E+01,11:35,No
2150,5.26E+00,11:35,No
2151,6.08E+00,11:35,No
2152,-1.29E+00,11:35,No
2153,2.41E+01,11:35,No
2154,9.83E+00,11:35,No
2155,1.72E+01,11:35,No
2156,7.76E+00,11:35,No
2157,1.32E+01,11:35,No
2158,8.50E+00,11:35,No
2159,3.10E+00,11:35,No
2160,9.94E+00,11:35,No
2161,9.46E+00,11:35,No
2162,7.92E+00,11:35,No
2163,2.48E+01,11:35,No
2164,8.19E+00,11:35,No
2165,3.66E+01,11:35,No
2166,1.22E+01,11:35,No
2167,2.21E+01,11:35,No
2168,2.05E+01,11:35,No
2169,-4.17E+00,11:35,No
2170,5.78E+01,11:35,No
2171,-2.27E+00,11:35,No
2172,9.22E+00,11:35,No
2173,1.46E+01,11:35,No
2174,1.84E+01,11:35,No
2175,3.22E+01,11:35,No
2176,3.52E+00,11:35,No
2177,1.08E+01,11:35,No
2178,1.90E+01,11:35,No
2179,9.84E+00,11:35,No
2180,7.38E+00,11:35,No
2181,8.27E+00,11:35,No
2182,5.83E+00,11:35,No
2183,-4.16E+00,11:35,No
2184,3.66E+00,11:35,No
2185,5.23E-01,11:35,No
2186,7.01E+00,11:35,No
2187,7.40E+00,11:35,No
2188,8.70E+00,11:35,No
2189,7.59E+00,11:35,No
2190,3.28E+00,11:35,No
2191,2.28E+01,11:35,No
2192,1.63E+01,11:35,No
2193,2.22E+01,11:35,No
2194,9.44E-01,11:35,No
2195,2.74E+01,11:35,No
2196,1.93E+01,11:35,No
2197,9.93E+00,11:35,No
2198,1.46E+01,11:35,No
2199,2.04E-03,11:35,No
2200,5.78E+00,11:35,No
2201,1.14E+01,11:35,No
2202,5.80E+00,11:35,No
2203,2.14E+01,11:35,No
2204,1.52E+00,11:35,No
2205,7.41E+01,11:35,No
2206,4.62E+01,11:35,No
2207,2.79E+01,11:35,No
2208,1.08E+01,11:35,No
2209,1.71E+01,11:35,No
2210,3.77E+00,11:35,No
2211,2.45E+01,11:35,No
2212,7.53E+01,11:35,No
2213,4.06E+00,11:35,No
2214,1.97E+01,11:35,No
2215,1.14E+01,11:35,No
2216,1.61E+01,11:35,No
2217,1.25E+01,11:35,No
2218,1.64E+01,11:35,No
2219,2.22E+01,11:35,No
2220,1.98E+01,11:35,No
2221,-6.39E-01,11:35,No
2222,8.00E+00,11:35,No
2223,2.42E+01,11:35,No
2224,3.16E+01,11:35,No
2225,5.53E+01,11:35,No
2226,1.47E+01,11:35,No
2227,3.00E+01,11:35,No
2228,3.65E+01,11:35,No
2229,5.88E+00,11:35,No
2230,1.25E+01,11:35,No
2231,2.20E+01,11:35,No
2232,7.51E+00,11:35,No
2233,4.54E+00,11:35,No
2234,1.56E+01,11:35,No
2235,2.37E+01,11:35,No
2236,2.32E+01,11:35,No
2237,1.80E+01,11:35,No
2238,3.45E+01,11:35,No
2239,1.71E+00,11:35,No
2240,3.04E+01,11:35,No
2241,5.02E+01,11:35,No
2242,1.74E+01,11:35,No
2243,2.04E+01,11:35,No
2244,4.81E+01,11:35,No
2245,2.02E+01,11:35,No
2246,1.84E+00,11:35,No
2247,2.60E+01,11:35,No
2248,2.34E+01,11:35,No
2249,1.37E+01,11:35,No
2250,5.00E+00,11:35,No
2251,2.13E+01,11:35,No
2252,2.33E+01,11:35,No
2253,1.20E+01,11:35,No
2254,1.14E+01,11:35,No
2255,2.37E+00,11:35,No
2256,3.51E+01,11:35,No
2257,5.51E+01,11:35,No
2258,8.26E+00,11:35,No
2259,2.40E+01,11:35,No
2260,1.65E+00,11:35,No
2261,3.65E+00,11:35,No
2262,2.45E+01,11:35,No
2263,1.93E+01,11:35,No
2264,2.91E+01,11:35,No
2265,3.72E+01,11:35,No
2266,1.46E+01,11:35,No
2267,1.07E+01,11:35,No
2268,-3.99E-01,11:35,No
2269,5.60E+00,11:35,No
2270,5.54E+00,11:35,No
2271,9.59E+00,11:35,No
2272,1.05E+01,11:35,No
2273,3.56E+01,11:35,No
2274,1.17E+01,11:35,No
2275,3.01E+00,11:35,No
2276,8.51E+00,11:35,No
2277,9.43E+00,11:35,No
2278,1.59E+01,11:35,No
2279,1.62E+01,11:35,No
2280,1.18E+01,11:35,No
2281,1.25E+01,11:35,No
2282,1.38E+01,11:35,No
2283,3.46E+01,11:35,No
2284,1.80E+01,11:35,No
2285,3.99E+00,11:35,No
2286,7.37E+00,11:35,No
2287,2.00E+01,11:35,No
2288,1.10E+01,11:35,No
2289,1.09E+01,11:35,No
2290,9.15E+00,11:35,No
2291,1.47E+01,11:35,No
2292,1.93E+01,11:35,No
2293,2.21E+01,11:35,No
2294,1.88E+01,11:35,No
2295,3.28E+00,11:35,No
2296,3.82E+00,11:35,No
2297,3.39E+01,11:35,No
2298,1.36E+01,11:35,No
2299,9.27E+00,11:35,No
2300,1.25E+01,11:35,No
2301,3.16E+00,11:35,No
2302,3.48E+01,11:35,No
2303,8.20E+00,11:35,No
2304,6.65E+01,11:35,No
2305,9.34E+00,11:35,No
2306,8.39E+00,11:35,No
2307,7.51E+00,11:35,No
2308,2.56E+01,11:35,No
2309,1.45E+01,11:35,No
2310,1.13E+01,11:35,No
2311,3.72E+01,11:35,No
2312,3.00E+00,11:35,No
2313,1.97E+01,11:35,No
2314,1.60E+01,11:35,No
2315,1.28E+01,11:35,No
2316,2.10E+01,11:35,No
2317,2.87E+01,11:35,No
2318,2.64E+00,11:35,No
2319,1.26E+01,11:35,No
2320,6.47E+00,11:35,No
2321,5.35E+00,11:35,No
2322,1.18E+00,11:35,No
2323,2.07E+01,11:35,No
2324,1.04E+01,11:35,No
2325,3.45E+01,11:35,No
2326,4.68E+01,11:35,No
2327,1.50E+01,11:35,No
2328,1.34E+01,11:35,No
2329,2.21E+01,11:35,No
2330,6.08E+00,11:35,No
2331,2.91E+01,11:35,No
2332,1.46E+01,11:35,No
2333,1.94E+01,11:35,No
2334,2.42E+01,11:35,No
2335,7.38E+01,11:35,No
2336,1.89E+01,11:35,No
2337,4.52E+00,11:35,No
2338,2.00E+01,11:35,No
2339,4.13E+01,11:35,No
2340,9.30E+00,11:35,No
2341,6.50E+01,11:35,No
2342,1.17E+01,11:35,No
2343,4.02E+00,11:35,No
2344,9.23E+00,11:35,No
2345,2.15E+01,11:35,No
2346,1.81E+01,11:35,No
2347,3.92E+01,11:35,No
2348,1.51E+01,11:35,No
2349,2.14E+01,11:35,No
2350,1.75E+01,11:35,No
2351,1.81E+01,11:35,No
2352,-1.75E+00,11:35,No
2353,6.42E+01,11:35,No
2354,3.62E+01,11:35,No
2355,1.55E+01,11:35,No
2356,1.11E+01,11:35,No
2357,2.54E+01,11:35,No
2358,2.63E+01,11:35,No
2359,3.74E+01,11:35,No
2360,5.27E+01,11:35,No
2361,7.91E+00,11:35,No
2362,5.97E+01,11:35,No
2363,2.88E+01,11:35,No
2364,1.87E+01,11:35,No
2365,2.02E+01,11:35,No
2366,1.24E+01,11:35,No
2367,1.08E+01,11:35,No
2368,2.63E+01,11:35,No
2369,2.18E+01,11:35,No
2370,2.53E+01,11:35,No
2371,2.21E+01,11:35,No
2372,8.01E+01,11:35,No
2373,1.39E+01,11:35,No
2374,7.38E+00,11:35,No
2375,1.38E+01,11:35,No
2376,1.11E+01,11:35,No
2377,2.81E+01,11:35,No
2378,1.25E+01,11:35,No
2379,1.15E+01,11:35,No
2380,9.02E+00,11:35,No
2381,7.60E+00,11:35,No
2382,1.62E+01,11:35,No
2383,2.29E+01,11:35,No
2384,2.58E+01,11:35,No
2385,8.43E+00,11:35,No
2386,9.92E+00,11:35,No
2387,5.43E+00,11:35,No
2388,2.27E+01,11:35,No
2389,6.22E+00,11:35,No
2390,-2.44E-01,11:35,No
2391,2.59E+01,11:35,No
2392,4.03E+00,11:35,No
2393,1.59E+01,11:35,No
2394,2.91E+01,11:35,No
2395,3.61E+01,11:35,No
2396,2.00E+01,11:35,No
2397,1.47E+01,11:35,No
2398,2.00E+01,11:35,No
2399,1.18E+01,11:35,No
2400,2.57E+01,11:35,No
2401,1.06E+01,11:35,No
2402,1.63E+01,11:35,No
2403,3.42E+01,11:35,No
2404,1.94E+01,11:35,No
2405,-1.57E+00,11:35,No
2406,1.36E+01,11:35,No
2407,7.52E+00,11:35,No
2408,2.43E+01,11:35,No
2409,3.70E+01,11:35,No
2410,8.02E+00,11:35,No
2411,8.86E+00,11:35,No
2412,1.95E+01,11:35,No
2413,1.62E+01,11:35,No
2414,6.78E+00,11:35,No
2415,4.67E+00,11:35,No
2416,2.17E+01,11:35,No
2417,2.32E+00,11:35,No
2418,5.66E+00,11:35,No
2419,1.14E+01,11:35,No
2420,5.40E+00,11:35,No
2421,3.76E+01,11:35,No
2422,4.39E+00,11:35,No
2423,1.08E+01,11:35,No
2424,6.32E+00,11:35,No
2425,1.70E+01,11:35,No
2426,4.86E+01,11:35,No
2427,1.67E+01,11:35,No
2428,1.02E+01,11:35,No
2429,3.53E+01,11:35,No
2430,1.25E+01,11:35,No
2431,6.95E+00,11:35,No
2432,1.14E+01,11:35,No
2433,5.82E+00,11:35,No
2434,3.77E+01,11:35,No
2435,4.86E+01,11:35,No
2436,1.39E+01,11:35,No
2437,1.24E+01,11:35,No
2438,2.01E+01,11:35,No
2439,3.29E+01,11:35,No
2440,6.44E+00,11:35,No
2441,4.24E+00,11:35,No
2442,1.25E+01,11:35,No
2443,1.14E+01,11:35,No
2444,4.93E+00,11:35,No
2445,2.86E+01,11:35,No
2446,1.13E+01,11:35,No
2447,1.33E+01,11:35,No
2448,2.96E+01,11:35,No
2449,4.08E+00,11:35,No
2450,1.37E+00,11:35,No
2451,8.23E+00,11:35,No
2452,1.54E+01,11:35,No
2453,1.38E+01,11:35,No
2454,3.74E+01,11:35,No
2455,1.06E+01,11:35,No
2456,1.56E+01,11:35,No
2457,1.13E+01,11:35,No
2458,5.71E+00,11:35,No
2459,3.84E+00,11:35,No
2460,1.55E+01,11:35,No
2461,5.43E+00,11:35,No
2462,1.83E+00,11:35,No
2463,5.86E+01,11:35,No
2464,4.63E+01,11:35,No
2465,4.38E+01,11:35,No
2466,6.04E+00,11:35,No
2467,2.85E+01,11:35,No
2468,4.38E+01,11:35,No
2469,4.44E+01,11:35,No
2470,2.42E+01,11:35,No
2471,8.12E+00,11:35,No
2472,1.81E+01,11:35,No
2473,2.30E+01,11:35,No
2474,7.69E+00,11:35,No
2475,1.25E+01,11:35,No
2476,9.46E+00,11:35,No
2477,1.30E+01,11:35,No
2478,1.56E+01,11:35,No
2479,9.83E+00,11:35,No
2480,1.83E+01,11:35,No
2481,2.03E+01,11:35,No
2482,8.25E+00,11:35,No
2483,3.54E+01,11:35,No
2484,-1.43E-03,11:35,No
2485,2.52E+01,11:35,No
2486,4.25E+01,11:35,No
2487,2.37E+01,11:35,No
2488,1.18E+01,11:35,No
2489,9.08E+00,11:35,No
2490,7.98E+01,11:35,No
2491,3.60E+01,11:35,No
2492,3.26E+01,11:35,No
2493,1.77E+01,11:35,No
2494,3.00E+01,11:35,No
2495,1.57E+01,11:35,No
2496,1.67E+01,11:35,No
2497,1.11E+01,11:35,No
2498,1.69E+01,11:35,No
2499,8.85E+00,11:35,No
2500,4.75E+00,11:35,No
2501,3.42E+00,11:35,No
2502,3.80E+01,11:35,No
2503,6.94E+00,11:35,No
2504,1.30E+01,11:35,No
2505,3.04E+01,11:35,No
2506,4.22E+01,11:35,No
2507,1.42E+01,11:35,No
2508,1.29E+00,11:35,No
2509,9.22E+01,11:35,No
2510,1.52E+01,11:35,No
2511,2.24E+01,11:35,No
2512,1.66E+01,11:35,No
2513,1.60E+01,11:35,No
2514,1.67E+01,11:35,No
2515,2.33E+01,11:35,No
2516,3.61E+01,11:35,No
2517,1.11E+01,11:35,No
2518,5.70E+01,11:35,No
2519,1.59E+01,11:35,No
2520,4.27E+01,11:35,No
2521,3.05E+01,11:35,No
2522,5.28E+01,11:35,No
2523,1.28E+01,11:35,No
2524,6.79E+00,11:35,No
2525,8.75E+00,11:35,No
2526,1.75E+01,11:35,No
2527,1.42E+01,11:35,No
2528,4.17E+01,11:35,No
2529,1.46E+02,11:35,No
2530,1.94E+01,11:35,No
2531,1.02E+01,11:35,No
2532,5.17E+01,11:35,No
2533,2.58E+01,11:35,No
2534,1.50E+01,11:35,No
2535,2.30E+01,11:35,No
2536,4.91E-01,11:35,No
2537,9.46E+00,11:35,No
2538,1.53E+01,11:35,No
2539,1.59E+01,11:35,No
2540,2.13E+01,11:35,No
2541,4.13E+01,11:35,No
2542,3.18E+01,11:35,No
2543,1.19E+01,11:35,No
2544,1.43E+01,11:35,No
2545,1.99E+01,11:35,No
2546,1.53E+01,11:35,No
2547,2.07E+01,11:35,No
2548,1.37E+01,11:35,No
2549,9.31E+00,11:35,No
2550,3.40E+01,11:35,No
2551,2.41E+01,11:35,No
2552,2.75E+01,11:35,No
2553,8.24E+00,11:35,No
2554,3.43E+01,11:35,No
2555,7.27E+01,11:35,No
2556,7.84E+00,11:35,No
2557,2.33E+01,11:35,No
2558,1.29E+01,11:35,No
2559,1.61E+01,11:35,No
2560,2.21E+01,11:35,No
2561,6.41E+00,11:35,No
2562,1.34E+01,11:35,No
2563,1.15E+01,11:35,No
2564,2.25E+01,11:35,No
2565,1.33E+01,11:35,No
2566,7.05E+01,11:35,No
2567,2.56E+01,11:35,No
2568,3.14E+01,11:35,No
2569,9.11E+00,11:35,No
2570,-4.87E+00,11:35,No
2571,2.37E+01,11:35,No
2572,1.17E+01,11:35,No
2573,1.17E+00,11:35,No
2574,5.19E+00,11:35,No
2575,4.67E+00,11:35,No
2576,-7.10E-02,11:35,No
2577,8.19E+00,11:35,No
2578,1.34E+01,11:35,No
2579,3.03E+01,11:35,No
2580,3.35E+00,11:35,No
2581,7.89E+00,11:35,No
2582,-2.65E+00,11:35,No
2583,6.24E+00,11:35,No
2584,-2.27E+00,11:35,No
2585,2.31E+01,11:35,No
2586,1.52E+01,11:35,No
2587,9.37E+00,11:35,No
2588,1.58E+00,11:35,No
2589,-8.19E-01,11:35,No
2590,5.08E+00,11:35,No
2591,5.37E+00,11:35,No
2592,2.86E+01,11:35,No
2593,1.73E+01,11:35,No
2594,4.39E+01,11:35,No
2595,-2.53E+00,11:35,No
2596,1.44E+01,11:35,No
2597,1.43E+00,11:35,No
2598,-5.96E+00,11:35,No
2599,-9.87E+00,11:35,No
2600,-1.49E+01,11:35,No
2601,-6.30E+00,11:35,No
2602,-4.71E+00,11:35,No
2603,-4.77E+00,11:35,No
2604,-3.42E+00,11:35,No
2605,-1.36E+01,11:35,No
2606,-1.34E+01,11:35,No
2607,-1.37E+01,11:35,No
2608,7.21E-01,11:35,No
2609,-4.28E+00,11:35,No
2610,-1.15E+00,11:35,No
2611,-3.49E+00,11:35,No
2612,2.31E-01,11:35,No
2613,-1.07E+00,11:35,No
2614,-5.32E+00,11:35,No
2615,-4.90E+00,11:35,No
2616,5.12E+01,11:35,No
2617,1.46E+00,11:35,No
2618,1.18E+01,11:35,No
2619,9.61E+00,11:35,No
2620,-5.93E+00,11:35,No
2621,-3.23E+00,11:35,No
2622,7.61E+00,11:35,No
2623,4.75E+00,11:35,No
2624,9.48E+01,11:35,No
2625,1.60E+00,11:35,No
2626,4.35E+00,11:35,No
2627,1.18E+01,11:35,No
2628,1.42E+01,11:35,No
2629,1.51E+01,11:35,No
2630,2.32E+01,11:35,No
2631,3.33E+01,11:35,No
2632,4.82E+01,11:35,No
2633,3.43E+01,11:35,No
2634,6.65E+01,11:35,No
2635,8.40E+00,11:35,No
2636,2.67E+01,11:35,No
2637,2.00E+01,11:35,No
2638,2.65E+01,11:35,No
2639,2.83E+01,11:35,No
2640,3.76E+01,11:35,No
2641,7.18E+01,11:35,No
2642,4.34E+01,11:35,No
2643,3.48E+01,11:35,No
2644,2.13E+01,11:35,No
2645,9.30E+00,11:35,No
2646,2.63E+01,11:35,No
2647,8.17E+00,11:35,No
2648,1.28E+01,11:35,No
2649,1.96E+01,11:35,No
2650,1.92E+01,11:35,No
2651,1.24E+01,11:35,No
2652,7.68E+00,11:35,No
2653,1.81E+01,11:35,No
2654,5.60E+00,11:35,No
2655,7.14E+00,11:35,No
2656,1.09E+01,11:35,No
2657,1.13E+01,11:35,No
2658,3.69E+01,11:35,No
2659,1.87E+01,11:35,No
2660,2.19E+00,11:35,No
2661,1.17E+01,11:35,No
2662,2.65E+01,11:35,No
2663,1.92E+01,11:35,No
2664,2.69E+01,11:35,No
2665,2.67E+01,11:35,No
2666,1.09E+01,11:35,No
2667,3.14E+01,11:35,No
2668,3.40E+01,11:35,No
2669,3.26E+01,11:35,No
2670,1.18E+01,11:35,No
2671,2.45E+01,11:35,No
2672,6.11E+00,11:35,No
2673,3.56E+01,11:35,No
2674,1.47E+01,11:35,No
2675,2.14E+01,11:35,No
2676,5.16E+00,11:35,No
2677,3.28E+01,11:35,No
2678,9.03E+00,11:35,No
2679,3.00E+01,11:35,No
2680,1.48E+01,11:35,No
2681,2.63E+01,11:35,No
2682,6.62E+01,11:35,No
2683,3.25E+01,11:35,No
2684,8.94E+00,11:35,No
2685,4.47E+00,11:35,No
2686,1.23E+01,11:35,No
2687,5.62E+00,11:35,No
2688,1.09E+01,11:35,No
2689,2.07E+01,11:35,No
2690,3.91E+01,11:35,No
2691,4.33E+00,11:35,No
2692,3.00E+01,11:35,No
2693,3.42E+01,11:35,No
2694,2.35E+01,11:35,No
2695,1.51E+01,11:35,No
2696,1.35E+01,11:35,No
2697,1.87E+01,11:35,No
2698,2.95E+01,11:35,No
2699,1.24E+01,11:35,No
2700,2.12E+01,11:35,No
2701,1.55E+01,11:35,No
2702,1.07E+00,11:35,No
2703,1.07E+01,11:35,No
2704,4.77E+01,11:35,No
2705,1.53E+01,11:35,No
2706,1.06E+02,11:35,No
2707,2.17E+01,11:35,No
2708,2.85E+01,11:35,No
2709,1.28E+01,11:35,No
2710,2.13E+01,11:35,No
2711,1.33E+01,11:35,No
2712,6.21E+01,11:35,No
2713,8.09E+01,11:35,No
2714,5.71E+01,11:35,No
2715,5.33E+00,11:35,No
2716,4.98E+01,11:35,No
2717,3.12E+01,11:35,No
2718,2.75E+01,11:35,No
2719,2.52E+01,11:35,No
2720,5.24E+00,11:35,No
2721,4.24E+01,11:35,No
2722,2.51E+01,11:35,No
2723,1.09E+01,11:35,No
2724,2.16E+01,11:35,No
2725,6.78E+00,11:35,No
2726,1.59E+01,11:35,No
2727,1.82E+01,11:35,No
2728,5.20E+01,11:35,No
2729,9.55E+00,11:35,No
2730,2.55E+01,11:35,No
2731,2.89E+01,11:35,No
2732,8.77E+00,11:35,No
2733,1.30E+01,11:35,No
2734,4.49E+01,11:35,No
2735,7.48E+01,11:35,No
2736,-7.64E-01,11:35,No
2737,1.87E+01,11:35,No
2738,8.38E-01,11:35,No
2739,2.57E+01,11:35,No
2740,5.01E+00,11:35,No
2741,1.18E+01,11:35,No
2742,1.08E+01,11:35,No
2743,7.42E+00,11:35,No
2744,4.44E+00,11:35,No
2745,1.70E+01,11:35,No
2746,7.37E+00,11:35,No
2747,1.11E+01,11:35,No
2748,8.24E+00,11:35,No
2749,4.06E+00,11:35,No
2750,1.36E+01,11:35,No
2751,1.06E+01,11:35,No
2752,8.60E+00,11:35,No
2753,2.48E-01,11:35,No
2754,9.19E+01,11:35,No
2755,9.30E+01,11:35,No
2756,8.31E+00,11:35,No
2757,2.09E+01,11:35,No
2758,7.38E+01,11:35,No
2759,1.16E+01,11:35,No
2760,2.93E+01,11:35,No
2761,7.27E+00,11:35,No
2762,6.94E+00,11:35,No
2763,6.87E+00,11:35,No
2764,1.25E+01,11:35,No
2765,1.82E+01,11:35,No
2766,8.93E+00,11:35,No
2767,2.25E+01,11:35,No
2768,1.53E+01,11:35,No
2769,2.20E+01,11:35,No
2770,3.34E+01,11:35,No
2771,1.13E+01,11:35,No
2772,9.47E-01,11:35,No
2773,1.71E+01,11:35,No
2774,4.72E+01,11:35,No
2775,4.07E+01,11:35,No
2776,9.44E+00,11:35,No
2777,6.17E+00,11:35,No
2778,5.06E+00,11:35,No
2779,1.15E+01,11:35,No
2780,2.24E+01,11:35,No
2781,3.20E+01,11:35,No
2782,-1.32E+00,11:35,No
2783,4.10E+00,11:35,No
2784,1.14E+01,11:35,No
2785,5.55E+00,11:35,No
2786,1.71E+01,11:35,No
2787,2.21E+00,11:35,No
2788,4.98E+01,11:35,No
2789,6.86E+00,11:35,No
2790,6.38E+00,11:35,No
2791,2.46E+01,11:35,No
2792,1.37E+01,11:35,No
2793,1.87E+01,11:35,No
2794,9.77E+00,11:35,No
2795,5.38E+00,11:35,No
2796,6.45E+00,11:35,No
2797,4.87E+01,11:35,No
2798,4.88E+00,11:35,No
2799,2.76E+01,11:35,No
2800,3.63E+01,11:35,No
2801,1.41E+01,11:35,No
2802,2.32E+00,11:35,No
2803,1.71E+01,11:35,No
2804,1.28E+01,11:35,No
2805,1.53E+01,11:35,No
2806,9.34E+00,11:35,No
2807,1.50E+01,11:35,No
2808,8.23E+00,11:35,No
2809,3.08E+01,11:35,No
2810,1.27E+01,11:35,No
2811,7.89E+00,11:35,No
2812,1.20E+01,11:35,No
2813,1.42E+01,11:35,No
2814,1.46E+01,11:35,No
2815,5.28E+00,11:35,No
2816,1.10E+01,11:35,No
2817,1.55E+01,11:35,No
2818,1.41E+01,11:35,No
2819,2.87E+01,11:35,No
2820,1.84E+01,11:35,No
2821,1.30E+01,11:35,No
2822,-8.95E-01,11:35,No
2823,3.04E+01,11:35,No
2824,9.18E+00,11:35,No
2825,3.31E+01,11:35,No
2826,1.03E+01,11:35,No
2827,4.14E+01,11:35,No
2828,1.19E+01,11:35,No
2829,7.97E+00,11:35,No
2830,1.63E+01,11:35,No
2831,5.96E+01,11:35,No
2832,1.97E+01,11:35,No
2833,1.62E+01,11:35,No
2834,8.00E+00,11:35,No
2835,6.99E+00,11:35,No
2836,2.57E+01,11:35,No
2837,2.14E+01,11:35,No
2838,2.01E+01,11:35,No
2839,1.28E+01,11:35,No
2840,1.44E+01,11:35,No
2841,6.26E+00,11:35,No
2842,5.37E+01,11:35,No
2843,1.72E+01,11:35,No
2844,1.31E+01,11:35,No
2845,2.16E+01,11:35,No
2846,9.91E+00,11:35,No
2847,2.18E+01,11:35,No
2848,1.68E+01,11:35,No
2849,1.01E+01,11:35,No
2850,5.30E+01,11:35,No
2851,2.53E+01,11:35,No
2852,1.61E+01,11:35,No
2853,5.88E+00,11:35,No
2854,7.96E+00,11:35,No
2855,2.07E+01,11:35,No
2856,2.22E+01,11:35,No
2857,1.07E+02,11:35,No
2858,1.11E+01,11:35,No
2859,1.16E+01,11:35,No
2860,1.35E+01,11:35,No
2861,7.24E+00,11:35,No
2862,9.66E+00,11:35,No
2863,1.48E+01,11:35,No
2864,2.35E+01,11:35,No
2865,1.16E+01,11:35,No
2866,4.39E+00,11:35,No
2867,3.73E+01,11:35,No
2868,1.84E+01,11:35,No
2869,5.44E+01,11:35,No
2870,1.65E+01,11:35,No
2871,1.85E+01,11:35,No
2872,1.47E+01,11:35,No
2873,1.99E+01,11:35,No
2874,7.40E+00,11:35,No
2875,7.60E+01,11:35,No
2876,4.16E+00,11:35,No
2877,1.05E+01,11:35,No
2878,1.36E+01,11:35,No
2879,2.73E+01,11:35,No
2880,1.43E+01,11:35,No
2881,2.33E+01,11:35,No
2882,1.26E+01,11:35,No
2883,1.21E+01,11:35,No
2884,3.95E+01,11:35,No
2885,3.76E+01,11:35,No
2886,3.15E+01,11:35,No
2887,2.75E+01,11:35,No
2888,9.03E+00,11:35,No
2889,7.96E+00,11:35,No
2890,1.21E+01,11:35,No
2891,1.65E+01,11:35,No
2892,6.37E+00,11:35,No
2893,9.81E+00,11:35,No
2894,3.64E+01,11:35,No
2895,6.36E+00,11:35,No
2896,2.97E+01,11:35,No
2897,1.25E+01,11:35,No
2898,6.12E+00,11:35,No
2899,1.94E+01,11:35,No
2900,4.34E+01,11:35,No
2901,9.32E+00,11:35,No
2902,3.79E+01,11:35,No
2903,2.93E+01,11:35,No
2904,1.57E+01,11:35,No
2905,1.56E+02,11:35,No
2906,1.48E+01,11:35,No
2907,1.92E+01,11:35,No
2908,5.96E+00,11:35,No
2909,-1.55E+00,11:35,No
2910,9.60E+01,11:35,No
2911,8.83E+00,11:35,No
2912,1.47E-01,11:35,No
2913,2.74E+01,11:35,No
2914,4.82E+01,11:35,No
2915,5.72E+00,11:35,No
2916,8.97E+00,11:35,No
2917,8.35E+00,11:35,No
2918,1.43E+01,11:35,No
2919,6.54E+01,11:35,No
2920,3.09E+01,11:35,No
2921,5.87E+00,11:35,No
2922,3.27E+01,11:35,No
2923,7.02E+00,11:35,No
2924,2.63E+00,11:35,No
2925,7.61E+00,11:35,No
2926,5.31E+01,11:35,No
2927,2.86E+01,11:35,No
2928,1.22E+01,11:35,No
2929,1.11E+01,11:35,No
2930,9.39E+00,11:35,No
2931,9.80E+00,11:35,No
2932,1.77E+00,11:35,No
2933,1.26E+01,11:35,No
2934,4.56E+00,11:35,No
2935,1.01E+01,11:35,No
2936,2.36E+01,11:35,No
2937,5.29E+00,11:35,No
2938,1.29E+01,11:35,No
2939,6.35E+00,11:35,No
2940,5.31E+00,11:35,No
2941,4.57E+01,11:35,No
2942,2.16E+01,11:35,No
2943,-7.66E-01,11:35,No
2944,4.11E+01,11:35,No
2945,1.46E+01,11:35,No
2946,3.33E+01,11:35,No
2947,1.20E+01,11:35,No
2948,8.62E+01,11:35,No
2949,7.62E+01,11:35,No
2950,5.29E-01,11:35,No
2951,2.25E+01,11:35,No
2952,1.65E+01,11:35,No
2953,1.98E+01,11:35,No
2954,1.54E+01,11:35,No
2955,2.52E+01,11:35,No
2956,3.53E+00,11:35,No
2957,6.15E+00,11:35,No
