7/1/2024,7/2/2024,7/3/2024,7/4/2024,7/5/2024,7/6/2024
1.663269e+01,1.40E+01,1.75E+01,1.80E+01,3.81E+01,1.09E+00
1.143903e+01,6.74E+00,1.27E+01,1.21E+01,4.38E+01,2.10E-01
2.715735e+01,9.05E+00,1.66E+01,1.17E+01,6.17E+01,-6.64E-01
8.563721e+00,5.29E+00,2.15E+01,1.12E+01,4.17E+01,4.82E+00
9.715576e+00,2.52E+01,3.55E+01,1.55E+01,4.20E+01,3.24E+00
4.480042e+00,1.50E+01,2.28E+01,2.23E+01,4.32E+01,-3.13E+00
2.593494e+01,8.70E+01,2.46E+01,1.59E+01,4.69E+01,2.19E+01
4.100037e+00,5.12E+01,2.08E+01,1.27E+01,4.45E+01,-2.05E+00
4.476746e+00,5.60E+01,2.48E+01,1.50E+01,5.46E+01,5.39E+00
9.416504e+00,1.74E+01,3.04E+01,8.74E+00,4.19E+01,-1.82E+00
2.396240e+00,1.25E+01,4.26E+01,8.00E+00,4.03E+01,-1.46E+00
2.768976e+01,1.46E+01,2.98E+01,1.16E+02,4.73E+01,-3.06E+00
2.838751e+01,4.09E+00,1.66E+01,1.62E+01,4.11E+01,-4.90E+00
6.987122e+00,3.58E+00,2.40E+01,7.35E+00,4.94E+01,-3.22E+00
2.121521e+00,3.47E+01,3.62E+01,9.14E+00,4.57E+01,5.55E+00
5.714844e+00,1.16E+01,2.19E+01,8.14E+00,4.16E+01,-3.21E+00
4.146973e+00,4.89E+01,1.89E+01,8.28E+00,6.96E+01,3.40E+00
2.232727e+01,6.50E+00,1.46E+01,6.16E+00,5.97E+01,9.22E+00
5.859375e-02,1.53E+01,1.73E+01,7.27E+00,4.33E+01,-5.22E+00
9.647156e+00,8.01E+00,1.40E+01,1.13E+01,4.17E+01,-3.07E+00
4.009705e+00,4.01E+00,4.72E+01,7.98E+00,4.09E+01,2.93E+01
5.743286e+00,8.90E+00,1.76E+01,1.28E+01,4.30E+01,-7.38E+00
7.989746e+00,2.99E+01,1.29E+01,9.99E+00,4.22E+01,-6.64E+00
2.909875e+01,1.02E+01,1.21E+01,8.73E+00,4.08E+01,-1.06E+01
