,Bscat ,Time ,Denuder 
1695,1.03E+01,0.46,With denuder
1696,2.35E+01,0.46,With denuder
1697,8.24E+01,0.46,With denuder
1698,1.22E+01,0.46,With denuder
1699,2.36E+01,0.46,With denuder
1700,1.54E+02,0.46,With denuder
1701,6.48E+01,0.46,With denuder
1702,9.80E+00,0.46,With denuder
1703,1.19E+01,0.46,With denuder
1704,2.24E+01,0.46,With denuder
1705,2.55E+01,0.46,With denuder
1706,1.01E+02,0.46,With denuder
1707,1.07E+01,0.46,With denuder
1708,3.01E+01,0.46,With denuder
1709,4.00E+01,0.46,With denuder
1710,1.56E+01,0.46,With denuder
1711,1.17E+02,0.46,With denuder
1712,4.95E+01,0.46,With denuder
1713,3.01E+01,0.46,With denuder
1714,5.30E+01,0.46,With denuder
1715,4.56E+01,0.46,With denuder
1716,4.90E+01,0.46,With denuder
1717,3.78E+01,0.46,With denuder
1718,8.12E+01,0.46,With denuder
1719,3.12E+01,0.46,With denuder
1720,2.50E+01,0.46,With denuder
1721,2.65E+01,0.46,With denuder
1722,5.74E+00,0.46,With denuder
1723,6.16E+01,0.46,With denuder
1724,3.01E+01,0.46,With denuder
1725,1.17E+01,0.46,With denuder
1726,3.47E+01,0.46,With denuder
1727,7.20E+01,0.46,With denuder
1728,3.58E+01,0.46,With denuder
1729,1.08E+02,0.46,With denuder
1730,6.02E+01,0.46,With denuder
1731,4.77E+01,0.46,With denuder
1732,3.05E+01,0.46,With denuder
1733,1.94E+01,0.46,With denuder
1734,3.86E+01,0.46,With denuder
1735,4.83E+01,0.46,With denuder
1736,9.47E+00,0.46,With denuder
1737,8.89E+01,0.46,With denuder
1738,3.75E+01,0.46,With denuder
1739,4.47E+01,0.46,With denuder
1740,3.41E+01,0.46,With denuder
1741,7.88E+01,0.46,With denuder
1742,1.62E+01,0.46,With denuder
1743,4.98E+00,0.46,With denuder
1744,9.29E+00,0.46,With denuder
1745,1.77E+01,0.46,With denuder
1746,6.37E+01,0.46,With denuder
1747,2.19E+01,0.46,With denuder
1748,1.32E+01,0.46,With denuder
1749,2.48E+01,0.46,With denuder
1750,3.61E+01,0.46,With denuder
1751,8.35E+00,0.46,With denuder
1752,3.02E+01,0.46,With denuder
1753,3.96E+01,0.46,With denuder
1754,4.75E+01,0.46,With denuder
1755,3.55E+01,0.46,With denuder
1756,1.21E+01,0.46,With denuder
1757,4.12E+01,0.46,With denuder
1758,1.22E+01,0.46,With denuder
1759,3.80E+01,0.46,With denuder
1760,8.34E+00,0.46,With denuder
1761,6.90E+01,0.46,With denuder
1762,1.21E+01,0.46,With denuder
1763,5.32E+01,0.46,With denuder
1764,5.60E+01,0.46,With denuder
1765,1.41E+01,0.46,With denuder
1766,2.45E+01,0.46,With denuder
1767,1.52E+01,0.46,With denuder
1768,2.78E+01,0.46,With denuder
1769,4.59E+01,0.46,With denuder
1770,2.41E+01,0.46,With denuder
1771,3.27E+01,0.46,With denuder
1772,3.39E+01,0.46,With denuder
1773,1.76E+01,0.46,With denuder
1774,1.78E+01,0.46,With denuder
1775,2.27E+01,0.46,With denuder
1776,2.34E+01,0.46,With denuder
1777,8.09E+00,0.46,With denuder
1778,2.13E+02,0.46,With denuder
1779,3.02E+01,0.46,With denuder
1780,3.41E+01,0.46,With denuder
1781,1.45E+01,0.46,With denuder
1782,4.47E+01,0.46,With denuder
1783,8.79E+00,0.46,With denuder
1784,8.45E+01,0.46,With denuder
1785,2.33E+01,0.46,With denuder
1786,4.22E+01,0.46,With denuder
1787,1.23E+01,0.46,With denuder
1788,2.92E+01,0.46,With denuder
1789,6.88E+00,0.46,With denuder
1790,1.32E+01,0.46,With denuder
1791,1.74E+01,0.46,With denuder
1792,2.80E+01,0.46,With denuder
1793,1.77E+01,0.46,With denuder
1794,3.16E+01,0.46,With denuder
1795,7.93E+00,0.46,With denuder
1796,3.29E+01,0.46,With denuder
1797,2.04E+01,0.46,With denuder
1798,7.60E+01,0.46,With denuder
1799,2.47E+01,0.46,With denuder
1800,5.79E+01,0.46,With denuder
1801,1.72E+01,0.46,With denuder
1802,1.79E+01,0.46,With denuder
1803,2.44E+01,0.46,With denuder
1804,6.95E+01,0.46,With denuder
1805,4.13E+01,0.46,With denuder
1806,3.63E+01,0.46,With denuder
1807,1.42E+01,0.46,With denuder
1808,1.05E+01,0.46,With denuder
1809,1.88E+01,0.46,With denuder
1810,1.18E+01,0.46,With denuder
1811,3.02E+01,0.46,With denuder
1812,2.02E+01,0.46,With denuder
1813,6.87E+01,0.46,With denuder
1814,2.58E+01,0.46,With denuder
1815,4.58E+01,0.46,With denuder
1816,5.24E+01,0.46,With denuder
1817,2.91E+01,0.46,With denuder
1818,1.33E+01,0.46,With denuder
1819,1.89E+01,0.46,With denuder
1820,1.01E+01,0.46,With denuder
1821,2.18E+01,0.46,With denuder
1822,3.30E+01,0.46,With denuder
1823,2.14E+01,0.46,With denuder
1824,1.12E+01,0.48,Without denuder
1825,7.49E+00,0.48,Without denuder
1826,3.00E+01,0.48,Without denuder
1827,5.58E+01,0.48,Without denuder
1828,1.16E+01,0.48,Without denuder
1829,1.05E+01,0.48,Without denuder
1830,2.46E+01,0.48,Without denuder
1831,8.76E+00,0.48,Without denuder
1832,4.72E+01,0.48,Without denuder
1833,2.04E+02,0.48,Without denuder
1834,1.36E+01,0.48,Without denuder
1835,2.25E+01,0.48,Without denuder
1836,1.41E+01,0.48,Without denuder
1837,1.10E+01,0.48,Without denuder
1838,8.53E+00,0.48,Without denuder
1839,2.12E+01,0.48,Without denuder
1840,3.83E+01,0.48,Without denuder
1841,1.52E+01,0.48,Without denuder
1842,2.31E+01,0.48,Without denuder
1843,1.12E+01,0.48,Without denuder
1844,3.32E+01,0.48,Without denuder
1845,1.63E+01,0.48,Without denuder
1846,9.60E+01,0.48,Without denuder
1847,2.48E+01,0.48,Without denuder
1848,7.07E+01,0.48,Without denuder
1849,3.23E+01,0.48,Without denuder
1850,1.57E+01,0.48,Without denuder
1851,1.05E+01,0.48,Without denuder
1852,1.04E+01,0.48,Without denuder
1853,1.01E+01,0.48,Without denuder
1854,2.50E+01,0.48,Without denuder
1855,2.62E+01,0.48,Without denuder
1856,3.50E+01,0.48,Without denuder
1857,2.72E+01,0.48,Without denuder
1858,2.31E+01,0.48,Without denuder
1859,4.31E+00,0.48,Without denuder
1860,4.34E+01,0.48,Without denuder
1861,4.16E+01,0.48,Without denuder
1862,4.57E+02,0.48,Without denuder
1863,2.27E+02,0.48,Without denuder
1864,9.71E+01,0.48,Without denuder
1865,3.34E+01,0.48,Without denuder
1866,6.53E+01,0.48,Without denuder
1867,8.40E+01,0.48,Without denuder
1868,3.34E+01,0.48,Without denuder
1869,2.87E+01,0.48,Without denuder
1870,2.79E+01,0.48,Without denuder
1871,1.67E+01,0.48,Without denuder
1872,5.32E+01,0.48,Without denuder
1873,3.32E+01,0.48,Without denuder
1874,2.33E+01,0.48,Without denuder
1875,3.25E+01,0.48,Without denuder
1876,1.93E+01,0.48,Without denuder
1877,2.66E+01,0.48,Without denuder
1878,1.61E+02,0.48,Without denuder
1879,1.30E+02,0.48,Without denuder
1880,3.39E+01,0.48,Without denuder
1881,2.47E+01,0.48,Without denuder
1882,2.07E+01,0.48,Without denuder
1883,3.38E+01,0.48,Without denuder
1884,3.01E+01,0.48,Without denuder
1885,1.46E+01,0.48,Without denuder
1886,3.63E+01,0.48,Without denuder
1887,2.92E+01,0.48,Without denuder
1888,2.66E+01,0.48,Without denuder
1889,2.13E+01,0.48,Without denuder
1890,1.26E+01,0.48,Without denuder
1891,6.84E+01,0.48,Without denuder
1892,5.71E+01,0.48,Without denuder
1893,5.11E+01,0.48,Without denuder
1894,9.83E+00,0.48,Without denuder
1895,3.50E+01,0.48,Without denuder
1896,5.30E+01,0.48,Without denuder
1897,5.23E+01,0.48,Without denuder
1898,3.43E+01,0.48,Without denuder
1899,5.64E+01,0.48,Without denuder
1900,5.27E+01,0.48,Without denuder
1901,7.92E+01,0.48,Without denuder
1902,3.40E+01,0.48,Without denuder
1903,2.34E+01,0.48,Without denuder
1904,1.23E+02,0.48,Without denuder
1905,2.75E+01,0.48,Without denuder
1906,7.12E+01,0.48,Without denuder
1907,2.04E+01,0.48,Without denuder
1908,2.30E+01,0.48,Without denuder
1909,3.94E+01,0.48,Without denuder
1910,2.82E+01,0.48,Without denuder
1911,2.45E+01,0.48,Without denuder
1912,9.47E+00,0.48,Without denuder
1913,8.80E+01,0.48,Without denuder
1914,2.74E+01,0.48,Without denuder
1915,2.86E+01,0.48,Without denuder
1916,1.33E+02,0.48,Without denuder
1917,5.13E+01,0.48,Without denuder
1918,4.55E+01,0.48,Without denuder
1919,1.51E+01,0.48,Without denuder
1920,1.92E+01,0.48,Without denuder
1921,1.37E+01,0.48,Without denuder
1922,3.03E+01,0.48,Without denuder
1923,1.23E+02,0.48,Without denuder
1924,5.21E+01,0.48,Without denuder
1925,4.30E+01,0.48,Without denuder
1926,1.71E+01,0.48,Without denuder
1927,1.39E+02,0.48,Without denuder
1928,2.06E+01,0.48,Without denuder
1929,3.19E+01,0.48,Without denuder
1930,3.39E+01,0.48,Without denuder
1931,4.88E+01,0.48,Without denuder
1932,2.68E+01,0.48,Without denuder
1933,2.53E+01,0.48,Without denuder
1934,3.16E+01,0.48,Without denuder
1935,4.74E+01,0.48,Without denuder
1936,5.55E+01,0.48,Without denuder
1937,5.63E+01,0.48,Without denuder
1938,1.08E+01,0.48,Without denuder
1939,5.99E+01,0.48,Without denuder
1940,3.66E+01,0.48,Without denuder
1941,2.71E+01,0.48,Without denuder
1942,1.19E+01,0.48,Without denuder
1943,1.56E+01,0.48,Without denuder
1944,3.12E+01,0.48,Without denuder
1945,1.32E+01,0.48,Without denuder
1946,2.19E+01,0.48,Without denuder
1947,3.34E+01,0.48,Without denuder
1948,2.29E+01,0.48,Without denuder
1949,6.55E+01,0.48,Without denuder
1950,2.42E+01,0.48,Without denuder
1951,2.61E+01,0.48,Without denuder
1952,2.78E+01,0.48,Without denuder
1953,2.11E+01,0.48,Without denuder
1954,1.66E+01,0.48,Without denuder
1955,8.09E+01,0.48,Without denuder
1956,3.04E+01,0.48,Without denuder
1957,2.26E+01,0.48,Without denuder
1958,3.84E+01,0.48,Without denuder
1959,1.65E+01,0.48,Without denuder
1960,2.22E+01,0.48,Without denuder
1961,1.03E+02,0.48,Without denuder
1962,5.94E+01,0.48,Without denuder
1963,2.53E+01,0.48,Without denuder
1964,5.77E+01,0.48,Without denuder
1965,3.39E+01,0.48,Without denuder
1966,1.99E+01,0.48,Without denuder
1967,3.15E+01,0.48,Without denuder
1968,1.98E+01,0.48,Without denuder
1969,9.21E+01,0.48,Without denuder
1970,2.68E+01,0.48,Without denuder
1971,9.96E+01,0.48,Without denuder
1972,2.55E+01,0.48,Without denuder
1973,1.79E+01,0.48,Without denuder
1974,1.19E+01,0.48,Without denuder
1975,1.87E+01,0.48,Without denuder
1976,5.65E+01,0.48,Without denuder
1977,5.57E+01,0.48,Without denuder
1978,1.46E+01,0.48,Without denuder
1979,2.10E+01,0.48,Without denuder
1980,1.21E+02,0.48,Without denuder
1981,9.10E+00,0.48,Without denuder
1982,3.58E+01,0.48,Without denuder
1983,2.62E+01,0.48,Without denuder
1984,4.38E+01,0.48,Without denuder
1985,4.25E+01,0.48,Without denuder
1986,2.11E+01,0.48,Without denuder
1987,1.30E+01,0.48,Without denuder
1988,3.98E+01,0.48,Without denuder
1989,1.01E+01,0.48,Without denuder
1990,2.09E+01,0.48,Without denuder
1991,3.15E+01,0.48,Without denuder
1992,4.82E+01,0.48,Without denuder
1993,5.36E+01,0.48,Without denuder
1994,5.04E+01,0.48,Without denuder
1995,6.52E+01,0.48,Without denuder
1996,3.94E+01,0.48,Without denuder
1997,2.73E+01,0.48,Without denuder
1998,4.86E+01,0.48,Without denuder
1999,1.07E+01,0.48,Without denuder
2000,5.74E+01,0.48,Without denuder
2001,4.99E+01,0.48,Without denuder
2002,5.76E+01,0.48,Without denuder
2003,1.72E+01,0.48,Without denuder
2004,4.63E+01,0.48,Without denuder
2005,2.63E+01,0.48,Without denuder
2006,1.71E+01,0.48,Without denuder
2007,1.70E+01,0.48,Without denuder
2008,4.11E+01,0.48,Without denuder
2009,4.24E+01,0.48,Without denuder
2010,6.27E+01,0.48,Without denuder
2011,6.98E+01,0.48,Without denuder
2012,1.01E+01,0.48,Without denuder
2013,8.08E+01,0.48,Without denuder
2014,3.93E+01,0.48,Without denuder
2015,2.96E+01,0.48,Without denuder
2016,3.99E+01,0.48,Without denuder
2017,5.33E+01,0.48,Without denuder
2018,3.70E+01,0.48,Without denuder
2019,2.60E+01,0.48,Without denuder
2020,7.87E+01,0.48,Without denuder
2021,3.73E+01,0.48,Without denuder
2022,3.80E+01,0.48,Without denuder
2023,1.52E+01,0.48,Without denuder
2024,6.35E+01,0.48,Without denuder
2025,3.97E+01,0.48,Without denuder
2026,8.72E+01,0.48,Without denuder
2027,5.46E+01,0.48,Without denuder
2028,2.34E+01,0.48,Without denuder
2029,3.84E+01,0.48,Without denuder
2030,2.23E+01,0.48,Without denuder
2031,7.21E+01,0.48,Without denuder
2032,2.08E+01,0.48,Without denuder
2033,1.15E+01,0.48,Without denuder
2034,1.79E+01,0.48,Without denuder
2035,5.21E+01,0.48,Without denuder
2036,3.06E+01,0.48,Without denuder
2037,2.68E+01,0.48,Without denuder
2038,3.63E+01,0.48,Without denuder
2039,2.41E+01,0.48,Without denuder
2040,2.66E+01,0.48,Without denuder
2041,4.08E+01,0.48,Without denuder
2042,5.48E+01,0.48,Without denuder
2043,4.57E+01,0.48,Without denuder
2044,3.63E+01,0.48,Without denuder
2045,2.86E+01,0.48,Without denuder
2046,5.59E+01,0.48,Without denuder
2047,3.64E+01,0.48,Without denuder
2048,1.28E+01,0.48,Without denuder
2049,2.71E+01,0.48,Without denuder
2050,3.00E+01,0.48,Without denuder
2051,6.78E+01,0.48,Without denuder
2052,2.94E+01,0.48,Without denuder
2053,5.40E+01,0.48,Without denuder
2054,1.64E+01,0.48,Without denuder
2055,2.76E+01,0.48,Without denuder
2056,2.13E+01,0.48,Without denuder
2057,9.13E+01,0.48,Without denuder
2058,6.85E+01,0.48,Without denuder
2059,4.30E+01,0.48,Without denuder
2060,5.55E+01,0.48,Without denuder
2061,1.02E+01,0.48,Without denuder
2062,2.98E+01,0.48,Without denuder
2063,3.40E+01,0.48,Without denuder
2064,1.90E+01,0.48,Without denuder
2065,1.92E+01,0.48,Without denuder
2066,4.12E+01,0.48,Without denuder
2067,2.62E+01,0.48,Without denuder
2068,6.25E+01,0.48,Without denuder
2069,5.04E+01,0.48,Without denuder
2070,2.65E+01,0.48,Without denuder
2071,4.45E+01,0.48,Without denuder
2072,2.89E+01,0.48,Without denuder
2073,2.53E+01,0.48,Without denuder
2074,1.31E+01,0.48,Without denuder
2075,7.23E+01,0.48,Without denuder
2076,1.77E+01,0.48,Without denuder
2077,5.64E+01,0.48,Without denuder
2078,1.57E+01,0.48,Without denuder
2079,3.54E+01,0.48,Without denuder
2080,1.82E+01,0.48,Without denuder
2081,3.81E+01,0.48,Without denuder
2082,2.47E+01,0.48,Without denuder
2083,3.14E+01,0.48,Without denuder
2084,1.97E+01,0.48,Without denuder
2085,2.64E+01,0.48,Without denuder
2086,4.91E+01,0.48,Without denuder
2087,2.25E+01,0.48,Without denuder
2088,1.45E+01,0.48,Without denuder
2089,2.63E+01,0.48,Without denuder
2090,1.02E+02,0.48,Without denuder
2091,7.74E+01,0.48,Without denuder
2092,5.86E+01,0.48,Without denuder
2093,2.23E+01,0.48,Without denuder
2094,3.49E+01,0.48,Without denuder
2095,6.11E+01,0.48,Without denuder
2096,6.72E+01,0.48,Without denuder
2097,1.39E+01,0.48,Without denuder
2098,2.07E+01,0.48,Without denuder
2099,6.66E+01,0.48,Without denuder
2100,2.61E+01,0.48,Without denuder
2101,2.05E+01,0.48,Without denuder
2102,1.97E+01,0.48,Without denuder
2103,1.90E+01,0.48,Without denuder
2104,4.39E+01,0.48,Without denuder
2105,1.80E+01,0.48,Without denuder
2106,2.39E+01,0.48,Without denuder
2107,1.29E+01,0.48,Without denuder
2108,2.14E+01,0.48,Without denuder
2109,2.17E+01,0.48,Without denuder
2110,2.66E+01,0.48,Without denuder
2111,1.64E+01,0.48,Without denuder
2112,1.31E+01,0.48,Without denuder
2113,1.95E+01,0.48,Without denuder
2114,2.58E+01,0.48,Without denuder
2115,5.37E+01,0.48,Without denuder
2116,7.81E+01,0.48,Without denuder
2117,2.14E+01,0.48,Without denuder
2118,2.07E+01,0.48,Without denuder
2119,4.32E+01,0.48,Without denuder
2120,1.42E+01,0.48,Without denuder
2121,1.78E+01,0.48,Without denuder
2122,7.77E+01,0.48,Without denuder
2123,2.11E+01,0.48,Without denuder
2124,1.54E+01,0.48,Without denuder
2125,3.11E+01,0.48,Without denuder
2126,7.33E+01,0.48,Without denuder
2127,2.57E+01,0.48,Without denuder
2128,4.13E+01,0.48,Without denuder
2129,8.39E+01,0.48,Without denuder
2130,4.02E+01,0.48,Without denuder
2131,3.95E+01,0.48,Without denuder
2132,6.95E+01,0.48,Without denuder
2133,6.57E+01,0.48,Without denuder
2134,3.75E+01,0.48,Without denuder
2135,3.09E+01,0.48,Without denuder
2136,6.25E+01,0.48,Without denuder
2137,1.59E+01,0.48,Without denuder
2138,7.62E+01,0.48,Without denuder
2139,3.59E+01,0.48,Without denuder
2140,3.71E+01,0.48,Without denuder
2141,2.70E+01,0.48,Without denuder
2142,1.84E+01,0.48,Without denuder
2143,1.53E+01,0.48,Without denuder
2144,1.04E+01,0.48,Without denuder
2145,3.74E+01,0.48,Without denuder
2146,3.20E+01,0.48,Without denuder
2147,4.54E+01,0.48,Without denuder
2148,2.06E+01,0.48,Without denuder
2149,2.18E+02,0.48,Without denuder
2150,4.00E+01,0.48,Without denuder
2151,7.08E+01,0.48,Without denuder
2152,7.10E+01,0.48,Without denuder
2153,1.22E+01,0.48,Without denuder
2154,1.30E+01,0.48,Without denuder
2155,4.15E+01,0.48,Without denuder
2156,4.07E+01,0.48,Without denuder
2157,4.12E+01,0.48,Without denuder
2158,4.78E+01,0.48,Without denuder
2159,4.28E+01,0.48,Without denuder
2160,3.43E+01,0.48,Without denuder
2161,1.65E+01,0.48,Without denuder
2162,2.21E+01,0.48,Without denuder
2163,3.37E+01,0.48,Without denuder
2164,7.26E+01,0.48,Without denuder
2165,1.76E+01,0.48,Without denuder
2166,2.69E+01,0.48,Without denuder
2167,2.11E+01,0.48,Without denuder
2168,3.20E+01,0.48,Without denuder
2169,1.66E+01,0.48,Without denuder
2170,1.76E+01,0.48,Without denuder
2171,4.18E+01,0.48,Without denuder
2172,3.57E+01,0.48,Without denuder
2173,3.64E+01,0.48,Without denuder
2174,1.21E+01,0.48,Without denuder
2175,2.19E+01,0.48,Without denuder
2176,1.78E+01,0.48,Without denuder
2177,4.28E+01,0.48,Without denuder
2178,1.02E+02,0.48,Without denuder
2179,2.06E+01,0.48,Without denuder
2180,2.82E+01,0.48,Without denuder
2181,7.44E+01,0.48,Without denuder
2182,1.44E+01,0.48,Without denuder
2183,1.89E+01,0.48,Without denuder
2184,3.95E+01,0.48,Without denuder
2185,2.88E+01,0.48,Without denuder
2186,2.10E+01,0.48,Without denuder
2187,2.01E+01,0.48,Without denuder
2188,2.26E+01,0.48,Without denuder
2189,8.04E+01,0.48,Without denuder
2190,2.60E+01,0.48,Without denuder
2191,1.32E+02,0.48,Without denuder
2192,1.26E+02,0.48,Without denuder
2193,3.09E+01,0.48,Without denuder
2194,3.55E+01,0.48,Without denuder
2195,1.78E+01,0.48,Without denuder
2196,2.98E+01,0.48,Without denuder
2197,4.06E+01,0.48,Without denuder
2198,3.45E+01,0.48,Without denuder
2199,3.76E+01,0.48,Without denuder
2200,1.30E+01,0.48,Without denuder
2201,3.88E+01,0.48,Without denuder
2202,4.68E+01,0.48,Without denuder
2203,4.82E+01,0.48,Without denuder
2204,2.12E+01,0.48,Without denuder
2205,4.58E+01,0.48,Without denuder
2206,1.84E+01,0.48,Without denuder
2207,2.44E+01,0.48,Without denuder
2208,2.17E+02,0.48,Without denuder
2209,9.99E+01,0.48,Without denuder
2210,2.49E+01,0.48,Without denuder
2211,2.10E+01,0.48,Without denuder
2212,3.70E+01,0.48,Without denuder
2213,2.82E+01,0.48,Without denuder
2214,4.84E+01,0.48,Without denuder
2215,2.78E+01,0.48,Without denuder
2216,1.47E+01,0.48,Without denuder
2217,1.49E+01,0.48,Without denuder
2218,1.77E+01,0.48,Without denuder
2219,4.01E+01,0.48,Without denuder
2220,6.07E+01,0.48,Without denuder
2221,3.33E+01,0.48,Without denuder
2222,2.39E+01,0.48,Without denuder
2223,2.46E+01,0.48,Without denuder
2224,2.06E+01,0.48,Without denuder
2225,2.22E+01,0.48,Without denuder
2226,5.27E+01,0.48,Without denuder
2227,1.03E+01,0.48,Without denuder
2228,6.40E+01,0.48,Without denuder
2229,1.92E+01,0.48,Without denuder
2230,2.29E+01,0.48,Without denuder
2231,7.75E+01,0.48,Without denuder
2232,3.05E+01,0.48,Without denuder
2233,5.84E+01,0.48,Without denuder
2234,2.21E+01,0.48,Without denuder
2235,2.36E+01,0.48,Without denuder
2236,1.50E+01,0.48,Without denuder
2237,4.14E+01,0.48,Without denuder
2238,4.69E+01,0.48,Without denuder
2239,3.37E+01,0.48,Without denuder
2240,2.08E+01,0.48,Without denuder
2241,5.58E+01,0.48,Without denuder
2242,3.34E+01,0.48,Without denuder
2243,6.24E+01,0.48,Without denuder
2244,3.81E+01,0.48,Without denuder
2245,1.95E+01,0.48,Without denuder
2246,3.16E+01,0.48,Without denuder
2247,1.82E+01,0.48,Without denuder
2248,1.56E+01,0.48,Without denuder
2249,1.22E+01,0.48,Without denuder
2250,1.50E+01,0.48,Without denuder
2251,5.04E+01,0.48,Without denuder
2252,2.96E+01,0.48,Without denuder
2253,2.77E+01,0.48,Without denuder
2254,4.78E+01,0.48,Without denuder
2255,7.43E+01,0.48,Without denuder
2256,6.87E+01,0.48,Without denuder
2257,3.99E+01,0.48,Without denuder
2258,1.78E+02,0.48,Without denuder
2259,6.00E+01,0.48,Without denuder
2260,1.33E+01,0.48,Without denuder
2261,2.80E+01,0.48,Without denuder
2262,5.79E+01,0.48,Without denuder
2263,3.08E+01,0.48,Without denuder
2264,3.04E+01,0.48,Without denuder
2265,1.55E+01,0.48,Without denuder
2266,1.56E+01,0.48,Without denuder
2267,4.49E+01,0.48,Without denuder
2268,1.45E+01,0.48,Without denuder
2269,3.61E+01,0.48,Without denuder
2270,1.94E+01,0.48,Without denuder
2271,2.61E+01,0.48,Without denuder
2272,1.59E+01,0.48,Without denuder
2273,1.55E+01,0.48,Without denuder
2274,6.01E+01,0.48,Without denuder
2275,1.24E+01,0.48,Without denuder
2276,1.80E+01,0.48,Without denuder
2277,3.65E+01,0.48,Without denuder
2278,3.58E+01,0.48,Without denuder
2279,2.34E+01,0.48,Without denuder
2280,3.91E+01,0.48,Without denuder
2281,2.55E+01,0.48,Without denuder
2282,5.36E+01,0.48,Without denuder
2283,4.97E+01,0.48,Without denuder
2284,2.12E+01,0.48,Without denuder
2285,7.09E+01,0.48,Without denuder
2286,3.10E+01,0.48,Without denuder
2287,1.84E+01,0.48,Without denuder
2288,3.30E+01,0.48,Without denuder
2289,2.37E+01,0.48,Without denuder
2290,2.59E+01,0.48,Without denuder
2291,3.45E+01,0.48,Without denuder
2292,2.14E+01,0.48,Without denuder
2293,5.40E+01,0.48,Without denuder
2294,1.44E+01,0.48,Without denuder
2295,3.91E+01,0.48,Without denuder
2296,6.04E+01,0.48,Without denuder
2297,2.00E+01,0.48,Without denuder
2298,1.08E+01,0.48,Without denuder
2299,1.70E+01,0.48,Without denuder
2300,2.87E+01,0.48,Without denuder
2301,2.87E+01,0.48,Without denuder
2302,1.22E+01,0.48,Without denuder
2303,1.28E+01,0.48,Without denuder
2304,1.87E+01,0.48,Without denuder
2305,2.54E+01,0.48,Without denuder
2306,6.72E+01,0.48,Without denuder
2307,2.41E+01,0.48,Without denuder
2308,2.78E+01,0.48,Without denuder
2309,2.09E+01,0.48,Without denuder
2310,1.21E+01,0.48,Without denuder
2311,7.50E+01,0.48,Without denuder
2312,5.95E+01,0.48,Without denuder
2313,8.11E+01,0.48,Without denuder
2314,1.93E+01,0.48,Without denuder
2315,5.66E+01,0.48,Without denuder
2316,3.06E+01,0.48,Without denuder
2317,2.49E+01,0.48,Without denuder
2318,3.44E+01,0.48,Without denuder
2319,2.54E+01,0.48,Without denuder
2320,2.41E+01,0.48,Without denuder
2321,1.33E+01,0.48,Without denuder
2322,1.13E+01,0.48,Without denuder
2323,2.54E+01,0.48,Without denuder
2324,1.46E+01,0.48,Without denuder
2325,2.89E+01,0.48,Without denuder
2326,2.37E+01,0.48,Without denuder
2327,2.96E+01,0.48,Without denuder
2328,1.54E+02,0.48,Without denuder
2329,9.74E+00,0.48,Without denuder
2330,2.71E+01,0.48,Without denuder
2331,3.07E+01,0.48,Without denuder
2332,2.15E+01,0.48,Without denuder
2333,2.23E+01,0.48,Without denuder
2334,8.05E+01,0.48,Without denuder
2335,2.26E+01,0.48,Without denuder
2336,2.76E+01,0.48,Without denuder
2337,1.52E+01,0.48,Without denuder
2338,4.19E+01,0.48,Without denuder
2339,6.73E+01,0.48,Without denuder
2340,1.49E+01,0.48,Without denuder
2341,3.24E+01,0.48,Without denuder
2342,4.35E+01,0.48,Without denuder
2343,2.75E+01,0.48,Without denuder
2344,3.26E+01,0.48,Without denuder
2345,3.06E+01,0.48,Without denuder
2346,3.25E+01,0.48,Without denuder
2347,2.53E+01,0.48,Without denuder
2348,2.41E+01,0.48,Without denuder
2349,9.06E+01,0.48,Without denuder
2350,1.77E+01,0.48,Without denuder
2351,3.99E+01,0.48,Without denuder
2352,8.07E+01,0.48,Without denuder
2353,3.96E+01,0.48,Without denuder
2354,2.76E+01,0.48,Without denuder
2355,3.05E+01,0.48,Without denuder
2356,1.87E+01,0.48,Without denuder
2357,1.19E+01,0.48,Without denuder
2358,3.48E+01,0.48,Without denuder
2359,2.66E+01,0.48,Without denuder
2360,3.23E+01,0.48,Without denuder
2361,1.75E+01,0.48,Without denuder
2362,4.49E+01,0.48,Without denuder
2363,2.86E+01,0.48,Without denuder
2364,6.64E+01,0.48,Without denuder
2365,3.96E+01,0.48,Without denuder
2366,2.82E+01,0.48,Without denuder
2367,3.33E+01,0.48,Without denuder
2368,2.32E+01,0.48,Without denuder
2369,3.50E+01,0.48,Without denuder
2370,8.11E+01,0.48,Without denuder
2371,1.97E+01,0.48,Without denuder
2372,1.72E+01,0.48,Without denuder
2373,1.69E+01,0.48,Without denuder
2374,3.72E+01,0.48,Without denuder
2375,2.40E+01,0.48,Without denuder
2376,3.34E+01,0.48,Without denuder
2377,1.87E+01,0.48,Without denuder
2378,4.72E+01,0.48,Without denuder
2379,3.50E+01,0.48,Without denuder
2380,8.05E+01,0.48,Without denuder
2381,2.71E+01,0.48,Without denuder
2382,2.19E+01,0.48,Without denuder
2383,3.13E+01,0.48,Without denuder
2384,3.45E+01,0.48,Without denuder
2385,4.16E+01,0.48,Without denuder
2386,4.73E+01,0.48,Without denuder
2387,3.42E+01,0.48,Without denuder
2388,2.56E+01,0.48,Without denuder
2389,2.84E+01,0.48,Without denuder
2390,3.57E+01,0.48,Without denuder
2391,2.55E+01,0.48,Without denuder
2392,2.32E+01,0.48,Without denuder
2393,3.60E+01,0.48,Without denuder
2394,3.24E+01,0.48,Without denuder
2395,3.11E+01,0.48,Without denuder
2396,2.91E+01,0.48,Without denuder
2397,2.88E+01,0.48,Without denuder
2398,4.55E+01,0.48,Without denuder
2399,5.34E+01,0.48,Without denuder
