,Babs,Time,Denuder
2877,8.88,11:35,No
2878,9.94,11:35,No
2879,7.6,11:35,No
2880,8.36,11:35,No
2881,13.74,11:35,No
2882,12.41,11:35,No
2883,11.03,11:35,No
2884,7.33,11:35,No
2885,12.4,11:35,No
2886,8.2,11:35,No
2887,13.72,11:35,No
2888,7.69,11:35,No
2889,7.73,11:35,No
2890,6.44,11:35,No
2891,12.32,11:35,No
2892,8.52,11:35,No
2893,13.75,11:35,No
2894,6.96,11:35,No
2895,12.07,11:35,No
2896,12.27,11:35,No
2897,8.35,11:35,No
2898,7.35,11:35,No
2899,11.15,11:35,No
2900,10.26,11:35,No
2901,9.24,11:35,No
2902,15.89,11:35,No
2903,6.22,11:35,No
2904,5.94,11:35,No
2905,8.19,11:35,No
2906,9.86,11:35,No
2907,12.19,11:35,No
2908,4.38,11:35,No
2909,3.15,11:35,No
2910,9.59,11:35,No
2911,10.75,11:35,No
2912,17.31,11:35,No
2913,3.41,11:35,No
2914,17.38,11:35,No
2915,12.34,11:35,No
2916,8.9,11:35,No
2917,13,11:35,No
2918,19.11,11:35,No
2919,8.81,11:35,No
2920,10.55,11:35,No
2921,12.36,11:35,No
2922,9.65,11:35,No
2923,12.95,11:35,No
2924,7.2,11:35,No
2925,16.82,11:35,No
2926,8.53,11:35,No
2927,9.92,11:35,No
2928,10.71,11:35,No
2929,9.72,11:35,No
2930,12.15,11:35,No
2931,12.31,11:35,No
2932,4.89,11:35,No
2933,4.51,11:35,No
2934,7.53,11:35,No
2935,11.64,11:35,No
2936,6.39,11:35,No
2937,17.48,11:35,No
2938,17.4,11:35,No
2939,12.37,11:35,No
2940,12.83,11:35,No
2941,15.26,11:35,No
2942,14.03,11:35,No
2943,8.98,11:35,No
2944,10.44,11:35,No
2945,11.78,11:35,No
2946,8.35,11:35,No
2947,9.25,11:35,No
2948,14.88,11:35,No
2949,9.04,11:35,No
2950,7.7,11:35,No
2951,8.98,11:35,No
2952,9.26,11:35,No
2953,13.67,11:35,No
2954,6.26,11:35,No
2955,13.8,11:35,No
2956,15.5,11:35,No
2957,9.89,11:35,No
2958,8.74,11:35,No
2959,13.81,11:35,No
2960,14.63,11:35,No
2961,12.1,11:35,No
2962,11.98,11:35,No
2963,11.11,11:35,No
2964,6.14,11:35,No
2965,11.52,11:35,No
2966,10.71,11:35,No
2967,19.07,11:35,No
2968,15.85,11:35,No
2969,11.33,11:35,No
2970,15.13,11:35,No
2971,23.24,11:35,No
2972,12.06,11:35,No
2973,12.14,11:35,No
2974,11.08,11:35,No
2975,4.46,11:35,No
2976,15.55,11:35,No
2977,10.9,11:35,No
2978,17.44,11:35,No
2979,6.91,11:35,No
2980,16.58,11:35,No
2981,6.74,11:35,No
2982,8.12,11:35,No
2983,16.1,11:35,No
2984,14.44,11:35,No
2985,12.39,11:35,No
2986,11.58,11:35,No
2987,16.05,11:35,No
2988,7.11,11:35,No
2989,10.82,11:35,No
2990,13.67,11:35,No
2991,12.03,11:35,No
2992,13.45,11:35,No
2993,7.12,11:35,No
2994,10.17,11:35,No
2995,8.14,11:35,No
2996,5.84,11:35,No
2997,13.92,11:35,No
2998,14.22,11:35,No
2999,15.76,11:35,No
3000,10.13,11:35,No
3001,13.62,11:35,No
3002,11.41,11:35,No
3003,14.6,11:35,No
3004,11.83,11:35,No
3005,10.1,11:35,No
3006,5.61,11:35,No
3007,12.93,11:35,No
3008,9.24,11:35,No
3009,9.59,11:35,No
3010,17.03,11:35,No
3011,16.13,11:35,No
3012,17.27,11:35,No
3013,16.88,11:35,No
3014,14.05,11:35,No
3015,18.26,11:35,No
3016,16.78,11:35,No
3017,15.44,11:35,No
3018,13.48,11:35,No
3019,11.18,11:35,No
3020,17.71,11:35,No
3021,11.29,11:35,No
3022,10.77,11:35,No
3023,15.04,11:35,No
3024,13.21,11:35,No
3025,16.1,11:35,No
3026,7.45,11:35,No
3027,8.42,11:35,No
3028,11.07,11:35,No
3029,15.3,11:35,No
3030,17.44,11:35,No
3031,15.45,11:35,No
3032,20.53,11:35,No
3033,18.88,11:35,No
3034,14.2,11:35,No
3035,9.94,11:35,No
3036,14.84,11:35,No
3037,15.4,11:35,No
3038,5.74,11:35,No
3039,15.29,11:35,No
3040,17.17,11:35,No
3041,19.46,11:35,No
3042,12.23,11:35,No
3043,17.68,11:35,No
3044,15.15,11:35,No
3045,8.68,11:35,No
3046,17.03,11:35,No
3047,9.95,11:35,No
3048,17.09,11:35,No
3049,10.29,11:35,No
3050,11.14,11:35,No
3051,14.5,11:35,No
3052,13.99,11:35,No
3053,13.44,11:35,No
3054,9.09,11:35,No
3055,7.31,11:35,No
3056,12.41,11:35,No
3057,19.03,11:35,No
3058,10.29,11:35,No
3059,13.25,11:35,No
3060,19.16,11:35,No
3061,17.15,11:35,No
3062,20.75,11:35,No
3063,17.96,11:35,No
3064,15.27,11:35,No
3065,13.67,11:35,No
3066,17.49,11:35,No
3067,17.11,11:35,No
3068,18.88,11:35,No
3069,19.92,11:35,No
3070,15.6,11:35,No
3071,21.53,11:35,No
3072,19.2,11:35,No
3073,13.58,11:35,No
3074,13.68,11:35,No
3075,16.15,11:35,No
3076,12.4,11:35,No
3077,20.81,11:35,No
3078,17.49,11:35,No
3079,14.03,11:35,No
3080,11.28,11:35,No
3081,12.36,11:35,No
3082,15.8,11:35,No
3083,20.21,11:35,No
3084,12.3,11:35,No
3085,15.95,11:35,No
3086,14.41,11:35,No
3087,20.22,11:35,No
3088,16.4,11:35,No
3089,21.53,11:35,No
3090,14.43,11:35,No
3091,20.83,11:35,No
3092,17.31,11:35,No
3093,19.66,11:35,No
3094,13.21,11:35,No
3095,15.54,11:35,No
3096,2.54,11:35,No
3097,12.82,11:35,No
3098,18.73,11:35,No
3099,12.89,11:35,No
3100,16.02,11:35,No
3101,9.6,11:35,No
3102,18.71,11:35,No
3103,11.81,11:35,No
3104,9.96,11:35,No
3105,16.08,11:35,No
3106,11.44,11:35,No
3107,10.73,11:35,No
3108,14.9,11:35,No
3109,15.68,11:35,No
3110,16.44,11:35,No
3111,16.86,11:35,No
3112,15.62,11:35,No
3113,3.35,11:35,No
3114,8.81,11:35,No
3115,12.03,11:35,No
3116,9.66,11:35,No
3117,11.2,11:35,No
3118,10.75,11:35,No
3119,10.89,11:35,No
3120,9.03,11:35,No
3121,16.45,11:35,No
3122,14.11,11:35,No
3123,9.99,11:35,No
3124,15.15,11:35,No
3125,17.55,11:35,No
3126,12.55,11:35,No
3127,10.01,11:35,No
3128,15.04,11:35,No
3129,13.94,11:35,No
3130,5.08,11:35,No
3131,10.21,11:35,No
3132,17.45,11:35,No
3133,8.25,11:35,No
3134,12.54,11:35,No
3135,11.65,11:35,No
3136,16.16,11:35,No
3137,10.82,11:35,No
3138,9.91,11:35,No
3139,15.86,11:35,No
3140,15.62,11:35,No
3141,12.86,11:35,No
3142,12.41,11:35,No
3143,15.12,11:35,No
3144,15.93,11:35,No
3145,16.48,11:35,No
3146,13.37,11:35,No
3147,13.68,11:35,No
3148,15.31,11:35,No
3149,13.58,11:35,No
3150,12.6,11:35,No
3151,15.02,11:35,No
3152,13.45,11:35,No
3153,17.23,11:35,No
3154,15.69,11:35,No
3155,15.23,11:35,No
3156,16.19,11:35,No
3157,9.83,11:35,No
3158,16.11,11:35,No
3159,9.97,11:35,No
3160,6.63,11:35,No
3161,11.51,11:35,No
3162,9.89,11:35,No
3163,10.51,11:35,No
3164,9.56,11:35,No
3165,9.6,11:35,No
3166,14.85,11:35,No
3167,12.54,11:35,No
3168,12.17,11:35,No
3169,15.2,11:35,No
3170,17.44,11:35,No
3171,9.58,11:35,No
3172,13.9,11:35,No
3173,11.23,11:35,No
3174,10.29,11:35,No
3175,11.54,11:35,No
3176,5.76,11:35,No
3177,16.23,11:35,No
3178,19.75,11:35,No
3179,15.01,11:35,No
3180,18.09,11:35,No
3181,1.42,11:35,No
3182,7.13,11:35,No
3183,2.51,11:35,No
3184,11.27,11:35,No
3185,5.31,11:35,No
3186,6.13,11:35,No
3187,1.75,11:35,No
3188,2.29,11:35,No
3189,3.14,11:35,No
3190,2.04,11:35,No
3191,-1.11,11:35,No
3192,2.99,11:35,No
3193,4.52,11:35,No
3194,7.12,11:35,No
3195,-3.99,11:35,No
3196,3.22,11:35,No
3197,2.02,11:35,No
3198,1.6,11:35,No
3199,1.63,11:35,No
3200,8.12,11:35,No
3201,3.05,11:35,No
3202,7.35,11:35,No
3203,4.35,11:35,No
3204,3.93,11:35,No
3205,2.97,11:35,No
3206,2.03,11:35,No
3207,1.82,11:35,No
3208,6.66,11:35,No
3209,6.74,11:35,No
3210,12.93,11:35,No
3211,9.46,11:35,No
3212,4.27,11:35,No
3213,8.72,11:35,No
3214,7.07,11:35,No
3215,7.71,11:35,No
3216,8.62,11:35,No
3217,10.15,11:35,No
3218,12.25,11:35,No
3219,2.53,11:35,No
3220,2.17,11:35,No
3221,9.18,11:35,No
3222,3.83,11:35,No
3223,0.85,11:35,No
3224,4.12,11:35,No
3225,4.59,11:35,No
3226,3.05,11:35,No
3227,2.65,11:35,No
3228,5.21,11:35,No
3229,7.23,11:35,No
3230,7.71,11:35,No
3231,7.06,11:35,No
3232,3.42,11:35,No
3233,4.03,11:35,No
3234,4.46,11:35,No
3235,5.84,11:35,No
3236,10.23,11:35,No
3237,9.32,11:35,No
3238,8.64,11:35,No
3239,2.56,11:35,No
3240,13.01,11:35,No
3241,8.82,11:35,No
3242,3.84,11:35,No
3243,7.73,11:35,No
3244,9.5,11:35,No
3245,11.02,11:35,No
3246,7.36,11:35,No
3247,9.89,11:35,No
3248,12.52,11:35,No
3249,18.47,11:35,No
3250,13.1,11:35,No
3251,10.57,11:35,No
3252,11.9,11:35,No
3253,10.1,11:35,No
3254,8.15,11:35,No
3255,3.47,11:35,No
3256,6.64,11:35,No
3257,3.7,11:35,No
3258,2,11:35,No
3259,3.46,11:35,No
3260,1.08,11:35,No
3261,1.12,11:35,No
3262,-6.6,11:35,No
3263,4.02,11:35,No
3264,-0.09,11:35,No
3265,2.38,11:35,No
3266,8.29,11:35,No
3267,2.21,11:35,No
3268,0.15,11:35,No
3269,-0.66,11:35,No
3270,-5.09,11:35,No
3271,-3.36,11:35,No
3272,0.3,11:35,No
3273,5,11:35,No
3274,-3.63,11:35,No
3275,1.21,11:35,No
3276,2.48,11:35,No
3277,-1.78,11:35,No
3278,-1.38,11:35,No
3279,-0.44,11:35,No
3280,-0.3,11:35,No
3281,0.37,11:35,No
3282,0.5,11:35,No
3283,1.8,11:35,No
3284,2.81,11:35,No
3285,-0.41,11:35,No
3286,-0.91,11:35,No
3287,-2.49,11:35,No
3288,3,11:35,No
3289,1.94,11:35,No
3290,0.93,11:35,No
3291,0.1,11:35,No
3292,5.37,11:35,No
3293,3.71,11:35,No
3294,4.34,11:35,No
3295,7.7,11:35,No
3296,2.65,11:35,No
3297,2.02,11:35,No
3298,-1.28,11:35,No
3299,2.36,11:35,No
3300,0.21,11:35,No
3301,-0.1,11:35,No
3302,-0.54,11:35,No
3303,1.88,11:35,No
3304,-0.85,11:35,No
3305,3.75,11:35,No
3306,-5.25,11:35,No
3307,3.86,11:35,No
3308,1.58,11:35,No
3309,-1.6,11:35,No
3310,1.38,11:35,No
3311,-0.55,11:35,No
3312,1.82,11:35,No
3313,2.33,11:35,No
3314,0.64,11:35,No
3315,4.49,11:35,No
3316,6.16,11:35,No
3317,5.11,11:35,No
3318,-0.48,11:35,No
3319,-0.17,11:35,No
3320,-0.55,11:35,No
3321,-2.8,11:35,No
3322,-6.56,11:35,No
3323,-5.03,11:35,No
3324,-3.37,11:35,No
3325,-7.33,11:35,No
3326,-3.34,11:35,No
3327,-7.89,11:35,No
3328,-4.15,11:35,No
3329,-4.88,11:35,No
3330,-5.33,11:35,No
3331,-0.03,11:35,No
3332,5.12,11:35,No
3333,1.94,11:35,No
3334,10.41,11:35,No
3335,-0.61,11:35,No
3336,7.23,11:35,No
3337,3.7,11:35,No
3338,2.46,11:35,No
3339,-2.67,11:35,No
3340,-0.1,11:35,No
3341,0.53,11:35,No
3342,1.69,11:35,No
3343,-3.25,11:35,No
3344,3.47,11:35,No
3345,4.02,11:35,No
3346,3.67,11:35,No
3347,-5.74,11:35,No
3348,-5.7,11:35,No
3349,0.7,11:35,No
3350,-3.45,11:35,No
3351,2.43,11:35,No
3352,1.39,11:35,No
3353,-3.84,11:35,No
3354,-2.3,11:35,No
3355,4.23,11:35,No
3356,4.63,11:35,No
3357,1.84,11:35,No
3358,-1,11:35,No
3359,3.17,11:35,No
3360,1.29,11:35,No
3361,-0.07,11:35,No
3362,-0.39,11:35,No
3363,1.33,11:35,No
3364,-6.25,11:35,No
3365,3.74,11:35,No
3366,-0.35,11:35,No
3367,-1.87,11:35,No
3368,-6.21,11:35,No
3369,-2.87,11:35,No
3370,-3.61,11:35,No
3371,0.84,11:35,No
3372,4.4,11:35,No
3373,-0.25,11:35,No
3374,1.79,11:35,No
3375,-3.07,11:35,No
3376,-3.44,11:35,No
3377,-3.36,11:35,No
3378,1.55,11:35,No
3379,0.9,11:35,No
3380,-3.01,11:35,No
3381,1.99,11:35,No
3382,-2.87,11:35,No
3383,-1.97,11:35,No
3384,-0.15,11:35,No
3385,6.25,11:35,No
3386,3.56,11:35,No
3387,0.45,11:35,No
3388,-1.26,11:35,No
3389,6.19,11:35,No
3390,-0.75,11:35,No
3391,-1.25,11:35,No
3392,1.43,11:35,No
3393,0.7,11:35,No
3394,-0.91,11:35,No
3395,-0.3,11:35,No
3396,3.78,11:35,No
3397,3.19,11:35,No
3398,6.23,11:35,No
3399,-1.45,11:35,No
3400,-5.14,11:35,No
3401,1.7,11:35,No
3402,6.36,11:35,No
3403,4.23,11:35,No
3404,6.51,11:35,No
3405,3.46,11:35,No
3406,9.68,11:35,No
3407,8.56,11:35,No
3408,2.76,11:35,No
3409,6.97,11:35,No
3410,8.31,11:35,No
3411,6.79,11:35,No
3412,7.13,11:35,No
3413,8.22,11:35,No
3414,13.1,11:35,No
3415,4.6,11:35,No
3416,8.89,11:35,No
3417,7.63,11:35,No
3418,12.36,11:35,No
3419,11.73,11:35,No
3420,10.14,11:35,No
3421,9.77,11:35,No
3422,12.55,11:35,No
3423,11.7,11:35,No
3424,9.87,11:35,No
3425,8.8,11:35,No
3426,4.37,11:35,No
3427,8.88,11:35,No
3428,5.77,11:35,No
3429,2.08,11:35,No
3430,3.28,11:35,No
3431,11.84,11:35,No
3432,-0.99,11:35,No
3433,4.79,11:35,No
3434,5.11,11:35,No
3435,1.17,11:35,No
3436,5.51,11:35,No
3437,3.1,11:35,No
3438,8.6,11:35,No
3439,4.25,11:35,No
3440,8.09,11:35,No
3441,8.43,11:35,No
3442,9.66,11:35,No
3443,7.2,11:35,No
3444,2.47,11:35,No
3445,0.8,11:35,No
3446,3.74,11:35,No
3447,5.73,11:35,No
3448,4.13,11:35,No
3449,6.18,11:35,No
3450,4.73,11:35,No
3451,8.78,11:35,No
3452,9.19,11:35,No
3453,5.22,11:35,No
3454,9.48,11:35,No
3455,6.82,11:35,No
3456,9.21,11:35,No
3457,9.11,11:35,No
3458,7.88,11:35,No
3459,13.86,11:35,No
3460,-1.29,11:35,No
3461,5.8,11:35,No
3462,8.62,11:35,No
3463,10.35,11:35,No
3464,5.84,11:35,No
3465,8.3,11:35,No
3466,6.84,11:35,No
3467,4.65,11:35,No
3468,7.93,11:35,No
3469,13.74,11:35,No
3470,7.37,11:35,No
3471,6.88,11:35,No
3472,7.56,11:35,No
3473,5.9,11:35,No
3474,7.79,11:35,No
3475,13.55,11:35,No
3476,12.26,11:35,No
3477,8.18,11:35,No
3478,17.13,11:35,No
3479,11.46,11:35,No
3480,10.62,11:35,No
3481,12.64,11:35,No
3482,10.01,11:35,No
3483,11.07,11:35,No
3484,7.91,11:35,No
3485,4.2,11:35,No
3486,8.96,11:35,No
3487,10.39,11:35,No
3488,14.25,11:35,No
3489,17.55,11:35,No
3490,11.4,11:35,No
3491,7.38,11:35,No
3492,6.39,11:35,No
3493,7.05,11:35,No
3494,5.77,11:35,No
3495,9,11:35,No
3496,9.54,11:35,No
3497,15.59,11:35,No
3498,5.37,11:35,No
3499,10.14,11:35,No
3500,4.44,11:35,No
3501,12.17,11:35,No
3502,3.85,11:35,No
3503,8.67,11:35,No
3504,10.51,11:35,No
3505,15.44,11:35,No
3506,11.58,11:35,No
3507,11.88,11:35,No
3508,9.97,11:35,No
3509,5.09,11:35,No
3510,6.37,11:35,No
3511,3.22,11:35,No
3512,2.36,11:35,No
3513,3.5,11:35,No
3514,2.05,11:35,No
3515,3.19,11:35,No
3516,7.28,11:35,No
3517,4.58,11:35,No
3518,10.26,11:35,No
3519,9.2,11:35,No
3520,6.25,11:35,No
3521,4.8,11:35,No
3522,5.29,11:35,No
3523,3.66,11:35,No
3524,0.95,11:35,No
3525,1.56,11:35,No
3526,4.82,11:35,No
3527,0.4,11:35,No
3528,4.63,11:35,No
3529,7.84,11:35,No
3530,5.7,11:35,No
3531,13.05,11:35,No
3532,7.04,11:35,No
3533,3.82,11:35,No
3534,5.18,11:35,No
3535,8.93,11:35,No
3536,9.12,11:35,No
3537,5.51,11:35,No
3538,11.91,11:35,No
3539,11.13,11:35,No
3540,9.4,11:35,No
3541,10.61,11:35,No
3542,6.55,11:35,No
3543,15.43,11:35,No
3544,12.77,11:35,No
3545,6.49,11:35,No
3546,9.54,11:35,No
3547,12.23,11:35,No
3548,9.53,11:35,No
3549,5.43,11:35,No
3550,9.04,11:35,No
3551,7.3,11:35,No
3552,3.51,11:35,No
3553,6.38,11:35,No
3554,10.16,11:35,No
3555,13.23,11:35,No
3556,6.57,11:35,No
3557,11.36,11:35,No
3558,6.18,11:35,No
3559,9.11,11:35,No
3560,9.45,11:35,No
3561,10.48,11:35,No
3562,7.15,11:35,No
3563,5.94,11:35,No
3564,7.98,11:35,No
3565,3.5,11:35,No
3566,3.93,11:35,No
3567,10.39,11:35,No
3568,10.65,11:35,No
3569,7.08,11:35,No
3570,8.07,11:35,No
3571,3.23,11:35,No
3572,0.69,11:35,No
3573,1.71,11:35,No
3574,6.12,11:35,No
3575,0.75,11:35,No
3576,5.77,11:35,No
3577,8.49,11:35,No
3578,5.99,11:35,No
3579,9.02,11:35,No
3580,8.43,11:35,No
3581,-2.44,11:35,No
3582,-1.85,11:35,No
3583,5.05,11:35,No
3584,8.83,11:35,No
3585,13.08,11:35,No
3586,12.55,11:35,No
3587,13.84,11:35,No
3588,5.63,11:35,No
3589,4.59,11:35,No
3590,5.7,11:35,No
3591,4.62,11:35,No
3592,8.29,11:35,No
3593,9.06,11:35,No
3594,6.47,11:35,No
3595,12.58,11:35,No
3596,5.87,11:35,No
3597,12.49,11:35,No
3598,9.58,11:35,No
3599,13.02,11:35,No
3600,7.58,11:35,No
3601,14.71,11:35,No
3602,10.31,11:35,No
3603,8.92,11:35,No
3604,15.62,11:35,No
3605,12.91,11:35,No
3606,13.44,11:35,No
3607,12.5,11:35,No
3608,7.84,11:35,No
3609,10.1,11:35,No
3610,14.63,11:35,No
3611,7.37,11:35,No
3612,10.48,11:35,No
3613,10.19,11:35,No
3614,11.5,11:35,No
3615,11.71,11:35,No
3616,10.44,11:35,No
3617,9.94,11:35,No
3618,11.53,11:35,No
3619,15.12,11:35,No
3620,18.36,11:35,No
3621,11.59,11:35,No
3622,16.17,11:35,No
3623,13.17,11:35,No
3624,11.34,11:35,No
3625,12.89,11:35,No
3626,10.16,11:35,No
3627,13.49,11:35,No
3628,12.64,11:35,No
3629,16.63,11:35,No
3630,11.24,11:35,No
3631,9.17,11:35,No
3632,11.56,11:35,No
3633,15.28,11:35,No
3634,10.95,11:35,No
3635,14.18,11:35,No
3636,13.81,11:35,No
3637,13.31,11:35,No
3638,11.7,11:35,No
3639,9.39,11:35,No
3640,12.89,11:35,No
3641,5.48,11:35,No
3642,7.65,11:35,No
3643,4.18,11:35,No
3644,9.35,11:35,No
3645,7.08,11:35,No
3646,10.43,11:35,No
3647,8.52,11:35,No
3648,14.03,11:35,No
3649,8.55,11:35,No
3650,11.13,11:35,No
3651,12.85,11:35,No
3652,7,11:35,No
3653,7.45,11:35,No
3654,12.76,11:35,No
3655,19.8,11:35,No
3656,13.2,11:35,No
3657,6.95,11:35,No
3658,9.08,11:35,No
3659,11.39,11:35,No
3660,9.78,11:35,No
3661,8.82,11:35,No
3662,5.89,11:35,No
3663,11.46,11:35,No
3664,7.83,11:35,No
3665,5.04,11:35,No
3666,7.05,11:35,No
3667,4.82,11:35,No
3668,9.24,11:35,No
3669,8.68,11:35,No
3670,3.95,11:35,No
3671,10.33,11:35,No
3672,15.69,11:35,No
3673,9.49,11:35,No
3674,18.85,11:35,No
3675,12.25,11:35,No
3676,9.65,11:35,No
3677,9.31,11:35,No
3678,11.34,11:35,No
3679,7.22,11:35,No
3680,10.1,11:35,No
3681,13.01,11:35,No
3682,5.29,11:35,No
3683,12.63,11:35,No
3684,7.09,11:35,No
3685,5.58,11:35,No
3686,8.93,11:35,No
3687,8.58,11:35,No
3688,9.33,11:35,No
3689,4.57,11:35,No
3690,6.06,11:35,No
3691,8.86,11:35,No
3692,6.47,11:35,No
3693,6.37,11:35,No
3694,10.04,11:35,No
3695,9.02,11:35,No
3696,3,11:35,No
3697,5.56,11:35,No
3698,3.71,11:35,No
3699,4.5,11:35,No
3700,12.78,11:35,No
3701,9.07,11:35,No
3702,10.8,11:35,No
3703,11.72,11:35,No
3704,6.23,11:35,No
3705,5.23,11:35,No
3706,9.32,11:35,No
3707,7.38,11:35,No
3708,8.2,11:35,No
3709,7.24,11:35,No
3710,6.56,11:35,No
3711,2.65,11:35,No
3712,3.29,11:35,No
3713,-5.73,11:35,No
3714,1.97,11:35,No
3715,-2.97,11:35,No
3716,-13.43,11:35,No
3717,6.24,11:35,No
3718,6.01,11:35,No
3719,-2.57,11:35,No
3720,4.36,11:35,No
3721,5.15,11:35,No
3722,-0.77,11:35,No
3723,3.32,11:35,No
3724,4.57,11:35,No
3725,5.5,11:35,No
3726,7.12,11:35,No
3727,5.34,11:35,No
3728,4.91,11:35,No
3729,6,11:35,No
3730,0.1,11:35,No
3731,3.41,11:35,No
3732,5.06,11:35,No
3733,5.04,11:35,No
3734,6.34,11:35,No
3735,3.82,11:35,No
3736,4.85,11:35,No
3737,7.38,11:35,No
3738,2.59,11:35,No
3739,-1.28,11:35,No
3740,4.55,11:35,No
3741,2.78,11:35,No
3742,0.94,11:35,No
3743,7.38,11:35,No
3744,9.72,11:35,No
3745,7.4,11:35,No
3746,12.11,11:35,No
3747,1.84,11:35,No
3748,2.57,11:35,No
3749,3,11:35,No
3750,2.97,11:35,No
3751,7.91,11:35,No
3752,4.31,11:35,No
3753,2.71,11:35,No
3754,8.91,11:35,No
3755,3.04,11:35,No
3756,-0.31,11:35,No
3757,8.79,11:35,No
3758,3.6,11:35,No
3759,10.69,11:35,No
3760,2.39,11:35,No
3761,6.29,11:35,No
3762,3.58,11:35,No
3763,8.51,11:35,No
3764,0.34,11:35,No
3765,5.6,11:35,No
3766,5.93,11:35,No
3767,8.28,11:35,No
3768,4.81,11:35,No
3769,4.08,11:35,No
3770,3.11,11:35,No
3771,8.16,11:35,No
3772,0.93,11:35,No
3773,1.15,11:35,No
3774,1.83,11:35,No
3775,1.92,11:35,No
3776,8.26,11:35,No
3777,8.8,11:35,No
3778,7.96,11:35,No
3779,2.89,11:35,No
3780,-1.71,11:35,No
3781,0.17,11:35,No
3782,-2.14,11:35,No
3783,9.35,11:35,No
3784,4.58,11:35,No
3785,0.1,11:35,No
3786,-0.19,11:35,No
3787,6.21,11:35,No
3788,2.29,11:35,No
3789,6.32,11:35,No
3790,5.35,11:35,No
3791,1.25,11:35,No
3792,-0.88,11:35,No
3793,6.99,11:35,No
3794,0.86,11:35,No
3795,1.56,11:35,No
3796,2.18,11:35,No
3797,-3.37,11:35,No
3798,0.93,11:35,No
3799,-2.34,11:35,No
3800,1.73,11:35,No
3801,1.31,11:35,No
3802,5.26,11:35,No
3803,7.77,11:35,No
3804,2.91,11:35,No
3805,0.29,11:35,No
3806,-3.85,11:35,No
3807,0.55,11:35,No
3808,5.35,11:35,No
3809,4.18,11:35,No
3810,-1.3,11:35,No
3811,3.74,11:35,No
3812,3.79,11:35,No
3813,5.08,11:35,No
3814,2.95,11:35,No
3815,-2.03,11:35,No
3816,0.18,11:35,No
3817,1.1,11:35,No
3818,-1.19,11:35,No
3819,-2.85,11:35,No
3820,3.01,11:35,No
3821,4.69,11:35,No
3822,2.77,11:35,No
3823,3.76,11:35,No
3824,5.1,11:35,No
3825,5.78,11:35,No
3826,2.67,11:35,No
3827,3.15,11:35,No
3828,3.48,11:35,No
3829,-7.81,11:35,No
3830,3.07,11:35,No
3831,0.26,11:35,No
3832,0.47,11:35,No
3833,-3.74,11:35,No
3834,-4.16,11:35,No
3835,-6.57,11:35,No
3836,-3.38,11:35,No
3837,6.6,11:35,No
3838,5.47,11:35,No
3839,6.15,11:35,No
3840,4.96,11:35,No
3841,0.66,11:35,No
3842,3.25,11:35,No
3843,-0.74,11:35,No
3844,6.75,11:35,No
3845,-7.36,11:35,No
3846,5.61,11:35,No
3847,3.81,11:35,No
3848,1.11,11:35,No
3849,5.89,11:35,No
3850,4.7,11:35,No
3851,4.23,11:35,No
3852,1.48,11:35,No
3853,6.52,11:35,No
3854,11.16,11:35,No
3855,6.32,11:35,No
3856,8.69,11:35,No
3857,2.69,11:35,No
3858,6,11:35,No
3859,8.14,11:35,No
3860,6.98,11:35,No
3861,6.08,11:35,No
3862,3.05,11:35,No
3863,5.26,11:35,No
3864,2.71,11:35,No
3865,3.56,11:35,No
3866,3.99,11:35,No
3867,3.95,11:35,No
3868,10.8,11:35,No
3869,3.29,11:35,No
3870,-3.26,11:35,No
3871,2.73,11:35,No
3872,0.85,11:35,No
3873,5.23,11:35,No
3874,3.77,11:35,No
3875,0.41,11:35,No
3876,9.5,11:35,No
3877,4.95,11:35,No
3878,4.11,11:35,No
3879,5.37,11:35,No
3880,5.44,11:35,No
3881,2.99,11:35,No
3882,0.45,11:35,No
3883,0.09,11:35,No
3884,-0.78,11:35,No
3885,-0.87,11:35,No
3886,2.88,11:35,No
3887,4.16,11:35,No
3888,7.02,11:35,No
3889,6.36,11:35,No
3890,6.99,11:35,No
3891,1.66,11:35,No
3892,1.28,11:35,No
3893,-1.23,11:35,No
3894,1.64,11:35,No
3895,-0.86,11:35,No
3896,0.75,11:35,No
3897,3.84,11:35,No
3898,2.94,11:35,No
3899,-0.3,11:35,No
3900,3.39,11:35,No
3901,-0.9,11:35,No
3902,-2.18,11:35,No
3903,0.58,11:35,No
3904,6.58,11:35,No
3905,5.01,11:35,No
3906,1.67,11:35,No
3907,1.11,11:35,No
3908,2.96,11:35,No
3909,6.85,11:35,No
3910,-4.82,11:35,No
3911,1.71,11:35,No
3912,-4.2,11:35,No
3913,-4.53,11:35,No
3914,-2.65,11:35,No
3915,0.33,11:35,No
3916,4.35,11:35,No
3917,-1.16,11:35,No
3918,3.41,11:35,No
3919,2.69,11:35,No
3920,0.17,11:35,No
3921,-0.59,11:35,No
3922,2.26,11:35,No
3923,1.86,11:35,No
3924,-0.77,11:35,No
3925,1.02,11:35,No
3926,3.2,11:35,No
3927,1.97,11:35,No
3928,-1.75,11:35,No
3929,-0.44,11:35,No
3930,4.99,11:35,No
3931,7.81,11:35,No
3932,9.73,11:35,No
3933,10.57,11:35,No
3934,-3.21,11:35,No
3935,-0.45,11:35,No
3936,-1.74,11:35,No
3937,3.34,11:35,No
3938,4.8,11:35,No
3939,6.65,11:35,No
3940,-0.23,11:35,No
3941,7.06,11:35,No
3942,-6.78,11:35,No
3943,-2.78,11:35,No
3944,-0.03,11:35,No
