,Bext,Time,Denuder
2157,20.6,11:35,No
2158,22.86,11:35,No
2159,17,11:35,No
2160,31.46,11:35,No
2161,42.61,11:35,No
2162,58.47,11:35,No
2163,26.31,11:35,No
2164,21.9,11:35,No
2165,12.12,11:35,No
2166,79.25,11:35,No
2167,13.84,11:35,No
2168,15.72,11:35,No
2169,10.32,11:35,No
2170,11.92,11:35,No
2171,27.65,11:35,No
2172,177.04,11:35,No
2173,15.16,11:35,No
2174,23.54,11:35,No
2175,16.62,11:35,No
2176,18.69,11:35,No
2177,25.11,11:35,No
2178,20.77,11:35,No
2179,35.78,11:35,No
2180,14.51,11:35,No
2181,13.78,11:35,No
2182,27.91,11:35,No
2183,12.52,11:35,No
2184,39.86,11:35,No
2185,7.87,11:35,No
2186,36.93,11:35,No
2187,11.22,11:35,No
2188,11.57,11:35,No
2189,3.6,11:35,No
2190,52.44,11:35,No
2191,14.36,11:35,No
2192,14.99,11:35,No
2193,11.25,11:35,No
2194,10.44,11:35,No
2195,39.11,11:35,No
2196,17.4,11:35,No
2197,28.54,11:35,No
2198,10.54,11:35,No
2199,21.6,11:35,No
2200,46.28,11:35,No
2201,29.77,11:35,No
2202,23.33,11:35,No
2203,32.6,11:35,No
2204,37.47,11:35,No
2205,61.31,11:35,No
2206,17.22,11:35,No
2207,37.84,11:35,No
2208,23.46,11:35,No
2209,2.31,11:35,No
2210,44.09,11:35,No
2211,14.64,11:35,No
2212,8.63,11:35,No
2213,21.6,11:35,No
2214,14.93,11:35,No
2215,24.34,11:35,No
2216,22.44,11:35,No
2217,28.1,11:35,No
2218,54.36,11:35,No
2219,23.12,11:35,No
2220,3.62,11:35,No
2221,31.49,11:35,No
2222,17.59,11:35,No
2223,8.19,11:35,No
2224,6.98,11:35,No
2225,16.62,11:35,No
2226,101.87,11:35,No
2227,39.11,11:35,No
2228,12.62,11:35,No
2229,50.38,11:35,No
2230,15.6,11:35,No
2231,29.4,11:35,No
2232,16.42,11:35,No
2233,26.44,11:35,No
2234,45.98,11:35,No
2235,28.54,11:35,No
2236,20.42,11:35,No
2237,8.65,11:35,No
2238,28.62,11:35,No
2239,23.01,11:35,No
2240,12.66,11:35,No
2241,30.49,11:35,No
2242,8.8,11:35,No
2243,10.43,11:35,No
2244,16.96,11:35,No
2245,54.93,11:35,No
2246,38,11:35,No
2247,44.86,11:35,No
2248,26.23,11:35,No
2249,154.59,11:35,No
2250,21.97,11:35,No
2251,11.35,11:35,No
2252,-0.03,11:35,No
2253,9.84,11:35,No
2254,25.91,11:35,No
2255,59.1,11:35,No
2256,56.05,11:35,No
2257,20.7,11:35,No
2258,15.99,11:35,No
2259,32.64,11:35,No
2260,51.17,11:35,No
2261,68.16,11:35,No
2262,16.29,11:35,No
2263,13.63,11:35,No
2264,14.86,11:35,No
2265,7.3,11:35,No
2266,16.84,11:35,No
2267,17.19,11:35,No
2268,11.29,11:35,No
2269,6.01,11:35,No
2270,27.71,11:35,No
2271,17.28,11:35,No
2272,14.35,11:35,No
2273,12.13,11:35,No
2274,13.06,11:35,No
2275,23.28,11:35,No
2276,21.56,11:35,No
2277,15.66,11:35,No
2278,7.71,11:35,No
2279,10.06,11:35,No
2280,12.2,11:35,No
2281,28.19,11:35,No
2282,26.73,11:35,No
2283,15.67,11:35,No
2284,4.15,11:35,No
2285,17.09,11:35,No
2286,19.84,11:35,No
2287,18.68,11:35,No
2288,23.96,11:35,No
2289,47.54,11:35,No
2290,65.02,11:35,No
2291,57.2,11:35,No
2292,30.53,11:35,No
2293,13.06,11:35,No
2294,10.43,11:35,No
2295,37.83,11:35,No
2296,18.69,11:35,No
2297,11.13,11:35,No
2298,39.3,11:35,No
2299,20.85,11:35,No
2300,4.07,11:35,No
2301,12.42,11:35,No
2302,12.77,11:35,No
2303,17.76,11:35,No
2304,11.31,11:35,No
2305,95.62,11:35,No
2306,61.96,11:35,No
2307,24.87,11:35,No
2308,30,11:35,No
2309,24.61,11:35,No
2310,24.32,11:35,No
2311,22.42,11:35,No
2312,18.71,11:35,No
2313,25.4,11:35,No
2314,26.7,11:35,No
2315,13.8,11:35,No
2316,23.62,11:35,No
2317,24.14,11:35,No
2318,38.43,11:35,No
2319,8.29,11:35,No
2320,46.64,11:35,No
2321,150.3,11:35,No
2322,24.82,11:35,No
2323,25.26,11:35,No
2324,15.09,11:35,No
2325,23.55,11:35,No
2326,20.35,11:35,No
2327,47.73,11:35,No
2328,20.62,11:35,No
2329,21.99,11:35,No
2330,31.56,11:35,No
2331,35.16,11:35,No
2332,63.43,11:35,No
2333,18.38,11:35,No
2334,35.04,11:35,No
2335,21.4,11:35,No
2336,25.75,11:35,No
2337,4.51,11:35,No
2338,29.6,11:35,No
2339,24.68,11:35,No
2340,12.69,11:35,No
2341,22.8,11:35,No
2342,57.3,11:35,No
2343,24.01,11:35,No
2344,25.58,11:35,No
2345,12.95,11:35,No
2346,35.04,11:35,No
2347,30.73,11:35,No
2348,15.62,11:35,No
2349,17.68,11:35,No
2350,40.2,11:35,No
2351,27.21,11:35,No
2352,52.18,11:35,No
2353,21.66,11:35,No
2354,32.46,11:35,No
2355,41.74,11:35,No
2356,23.44,11:35,No
2357,25.46,11:35,No
2358,80.55,11:35,No
2359,18.75,11:35,No
2360,26.53,11:35,No
2361,44.85,11:35,No
2362,11.45,11:35,No
2363,27.36,11:35,No
2364,61.35,11:35,No
2365,22.65,11:35,No
2366,30.47,11:35,No
2367,17.35,11:35,No
2368,20.54,11:35,No
2369,36.29,11:35,No
2370,44.69,11:35,No
2371,33.91,11:35,No
2372,17.76,11:35,No
2373,69.48,11:35,No
2374,33.77,11:35,No
2375,65.86,11:35,No
2376,61.49,11:35,No
2377,43.34,11:35,No
2378,18.76,11:35,No
2379,17.2,11:35,No
2380,35.01,11:35,No
2381,25.18,11:35,No
2382,25.94,11:35,No
2383,9.63,11:35,No
2384,21.06,11:35,No
2385,18.74,11:35,No
2386,37.42,11:35,No
2387,19.89,11:35,No
2388,41.27,11:35,No
2389,53.77,11:35,No
2390,29.89,11:35,No
2391,41.45,11:35,No
2392,18.24,11:35,No
2393,16.43,11:35,No
2394,25.91,11:35,No
2395,45.1,11:35,No
2396,30.38,11:35,No
2397,17.11,11:35,No
2398,36.77,11:35,No
2399,27.46,11:35,No
2400,56.5,11:35,No
2401,24.84,11:35,No
2402,27.35,11:35,No
2403,14.4,11:35,No
2404,28.49,11:35,No
2405,18.52,11:35,No
2406,15.39,11:35,No
2407,43.67,11:35,No
2408,94.38,11:35,No
2409,20.83,11:35,No
2410,39.45,11:35,No
2411,27.61,11:35,No
2412,31.99,11:35,No
2413,56.48,11:35,No
2414,20.74,11:35,No
2415,25.54,11:35,No
2416,59.57,11:35,No
2417,23.74,11:35,No
2418,21.66,11:35,No
2419,9.02,11:35,No
2420,42.05,11:35,No
2421,19.47,11:35,No
2422,8.88,11:35,No
2423,13.84,11:35,No
2424,47.09,11:35,No
2425,21.63,11:35,No
2426,16.71,11:35,No
2427,30.98,11:35,No
2428,17.11,11:35,No
2429,28.72,11:35,No
2430,19.32,11:35,No
2431,16.26,11:35,No
2432,17.06,11:35,No
2433,23.35,11:35,No
2434,27.92,11:35,No
2435,52.2,11:35,No
2436,35.71,11:35,No
2437,22.47,11:35,No
2438,7.46,11:35,No
2439,32.09,11:35,No
2440,17.54,11:35,No
2441,33.69,11:35,No
2442,17.18,11:35,No
2443,15.97,11:35,No
2444,10.06,11:35,No
2445,11.29,11:35,No
2446,49.96,11:35,No
2447,30.74,11:35,No
2448,47.77,11:35,No
2449,100.32,11:35,No
2450,31.85,11:35,No
2451,106.84,11:35,No
2452,67.14,11:35,No
2453,14.98,11:35,No
2454,28.02,11:35,No
2455,17.19,11:35,No
2456,21.06,11:35,No
2457,95.57,11:35,No
2458,23.66,11:35,No
2459,15.43,11:35,No
2460,20.08,11:35,No
2461,19.8,11:35,No
2462,13.98,11:35,No
2463,71.51,11:35,No
2464,54.58,11:35,No
2465,21.37,11:35,No
2466,26.57,11:35,No
2467,11.27,11:35,No
2468,16.08,11:35,No
2469,19.05,11:35,No
2470,22.19,11:35,No
2471,79.66,11:35,No
2472,52.76,11:35,No
2473,14.79,11:35,No
2474,27.45,11:35,No
2475,35.61,11:35,No
2476,22.95,11:35,No
2477,38.61,11:35,No
2478,33.92,11:35,No
2479,14.76,11:35,No
2480,19.01,11:35,No
2481,19.7,11:35,No
2482,17.05,11:35,No
2483,12.27,11:35,No
2484,69.83,11:35,No
2485,65.6,11:35,No
2486,22.47,11:35,No
2487,23.76,11:35,No
2488,22.27,11:35,No
2489,5.15,11:35,No
2490,30.32,11:35,No
2491,17.76,11:35,No
2492,15.73,11:35,No
2493,19.99,11:35,No
2494,29.52,11:35,No
2495,19.52,11:35,No
2496,26.46,11:35,No
2497,29.73,11:35,No
2498,14.06,11:35,No
2499,19.5,11:35,No
2500,38.21,11:35,No
2501,21.68,11:35,No
2502,23.12,11:35,No
2503,38.85,11:35,No
2504,35.13,11:35,No
2505,19.09,11:35,No
2506,45.68,11:35,No
2507,30.34,11:35,No
2508,62.99,11:35,No
2509,16.04,11:35,No
2510,116.65,11:35,No
2511,47.69,11:35,No
2512,15.89,11:35,No
2513,21.71,11:35,No
2514,32.94,11:35,No
2515,31.8,11:35,No
2516,33.96,11:35,No
2517,38.25,11:35,No
2518,31.98,11:35,No
2519,37.23,11:35,No
2520,23.9,11:35,No
2521,37.67,11:35,No
2522,36.42,11:35,No
2523,13.8,11:35,No
2524,23.09,11:35,No
2525,45.4,11:35,No
2526,10.8,11:35,No
2527,34.33,11:35,No
2528,16.2,11:35,No
2529,40.71,11:35,No
2530,21.99,11:35,No
2531,30.85,11:35,No
2532,29.85,11:35,No
2533,86.76,11:35,No
2534,29.66,11:35,No
2535,24.57,11:35,No
2536,25.17,11:35,No
2537,57.87,11:35,No
2538,14.17,11:35,No
2539,14.89,11:35,No
2540,23.53,11:35,No
2541,27.29,11:35,No
2542,18.7,11:35,No
2543,17.85,11:35,No
2544,19.44,11:35,No
2545,16.13,11:35,No
2546,73.95,11:35,No
2547,39.71,11:35,No
2548,27.9,11:35,No
2549,35.18,11:35,No
2550,27.16,11:35,No
2551,72.15,11:35,No
2552,60.26,11:35,No
2553,56.95,11:35,No
2554,39.24,11:35,No
2555,20.81,11:35,No
2556,17.97,11:35,No
2557,87.77,11:35,No
2558,45.21,11:35,No
2559,46.64,11:35,No
2560,22.33,11:35,No
2561,63.16,11:35,No
2562,37.31,11:35,No
2563,22.28,11:35,No
2564,20.06,11:35,No
2565,25.8,11:35,No
2566,40.04,11:35,No
2567,160.26,11:35,No
2568,29.46,11:35,No
2569,17.76,11:35,No
2570,13.4,11:35,No
2571,11.77,11:35,No
2572,50.27,11:35,No
2573,34.95,11:35,No
2574,29.1,11:35,No
2575,16.78,11:35,No
2576,37.1,11:35,No
2577,30.57,11:35,No
2578,23.9,11:35,No
2579,31.39,11:35,No
2580,35.81,11:35,No
2581,17.23,11:35,No
2582,24.59,11:35,No
2583,21.48,11:35,No
2584,29.26,11:35,No
2585,16.9,11:35,No
2586,21.27,11:35,No
2587,28.96,11:35,No
2588,83.07,11:35,No
2589,13.45,11:35,No
2590,13.94,11:35,No
2591,189.64,11:35,No
2592,31.58,11:35,No
2593,26.77,11:35,No
2594,23.45,11:35,No
2595,12.46,11:35,No
2596,34.34,11:35,No
2597,28.88,11:35,No
2598,28.83,11:35,No
2599,37.45,11:35,No
2600,20.5,11:35,No
2601,29.91,11:35,No
2602,30.25,11:35,No
2603,22.74,11:35,No
2604,29.2,11:35,No
2605,18.15,11:35,No
2606,40.37,11:35,No
2607,20.87,11:35,No
2608,32.74,11:35,No
2609,27.36,11:35,No
2610,32.58,11:35,No
2611,23.19,11:35,No
2612,21.72,11:35,No
2613,60.61,11:35,No
2614,56.75,11:35,No
2615,18.96,11:35,No
2616,16.39,11:35,No
2617,37.99,11:35,No
2618,27.67,11:35,No
2619,28.2,11:35,No
2620,25.56,11:35,No
2621,25.83,11:35,No
2622,48.66,11:35,No
2623,41.32,11:35,No
2624,24.78,11:35,No
2625,51.73,11:35,No
2626,30.65,11:35,No
2627,21.88,11:35,No
2628,43.84,11:35,No
2629,29.14,11:35,No
2630,22.71,11:35,No
2631,23.05,11:35,No
2632,11.21,11:35,No
2633,18,11:35,No
2634,29.53,11:35,No
2635,79.1,11:35,No
2636,30.52,11:35,No
2637,21.4,11:35,No
2638,18.93,11:35,No
2639,15.65,11:35,No
2640,17.07,11:35,No
2641,25.88,11:35,No
2642,52.91,11:35,No
2643,11.53,11:35,No
2644,27.5,11:35,No
2645,29.53,11:35,No
2646,14.24,11:35,No
2647,15.86,11:35,No
2648,13.49,11:35,No
2649,39.07,11:35,No
2650,46.82,11:35,No
2651,34.1,11:35,No
2652,9.43,11:35,No
2653,14.34,11:35,No
2654,10.4,11:35,No
2655,28.13,11:35,No
2656,17.88,11:35,No
2657,19.34,11:35,No
2658,6.06,11:35,No
2659,11.54,11:35,No
2660,17.3,11:35,No
2661,14.42,11:35,No
2662,25.14,11:35,No
2663,38.9,11:35,No
2664,27.96,11:35,No
2665,28.96,11:35,No
2666,16.82,11:35,No
2667,11.31,11:35,No
2668,21.34,11:35,No
2669,40.49,11:35,No
2670,46.04,11:35,No
2671,23.41,11:35,No
2672,6.92,11:35,No
2673,13.76,11:35,No
2674,15.9,11:35,No
2675,40.29,11:35,No
2676,8.67,11:35,No
2677,10.96,11:35,No
2678,10.12,11:35,No
2679,15.08,11:35,No
2680,26.34,11:35,No
2681,27.51,11:35,No
2682,16.03,11:35,No
2683,23.52,11:35,No
2684,20.66,11:35,No
2685,18.06,11:35,No
2686,17.23,11:35,No
2687,19.93,11:35,No
2688,33.36,11:35,No
2689,20.42,11:35,No
2690,7,11:35,No
2691,13.37,11:35,No
2692,107.57,11:35,No
2693,44.46,11:35,No
2694,25.31,11:35,No
2695,18.21,11:35,No
2696,36.68,11:35,No
2697,18.48,11:35,No
2698,3.82,11:35,No
2699,13.06,11:35,No
2700,14.93,11:35,No
2701,3.1,11:35,No
2702,24.93,11:35,No
2703,16.39,11:35,No
2704,22.55,11:35,No
2705,9.85,11:35,No
2706,17.87,11:35,No
2707,15.17,11:35,No
2708,53.88,11:35,No
2709,15.25,11:35,No
2710,10.3,11:35,No
2711,27.81,11:35,No
2712,21.19,11:35,No
2713,19.43,11:35,No
2714,19.94,11:35,No
2715,16.63,11:35,No
2716,23.78,11:35,No
2717,26.92,11:35,No
2718,40.6,11:35,No
2719,19.19,11:35,No
2720,15.21,11:35,No
2721,26.16,11:35,No
2722,25.18,11:35,No
2723,14.87,11:35,No
2724,30.95,11:35,No
2725,35.04,11:35,No
2726,23.46,11:35,No
2727,32.66,11:35,No
2728,24.81,11:35,No
2729,23.95,11:35,No
2730,26.77,11:35,No
2731,22.56,11:35,No
2732,29.32,11:35,No
2733,15.27,11:35,No
2734,11.42,11:35,No
2735,32.86,11:35,No
2736,20.31,11:35,No
2737,33.58,11:35,No
2738,21.19,11:35,No
2739,23.19,11:35,No
2740,11.56,11:35,No
2741,24.83,11:35,No
2742,20.94,11:35,No
2743,41.19,11:35,No
2744,67.5,11:35,No
2745,31.34,11:35,No
2746,29.71,11:35,No
2747,20.39,11:35,No
2748,37.81,11:35,No
2749,24.39,11:35,No
2750,14.26,11:35,No
2751,17.3,11:35,No
2752,10.3,11:35,No
2753,10.73,11:35,No
2754,13.54,11:35,No
2755,31.28,11:35,No
2756,17.59,11:35,No
2757,37.59,11:35,No
2758,26.58,11:35,No
2759,54.21,11:35,No
2760,35.36,11:35,No
2761,31.26,11:35,No
2762,23.86,11:35,No
2763,17.88,11:35,No
2764,49.82,11:35,No
2765,12.6,11:35,No
2766,18.78,11:35,No
2767,21.36,11:35,No
2768,75.63,11:35,No
2769,22.7,11:35,No
2770,20.16,11:35,No
2771,51.87,11:35,No
2772,13.61,11:35,No
2773,21.31,11:35,No
2774,57.06,11:35,No
2775,40.75,11:35,No
2776,17.12,11:35,No
2777,18.93,11:35,No
2778,11.71,11:35,No
2779,22.85,11:35,No
2780,45.91,11:35,No
2781,25.23,11:35,No
2782,47.1,11:35,No
2783,39.79,11:35,No
2784,26.92,11:35,No
2785,17.98,11:35,No
2786,14.59,11:35,No
2787,33.26,11:35,No
2788,47.93,11:35,No
2789,34.18,11:35,No
2790,22.12,11:35,No
2791,25.77,11:35,No
2792,16.36,11:35,No
2793,26.39,11:35,No
2794,14.93,11:35,No
2795,59.9,11:35,No
2796,11.15,11:35,No
2797,104.21,11:35,No
2798,38.3,11:35,No
2799,19.61,11:35,No
2800,10.59,11:35,No
2801,16.86,11:35,No
2802,50.27,11:35,No
2803,14.64,11:35,No
2804,39.96,11:35,No
2805,45.83,11:35,No
2806,7.55,11:35,No
2807,26.93,11:35,No
2808,22.4,11:35,No
2809,13.57,11:35,No
2810,18.35,11:35,No
2811,25.31,11:35,No
2812,32.57,11:35,No
2813,32.53,11:35,No
2814,24.43,11:35,No
2815,19.73,11:35,No
2816,20.99,11:35,No
2817,20.6,11:35,No
2818,24.85,11:35,No
2819,25.14,11:35,No
2820,9.46,11:35,No
2821,50.44,11:35,No
2822,23.03,11:35,No
2823,20.86,11:35,No
2824,21.75,11:35,No
2825,14.84,11:35,No
2826,21.51,11:35,No
2827,31.23,11:35,No
2828,25.03,11:35,No
2829,41.59,11:35,No
2830,38.19,11:35,No
2831,45.65,11:35,No
2832,15.28,11:35,No
2833,28,11:35,No
2834,15.58,11:35,No
2835,19.18,11:35,No
2836,23.53,11:35,No
2837,30.5,11:35,No
2838,22.47,11:35,No
2839,26.78,11:35,No
2840,36.19,11:35,No
2841,21.53,11:35,No
2842,16.03,11:35,No
2843,16.65,11:35,No
2844,19.71,11:35,No
2845,60.18,11:35,No
2846,11.54,11:35,No
2847,30.05,11:35,No
2848,21.96,11:35,No
2849,16.06,11:35,No
2850,18.97,11:35,No
2851,25.44,11:35,No
2852,44.4,11:35,No
2853,37.98,11:35,No
2854,19.01,11:35,No
2855,20,11:35,No
2856,16.52,11:35,No
2857,18.9,11:35,No
2858,29.27,11:35,No
2859,46.33,11:35,No
2860,27.07,11:35,No
2861,28,11:35,No
2862,30.19,11:35,No
2863,15.94,11:35,No
2864,54.05,11:35,No
2865,28.4,11:35,No
2866,48.02,11:35,No
2867,14.64,11:35,No
2868,63.81,11:35,No
2869,22.51,11:35,No
2870,21.68,11:35,No
2871,36.59,11:35,No
2872,20.13,11:35,No
2873,28.02,11:35,No
2874,18.35,11:35,No
2875,36.17,11:35,No
2876,25.09,11:35,No
2877,37.37,11:35,No
2878,31.14,11:35,No
2879,49.95,11:35,No
2880,28.2,11:35,No
2881,43.21,11:35,No
2882,26.63,11:35,No
2883,43.14,11:35,No
2884,21.91,11:35,No
2885,19.03,11:35,No
2886,32.7,11:35,No
2887,27.36,11:35,No
2888,36.51,11:35,No
2889,19.42,11:35,No
2890,17.78,11:35,No
2891,32.17,11:35,No
2892,119.63,11:35,No
2893,52.46,11:35,No
2894,38.15,11:35,No
2895,25.95,11:35,No
2896,20.18,11:35,No
2897,24.28,11:35,No
2898,50.44,11:35,No
2899,29.57,11:35,No
2900,18.95,11:35,No
2901,30.87,11:35,No
2902,26.28,11:35,No
2903,24.64,11:35,No
2904,38.99,11:35,No
2905,34.5,11:35,No
2906,23.05,11:35,No
2907,27.64,11:35,No
2908,20.22,11:35,No
2909,18.38,11:35,No
2910,18.7,11:35,No
2911,28.48,11:35,No
2912,24.75,11:35,No
2913,18.05,11:35,No
2914,31.21,11:35,No
2915,19.17,11:35,No
2916,16.14,11:35,No
2917,26.05,11:35,No
2918,25.37,11:35,No
2919,33.19,11:35,No
2920,21.23,11:35,No
2921,19.68,11:35,No
2922,49.34,11:35,No
2923,67.27,11:35,No
2924,32.65,11:35,No
2925,58.12,11:35,No
2926,106.54,11:35,No
2927,22.49,11:35,No
2928,40.64,11:35,No
2929,36.15,11:35,No
2930,24.36,11:35,No
2931,27.32,11:35,No
2932,14.79,11:35,No
2933,13.5,11:35,No
2934,16.11,11:35,No
2935,27.08,11:35,No
2936,20.63,11:35,No
2937,38.81,11:35,No
2938,39.44,11:35,No
2939,71.92,11:35,No
2940,35.84,11:35,No
2941,46.7,11:35,No
2942,25.24,11:35,No
2943,30.6,11:35,No
2944,46.02,11:35,No
2945,37.95,11:35,No
2946,17.94,11:35,No
2947,23.09,11:35,No
2948,27.21,11:35,No
2949,22.34,11:35,No
2950,17.47,11:35,No
2951,28.55,11:35,No
2952,26.92,11:35,No
2953,29.29,11:35,No
2954,15.53,11:35,No
2955,59.48,11:35,No
2956,52.99,11:35,No
2957,22.46,11:35,No
2958,21.52,11:35,No
2959,28.66,11:35,No
2960,37.77,11:35,No
2961,23.43,11:35,No
2962,32,11:35,No
2963,28.37,11:35,No
2964,28.57,11:35,No
2965,27.97,11:35,No
2966,20.92,11:35,No
2967,34.55,11:35,No
2968,32.52,11:35,No
2969,61.61,11:35,No
2970,27.04,11:35,No
2971,35.77,11:35,No
2972,46.83,11:35,No
2973,52.42,11:35,No
2974,21.83,11:35,No
2975,8.75,11:35,No
2976,30.14,11:35,No
2977,29.86,11:35,No
2978,44.02,11:35,No
2979,37.75,11:35,No
2980,41.41,11:35,No
2981,14.04,11:35,No
2982,66.84,11:35,No
2983,30.1,11:35,No
2984,25.34,11:35,No
2985,32.59,11:35,No
2986,21.28,11:35,No
2987,44.62,11:35,No
2988,70.58,11:35,No
2989,34.55,11:35,No
2990,21.32,11:35,No
2991,19.08,11:35,No
2992,37.92,11:35,No
2993,20.12,11:35,No
2994,20.05,11:35,No
2995,23.23,11:35,No
2996,27.08,11:35,No
2997,22.64,11:35,No
2998,30.99,11:35,No
2999,41.09,11:35,No
3000,23.87,11:35,No
3001,43.34,11:35,No
3002,22.5,11:35,No
3003,47.15,11:35,No
3004,19.9,11:35,No
3005,28.01,11:35,No
3006,68.61,11:35,No
3007,26.78,11:35,No
3008,21.74,11:35,No
3009,21.81,11:35,No
3010,50.82,11:35,No
3011,35.97,11:35,No
3012,46.14,11:35,No
3013,30.35,11:35,No
3014,23.82,11:35,No
3015,42.62,11:35,No
3016,27.52,11:35,No
3017,37.35,11:35,No
3018,22.16,11:35,No
3019,32.59,11:35,No
3020,54.22,11:35,No
3021,55.16,11:35,No
3022,52.9,11:35,No
3023,24.27,11:35,No
3024,81.68,11:35,No
3025,28.42,11:35,No
3026,16.23,11:35,No
3027,60.9,11:35,No
3028,42.68,11:35,No
3029,30.62,11:35,No
3030,34.61,11:35,No
3031,26.97,11:35,No
3032,45.65,11:35,No
3033,47.35,11:35,No
3034,26.74,11:35,No
3035,30.61,11:35,No
3036,48.65,11:35,No
3037,39.07,11:35,No
3038,25.85,11:35,No
3039,59.44,11:35,No
3040,38.49,11:35,No
3041,40.32,11:35,No
3042,26.74,11:35,No
3043,30.5,11:35,No
3044,64.57,11:35,No
3045,28.01,11:35,No
3046,41.62,11:35,No
3047,19.94,11:35,No
3048,78.12,11:35,No
3049,48.58,11:35,No
3050,27.61,11:35,No
3051,38.35,11:35,No
3052,30.98,11:35,No
3053,19.22,11:35,No
3054,28.54,11:35,No
3055,41.54,11:35,No
3056,25.37,11:35,No
3057,37.45,11:35,No
3058,21.02,11:35,No
3059,20.99,11:35,No
3060,29.66,11:35,No
3061,22.34,11:35,No
3062,34.77,11:35,No
3063,29.96,11:35,No
3064,24.46,11:35,No
3065,31.18,11:35,No
3066,23.09,11:35,No
3067,31.67,11:35,No
3068,26.06,11:35,No
3069,35.93,11:35,No
3070,61.13,11:35,No
3071,36.64,11:35,No
3072,25.38,11:35,No
3073,24.57,11:35,No
3074,28.82,11:35,No
3075,27.9,11:35,No
3076,46.91,11:35,No
3077,56.15,11:35,No
3078,45.32,11:35,No
3079,38.34,11:35,No
3080,21.69,11:35,No
3081,22.36,11:35,No
3082,26.82,11:35,No
3083,39.06,11:35,No
3084,20.3,11:35,No
3085,28.58,11:35,No
3086,28.55,11:35,No
3087,49.38,11:35,No
3088,39.83,11:35,No
3089,30.41,11:35,No
3090,42.01,11:35,No
3091,28.47,11:35,No
3092,29.19,11:35,No
3093,37.24,11:35,No
3094,23.72,11:35,No
3095,43.11,11:35,No
3096,29.41,11:35,No
3097,24.18,11:35,No
3098,35.01,11:35,No
3099,20.63,11:35,No
3100,32.42,11:35,No
3101,30.99,11:35,No
3102,33,11:35,No
3103,33.76,11:35,No
3104,23.11,11:35,No
3105,29.89,11:35,No
3106,36.68,11:35,No
3107,32.87,11:35,No
3108,24.6,11:35,No
3109,27.21,11:35,No
3110,48.61,11:35,No
3111,30.57,11:35,No
3112,45.68,11:35,No
3113,33.24,11:35,No
3114,35.36,11:35,No
3115,63.71,11:35,No
3116,12.32,11:35,No
3117,32.45,11:35,No
3118,27.14,11:35,No
3119,35.93,11:35,No
3120,36.22,11:35,No
3121,25.57,11:35,No
3122,29.65,11:35,No
3123,20.76,11:35,No
3124,28.33,11:35,No
3125,43.72,11:35,No
3126,69.12,11:35,No
3127,40,11:35,No
3128,21.84,11:35,No
3129,29.76,11:35,No
3130,18.59,11:35,No
3131,18.26,11:35,No
3132,32.04,11:35,No
3133,18.1,11:35,No
3134,31.53,11:35,No
3135,18.89,11:35,No
3136,27.07,11:35,No
3137,36.48,11:35,No
3138,31.31,11:35,No
3139,32.26,11:35,No
3140,28.02,11:35,No
3141,31.9,11:35,No
3142,35.21,11:35,No
3143,23.45,11:35,No
3144,35.14,11:35,No
3145,25.46,11:35,No
3146,22.66,11:35,No
3147,20.12,11:35,No
3148,23.16,11:35,No
3149,23.05,11:35,No
3150,26.51,11:35,No
3151,22.24,11:35,No
3152,27.84,11:35,No
3153,44.67,11:35,No
3154,40.99,11:35,No
3155,40.93,11:35,No
3156,27.93,11:35,No
3157,66.65,11:35,No
3158,35.74,11:35,No
3159,20.72,11:35,No
3160,20.01,11:35,No
3161,21.51,11:35,No
3162,20.17,11:35,No
3163,23.72,11:35,No
3164,24.69,11:35,No
3165,25.89,11:35,No
3166,31.52,11:35,No
3167,26.87,11:35,No
3168,28.08,11:35,No
3169,35.29,11:35,No
3170,40.63,11:35,No
3171,43.82,11:35,No
3172,70.24,11:35,No
3173,44.9,11:35,No
3174,20.82,11:35,No
3175,44.26,11:35,No
3176,19.62,11:35,No
3177,111.03,11:35,No
3178,69.08,11:35,No
3179,57.5,11:35,No
3180,43.14,11:35,No
3181,6.68,11:35,No
3182,18.03,11:35,No
3183,18.64,11:35,No
3184,15.1,11:35,No
3185,12.27,11:35,No
3186,12.38,11:35,No
3187,21.68,11:35,No
3188,11.1,11:35,No
3189,12.03,11:35,No
3190,21.58,11:35,No
3191,20.1,11:35,No
3192,20.76,11:35,No
3193,13.02,11:35,No
3194,33.04,11:35,No
3195,6.97,11:35,No
3196,21.76,11:35,No
3197,7.38,11:35,No
3198,26.45,11:35,No
3199,12.6,11:35,No
3200,33.77,11:35,No
3201,11.99,11:35,No
3202,26.59,11:35,No
3203,13.04,11:35,No
3204,5.85,11:35,No
3205,19.42,11:35,No
3206,10.79,11:35,No
3207,19.12,11:35,No
3208,42.69,11:35,No
3209,21.15,11:35,No
3210,20.21,11:35,No
3211,20.85,11:35,No
3212,27.79,11:35,No
3213,41.89,11:35,No
3214,12.87,11:35,No
3215,18.64,11:35,No
3216,16.73,11:35,No
3217,17.23,11:35,No
3218,21.77,11:35,No
3219,9.76,11:35,No
3220,7.35,11:35,No
3221,81.92,11:35,No
3222,26.89,11:35,No
3223,19.6,11:35,No
3224,27.55,11:35,No
3225,10.35,11:35,No
3226,9.64,11:35,No
3227,36.09,11:35,No
3228,14.75,11:35,No
3229,41.76,11:35,No
3230,29.98,11:35,No
3231,11.66,11:35,No
3232,9.09,11:35,No
3233,11.35,11:35,No
