,Bext,Time,Denuder
84,3.30E+01,11:00,Yes
85,1.43E+01,11:00,Yes
86,1.02E+01,11:00,Yes
87,9.60E+00,11:00,Yes
88,1.12E+00,11:00,Yes
89,1.29E+01,11:00,Yes
90,3.60E+00,11:00,Yes
91,4.33E+00,11:00,Yes
92,2.74E+01,11:00,Yes
93,-1.58E+00,11:00,Yes
94,9.03E+00,11:00,Yes
95,1.89E+01,11:00,Yes
96,1.08E+01,11:00,Yes
97,4.20E+01,11:00,Yes
98,2.19E+01,11:00,Yes
99,2.12E+01,11:00,Yes
100,1.75E+01,11:00,Yes
101,2.16E+00,11:00,Yes
102,3.12E+01,11:00,Yes
103,8.19E+00,11:00,Yes
104,1.07E+02,11:00,Yes
105,1.58E+01,11:00,Yes
106,3.11E+01,11:00,Yes
107,1.39E+01,11:00,Yes
108,1.01E+01,11:00,Yes
109,7.98E+01,11:00,Yes
110,5.78E+00,11:00,Yes
111,1.86E+01,11:00,Yes
112,1.05E+01,11:00,Yes
113,4.65E+01,11:00,Yes
114,8.99E+00,11:00,Yes
115,1.60E+00,11:00,Yes
116,1.86E+01,11:00,Yes
117,7.27E+00,11:00,Yes
118,1.38E+01,11:00,Yes
119,7.06E+00,11:00,Yes
120,4.22E+01,11:00,Yes
121,3.27E+01,11:00,Yes
122,4.55E+01,11:00,Yes
123,8.65E+00,11:00,Yes
124,2.97E+01,11:00,Yes
125,1.79E+01,11:00,Yes
126,4.37E+01,11:00,Yes
127,2.04E+01,11:00,Yes
128,1.16E+01,11:00,Yes
129,1.48E+01,11:00,Yes
130,3.17E+00,11:00,Yes
131,2.66E+00,11:00,Yes
132,5.26E+00,11:00,Yes
133,7.54E+00,11:00,Yes
134,2.99E+01,11:00,Yes
135,1.41E+01,11:00,Yes
136,7.02E+01,11:00,Yes
137,1.14E+01,11:00,Yes
138,3.13E+00,11:00,Yes
139,9.79E+00,11:00,Yes
140,9.37E+00,11:00,Yes
141,1.19E+01,11:00,Yes
142,6.55E+00,11:00,Yes
143,6.00E+01,11:00,Yes
144,4.62E+01,11:00,Yes
145,3.08E+01,11:00,Yes
146,3.89E+01,11:00,Yes
147,2.62E+01,11:00,Yes
148,1.70E+01,11:00,Yes
149,1.77E+01,11:00,Yes
150,1.82E+00,11:00,Yes
151,3.25E+00,11:00,Yes
152,4.65E+00,11:00,Yes
153,1.43E+01,11:00,Yes
154,2.35E+01,11:00,Yes
155,8.97E+00,11:00,Yes
156,2.39E+01,11:00,Yes
157,9.00E+00,11:00,Yes
158,2.12E+01,11:00,Yes
159,1.68E+01,11:00,Yes
160,1.23E+01,11:00,Yes
161,6.47E+01,11:00,Yes
162,3.50E+01,11:00,Yes
163,4.79E+01,11:00,Yes
164,1.50E+01,11:00,Yes
165,2.24E+01,11:00,Yes
166,4.00E+01,11:00,Yes
167,1.31E+02,11:00,Yes
168,2.22E+01,11:00,Yes
169,1.54E+01,11:00,Yes
170,1.86E+01,11:00,Yes
171,9.89E+00,11:00,Yes
172,2.31E+01,11:00,Yes
173,1.42E+01,11:00,Yes
174,1.06E+01,11:00,Yes
175,1.62E+00,11:00,Yes
176,2.24E+01,11:00,Yes
177,9.72E+00,11:00,Yes
178,2.15E+01,11:00,Yes
179,2.77E+01,11:00,Yes
180,1.38E+01,11:00,Yes
181,6.95E+00,11:00,Yes
182,1.39E+01,11:00,Yes
183,5.31E+00,11:00,Yes
184,2.94E+01,11:00,Yes
185,2.44E+01,11:00,Yes
186,4.17E+00,11:00,Yes
187,1.27E+01,11:00,Yes
188,3.60E+01,11:00,Yes
189,1.51E+01,11:00,Yes
190,2.71E+01,11:00,Yes
191,1.14E+01,11:00,Yes
192,1.96E+01,11:00,Yes
193,7.86E+00,11:00,Yes
194,9.55E+00,11:00,Yes
195,1.80E+01,11:00,Yes
196,7.26E+00,11:00,Yes
197,3.15E+01,11:00,Yes
198,1.52E+01,11:00,Yes
199,4.26E+01,11:00,Yes
200,4.25E+01,11:00,Yes
201,1.89E+01,11:00,Yes
202,1.57E+01,11:00,Yes
203,5.07E+01,11:00,Yes
204,2.06E+01,11:00,Yes
205,2.45E+01,11:00,Yes
206,3.09E+01,11:00,Yes
207,7.45E+01,11:00,Yes
208,3.84E+01,11:00,Yes
209,3.31E+01,11:00,Yes
210,8.03E+01,11:00,Yes
211,1.06E+01,11:00,Yes
212,3.25E+01,11:00,Yes
213,7.29E+01,11:00,Yes
214,3.42E+01,11:00,Yes
215,3.97E+01,11:00,Yes
216,2.12E+01,11:00,Yes
217,1.70E+01,11:00,Yes
218,3.11E+01,11:00,Yes
219,1.66E+01,11:00,Yes
220,1.27E+01,11:00,Yes
221,-2.62E+00,11:00,Yes
222,5.87E+00,11:00,Yes
223,2.63E+01,11:00,Yes
224,1.60E+01,11:00,Yes
225,6.71E+01,11:00,Yes
226,1.09E+01,11:00,Yes
227,1.03E+00,11:00,Yes
228,3.51E+01,11:00,Yes
229,5.49E+01,11:00,Yes
230,1.35E+01,11:00,Yes
231,3.58E+01,11:00,Yes
232,1.93E+01,11:00,Yes
233,1.05E+01,11:00,Yes
234,1.33E+01,11:00,Yes
235,1.31E+01,11:00,Yes
236,2.31E+01,11:00,Yes
237,2.78E+01,11:00,Yes
238,3.17E+01,11:00,Yes
239,2.46E+01,11:00,Yes
240,1.15E+01,11:00,Yes
241,2.47E+01,11:00,Yes
242,4.01E+01,11:00,Yes
243,1.58E+01,11:00,Yes
244,1.74E+01,11:00,Yes
245,2.18E+01,11:00,Yes
246,7.94E+00,11:00,Yes
247,3.17E+01,11:00,Yes
248,6.67E+01,11:00,Yes
249,1.08E+01,11:00,Yes
250,3.01E+01,11:00,Yes
251,1.68E+01,11:00,Yes
252,7.59E+00,11:00,Yes
253,1.60E+01,11:00,Yes
254,2.50E+01,11:00,Yes
255,9.26E+00,11:00,Yes
256,3.99E+00,11:00,Yes
257,1.52E+01,11:00,Yes
258,1.91E+01,11:00,Yes
259,3.71E+01,11:00,Yes
260,6.63E+00,11:00,Yes
261,9.62E+00,11:00,Yes
262,1.03E+01,11:00,Yes
263,4.69E+01,11:00,Yes
264,1.73E+01,11:00,Yes
265,2.27E+01,11:00,Yes
266,2.27E+01,11:00,Yes
267,4.32E+01,11:00,Yes
268,3.04E+01,11:00,Yes
269,1.04E+01,11:00,Yes
270,2.20E+01,11:00,Yes
271,1.08E+01,11:00,Yes
272,1.22E+01,11:00,Yes
273,1.74E+01,11:00,Yes
274,1.42E+01,11:00,Yes
275,1.47E+01,11:00,Yes
276,9.43E+00,11:00,Yes
277,6.57E+00,11:00,Yes
278,3.73E+01,11:00,Yes
279,1.30E+01,11:00,Yes
280,4.81E+01,11:00,Yes
281,1.75E+01,11:00,Yes
282,1.18E+01,11:00,Yes
283,1.10E+01,11:00,Yes
284,3.18E+01,11:00,Yes
285,1.29E+01,11:00,Yes
286,2.15E+01,11:00,Yes
287,1.18E+01,11:00,Yes
288,5.37E+01,11:00,Yes
289,3.37E+01,11:00,Yes
290,1.12E+01,11:00,Yes
291,1.21E+01,11:00,Yes
292,2.52E+01,11:00,Yes
293,3.95E+01,11:00,Yes
294,2.75E+01,11:00,Yes
295,2.62E+01,11:00,Yes
296,2.22E+01,11:00,Yes
297,5.24E+01,11:00,Yes
298,7.24E+00,11:00,Yes
299,1.35E+01,11:00,Yes
300,1.51E+01,11:00,Yes
301,5.75E+01,11:00,Yes
302,9.64E+00,11:00,Yes
303,2.82E+01,11:00,Yes
304,8.77E+00,11:00,Yes
305,2.26E+01,11:00,Yes
306,1.88E+01,11:00,Yes
307,2.26E+01,11:00,Yes
308,3.57E+01,11:00,Yes
309,1.96E+01,11:00,Yes
310,3.59E+01,11:00,Yes
311,3.88E+01,11:00,Yes
312,7.96E+00,11:00,Yes
313,6.22E+01,11:00,Yes
314,2.90E+01,11:00,Yes
315,2.59E+01,11:00,Yes
316,3.24E+00,11:00,Yes
317,1.15E+01,11:00,Yes
318,7.39E+01,11:00,Yes
319,2.93E+01,11:00,Yes
320,1.26E+02,11:00,Yes
321,3.62E+01,11:00,Yes
322,2.00E+01,11:00,Yes
323,2.35E+01,11:00,Yes
324,1.47E+01,11:00,Yes
325,1.16E+01,11:00,Yes
326,1.29E+01,11:00,Yes
327,1.43E+01,11:00,Yes
328,9.82E+00,11:00,Yes
329,-2.07E+00,11:00,Yes
330,2.06E+01,11:00,Yes
331,7.75E+01,11:00,Yes
332,7.81E+01,11:00,Yes
333,2.16E+01,11:00,Yes
334,1.03E+01,11:00,Yes
335,3.94E+01,11:00,Yes
336,2.27E+01,11:00,Yes
337,9.75E+00,11:00,Yes
338,8.03E+00,11:00,Yes
339,4.05E+01,11:00,Yes
340,4.73E+01,11:00,Yes
341,2.03E+01,11:00,Yes
342,6.83E+00,11:00,Yes
343,2.48E+01,11:00,Yes
344,5.93E+01,11:00,Yes
345,9.66E+00,11:00,Yes
346,1.17E+01,11:00,Yes
347,2.29E+01,11:00,Yes
348,1.92E+01,11:00,Yes
349,1.20E+01,11:00,Yes
350,1.09E+01,11:00,Yes
351,4.49E+01,11:00,Yes
352,1.60E+01,11:00,Yes
353,2.89E+01,11:00,Yes
354,6.17E+00,11:00,Yes
355,1.01E+01,11:00,Yes
356,1.13E+01,11:00,Yes
357,2.03E+01,11:00,Yes
358,5.29E+01,11:00,Yes
359,2.02E+01,11:00,Yes
360,1.76E+01,11:00,Yes
361,9.95E+00,11:00,Yes
362,1.37E+01,11:00,Yes
363,9.75E+00,11:00,Yes
364,2.04E+01,11:00,Yes
365,3.57E+01,11:00,Yes
366,3.94E+01,11:00,Yes
367,2.34E+01,11:00,Yes
368,2.21E+01,11:00,Yes
369,2.06E+01,11:00,Yes
370,1.52E+01,11:00,Yes
371,6.07E+01,11:00,Yes
372,1.37E+01,11:00,Yes
373,3.65E+01,11:00,Yes
374,2.51E+01,11:00,Yes
375,1.83E+01,11:00,Yes
376,9.22E+00,11:00,Yes
377,7.74E+00,11:00,Yes
378,1.06E+01,11:00,Yes
379,1.57E+01,11:00,Yes
380,8.10E+00,11:00,Yes
381,1.24E+01,11:00,Yes
382,2.92E+01,11:00,Yes
383,4.29E+00,11:00,Yes
384,5.25E+01,11:00,Yes
385,1.27E+01,11:00,Yes
386,8.28E+00,11:00,Yes
387,9.46E+00,11:00,Yes
388,1.21E+01,11:00,Yes
389,1.28E+00,11:00,Yes
390,6.58E+01,11:00,Yes
391,1.88E+01,11:00,Yes
392,3.34E+00,11:00,Yes
393,1.26E+01,11:00,Yes
394,9.97E+00,11:00,Yes
395,3.45E+01,11:00,Yes
396,3.38E+01,11:00,Yes
397,3.28E+01,11:00,Yes
398,1.41E+01,11:00,Yes
399,2.75E+01,11:00,Yes
400,3.59E+00,11:00,Yes
401,1.57E+01,11:00,Yes
402,1.77E+01,11:00,Yes
403,1.93E+01,11:00,Yes
404,3.17E+01,11:00,Yes
405,1.74E+01,11:00,Yes
406,4.07E+01,11:00,Yes
407,9.87E+00,11:00,Yes
408,2.51E+01,11:00,Yes
409,8.38E+00,11:00,Yes
410,8.46E+01,11:00,Yes
411,7.94E+01,11:00,Yes
412,1.00E+02,11:00,Yes
413,8.20E+00,11:00,Yes
414,2.39E+01,11:00,Yes
415,3.20E+01,11:00,Yes
416,1.93E+01,11:00,Yes
417,4.03E+01,11:00,Yes
418,2.07E+01,11:00,Yes
419,3.28E+01,11:00,Yes
420,1.42E+01,11:00,Yes
421,1.61E+01,11:00,Yes
422,1.27E+02,11:00,Yes
423,2.35E+01,11:00,Yes
424,2.12E+01,11:00,Yes
425,1.04E+01,11:00,Yes
426,3.72E+01,11:00,Yes
427,6.59E+00,11:00,Yes
428,9.56E+00,11:00,Yes
429,2.45E+01,11:00,Yes
430,1.20E+01,11:00,Yes
431,3.74E+01,11:00,Yes
432,8.29E+00,11:00,Yes
433,4.37E+01,11:00,Yes
434,3.01E+01,11:00,Yes
435,9.77E+00,11:00,Yes
436,1.87E+01,11:00,Yes
437,5.84E+01,11:00,Yes
438,1.35E+01,11:00,Yes
439,2.17E+01,11:00,Yes
440,2.70E+01,11:00,Yes
441,2.38E+01,11:00,Yes
442,1.67E+01,11:00,Yes
443,2.31E+01,11:00,Yes
444,1.75E+01,11:00,Yes
445,2.34E+01,11:00,Yes
446,4.69E+01,11:00,Yes
447,2.08E+01,11:00,Yes
448,2.12E+01,11:00,Yes
449,2.33E+01,11:00,Yes
450,1.45E+01,11:00,Yes
451,1.65E+01,11:00,Yes
452,2.54E+01,11:00,Yes
453,1.48E+01,11:00,Yes
454,2.58E+01,11:00,Yes
455,9.47E+00,11:00,Yes
456,7.60E+01,11:00,Yes
457,1.04E+01,11:00,Yes
458,2.77E+01,11:00,Yes
459,1.65E+01,11:00,Yes
460,2.01E+01,11:00,Yes
461,1.83E+01,11:00,Yes
462,2.25E+01,11:00,Yes
463,2.90E+01,11:00,Yes
464,1.55E+01,11:00,Yes
465,2.25E+01,11:00,Yes
466,1.15E+01,11:00,Yes
467,5.31E+01,11:00,Yes
468,5.18E+01,11:00,Yes
469,3.50E+01,11:00,Yes
470,1.44E+01,11:00,Yes
471,1.74E+01,11:00,Yes
472,3.85E+01,11:00,Yes
473,2.08E+01,11:00,Yes
474,1.79E+01,11:00,Yes
475,1.18E+01,11:00,Yes
476,1.16E+01,11:00,Yes
477,1.26E+01,11:00,Yes
478,1.24E+01,11:00,Yes
479,9.29E+00,11:00,Yes
480,1.36E+01,11:00,Yes
481,9.52E+01,11:00,Yes
482,6.56E+01,11:00,Yes
483,3.24E+01,11:00,Yes
484,1.03E+01,11:00,Yes
485,1.38E+01,11:00,Yes
486,1.76E+01,11:00,Yes
487,4.28E+01,11:00,Yes
488,1.62E+01,11:00,Yes
489,3.02E+01,11:00,Yes
490,9.11E+00,11:00,Yes
491,-2.36E+00,11:00,Yes
492,4.85E+00,11:00,Yes
493,3.42E+00,11:00,Yes
494,5.27E+01,11:00,Yes
495,-1.36E-01,11:00,Yes
496,-6.07E+00,11:00,Yes
497,-1.06E+01,11:00,Yes
498,-1.56E+01,11:00,Yes
499,2.55E+01,11:00,Yes
500,1.21E+01,11:00,Yes
501,-4.87E+00,11:00,Yes
502,-1.30E+01,11:00,Yes
503,-6.91E+00,11:00,Yes
504,4.81E+00,11:00,Yes
505,7.27E+00,11:00,Yes
506,1.15E+01,11:00,Yes
507,1.28E+01,11:00,Yes
508,-7.12E+00,11:00,Yes
509,1.35E-01,11:00,Yes
510,-4.75E+00,11:00,Yes
511,-5.12E+00,11:00,Yes
512,-1.33E+01,11:00,Yes
513,-1.02E+01,11:00,Yes
514,-4.41E+00,11:00,Yes
515,-4.26E+00,11:00,Yes
516,-2.15E+01,11:00,Yes
517,-1.10E+00,11:00,Yes
518,1.39E+00,11:00,Yes
519,1.30E+01,11:00,Yes
520,1.32E-02,11:00,Yes
521,-1.20E+00,11:00,Yes
522,4.45E+00,11:00,Yes
523,-5.13E+00,11:00,Yes
524,8.07E+00,11:00,Yes
525,-3.69E+00,11:00,Yes
526,-1.29E+01,11:00,Yes
527,2.87E+01,11:00,Yes
528,3.02E+01,11:00,Yes
529,1.31E+00,11:00,Yes
530,2.04E+01,11:00,Yes
531,2.13E+01,11:00,Yes
532,1.84E+01,11:00,Yes
533,2.64E+01,11:00,Yes
534,3.36E+01,11:00,Yes
535,4.42E+01,11:00,Yes
536,1.78E+01,11:00,Yes
537,2.13E+01,11:00,Yes
538,2.97E+01,11:00,Yes
539,2.86E+01,11:00,Yes
540,4.42E+01,11:00,Yes
541,2.88E+01,11:00,Yes
542,2.46E+01,11:00,Yes
543,3.74E+01,11:00,Yes
544,2.17E+01,11:00,Yes
545,3.07E+01,11:00,Yes
546,2.22E+01,11:00,Yes
547,5.21E+01,11:00,Yes
548,2.56E+01,11:00,Yes
549,2.48E+01,11:00,Yes
550,2.49E+01,11:00,Yes
551,1.29E+01,11:00,Yes
552,2.94E+01,11:00,Yes
553,2.78E+01,11:00,Yes
554,2.53E+01,11:00,Yes
555,2.26E+01,11:00,Yes
556,4.74E+01,11:00,Yes
557,2.18E+01,11:00,Yes
558,2.76E+01,11:00,Yes
559,3.17E+01,11:00,Yes
560,3.32E+01,11:00,Yes
561,2.19E+01,11:00,Yes
562,6.94E+01,11:00,Yes
563,7.77E+01,11:00,Yes
564,3.57E+01,11:00,Yes
565,2.34E+01,11:00,Yes
566,2.46E+01,11:00,Yes
567,1.96E+01,11:00,Yes
568,2.49E+01,11:00,Yes
569,2.27E+01,11:00,Yes
570,5.07E+01,11:00,Yes
571,2.22E+01,11:00,Yes
572,4.72E+01,11:00,Yes
573,8.14E+01,11:00,Yes
574,3.28E+01,11:00,Yes
575,3.73E+01,11:00,Yes
576,3.56E+01,11:00,Yes
577,3.49E+01,11:00,Yes
578,3.78E+01,11:00,Yes
579,4.01E+01,11:00,Yes
580,7.26E+01,11:00,Yes
581,3.27E+01,11:00,Yes
582,6.02E+01,11:00,Yes
583,4.44E+01,11:00,Yes
584,2.40E+01,11:00,Yes
585,5.10E+01,11:00,Yes
586,3.33E+01,11:00,Yes
587,4.59E+01,11:00,Yes
588,3.94E+01,11:00,Yes
589,2.70E+01,11:00,Yes
590,2.66E+01,11:00,Yes
591,3.53E+01,11:00,Yes
592,2.79E+01,11:00,Yes
593,4.22E+01,11:00,Yes
594,2.30E+01,11:00,Yes
595,9.83E+01,11:00,Yes
596,7.88E+01,11:00,Yes
597,4.57E+01,11:00,Yes
598,2.47E+01,11:00,Yes
599,9.73E+01,11:00,Yes
600,5.21E+01,11:00,Yes
601,2.77E+01,11:00,Yes
602,2.78E+01,11:00,Yes
603,1.73E+01,11:00,Yes
604,3.01E+01,11:00,Yes
605,2.43E+01,11:00,Yes
606,2.32E+01,11:00,Yes
607,1.12E+02,11:00,Yes
608,3.41E+01,11:00,Yes
609,1.91E+01,11:00,Yes
610,3.89E+01,11:00,Yes
611,3.16E+01,11:00,Yes
612,3.36E+01,11:00,Yes
613,4.50E+01,11:00,Yes
614,3.29E+01,11:00,Yes
615,3.27E+01,11:00,Yes
616,4.29E+01,11:00,Yes
617,8.18E+01,11:00,Yes
618,1.94E+01,11:00,Yes
619,3.20E+01,11:00,Yes
620,4.24E+01,11:00,Yes
621,3.10E+01,11:00,Yes
622,3.64E+01,11:00,Yes
623,3.07E+01,11:00,Yes
624,3.94E+01,11:00,Yes
625,4.21E+01,11:00,Yes
626,5.09E+01,11:00,Yes
627,4.48E+01,11:00,Yes
628,4.82E+01,11:00,Yes
629,4.29E+01,11:00,Yes
630,2.41E+01,11:00,Yes
631,6.58E+01,11:00,Yes
632,3.56E+01,11:00,Yes
633,2.31E+01,11:00,Yes
634,3.05E+01,11:00,Yes
635,2.44E+01,11:00,Yes
636,3.07E+01,11:00,Yes
637,3.14E+01,11:00,Yes
638,2.64E+01,11:00,Yes
639,1.87E+01,11:00,Yes
640,9.84E+01,11:00,Yes
641,2.14E+01,11:00,Yes
642,2.64E+01,11:00,Yes
643,2.49E+01,11:00,Yes
644,3.07E+01,11:00,Yes
645,2.69E+01,11:00,Yes
646,2.48E+01,11:00,Yes
647,8.11E+01,11:00,Yes
648,2.43E+01,11:00,Yes
649,2.79E+01,11:00,Yes
650,2.41E+01,11:00,Yes
651,3.16E+01,11:00,Yes
652,2.94E+01,11:00,Yes
653,2.29E+01,11:00,Yes
654,3.58E+01,11:00,Yes
655,3.06E+01,11:00,Yes
656,3.88E+01,11:00,Yes
657,3.94E+01,11:00,Yes
658,4.21E+01,11:00,Yes
659,1.14E+02,11:00,Yes
660,1.88E+01,11:00,Yes
661,4.18E+01,11:00,Yes
662,2.16E+01,11:00,Yes
663,3.66E+01,11:00,Yes
664,2.45E+01,11:00,Yes
665,4.81E+01,11:00,Yes
666,4.13E+01,11:00,Yes
667,2.00E+01,11:00,Yes
668,4.34E+01,11:00,Yes
669,2.38E+01,11:00,Yes
670,4.06E+01,11:00,Yes
671,2.77E+01,11:00,Yes
672,1.81E+01,11:00,Yes
673,4.60E+01,11:00,Yes
674,5.53E+01,11:00,Yes
675,3.00E+01,11:00,Yes
676,2.85E+01,11:00,Yes
677,4.55E+01,11:00,Yes
678,1.76E+02,11:00,Yes
679,4.56E+01,11:00,Yes
680,3.70E+01,11:00,Yes
681,2.64E+01,11:00,Yes
682,5.57E+01,11:00,Yes
683,3.17E+01,11:00,Yes
684,1.97E+01,11:00,Yes
685,3.40E+01,11:00,Yes
686,2.58E+01,11:00,Yes
687,2.29E+01,11:00,Yes
688,2.15E+01,11:00,Yes
689,4.19E+01,11:00,Yes
690,3.05E+01,11:00,Yes
691,3.16E+01,11:00,Yes
692,4.82E+01,11:00,Yes
693,4.26E+01,11:00,Yes
694,2.46E+01,11:00,Yes
695,7.19E+01,11:00,Yes
696,1.83E+01,11:00,Yes
697,3.87E+01,11:00,Yes
698,2.75E+01,11:00,Yes
699,2.49E+01,11:00,Yes
700,1.91E+01,11:00,Yes
701,2.81E+01,11:00,Yes
702,1.77E+01,11:00,Yes
703,8.01E+01,11:00,Yes
704,5.06E+01,11:00,Yes
705,2.40E+01,11:00,Yes
706,2.60E+01,11:00,Yes
707,4.17E+01,11:00,Yes
708,2.05E+01,11:00,Yes
709,1.55E+01,11:00,Yes
710,2.28E+01,11:00,Yes
711,4.19E+01,11:00,Yes
712,5.37E+01,11:00,Yes
713,1.53E+02,11:00,Yes
714,8.96E+01,11:00,Yes
715,8.09E+01,11:00,Yes
716,3.23E+01,11:00,Yes
717,4.17E+01,11:00,Yes
718,3.16E+01,11:00,Yes
719,1.75E+01,11:00,Yes
720,4.54E+01,11:00,Yes
721,3.22E+01,11:00,Yes
722,1.76E+01,11:00,Yes
723,4.22E+01,11:00,Yes
724,6.62E+01,11:00,Yes
725,7.61E+01,11:00,Yes
726,2.96E+01,11:00,Yes
727,1.83E+01,11:00,Yes
728,1.48E+01,11:00,Yes
729,3.75E+01,11:00,Yes
730,4.09E+01,11:00,Yes
731,5.42E+01,11:00,Yes
732,2.38E+01,11:00,Yes
733,1.78E+01,11:00,Yes
734,2.91E+01,11:00,Yes
735,5.40E+01,11:00,Yes
736,2.40E+01,11:00,Yes
737,2.31E+01,11:00,Yes
738,6.68E+01,11:00,Yes
739,7.73E+01,11:00,Yes
740,2.42E+01,11:00,Yes
741,4.32E+01,11:00,Yes
742,3.36E+01,11:00,Yes
743,2.45E+01,11:00,Yes
744,3.85E+01,11:00,Yes
745,2.20E+01,11:00,Yes
746,7.91E+01,11:00,Yes
747,5.61E+01,11:00,Yes
748,3.10E+01,11:00,Yes
749,2.01E+01,11:00,Yes
750,2.35E+01,11:00,Yes
751,1.89E+01,11:00,Yes
752,3.02E+01,11:00,Yes
753,3.18E+01,11:00,Yes
754,7.67E+01,11:00,Yes
755,3.59E+01,11:00,Yes
756,3.66E+01,11:00,Yes
757,3.14E+01,11:00,Yes
758,2.42E+01,11:00,Yes
759,2.70E+01,11:00,Yes
760,2.25E+01,11:00,Yes
761,6.11E+01,11:00,Yes
762,4.55E+01,11:00,Yes
763,4.56E+01,11:00,Yes
764,3.37E+01,11:00,Yes
765,4.21E+01,11:00,Yes
766,2.24E+01,11:00,Yes
767,3.00E+01,11:00,Yes
768,3.96E+01,11:00,Yes
769,4.76E+01,11:00,Yes
770,7.33E+01,11:00,Yes
771,2.80E+01,11:00,Yes
772,4.73E+01,11:00,Yes
773,2.99E+01,11:00,Yes
774,5.91E+01,11:00,Yes
775,2.16E+01,11:00,Yes
776,6.88E+01,11:00,Yes
777,2.26E+01,11:00,Yes
778,3.83E+01,11:00,Yes
779,2.66E+01,11:00,Yes
780,2.74E+01,11:00,Yes
781,2.77E+01,11:00,Yes
782,1.86E+01,11:00,Yes
783,2.83E+01,11:00,Yes
784,6.35E+01,11:00,Yes
785,1.48E+01,11:00,Yes
786,4.93E+01,11:00,Yes
787,2.67E+01,11:00,Yes
788,3.87E+01,11:00,Yes
789,5.16E+01,11:00,Yes
790,1.76E+01,11:00,Yes
791,3.78E+01,11:00,Yes
792,2.45E+01,11:00,Yes
793,2.46E+01,11:00,Yes
794,7.76E+01,11:00,Yes
795,4.92E+01,11:00,Yes
796,2.82E+01,11:00,Yes
797,4.89E+01,11:00,Yes
798,2.43E+01,11:00,Yes
799,2.48E+01,11:00,Yes
800,2.88E+01,11:00,Yes
801,7.19E+01,11:00,Yes
802,3.42E+01,11:00,Yes
803,3.85E+01,11:00,Yes
804,2.50E+01,11:00,Yes
805,2.53E+01,11:00,Yes
806,2.74E+01,11:00,Yes
807,2.40E+01,11:00,Yes
808,2.94E+01,11:00,Yes
809,1.84E+01,11:00,Yes
810,3.97E+01,11:00,Yes
811,2.90E+01,11:00,Yes
812,3.06E+01,11:00,Yes
813,3.30E+01,11:00,Yes
814,2.59E+01,11:00,Yes
815,5.19E+01,11:00,Yes
816,4.38E+01,11:00,Yes
817,4.24E+01,11:00,Yes
818,3.58E+01,11:00,Yes
819,8.34E+01,11:00,Yes
820,2.90E+01,11:00,Yes
