,Babs,Time,Denuder
88,-2.15E+00,11:00,Yes
89,2.23E+00,11:00,Yes
90,-4.78E+00,11:00,Yes
91,-2.99E+00,11:00,Yes
92,8.49E-01,11:00,Yes
93,-6.40E+00,11:00,Yes
94,4.40E+00,11:00,Yes
95,3.92E+00,11:00,Yes
96,3.17E+00,11:00,Yes
97,-9.16E-01,11:00,Yes
98,5.22E+00,11:00,Yes
99,2.06E+00,11:00,Yes
100,-2.54E-01,11:00,Yes
101,-8.30E-01,11:00,Yes
102,4.12E+00,11:00,Yes
103,4.85E-01,11:00,Yes
104,2.70E+00,11:00,Yes
105,-4.55E-01,11:00,Yes
106,-3.63E+00,11:00,Yes
107,7.41E+00,11:00,Yes
108,-2.71E+00,11:00,Yes
109,1.57E+00,11:00,Yes
110,-5.44E-01,11:00,Yes
111,2.59E+00,11:00,Yes
112,-8.49E-01,11:00,Yes
113,5.28E+00,11:00,Yes
114,4.37E-01,11:00,Yes
115,-1.68E+00,11:00,Yes
116,-6.97E-01,11:00,Yes
117,3.56E+00,11:00,Yes
118,-2.46E+00,11:00,Yes
119,7.10E-01,11:00,Yes
120,4.12E+00,11:00,Yes
121,3.38E-01,11:00,Yes
122,5.15E+00,11:00,Yes
123,1.50E+00,11:00,Yes
124,9.19E-01,11:00,Yes
125,2.82E+00,11:00,Yes
126,4.78E+00,11:00,Yes
127,-2.99E+00,11:00,Yes
128,5.00E+00,11:00,Yes
129,7.58E+00,11:00,Yes
130,2.88E+00,11:00,Yes
131,1.40E+00,11:00,Yes
132,2.63E+00,11:00,Yes
133,4.62E+00,11:00,Yes
134,4.91E+00,11:00,Yes
135,1.07E+00,11:00,Yes
136,5.00E+00,11:00,Yes
137,3.13E+00,11:00,Yes
138,-3.57E+00,11:00,Yes
139,2.79E+00,11:00,Yes
140,4.47E+00,11:00,Yes
141,2.30E+00,11:00,Yes
142,-2.94E+00,11:00,Yes
143,7.87E+00,11:00,Yes
144,6.64E+00,11:00,Yes
145,-5.87E-01,11:00,Yes
146,3.15E-01,11:00,Yes
147,5.52E+00,11:00,Yes
148,-3.98E-02,11:00,Yes
149,-2.24E+00,11:00,Yes
150,-6.87E-01,11:00,Yes
151,-4.60E+00,11:00,Yes
152,-2.11E+00,11:00,Yes
153,7.27E-01,11:00,Yes
154,1.83E+01,11:00,Yes
155,1.24E+00,11:00,Yes
156,2.12E+00,11:00,Yes
157,6.16E+00,11:00,Yes
158,5.29E+00,11:00,Yes
159,2.12E+00,11:00,Yes
160,5.50E+00,11:00,Yes
161,-7.38E-01,11:00,Yes
162,1.79E+00,11:00,Yes
163,4.71E+00,11:00,Yes
164,2.61E+00,11:00,Yes
165,4.05E+00,11:00,Yes
166,9.74E-01,11:00,Yes
167,1.70E+00,11:00,Yes
168,-2.68E+00,11:00,Yes
169,6.49E+00,11:00,Yes
170,3.79E+00,11:00,Yes
171,2.09E+00,11:00,Yes
172,9.59E+00,11:00,Yes
173,3.95E+00,11:00,Yes
174,5.59E+00,11:00,Yes
175,-1.46E+00,11:00,Yes
176,9.05E+00,11:00,Yes
177,7.27E+00,11:00,Yes
178,-1.70E-01,11:00,Yes
179,6.08E+00,11:00,Yes
180,5.51E+00,11:00,Yes
181,5.04E-01,11:00,Yes
182,1.10E+01,11:00,Yes
183,5.21E+00,11:00,Yes
184,2.29E+00,11:00,Yes
185,1.88E+00,11:00,Yes
186,5.15E-01,11:00,Yes
187,4.75E+00,11:00,Yes
188,1.09E+01,11:00,Yes
189,-6.01E-01,11:00,Yes
190,1.31E+00,11:00,Yes
191,2.88E+00,11:00,Yes
192,1.98E+00,11:00,Yes
193,7.33E-01,11:00,Yes
194,6.15E+00,11:00,Yes
195,8.55E-01,11:00,Yes
196,4.74E+00,11:00,Yes
197,9.24E+00,11:00,Yes
198,-5.66E-01,11:00,Yes
199,2.06E+00,11:00,Yes
200,1.09E+01,11:00,Yes
201,6.02E-01,11:00,Yes
202,6.81E+00,11:00,Yes
203,1.08E+01,11:00,Yes
204,5.41E+00,11:00,Yes
205,1.27E+01,11:00,Yes
206,2.80E+00,11:00,Yes
207,2.71E+00,11:00,Yes
208,-7.97E-01,11:00,Yes
209,4.39E+00,11:00,Yes
210,4.66E+00,11:00,Yes
211,7.16E+00,11:00,Yes
212,6.48E+00,11:00,Yes
213,1.58E+00,11:00,Yes
214,4.19E+00,11:00,Yes
215,6.82E+00,11:00,Yes
216,6.19E+00,11:00,Yes
217,8.01E-02,11:00,Yes
218,6.09E+00,11:00,Yes
219,2.30E+00,11:00,Yes
220,3.16E+00,11:00,Yes
221,-3.81E+00,11:00,Yes
222,4.80E+00,11:00,Yes
223,-2.87E+00,11:00,Yes
224,4.09E+00,11:00,Yes
225,9.50E+00,11:00,Yes
226,2.08E+00,11:00,Yes
227,1.33E-01,11:00,Yes
228,4.03E+00,11:00,Yes
229,9.47E+00,11:00,Yes
230,2.14E+00,11:00,Yes
231,4.76E+00,11:00,Yes
232,3.58E+00,11:00,Yes
233,3.22E+00,11:00,Yes
234,6.35E+00,11:00,Yes
235,6.23E+00,11:00,Yes
236,3.73E+00,11:00,Yes
237,3.47E+00,11:00,Yes
238,5.24E+00,11:00,Yes
239,1.03E+01,11:00,Yes
240,4.39E+00,11:00,Yes
241,1.72E+00,11:00,Yes
242,5.33E+00,11:00,Yes
243,9.44E+00,11:00,Yes
244,6.24E+00,11:00,Yes
245,6.02E+00,11:00,Yes
246,4.04E-01,11:00,Yes
247,5.13E+00,11:00,Yes
248,6.29E+00,11:00,Yes
249,4.20E+00,11:00,Yes
250,7.86E+00,11:00,Yes
251,4.94E+00,11:00,Yes
252,4.72E+00,11:00,Yes
253,5.47E+00,11:00,Yes
254,3.86E+00,11:00,Yes
255,-3.40E-02,11:00,Yes
256,2.07E+00,11:00,Yes
257,4.35E+00,11:00,Yes
258,4.99E+00,11:00,Yes
259,4.43E+00,11:00,Yes
260,1.54E+00,11:00,Yes
261,5.32E-01,11:00,Yes
262,4.77E+00,11:00,Yes
263,7.65E+00,11:00,Yes
264,7.09E+00,11:00,Yes
265,1.98E+00,11:00,Yes
266,3.30E+00,11:00,Yes
267,3.06E+00,11:00,Yes
268,7.52E+00,11:00,Yes
269,7.60E+00,11:00,Yes
270,7.10E+00,11:00,Yes
271,3.67E+00,11:00,Yes
272,1.23E-01,11:00,Yes
273,8.46E+00,11:00,Yes
274,6.57E+00,11:00,Yes
275,1.05E+01,11:00,Yes
276,3.57E+00,11:00,Yes
277,1.98E+00,11:00,Yes
278,3.38E+00,11:00,Yes
279,9.18E+00,11:00,Yes
280,2.34E+00,11:00,Yes
281,3.87E+00,11:00,Yes
282,5.11E+00,11:00,Yes
283,1.77E-01,11:00,Yes
284,9.29E+00,11:00,Yes
285,1.51E+00,11:00,Yes
286,6.04E+00,11:00,Yes
287,2.95E+00,11:00,Yes
288,-3.40E-01,11:00,Yes
289,9.70E+00,11:00,Yes
290,2.50E+00,11:00,Yes
291,3.87E+00,11:00,Yes
292,8.28E-01,11:00,Yes
293,5.70E-01,11:00,Yes
294,5.52E-01,11:00,Yes
295,5.12E+00,11:00,Yes
296,3.51E+00,11:00,Yes
297,3.06E+00,11:00,Yes
298,2.55E+00,11:00,Yes
299,2.75E+00,11:00,Yes
300,4.10E+00,11:00,Yes
301,2.81E+00,11:00,Yes
302,6.31E+00,11:00,Yes
303,7.76E+00,11:00,Yes
304,2.42E+00,11:00,Yes
305,1.19E+00,11:00,Yes
306,6.01E+00,11:00,Yes
307,6.57E+00,11:00,Yes
308,3.19E+00,11:00,Yes
309,3.07E+00,11:00,Yes
310,7.75E+00,11:00,Yes
311,5.27E+00,11:00,Yes
312,3.25E+00,11:00,Yes
313,5.95E+00,11:00,Yes
314,3.50E-01,11:00,Yes
315,6.09E+00,11:00,Yes
316,-1.26E+00,11:00,Yes
317,5.50E+00,11:00,Yes
318,3.70E+00,11:00,Yes
319,8.25E+00,11:00,Yes
320,1.94E+00,11:00,Yes
321,5.19E-01,11:00,Yes
322,7.07E+00,11:00,Yes
323,9.04E+00,11:00,Yes
324,2.85E+00,11:00,Yes
325,9.52E+00,11:00,Yes
326,1.12E+00,11:00,Yes
327,4.01E+00,11:00,Yes
328,4.65E+00,11:00,Yes
329,-4.63E-01,11:00,Yes
330,3.16E+00,11:00,Yes
331,6.53E+00,11:00,Yes
332,8.23E+00,11:00,Yes
333,2.07E+00,11:00,Yes
334,7.16E+00,11:00,Yes
335,8.10E+00,11:00,Yes
336,8.68E+00,11:00,Yes
337,3.23E+00,11:00,Yes
338,4.59E+00,11:00,Yes
339,1.76E+00,11:00,Yes
340,9.75E+00,11:00,Yes
341,1.09E+01,11:00,Yes
342,3.24E+00,11:00,Yes
343,6.78E+00,11:00,Yes
344,5.01E+00,11:00,Yes
345,1.19E+00,11:00,Yes
346,4.68E+00,11:00,Yes
347,6.51E+00,11:00,Yes
348,4.69E+00,11:00,Yes
349,8.94E+00,11:00,Yes
350,1.04E-01,11:00,Yes
351,1.45E+01,11:00,Yes
352,1.40E+00,11:00,Yes
353,3.05E-01,11:00,Yes
354,2.77E+00,11:00,Yes
355,2.98E+00,11:00,Yes
356,2.71E-01,11:00,Yes
357,4.44E+00,11:00,Yes
358,1.07E+01,11:00,Yes
359,1.91E+00,11:00,Yes
360,7.13E+00,11:00,Yes
361,6.04E+00,11:00,Yes
362,7.89E+00,11:00,Yes
363,1.63E+00,11:00,Yes
364,8.98E+00,11:00,Yes
365,4.38E+00,11:00,Yes
366,1.30E+01,11:00,Yes
367,2.45E+00,11:00,Yes
368,7.00E+00,11:00,Yes
369,1.18E+01,11:00,Yes
370,3.39E+00,11:00,Yes
371,5.96E+00,11:00,Yes
372,5.31E+00,11:00,Yes
373,4.68E+00,11:00,Yes
374,2.49E+00,11:00,Yes
375,7.24E+00,11:00,Yes
376,5.97E+00,11:00,Yes
377,2.32E+00,11:00,Yes
378,3.53E+00,11:00,Yes
379,9.32E+00,11:00,Yes
380,3.65E+00,11:00,Yes
381,5.46E+00,11:00,Yes
382,9.58E+00,11:00,Yes
383,2.23E+00,11:00,Yes
384,4.38E+00,11:00,Yes
385,5.31E+00,11:00,Yes
386,2.53E+00,11:00,Yes
387,6.78E+00,11:00,Yes
388,4.90E+00,11:00,Yes
389,-7.37E-01,11:00,Yes
390,8.84E+00,11:00,Yes
391,5.71E+00,11:00,Yes
392,4.43E-02,11:00,Yes
393,2.80E+00,11:00,Yes
394,-2.27E-01,11:00,Yes
395,4.41E+00,11:00,Yes
396,7.47E+00,11:00,Yes
397,1.67E+00,11:00,Yes
398,2.75E+00,11:00,Yes
399,8.03E+00,11:00,Yes
400,-9.48E-01,11:00,Yes
401,7.63E+00,11:00,Yes
402,7.04E+00,11:00,Yes
403,1.44E+00,11:00,Yes
404,2.77E+00,11:00,Yes
405,5.29E+00,11:00,Yes
406,1.35E+01,11:00,Yes
407,4.44E+00,11:00,Yes
408,7.63E+00,11:00,Yes
409,2.02E+00,11:00,Yes
410,1.47E+00,11:00,Yes
411,7.60E+00,11:00,Yes
412,3.15E+00,11:00,Yes
413,2.49E+00,11:00,Yes
414,5.03E+00,11:00,Yes
415,6.49E+00,11:00,Yes
416,1.64E+00,11:00,Yes
417,8.57E+00,11:00,Yes
418,8.74E+00,11:00,Yes
419,8.00E+00,11:00,Yes
420,3.16E+00,11:00,Yes
421,9.69E+00,11:00,Yes
422,4.61E+00,11:00,Yes
423,1.49E+01,11:00,Yes
424,7.73E+00,11:00,Yes
425,5.46E+00,11:00,Yes
426,6.48E+00,11:00,Yes
427,5.44E+00,11:00,Yes
428,2.94E+00,11:00,Yes
429,5.53E+00,11:00,Yes
430,1.63E+00,11:00,Yes
431,6.00E+00,11:00,Yes
432,-1.41E+00,11:00,Yes
433,1.33E+01,11:00,Yes
434,8.04E+00,11:00,Yes
435,2.06E+00,11:00,Yes
436,8.55E+00,11:00,Yes
437,6.31E+00,11:00,Yes
438,8.65E+00,11:00,Yes
439,1.01E+01,11:00,Yes
440,7.78E+00,11:00,Yes
441,5.14E+00,11:00,Yes
442,1.01E+01,11:00,Yes
443,5.48E+00,11:00,Yes
444,9.32E+00,11:00,Yes
445,4.74E+00,11:00,Yes
446,5.00E+00,11:00,Yes
447,6.89E+00,11:00,Yes
448,9.61E+00,11:00,Yes
449,9.50E+00,11:00,Yes
450,9.48E+00,11:00,Yes
451,5.13E+00,11:00,Yes
452,4.96E+00,11:00,Yes
453,1.15E+01,11:00,Yes
454,3.73E+00,11:00,Yes
455,5.44E+00,11:00,Yes
456,1.21E+00,11:00,Yes
457,7.19E+00,11:00,Yes
458,1.18E-01,11:00,Yes
459,5.82E+00,11:00,Yes
460,9.18E+00,11:00,Yes
461,1.11E+01,11:00,Yes
462,2.36E+00,11:00,Yes
463,7.42E+00,11:00,Yes
464,5.75E+00,11:00,Yes
465,3.19E+00,11:00,Yes
466,4.15E+00,11:00,Yes
467,5.09E+00,11:00,Yes
468,9.43E+00,11:00,Yes
469,1.05E+01,11:00,Yes
470,-1.16E+00,11:00,Yes
471,6.63E+00,11:00,Yes
472,1.01E+01,11:00,Yes
473,5.49E+00,11:00,Yes
474,1.04E+01,11:00,Yes
475,7.04E+00,11:00,Yes
476,5.21E+00,11:00,Yes
477,7.13E+00,11:00,Yes
478,4.97E+00,11:00,Yes
479,1.56E+00,11:00,Yes
480,8.44E+00,11:00,Yes
481,1.22E+01,11:00,Yes
482,-2.64E+00,11:00,Yes
483,8.47E+00,11:00,Yes
484,8.18E+00,11:00,Yes
485,8.07E+00,11:00,Yes
486,7.10E+00,11:00,Yes
487,9.36E+00,11:00,Yes
488,2.66E+00,11:00,Yes
489,-3.00E+00,11:00,Yes
490,-1.08E+01,11:00,Yes
491,-1.56E+01,11:00,Yes
492,-1.51E+01,11:00,Yes
493,-1.33E+01,11:00,Yes
494,-1.62E+01,11:00,Yes
495,-2.01E+01,11:00,Yes
496,-2.19E+01,11:00,Yes
497,-1.84E+01,11:00,Yes
498,-2.07E+01,11:00,Yes
499,-1.98E+01,11:00,Yes
500,-1.81E+01,11:00,Yes
501,-1.91E+01,11:00,Yes
502,-2.20E+01,11:00,Yes
503,-1.58E+01,11:00,Yes
504,-1.63E+01,11:00,Yes
505,-1.64E+01,11:00,Yes
506,-1.73E+01,11:00,Yes
507,-2.08E+01,11:00,Yes
508,-1.83E+01,11:00,Yes
509,-1.64E+01,11:00,Yes
510,-1.80E+01,11:00,Yes
511,-1.85E+01,11:00,Yes
512,-1.83E+01,11:00,Yes
513,-2.09E+01,11:00,Yes
514,-1.41E+01,11:00,Yes
515,-1.27E+01,11:00,Yes
516,-2.65E+01,11:00,Yes
517,-1.24E+01,11:00,Yes
518,-1.83E+01,11:00,Yes
519,-1.78E+01,11:00,Yes
520,-2.08E+01,11:00,Yes
521,-2.06E+01,11:00,Yes
522,-1.73E+01,11:00,Yes
523,-1.41E+01,11:00,Yes
524,-1.52E+01,11:00,Yes
525,-1.76E+01,11:00,Yes
526,-1.88E+01,11:00,Yes
527,-9.24E+00,11:00,Yes
528,-1.42E+01,11:00,Yes
529,-1.75E+01,11:00,Yes
530,-1.50E+01,11:00,Yes
531,1.40E+01,11:00,Yes
532,1.39E+01,11:00,Yes
533,1.99E+01,11:00,Yes
534,2.59E+01,11:00,Yes
535,1.84E+01,11:00,Yes
536,1.59E+01,11:00,Yes
537,1.86E+01,11:00,Yes
538,1.62E+01,11:00,Yes
539,2.29E+01,11:00,Yes
540,2.27E+01,11:00,Yes
541,2.03E+01,11:00,Yes
542,1.65E+01,11:00,Yes
543,1.41E+01,11:00,Yes
544,1.86E+01,11:00,Yes
545,1.61E+01,11:00,Yes
546,1.87E+01,11:00,Yes
547,1.48E+01,11:00,Yes
548,1.52E+01,11:00,Yes
549,1.36E+01,11:00,Yes
550,1.97E+01,11:00,Yes
551,1.30E+01,11:00,Yes
552,1.61E+01,11:00,Yes
553,1.42E+01,11:00,Yes
554,2.45E+01,11:00,Yes
555,1.63E+01,11:00,Yes
556,1.39E+01,11:00,Yes
557,1.62E+01,11:00,Yes
558,2.46E+01,11:00,Yes
559,1.55E+01,11:00,Yes
560,2.08E+01,11:00,Yes
561,1.53E+01,11:00,Yes
562,1.51E+01,11:00,Yes
563,1.32E+01,11:00,Yes
564,1.75E+01,11:00,Yes
565,1.56E+01,11:00,Yes
566,1.97E+01,11:00,Yes
567,1.59E+01,11:00,Yes
568,1.67E+01,11:00,Yes
569,1.97E+01,11:00,Yes
570,1.71E+01,11:00,Yes
571,2.07E+01,11:00,Yes
572,1.85E+01,11:00,Yes
573,1.39E+01,11:00,Yes
574,1.60E+01,11:00,Yes
575,2.12E+01,11:00,Yes
576,1.71E+01,11:00,Yes
577,1.46E+01,11:00,Yes
578,2.00E+01,11:00,Yes
579,2.09E+01,11:00,Yes
580,2.04E+01,11:00,Yes
581,1.56E+01,11:00,Yes
582,2.09E+01,11:00,Yes
583,1.86E+01,11:00,Yes
584,1.83E+01,11:00,Yes
585,2.09E+01,11:00,Yes
586,2.03E+01,11:00,Yes
587,1.96E+01,11:00,Yes
588,1.87E+01,11:00,Yes
589,2.24E+01,11:00,Yes
590,1.40E+01,11:00,Yes
591,2.00E+01,11:00,Yes
592,1.31E+01,11:00,Yes
593,2.10E+01,11:00,Yes
594,1.77E+01,11:00,Yes
595,1.93E+01,11:00,Yes
596,1.51E+01,11:00,Yes
597,1.87E+01,11:00,Yes
598,1.59E+01,11:00,Yes
599,2.28E+01,11:00,Yes
600,1.79E+01,11:00,Yes
601,1.80E+01,11:00,Yes
602,2.11E+01,11:00,Yes
603,1.60E+01,11:00,Yes
604,1.86E+01,11:00,Yes
605,1.50E+01,11:00,Yes
606,1.55E+01,11:00,Yes
607,2.08E+01,11:00,Yes
608,1.90E+01,11:00,Yes
609,1.68E+01,11:00,Yes
610,2.35E+01,11:00,Yes
611,2.19E+01,11:00,Yes
612,1.92E+01,11:00,Yes
613,1.73E+01,11:00,Yes
614,1.76E+01,11:00,Yes
615,1.88E+01,11:00,Yes
616,2.04E+01,11:00,Yes
617,2.00E+01,11:00,Yes
618,1.41E+01,11:00,Yes
619,2.14E+01,11:00,Yes
620,1.32E+01,11:00,Yes
621,2.05E+01,11:00,Yes
622,1.45E+01,11:00,Yes
623,2.29E+01,11:00,Yes
624,2.13E+01,11:00,Yes
625,1.68E+01,11:00,Yes
626,2.30E+01,11:00,Yes
627,2.06E+01,11:00,Yes
628,1.62E+01,11:00,Yes
629,1.36E+01,11:00,Yes
630,9.65E+00,11:00,Yes
631,2.10E+01,11:00,Yes
632,1.92E+01,11:00,Yes
633,1.22E+01,11:00,Yes
634,2.22E+01,11:00,Yes
635,1.99E+01,11:00,Yes
636,1.59E+01,11:00,Yes
637,1.39E+01,11:00,Yes
638,1.45E+01,11:00,Yes
639,1.71E+01,11:00,Yes
640,1.73E+01,11:00,Yes
641,1.98E+01,11:00,Yes
642,1.57E+01,11:00,Yes
643,1.94E+01,11:00,Yes
644,2.34E+01,11:00,Yes
645,1.83E+01,11:00,Yes
646,1.74E+01,11:00,Yes
647,1.68E+01,11:00,Yes
648,1.37E+01,11:00,Yes
649,2.17E+01,11:00,Yes
650,1.99E+01,11:00,Yes
651,2.43E+01,11:00,Yes
652,1.27E+01,11:00,Yes
653,2.02E+01,11:00,Yes
654,1.88E+01,11:00,Yes
655,1.92E+01,11:00,Yes
656,1.64E+01,11:00,Yes
657,1.98E+01,11:00,Yes
658,2.04E+01,11:00,Yes
659,2.02E+01,11:00,Yes
660,1.82E+01,11:00,Yes
661,2.10E+01,11:00,Yes
662,1.61E+01,11:00,Yes
663,1.55E+01,11:00,Yes
664,1.81E+01,11:00,Yes
665,1.90E+01,11:00,Yes
666,2.55E+01,11:00,Yes
667,1.42E+01,11:00,Yes
668,1.64E+01,11:00,Yes
669,1.58E+01,11:00,Yes
670,1.97E+01,11:00,Yes
671,2.46E+01,11:00,Yes
672,1.94E+01,11:00,Yes
673,2.00E+01,11:00,Yes
674,2.04E+01,11:00,Yes
675,1.66E+01,11:00,Yes
676,1.86E+01,11:00,Yes
677,1.75E+01,11:00,Yes
678,1.74E+01,11:00,Yes
679,2.37E+01,11:00,Yes
680,1.99E+01,11:00,Yes
681,2.11E+01,11:00,Yes
682,3.09E+01,11:00,Yes
683,1.87E+01,11:00,Yes
684,1.64E+01,11:00,Yes
685,1.52E+01,11:00,Yes
686,1.47E+01,11:00,Yes
687,1.48E+01,11:00,Yes
688,1.73E+01,11:00,Yes
689,1.48E+01,11:00,Yes
690,2.02E+01,11:00,Yes
691,1.66E+01,11:00,Yes
692,1.62E+01,11:00,Yes
693,2.17E+01,11:00,Yes
694,2.21E+01,11:00,Yes
695,2.56E+01,11:00,Yes
696,1.43E+01,11:00,Yes
697,2.30E+01,11:00,Yes
698,2.34E+01,11:00,Yes
699,2.02E+01,11:00,Yes
700,1.59E+01,11:00,Yes
701,1.45E+01,11:00,Yes
702,1.72E+01,11:00,Yes
703,2.24E+01,11:00,Yes
704,1.72E+01,11:00,Yes
705,1.45E+01,11:00,Yes
706,2.32E+01,11:00,Yes
707,1.36E+01,11:00,Yes
708,1.92E+01,11:00,Yes
709,1.53E+01,11:00,Yes
710,1.73E+01,11:00,Yes
711,1.88E+01,11:00,Yes
712,1.95E+01,11:00,Yes
713,2.47E+01,11:00,Yes
714,2.80E+01,11:00,Yes
715,1.86E+01,11:00,Yes
716,1.83E+01,11:00,Yes
717,1.42E+01,11:00,Yes
718,2.06E+01,11:00,Yes
719,1.69E+01,11:00,Yes
720,1.21E+01,11:00,Yes
721,2.32E+01,11:00,Yes
722,1.58E+01,11:00,Yes
723,2.35E+01,11:00,Yes
724,1.51E+01,11:00,Yes
725,1.88E+01,11:00,Yes
726,1.89E+01,11:00,Yes
727,1.86E+01,11:00,Yes
728,1.55E+01,11:00,Yes
729,2.53E+01,11:00,Yes
730,1.59E+01,11:00,Yes
731,2.21E+01,11:00,Yes
732,1.48E+01,11:00,Yes
733,1.47E+01,11:00,Yes
734,1.86E+01,11:00,Yes
735,1.11E+01,11:00,Yes
736,1.83E+01,11:00,Yes
737,1.83E+01,11:00,Yes
738,2.35E+01,11:00,Yes
739,1.70E+01,11:00,Yes
740,1.48E+01,11:00,Yes
741,1.88E+01,11:00,Yes
742,1.51E+01,11:00,Yes
743,2.03E+01,11:00,Yes
744,2.45E+01,11:00,Yes
745,2.06E+01,11:00,Yes
746,2.84E+01,11:00,Yes
747,2.02E+01,11:00,Yes
748,2.42E+01,11:00,Yes
749,1.44E+01,11:00,Yes
750,1.87E+01,11:00,Yes
751,1.89E+01,11:00,Yes
752,1.89E+01,11:00,Yes
753,2.21E+01,11:00,Yes
754,2.00E+01,11:00,Yes
755,1.88E+01,11:00,Yes
756,2.03E+01,11:00,Yes
757,1.63E+01,11:00,Yes
758,2.07E+01,11:00,Yes
759,1.64E+01,11:00,Yes
760,1.89E+01,11:00,Yes
761,1.13E+01,11:00,Yes
762,1.90E+01,11:00,Yes
763,1.81E+01,11:00,Yes
764,1.55E+01,11:00,Yes
765,1.90E+01,11:00,Yes
766,1.84E+01,11:00,Yes
767,1.27E+01,11:00,Yes
768,1.76E+01,11:00,Yes
769,1.93E+01,11:00,Yes
770,2.00E+01,11:00,Yes
771,2.23E+01,11:00,Yes
772,1.72E+01,11:00,Yes
773,1.96E+01,11:00,Yes
774,2.03E+01,11:00,Yes
775,1.78E+01,11:00,Yes
776,1.81E+01,11:00,Yes
777,2.12E+01,11:00,Yes
778,2.36E+01,11:00,Yes
779,1.64E+01,11:00,Yes
780,2.29E+01,11:00,Yes
781,1.50E+01,11:00,Yes
782,1.53E+01,11:00,Yes
783,1.69E+01,11:00,Yes
784,2.17E+01,11:00,Yes
785,1.40E+01,11:00,Yes
786,1.40E+01,11:00,Yes
787,2.38E+01,11:00,Yes
788,1.71E+01,11:00,Yes
789,2.27E+01,11:00,Yes
790,1.46E+01,11:00,Yes
791,2.00E+01,11:00,Yes
792,1.98E+01,11:00,Yes
793,1.62E+01,11:00,Yes
794,2.44E+01,11:00,Yes
795,1.10E+01,11:00,Yes
796,1.85E+01,11:00,Yes
797,2.02E+01,11:00,Yes
798,2.05E+01,11:00,Yes
799,1.83E+01,11:00,Yes
800,2.10E+01,11:00,Yes
801,2.45E+01,11:00,Yes
802,1.92E+01,11:00,Yes
803,1.79E+01,11:00,Yes
804,2.45E+01,11:00,Yes
805,1.83E+01,11:00,Yes
806,2.25E+01,11:00,Yes
807,2.20E+01,11:00,Yes
808,2.01E+01,11:00,Yes
809,1.48E+01,11:00,Yes
810,2.15E+01,11:00,Yes
811,2.44E+01,11:00,Yes
812,2.14E+01,11:00,Yes
813,2.33E+01,11:00,Yes
814,1.47E+01,11:00,Yes
