Cext,Cscat,Cabs
1345623.688,620815.7886,724807.899
1348861.644,622425.7127,726435.9312
1352100.789,624036.9413,728063.8476
1355341.125,625649.4562,729691.6687
1358582.656,627263.2396,731319.4162
1361825.387,628878.2743,732947.1127
1365069.325,630494.5433,734574.7819
1368314.479,632112.0304,736202.4485
1371560.858,633730.7197,737830.1381
1374808.473,635350.5958,739457.8772
1378057.337,636971.6437,741085.6935
1381307.465,638593.8492,742713.6153
1384558.87,640217.1984,744341.6719
1387811.571,641841.678,745969.8935
1391065.586,643467.2752,747598.3108
1394320.934,645093.9779,749226.9557
1397577.635,646721.7744,750855.8607
1400835.712,648350.6536,752485.0589
1404095.189,649980.605,754114.5842
1407356.09,651611.6186,755744.4712
1410618.44,653243.6852,757374.7551
1413882.268,654876.7959,759005.4718
1417147.6,656510.9426,760636.6576
1420414.467,658146.1178,762268.3494
1423682.899,659782.3144,763900.5848
1426952.928,661419.5261,765533.4017
1430224.586,663057.7471,767166.8385
1433497.906,664696.9724,768800.934
1436772.925,666337.1972,770435.7274
1440049.676,667978.4178,772071.2584
1443328.198,669620.6308,773707.5668
1446608.526,671263.8336,775344.6928
1449890.701,672908.0239,776982.6768
1453174.76,674553.2005,778621.5597
1456460.744,676199.3623,780261.3822
1459748.695,677846.5091,781902.1854
1463038.652,679494.6414,783544.0106
1466330.659,681143.76,785186.899
1469624.758,682793.8665,786830.8919
1472920.994,684444.9632,788476.0309
1476219.41,686097.0527,790122.3573
1479520.051,687750.1383,791769.9125
1482822.962,689404.2242,793418.7379
1486128.189,691059.3147,795068.8747
1489435.779,692715.415,796720.364
1492745.778,694372.5307,798373.2469
1496058.232,696030.6681,800027.5642
1499373.19,697689.834,801683.3564
1502690.7,699350.0357,803340.664
1506010.808,701011.2811,804999.527
1509333.564,702673.5787,806659.9853
1512659.016,704336.9375,808322.0785
1515987.212,706001.3669,809985.8455
1519318.202,707666.8769,811651.3252
1522652.034,709333.478,813318.5559
1525988.757,711001.1813,814987.5756
1529328.42,712669.9983,816658.4217
1532671.072,714339.9408,818331.1313
1536016.762,716011.0215,820005.7407
1539365.539,717683.2531,821682.2859
1542717.451,719356.649,823360.8022
1546072.548,721031.223,825041.3246
1549430.876,722706.9892,826723.8871
1552792.486,724383.9625,828408.5232
1556157.424,726062.1576,830095.2659
1559525.738,727741.5902,831784.1475
1562897.475,729422.2759,833475.1993
1566272.683,731104.2309,835168.4523
1569651.408,732787.4718,836863.9364
1573033.696,734472.0155,838561.681
1576419.594,736157.879,840261.7147
1579809.145,737845.08,841964.0651
1583202.395,739533.6363,843668.7592
1586599.389,741223.566,845375.8231
1590000.169,742914.8874,847085.282
1593404.78,744607.6192,848797.1603
1596813.262,746301.7804,850511.4816
1600225.659,747997.3901,852228.2685
1603642.01,749694.4676,853947.5428
1607062.358,751393.0326,855669.3251
1610486.74,753093.1049,857393.6355
1613915.197,754794.7043,859120.4929
1617347.766,756497.8511,860849.9152
1620784.485,758202.5655,862581.9196
1624225.39,759908.868,864316.5221
1627670.517,761616.7792,866053.7378
1631119.9,763326.3196,867793.5808
1634573.574,765037.5102,869536.0643
1638031.572,766750.3717,871281.2003
1641493.925,768464.9251,873029.0001
1644960.665,770181.1914,874779.4738
1648431.822,771899.1916,876532.6304
1651907.425,773618.9468,878288.4781
1655387.502,775340.4781,880047.024
1658872.081,777063.8065,881808.2741
1662361.187,778788.9532,883572.2336
1665854.846,780515.9391,885338.9064
1669353.081,782244.7853,887108.2955
1672855.916,783975.5128,888880.4031
1676363.372,785708.1423,890655.23
1679875.471,787442.6948,892432.7763
1683392.232,789179.1909,894213.0409
1686913.673,790917.6512,895996.0218
1690439.812,792658.0962,897781.7161
1693970.666,794400.5463,899570.1197
1697506.249,796145.0217,901361.2275
1701046.576,797891.5423,903155.0338
1704591.66,799640.1282,904951.5314
1708141.511,801390.7989,906750.7126
1711696.142,803143.574,908552.5684
1715255.562,804898.4728,910357.0891
1718819.778,806655.5143,912164.2639
1722388.799,808414.7174,913974.0813
1725962.629,810176.1006,915786.5287
1729541.275,811939.6824,917601.5927
1733124.74,813705.4808,919419.2589
1736713.026,815473.5136,921239.5122
1740306.135,817243.7984,923062.3366
1743904.067,819016.3523,924887.7151
1747506.823,820791.1924,926715.6302
1751114.398,822568.3351,928546.0632
1754726.792,824347.7969,930378.995
1758343.999,826129.5936,932214.4055
1761966.015,827913.7409,934052.274
1765592.833,829700.254,935892.5787
1769224.446,831489.1479,937735.2977
1772860.845,833280.4371,939580.4078
1776502.021,835074.1357,941427.8855
1780147.964,836870.2576,943277.7066
1783798.662,838668.8162,945129.8461
1787454.103,840469.8244,946984.2786
1791114.273,842273.295,948840.9779
1794779.157,844079.2399,950699.9174
1798448.741,845887.6712,952561.0698
1802123.008,847698.6001,954424.4075
1805801.94,849512.0376,956289.9022
1809485.519,851327.9942,958157.5252
1813173.727,853146.48,960027.2474
1816866.544,854967.5047,961899.0391
1820563.948,856791.0775,963772.8703
1824265.918,858617.2071,965648.7108
1827972.432,860445.9019,967526.5297
1831683.466,862277.1698,969406.2961
1835398.997,864111.0182,971287.9785
1839118.999,865947.4541,973171.5453
1842843.449,867786.4839,975056.9646
1846572.318,869628.1139,976944.2043
1850305.582,871472.3495,978833.232
1854043.211,873319.196,980724.0153
1857785.18,875168.6581,982616.5215
1861531.458,877020.7399,984510.7178
1865282.017,878875.4453,986406.5713
1869036.827,880732.7776,988304.049
1872795.858,882592.7398,990203.118
1876559.079,884455.3341,992103.7451
1880326.46,886320.5626,994005.8974
1884097.969,888188.4269,995909.5417
1887873.573,890058.928,997814.6452
1891653.241,891932.0665,999721.175
1895436.941,893807.8426,1001629.098
1899224.638,895686.2562,1003538.382
1903016.301,897567.3065,1005448.994
1906811.895,899450.9923,1007360.903
1910611.387,901337.3123,1009274.075
1914414.743,903226.2644,1011188.478
1918221.929,905117.8464,1013104.082
1922032.91,907012.0553,1015020.855
1925847.654,908908.888,1016938.766
1929666.124,910808.341,1018857.783
1933488.287,912710.4103,1020777.876
1937314.107,914615.0914,1022699.016
1941143.552,916522.3798,1024621.172
1944976.586,918432.2703,1026544.315
1948813.174,920344.7573,1028468.417
1952653.283,922259.8351,1030393.448
1956496.879,924177.4975,1032319.381
1960343.926,926097.7379,1034246.188
1964194.392,928020.5495,1036173.842
1968048.242,929945.9251,1038102.317
1971905.443,931873.8571,1040031.586
1975765.962,933804.3378,1041961.624
1979629.766,935737.3589,1043892.407
1983496.822,937672.9122,1045823.909
1987367.097,939610.9888,1047756.108
1991240.56,941551.5797,1049688.98
1995117.178,943494.6759,1051622.502
1998996.921,945440.2676,1053556.653
2002879.758,947388.3451,1055491.412
2006765.657,949338.8986,1057426.759
2010654.59,951291.9177,1059362.672
2014546.526,953247.3919,1061299.134
2018441.436,955205.3107,1063236.125
2022339.292,957165.6633,1065173.629
2026240.066,959128.4384,1067111.628
2030143.731,961093.625,1069050.106
2034050.258,963061.2116,1070989.047
2037959.623,965031.1868,1072928.436
2041871.8,967003.5387,1074868.261
2045786.762,968978.2557,1076808.507
2049704.487,970955.3256,1078749.161
2053624.95,972934.7365,1080690.213
2057548.128,974916.4762,1082631.652
2061473.998,976900.5324,1084573.466
2065402.54,978886.8927,1086515.647
2069333.732,980875.5447,1088458.187
2073267.553,982866.4758,1090401.077
2077203.984,984859.6737,1092344.311
2081143.007,986855.1255,1094287.882
2085084.603,988852.8187,1096231.785
2089028.756,990852.7407,1098176.015
2092975.448,992854.8787,1100120.569
2096924.664,994859.2201,1102065.443
2100876.388,996865.7522,1104010.636
2104830.608,998874.4623,1105956.146
2108787.31,1000885.338,1107901.972
2112746.481,1002898.366,1109848.115
2116708.11,1004913.535,1111794.575
2120672.185,1006930.831,1113741.354
2124638.697,1008950.243,1115688.454
2128607.637,1010971.757,1117635.879
2132578.995,1012995.362,1119583.633
2136552.766,1015021.046,1121531.72
2140528.942,1017048.796,1123480.146
2144507.517,1019078.6,1125428.917
2148488.487,1021110.447,1127378.04
2152471.847,1023144.324,1129327.522
2156457.593,1025180.221,1131277.372
2160445.724,1027218.125,1133227.599
2164436.238,1029258.025,1135178.212
2168429.133,1031299.911,1137129.222
2172424.41,1033343.77,1139080.64
2176422.071,1035389.593,1141032.477
2180422.115,1037437.368,1142984.746
2184424.546,1039487.086,1144937.46
2188429.367,1041538.735,1146890.632
2192436.582,1043592.305,1148844.276
2196446.196,1045647.788,1150798.408
2200458.214,1047705.172,1152753.041
2204472.642,1049764.449,1154708.193
2208489.489,1051825.609,1156663.879
2212508.761,1053888.644,1158620.117
2216530.467,1055953.544,1160576.923
2220554.617,1058020.301,1162534.316
2224581.221,1060088.906,1164492.315
2228610.288,1062159.352,1166450.936
2232641.832,1064231.63,1168410.202
2236675.863,1066305.734,1170370.129
2240712.395,1068381.655,1172330.74
2244751.442,1070459.387,1174292.054
2248793.016,1072538.923,1176254.093
2252837.133,1074620.256,1178216.877
2256883.809,1076703.38,1180180.429
2260933.059,1078788.29,1182144.769
2264984.899,1080874.979,1184109.921
2269039.348,1082963.441,1186075.906
2273096.421,1085053.673,1188042.748
2277156.138,1087145.668,1190010.47
2281218.518,1089239.423,1191979.095
2285283.579,1091334.933,1193948.646
2289351.341,1093432.194,1195919.147
2293421.824,1095531.202,1197890.622
2297495.049,1097631.954,1199863.095
2301571.037,1099734.447,1201836.59
2305649.809,1101838.678,1203811.132
2309731.388,1103944.644,1205786.744
2313815.795,1106052.343,1207763.452
2317903.053,1108161.773,1209741.28
2321993.185,1110272.933,1211720.252
2326086.214,1112385.821,1213700.393
2330182.164,1114500.435,1215681.729
2334281.059,1116616.776,1217664.283
2338382.922,1118734.842,1219648.08
2342487.778,1120854.633,1221633.145
2346595.652,1122976.149,1223619.503
2350706.569,1125099.391,1225607.178
2354820.553,1127224.36,1227596.194
2358937.63,1129351.055,1229586.575
2363057.825,1131479.478,1231578.347
2367181.164,1133609.631,1233571.533
2371307.672,1135741.515,1235566.156
2375437.374,1137875.132,1237562.242
2379570.297,1140010.485,1239559.812
2383706.467,1142147.576,1241558.891
2387845.909,1144286.407,1243559.502
2391988.649,1146426.982,1245561.667
2396134.713,1148569.303,1247565.41
2400284.127,1150713.375,1249570.752
2404436.917,1152859.201,1251577.716
2408593.109,1155006.784,1253586.324
2412752.727,1157156.13,1255596.597
2416915.799,1159307.243,1257608.556
2421082.349,1161460.126,1259622.223
2425252.404,1163614.786,1261637.617
2429425.987,1165771.227,1263654.76
2433603.125,1167929.455,1265673.67
2437783.842,1170089.474,1267694.367
2441968.163,1172251.292,1269716.871
2446156.112,1174414.912,1271741.2
2450347.714,1176580.343,1273767.371
2454542.993,1178747.589,1275795.404
2458741.973,1180916.658,1277825.315
2462944.677,1183087.556,1279857.121
2467151.129,1185260.29,1281890.839
2471361.351,1187434.867,1283926.484
2475575.367,1189611.294,1285964.073
2479793.197,1191789.578,1288003.619
2484014.866,1193969.727,1290045.139
2488240.393,1196151.748,1292088.645
2492469.801,1198335.649,1294134.152
2496703.11,1200521.438,1296181.672
2500940.34,1202709.123,1298231.217
2505181.512,1204898.711,1300282.801
2509426.646,1207090.212,1302336.434
2513675.76,1209283.633,1304392.127
2517928.873,1211478.982,1306449.891
2522186.004,1213676.269,1308509.735
2526447.171,1215875.501,1310571.67
2530712.39,1218076.688,1312635.702
2534981.679,1220279.837,1314701.841
2539255.054,1222484.959,1316770.095
2543532.531,1224692.061,1318840.469
2547814.125,1226901.153,1320912.972
2552099.851,1229112.243,1322987.608
2556389.724,1231325.341,1325064.383
2560683.758,1233540.455,1327143.302
2564981.964,1235757.595,1329224.37
2569284.358,1237976.769,1331307.589
2573590.949,1240197.987,1333392.963
2577901.751,1242421.257,1335480.494
2582216.774,1244646.59,1337570.184
2586536.028,1246873.993,1339662.036
2590859.524,1249103.476,1341756.048
2595187.271,1251335.048,1343852.223
2599519.277,1253568.718,1345950.559
2603855.551,1255804.495,1348051.056
2608196.1,1258042.388,1350153.712
2612540.931,1260282.406,1352258.525
2616890.051,1262524.558,1354365.493
2621243.465,1264768.852,1356474.613
2625601.18,1267015.298,1358585.882
2629963.198,1269263.904,1360699.294
2634329.525,1271514.679,1362814.846
2638700.163,1273767.631,1364932.533
2643075.116,1276022.769,1367052.348
2647454.387,1278280.101,1369174.286
2651837.975,1280539.635,1371298.34
2656225.884,1282801.381,1373424.503
2660618.112,1285065.345,1375552.767
2665014.661,1287331.537,1377683.124
2669415.529,1289599.963,1379815.566
2673820.716,1291870.632,1381950.084
2678230.219,1294143.551,1384086.668
2682644.036,1296418.728,1386225.309
2687062.165,1298696.17,1388365.995
2691484.601,1300975.885,1390508.717
2695911.342,1303257.879,1392653.462
2700342.381,1305542.161,1394800.221
2704777.715,1307828.736,1396948.98
2709217.338,1310117.611,1399099.727
2713661.243,1312408.793,1401252.45
2718109.423,1314702.288,1403407.135
2722561.873,1316998.104,1405563.769
2727018.583,1319296.244,1407722.339
2731479.547,1321596.717,1409882.83
2735944.755,1323899.526,1412045.228
2740414.198,1326204.679,1414209.519
2744887.866,1328512.18,1416375.686
2749365.751,1330822.035,1418543.716
2753847.84,1333134.248,1420713.592
2758334.124,1335448.825,1422885.299
2762824.591,1337765.77,1425058.821
2767319.229,1340085.088,1427234.141
2771818.026,1342406.782,1429411.244
2776320.97,1344730.858,1431590.112
2780828.047,1347057.319,1433770.728
2785339.245,1349386.169,1435953.076
2789854.55,1351717.412,1438137.139
2794373.948,1354051.05,1440322.898
2798897.424,1356387.087,1442510.337
2803424.964,1358725.525,1444699.439
2807956.553,1361066.369,1446890.184
2812492.176,1363409.619,1449082.556
2817031.817,1365755.28,1451276.537
2821575.46,1368103.351,1453472.109
2826123.09,1370453.837,1455669.253
2830674.69,1372806.738,1457867.952
2835230.243,1375162.055,1460068.188
2839789.733,1377519.791,1462269.942
2844353.143,1379879.947,1464473.196
2848920.455,1382242.523,1466677.933
2853491.653,1384607.52,1468884.133
2858066.719,1386974.939,1471091.78
2862645.634,1389344.779,1473300.855
2867228.383,1391717.042,1475511.34
2871814.945,1394091.727,1477723.218
2876405.304,1396468.835,1479936.469
2880999.441,1398848.363,1482151.078
2885597.338,1401230.313,1484367.026
2890198.977,1403614.682,1486584.295
2894804.34,1406001.471,1488802.869
2899413.407,1408390.678,1491022.73
2904026.161,1410782.301,1493243.861
2908642.583,1413176.339,1495466.245
2913262.655,1415572.79,1497689.865
2917886.358,1417971.653,1499914.705
2922513.674,1420372.925,1502140.749
2927144.584,1422776.603,1504367.981
2931779.07,1425182.687,1506596.384
2936417.114,1427591.172,1508825.942
2941058.698,1430002.056,1511056.641
2945703.802,1432415.337,1513288.466
2950352.41,1434831.01,1515521.4
2955004.504,1437249.074,1517755.43
2959660.065,1439669.524,1519990.541
2964319.076,1442092.357,1522226.719
2968981.519,1444517.569,1524463.95
2973647.377,1446945.156,1526702.221
2978316.633,1449375.115,1528941.519
2982989.27,1451807.44,1531181.829
2987665.27,1454242.129,1533423.141
2992344.618,1456679.176,1535665.441
2997027.296,1459118.578,1537908.718
3001713.289,1461560.328,1540152.96
3006402.58,1464004.423,1542398.156
3011095.153,1466450.858,1544644.295
3015790.994,1468899.628,1546891.366
3020490.087,1471350.727,1549139.36
3025192.417,1473804.151,1551388.266
3029897.968,1476259.894,1553638.075
3034606.728,1478717.95,1555888.778
3039318.681,1481178.315,1558140.366
3044033.814,1483640.982,1560392.831
3048752.113,1486105.947,1562646.166
3053473.564,1488573.202,1564900.362
3058198.156,1491042.743,1567155.413
3062925.876,1493514.564,1569411.312
3067656.71,1495988.658,1571668.052
3072390.648,1498465.02,1573925.628
3077127.678,1500943.643,1576184.035
3081867.788,1503424.522,1578443.266
3086610.968,1505907.65,1580703.318
3091357.207,1508393.021,1582964.186
3096106.495,1510880.629,1585225.867
3100858.823,1513370.467,1587488.357
3105614.181,1515862.529,1589751.652
3110372.56,1518356.809,1592015.751
3115133.951,1520853.3,1594280.651
3119898.347,1523351.997,1596546.35
3124665.739,1525852.892,1598812.847
3129436.12,1528355.979,1601080.141
3134209.483,1530861.252,1603348.231
3138985.821,1533368.704,1605617.117
3143765.129,1535878.329,1607886.8
3148547.4,1538390.12,1610157.28
3153332.629,1540904.072,1612428.557
3158120.811,1543420.177,1614700.634
3162911.941,1545938.429,1616973.512
3167706.015,1548458.822,1619247.193
3172503.03,1550981.349,1621521.68
3177302.981,1553506.005,1623796.976
3182105.867,1556032.783,1626073.084
3186911.684,1558561.676,1628350.007
3191720.43,1561092.679,1630627.751
3196532.103,1563625.785,1632906.318
3201346.703,1566160.988,1635185.714
3206164.227,1568698.283,1637465.944
3210984.676,1571237.662,1639747.014
3215808.049,1573779.121,1642028.928
3220634.347,1576322.653,1644311.694
3225463.57,1578868.252,1646595.318
3230295.719,1581415.913,1648879.805
3235130.795,1583965.63,1651165.165
3239968.8,1586517.398,1653451.403
3244809.737,1589071.21,1655738.527
3249653.607,1591627.061,1658026.546
3254500.414,1594184.947,1660315.467
3259350.161,1596744.861,1662605.3
3264202.851,1599306.799,1664896.052
3269058.488,1601870.755,1667187.733
3273917.077,1604436.724,1669480.353
3278778.622,1607004.702,1671773.92
3283643.128,1609574.683,1674068.444
3288510.6,1612146.664,1676363.936
3293381.044,1614720.638,1678660.406
3298254.466,1617296.602,1680957.864
3303130.871,1619874.551,1683256.32
3308010.268,1622454.481,1685555.787
3312892.661,1625036.388,1687856.273
3317778.059,1627620.267,1690157.792
3322666.469,1630206.115,1692460.354
3327557.898,1632793.927,1694763.971
3332452.355,1635383.701,1697068.654
3337349.847,1637975.432,1699374.415
3342250.383,1640569.117,1701681.267
3347153.972,1643164.752,1703989.22
3352060.623,1645762.334,1706298.289
3356970.344,1648361.86,1708608.484
3361883.146,1650963.327,1710919.819
3366799.038,1653566.732,1713232.305
3371718.029,1656172.073,1715545.956
3376640.13,1658779.345,1717860.784
3381565.35,1661388.548,1720176.802
3386493.701,1663999.679,1722494.022
3391425.193,1666612.735,1724812.458
3396359.836,1669227.713,1727132.123
3401297.642,1671844.614,1729453.028
3406238.62,1674463.433,1731775.188
3411182.784,1677084.17,1734098.614
3416130.143,1679706.822,1736423.321
3421080.71,1682331.389,1738749.321
3426034.495,1684957.869,1741076.626
3430991.51,1687586.26,1743405.25
3435951.768,1690216.562,1745735.206
3440915.28,1692848.773,1748066.506
3445882.057,1695482.893,1750399.164
3450852.112,1698118.921,1752733.191
3455825.457,1700756.856,1755068.601
3460802.104,1703396.698,1757405.406
3465782.065,1706038.446,1759743.619
3470765.351,1708682.1,1762083.251
3475751.976,1711327.66,1764424.316
3480741.952,1713975.126,1766766.825
3485735.29,1716624.498,1769110.791
3490732.002,1719275.776,1771456.226
3495732.102,1721928.961,1773803.141
3500735.601,1724584.053,1776151.547
3505742.51,1727241.053,1778501.458
3510752.844,1729899.96,1780852.883
3515766.612,1732560.777,1783205.835
3520783.828,1735223.504,1785560.324
3525804.504,1737888.142,1787916.362
3530828.65,1740554.692,1790273.958
3535856.28,1743223.155,1792633.124
3540887.404,1745893.533,1794993.871
3545922.034,1748565.827,1797356.207
3550960.183,1751240.039,1799720.143
3556001.861,1753916.171,1802085.69
3561047.079,1756594.223,1804452.856
3566095.849,1759274.198,1806821.651
3571148.182,1761956.099,1809192.084
3576204.089,1764639.926,1811564.163
3581263.58,1767325.681,1813937.899
3586326.667,1770013.369,1816313.299
3591393.36,1772702.989,1818690.37
3596463.668,1775394.545,1821069.123
3601537.603,1778088.04,1823449.563
3606615.174,1780783.475,1825831.698
3611696.391,1783480.854,1828215.537
3616781.264,1786180.179,1830601.085
3621869.801,1788881.452,1832988.349
3626962.014,1791584.677,1835377.337
3632057.909,1794289.856,1837768.053
3637157.497,1796996.993,1840160.504
3642260.786,1799706.09,1842554.696
3647367.784,1802417.151,1844950.633
3652478.5,1805130.178,1847348.322
3657592.941,1807845.175,1849747.767
3662711.116,1810562.144,1852148.971
3667833.031,1813281.09,1854551.941
3672958.694,1816002.015,1856956.679
3678088.112,1818724.923,1859363.189
3683221.293,1821449.817,1861771.475
3688358.241,1824176.701,1864181.54
3693498.965,1826905.578,1866593.387
3698643.469,1829636.451,1869007.017
3703791.759,1832369.325,1871422.435
3708943.842,1835104.202,1873839.64
3714099.722,1837841.087,1876258.636
3719259.405,1840579.982,1878679.423
3724422.895,1843320.891,1881102.003
3729590.196,1846063.819,1883526.377
3734761.313,1848808.769,1885952.545
3739936.25,1851555.744,1888380.507
3745115.011,1854304.747,1890810.263
3750297.598,1857055.784,1893241.814
3755484.015,1859808.857,1895675.158
3760674.265,1862563.97,1898110.295
3765868.35,1865321.127,1900547.223
3771066.273,1868080.331,1902985.942
3776268.036,1870841.586,1905426.45
3781473.641,1873604.896,1907868.744
3786683.088,1876370.265,1910312.823
3791896.379,1879137.695,1912758.684
3797113.516,1881907.191,1915206.325
3802334.498,1884678.756,1917655.742
3807559.327,1887452.394,1920106.933
3812788.002,1890228.108,1922559.894
3818020.523,1893005.902,1925014.621
3823256.89,1895785.78,1927471.11
3828497.101,1898567.744,1929929.358
3833741.157,1901351.798,1932389.359
3838989.056,1904137.946,1934851.11
3844240.797,1906926.191,1937314.605
3849496.377,1909716.537,1939779.84
3854755.794,1912508.985,1942246.809
3860019.047,1915303.541,1944715.507
3865286.134,1918100.207,1947185.927
3870557.05,1920898.985,1949658.065
3875831.794,1923699.88,1952131.914
3881110.362,1926502.895,1954607.468
3886392.751,1929308.031,1957084.72
3891678.956,1932115.293,1959563.664
3896968.975,1934924.683,1962044.292
3902262.803,1937736.203,1964526.599
3907560.435,1940549.858,1967010.577
3912861.867,1943365.648,1969496.219
3918167.094,1946183.578,1971983.516
3923476.112,1949003.649,1974472.463
3928788.914,1951825.864,1976963.05
3934105.496,1954650.226,1979455.27
3939425.852,1957476.737,1981949.115
3944749.976,1960305.399,1984444.578
3950077.862,1963136.214,1986941.648
3955409.505,1965969.185,1989440.32
3960744.896,1968804.313,1991940.583
3966084.031,1971641.601,1994442.43
3971426.903,1974481.051,1996945.851
3976773.504,1977322.665,1999450.839
3982123.827,1980166.443,2001957.384
3987477.866,1983012.389,2004465.477
3992835.613,1985860.503,2006975.11
3998197.06,1988710.787,2009486.273
4003562.201,1991563.243,2011998.958
4008931.027,1994417.872,2014513.155
4014303.531,1997274.675,2017028.856
4019679.704,2000133.654,2019546.05
4025059.539,2002994.809,2022064.729
4030443.027,2005858.143,2024584.884
4035830.16,2008723.655,2027106.505
4041220.93,2011591.346,2029629.583
4046615.328,2014461.218,2032154.11
4052013.346,2017333.271,2034680.074
4057414.975,2020207.507,2037207.468
4062820.206,2023083.924,2039736.282
4068229.031,2025962.524,2042266.507
4073641.441,2028843.308,2044798.133
4079057.427,2031726.275,2047331.152
4084476.981,2034611.426,2049865.554
4089900.092,2037498.761,2052401.331
4095326.753,2040388.28,2054938.473
4100756.953,2043279.983,2057476.971
4106190.685,2046173.87,2060016.816
4111627.939,2049069.94,2062557.999
4117068.707,2051968.194,2065100.512
4122512.978,2054868.631,2067644.347
4127960.744,2057771.251,2070189.493
4133411.996,2060676.053,2072735.943
4138866.725,2063583.036,2075283.688
4144324.921,2066492.201,2077832.72
4149786.577,2069403.545,2080383.031
4155251.682,2072317.069,2082934.613
4160720.228,2075232.771,2085487.456
4166192.206,2078150.651,2088041.554
4171667.607,2081070.707,2090596.899
4177146.422,2083992.939,2093153.483
4182628.643,2086917.345,2095711.298
4188114.261,2089843.923,2098270.338
4193603.267,2092772.673,2100830.594
4199095.653,2095703.593,2103392.059
4204591.41,2098636.682,2105954.727
4210090.53,2101571.938,2108518.591
4215593.004,2104509.36,2111083.644
4221098.824,2107448.945,2113649.879
4226607.983,2110390.692,2116217.291
4232120.472,2113334.6,2118785.872
4237636.283,2116280.666,2121355.617
4243155.409,2119228.889,2123926.52
4248677.841,2122179.266,2126498.575
4254203.573,2125131.796,2129071.777
4259732.596,2128086.477,2131646.12
4265264.904,2131043.305,2134221.599
4270800.489,2134002.28,2136798.209
4276339.344,2136963.399,2139375.945
4281881.462,2139926.659,2141954.803
4287426.837,2142892.059,2144534.778
4292975.461,2145859.596,2147115.866
4298527.329,2148829.267,2149698.062
4304082.434,2151801.07,2152281.364
4309640.769,2154775.002,2154865.767
4315202.33,2157751.062,2157451.268
4320767.109,2160729.246,2160037.863
4326335.101,2163709.552,2162625.549
4331906.301,2166691.977,2165214.324
4337480.703,2169676.518,2167804.185
4343058.302,2172663.173,2170395.129
4348639.093,2175651.939,2172987.154
4354223.071,2178642.813,2175580.258
4359810.231,2181635.793,2178174.439
4365400.57,2184630.875,2180769.695
4370994.082,2187628.057,2183366.025
4376590.763,2190627.336,2185963.427
4382190.61,2193628.708,2188561.901
4387793.618,2196632.172,2191161.446
4393399.785,2199637.724,2193762.061
4399009.106,2202645.361,2196363.744
4404621.578,2205655.081,2198966.497
4410237.199,2208666.88,2201570.319
4415855.966,2211680.755,2204175.21
4421477.875,2214696.704,2206781.171
4427102.925,2217714.723,2209388.201
4432731.112,2220734.81,2211996.302
4438362.436,2223756.962,2214605.475
4443996.894,2226781.174,2217215.719
4449634.484,2229807.446,2219827.038
4455275.205,2232835.773,2222439.432
4460919.056,2235866.153,2225052.903
4466566.035,2238898.582,2227667.452
4472216.141,2241933.059,2230283.082
4477869.374,2244969.579,2232899.795
4483525.733,2248008.14,2235517.593
4489185.217,2251048.739,2238136.478
4494847.827,2254091.373,2240756.454
4500513.563,2257136.04,2243377.523
4506182.424,2260182.736,2245999.688
4511854.41,2263231.458,2248622.952
4517529.524,2266282.205,2251247.319
4523207.764,2269334.972,2253872.792
4528889.132,2272389.757,2256499.375
4534573.63,2275446.558,2259127.071
4540261.257,2278505.372,2261755.885
4545952.016,2281566.196,2264385.821
4551645.908,2284629.027,2267016.882
4557342.936,2287693.863,2269649.073
4563043.1,2290760.701,2272282.399
4568746.402,2293829.539,2274916.864
4574452.846,2296900.373,2277552.473
4580162.434,2299973.203,2280189.231
4585875.167,2303048.025,2282827.142
4591591.049,2306124.836,2285466.212
4597310.082,2309203.635,2288106.447
4603032.27,2312284.419,2290747.851
4608757.615,2315367.186,2293390.429
4614486.121,2318451.933,2296034.188
4620217.791,2321538.659,2298679.132
4625952.629,2324627.361,2301325.268
4631690.638,2327718.037,2303972.602
4637431.823,2330810.685,2306621.138
4643176.186,2333905.303,2309270.884
4648923.733,2337001.888,2311921.844
4654674.467,2340100.441,2314574.026
4660428.392,2343200.957,2317227.435
4666185.514,2346303.436,2319882.078
4671945.835,2349407.875,2322537.96
4677709.362,2352514.273,2325195.089
4683476.098,2355622.629,2327853.469
4689246.049,2358732.94,2330513.109
4695019.219,2361845.206,2333174.014
4700795.614,2364959.424,2335836.19
4706575.238,2368075.593,2338499.645
4712358.096,2371193.712,2341164.384
4718144.194,2374313.78,2343830.415
4723933.537,2377435.794,2346497.743
4729726.13,2380559.755,2349166.376
4735521.98,2383685.66,2351836.319
4741321.09,2386813.509,2354507.581
4747123.467,2389943.301,2357180.166
4752929.117,2393075.034,2359854.082
4758738.044,2396208.708,2362529.336
4764550.255,2399344.322,2365205.933
4770365.756,2402481.875,2367883.881
4776184.552,2405621.366,2370563.186
4782006.648,2408762.794,2373243.854
4787832.052,2411906.16,2375925.892
4793660.768,2415051.461,2378609.307
4799492.803,2418198.699,2381294.104
4805328.162,2421347.872,2383980.291
4811166.852,2424498.979,2386667.873
4817008.878,2427652.021,2389356.857
4822854.246,2430806.998,2392047.248
4828702.962,2433963.908,2394739.054
4834555.033,2437122.752,2397432.281
4840410.463,2440283.53,2400126.933
4846269.259,2443446.241,2402823.018
4852131.427,2446610.886,2405520.541
4857996.972,2449777.464,2408219.508
4863865.901,2452945.976,2410919.925
4869738.219,2456116.422,2413621.798
4875613.933,2459288.801,2416325.131
4881493.047,2462463.115,2419029.932
