,Bext,Time,Denuder
1,1.48E+01,11:00,Yes
2,8.24E+00,11:00,Yes
3,4.37E+01,11:00,Yes
4,1.47E+01,11:00,Yes
5,1.30E+01,11:00,Yes
6,1.83E-03,11:00,Yes
7,1.60E+01,11:00,Yes
8,1.76E+01,11:00,Yes
9,2.25E+01,11:00,Yes
10,1.09E+01,11:00,Yes
11,1.30E+01,11:00,Yes
12,4.31E+01,11:00,Yes
13,1.29E+01,11:00,Yes
14,1.54E+01,11:00,Yes
15,1.03E+01,11:00,Yes
16,6.11E+01,11:00,Yes
17,1.75E+01,11:00,Yes
18,2.44E+01,11:00,Yes
19,4.54E+00,11:00,Yes
20,1.87E+01,11:00,Yes
21,3.26E+01,11:00,Yes
22,1.91E+01,11:00,Yes
23,1.68E+01,11:00,Yes
24,2.71E+01,11:00,Yes
25,1.94E+01,11:00,Yes
26,6.43E+01,11:00,Yes
27,8.11E+00,11:00,Yes
28,2.75E+01,11:00,Yes
29,2.17E+01,11:00,Yes
30,2.58E+01,11:00,Yes
31,3.64E+01,11:00,Yes
32,2.86E+01,11:00,Yes
33,3.11E+01,11:00,Yes
34,3.22E+01,11:00,Yes
35,3.88E+01,11:00,Yes
36,6.12E+01,11:00,Yes
37,2.11E+01,11:00,Yes
38,6.56E+00,11:00,Yes
39,1.67E+01,11:00,Yes
40,3.75E+01,11:00,Yes
41,1.97E+01,11:00,Yes
42,2.54E+01,11:00,Yes
43,2.20E+01,11:00,Yes
44,9.13E+01,11:00,Yes
45,1.98E+01,11:00,Yes
46,1.74E+01,11:00,Yes
47,1.32E+01,11:00,Yes
48,2.62E+01,11:00,Yes
49,7.08E+01,11:00,Yes
50,2.12E+01,11:00,Yes
51,2.40E+01,11:00,Yes
52,1.36E+01,11:00,Yes
53,2.23E+01,11:00,Yes
54,8.90E+00,11:00,Yes
55,1.90E+01,11:00,Yes
56,2.25E+01,11:00,Yes
57,3.08E+01,11:00,Yes
58,4.01E+01,11:00,Yes
59,2.80E+01,11:00,Yes
60,1.38E+01,11:00,Yes
61,4.40E+01,11:00,Yes
62,2.94E+01,11:00,Yes
63,1.13E+01,11:00,Yes
64,1.30E+01,11:00,Yes
65,3.51E+01,11:00,Yes
66,3.20E+01,11:00,Yes
67,3.00E+01,11:00,Yes
68,3.40E+01,11:00,Yes
69,4.24E+01,11:00,Yes
70,1.08E+01,11:00,Yes
71,2.23E+01,11:00,Yes
72,1.60E+01,11:00,Yes
73,1.05E+01,11:00,Yes
74,1.38E+01,11:00,Yes
75,1.52E+01,11:00,Yes
76,2.22E+01,11:00,Yes
77,6.78E+01,11:00,Yes
78,1.25E+01,11:00,Yes
79,1.18E+01,11:00,Yes
80,2.03E+01,11:00,Yes
81,1.42E+01,11:00,Yes
82,1.20E+01,11:00,Yes
83,3.51E+01,11:00,Yes
84,1.52E+01,11:00,Yes
85,1.35E+01,11:00,Yes
86,8.94E+00,11:00,Yes
87,3.93E+01,11:00,Yes
88,1.90E+01,11:00,Yes
89,2.34E+01,11:00,Yes
90,3.18E+01,11:00,Yes
91,4.32E+01,11:00,Yes
92,2.83E+01,11:00,Yes
93,3.51E+01,11:00,Yes
94,1.79E+01,11:00,Yes
95,2.72E+01,11:00,Yes
96,2.47E+01,11:00,Yes
97,4.51E+01,11:00,Yes
98,6.62E+01,11:00,Yes
99,6.07E+00,11:00,Yes
100,1.01E+01,11:00,Yes
101,3.51E+00,11:00,Yes
102,1.25E+01,11:00,Yes
103,6.94E+00,11:00,Yes
104,1.19E+01,11:00,Yes
105,1.49E+01,11:00,Yes
106,1.93E+01,11:00,Yes
107,4.21E+02,11:00,Yes
108,1.39E+01,11:00,Yes
109,4.05E+01,11:00,Yes
110,3.31E+01,11:00,Yes
111,1.46E+01,11:00,Yes
112,3.04E+01,11:00,Yes
113,1.70E+01,11:00,Yes
114,4.32E+01,11:00,Yes
115,1.04E+01,11:00,Yes
116,2.40E+01,11:00,Yes
117,2.63E+01,11:00,Yes
118,4.14E+01,11:00,Yes
119,9.00E+01,11:00,Yes
120,1.59E+01,11:00,Yes
121,3.86E+01,11:00,Yes
122,2.74E+01,11:00,Yes
123,1.64E+01,11:00,Yes
124,3.36E+01,11:00,Yes
125,8.44E+00,11:00,Yes
126,1.60E+01,11:00,Yes
127,1.02E+02,11:00,Yes
128,8.86E+00,11:00,Yes
129,7.40E+00,11:00,Yes
130,6.30E+00,11:00,Yes
131,3.30E+01,11:00,Yes
132,9.57E+00,11:00,Yes
133,1.89E+01,11:00,Yes
134,2.47E+01,11:00,Yes
135,2.07E+01,11:00,Yes
136,3.12E+01,11:00,Yes
137,4.47E+01,11:00,Yes
138,6.22E+01,11:00,Yes
139,9.72E+00,11:00,Yes
140,2.06E+01,11:00,Yes
141,5.44E+01,11:00,Yes
142,1.78E+01,11:00,Yes
143,2.52E+01,11:00,Yes
144,1.76E+01,11:00,Yes
145,1.23E+01,11:00,Yes
146,2.04E+01,11:00,Yes
147,2.10E+01,11:00,Yes
148,2.13E+01,11:00,Yes
149,1.67E+01,11:00,Yes
150,9.78E+00,11:00,Yes
151,1.36E+01,11:00,Yes
152,1.90E+01,11:00,Yes
153,1.92E+01,11:00,Yes
154,3.57E+01,11:00,Yes
155,3.16E+00,11:00,Yes
156,2.66E+01,11:00,Yes
157,1.45E+01,11:00,Yes
158,4.55E+01,11:00,Yes
159,3.97E+01,11:00,Yes
160,9.58E+00,11:00,Yes
161,4.66E+01,11:00,Yes
162,1.68E+01,11:00,Yes
163,1.68E+01,11:00,Yes
164,1.22E+01,11:00,Yes
165,3.12E+00,11:00,Yes
166,3.93E+01,11:00,Yes
167,1.36E+01,11:00,Yes
168,4.56E+01,11:00,Yes
169,1.31E+01,11:00,Yes
170,1.61E+01,11:00,Yes
171,2.20E+01,11:00,Yes
172,1.94E+01,11:00,Yes
173,6.05E+01,11:00,Yes
174,1.31E+01,11:00,Yes
175,5.22E+01,11:00,Yes
176,6.27E+01,11:00,Yes
177,2.12E+01,11:00,Yes
178,5.21E+01,11:00,Yes
179,3.61E+01,11:00,Yes
180,3.87E+01,11:00,Yes
181,2.79E+01,11:00,Yes
182,1.09E+01,11:00,Yes
183,1.75E+01,11:00,Yes
184,1.13E+01,11:00,Yes
185,1.42E+01,11:00,Yes
186,7.89E+01,11:00,Yes
187,2.51E+01,11:00,Yes
188,6.03E+00,11:00,Yes
189,3.63E+01,11:00,Yes
190,3.16E+01,11:00,Yes
191,5.57E+01,11:00,Yes
192,4.97E+01,11:00,Yes
193,2.26E+01,11:00,Yes
194,4.45E+01,11:00,Yes
195,1.63E+01,11:00,Yes
196,3.81E+01,11:00,Yes
197,2.40E+01,11:00,Yes
198,3.13E+01,11:00,Yes
199,1.56E+01,11:00,Yes
200,2.51E+01,11:00,Yes
201,1.14E+02,11:00,Yes
202,3.14E+01,11:00,Yes
203,2.06E+01,11:00,Yes
204,5.22E+00,11:00,Yes
205,1.31E+01,11:00,Yes
206,3.62E+01,11:00,Yes
207,5.44E+01,11:00,Yes
208,8.83E+01,11:00,Yes
209,6.00E+01,11:00,Yes
210,1.64E+01,11:00,Yes
211,5.31E+00,11:00,Yes
212,1.07E+01,11:00,Yes
213,3.58E+01,11:00,Yes
214,1.93E+01,11:00,Yes
215,9.77E+00,11:00,Yes
216,1.29E+01,11:00,Yes
217,2.51E+01,11:00,Yes
218,1.37E+01,11:00,Yes
219,1.46E+01,11:00,Yes
220,1.92E+01,11:00,Yes
221,1.11E+01,11:00,Yes
222,1.26E+01,11:00,Yes
223,5.30E+01,11:00,Yes
224,2.66E+01,11:00,Yes
225,1.74E+01,11:00,Yes
226,3.40E+01,11:00,Yes
227,1.52E+01,11:00,Yes
228,4.57E+01,11:00,Yes
229,1.35E+01,11:00,Yes
230,2.51E+01,11:00,Yes
231,2.39E+01,11:00,Yes
232,1.00E+01,11:00,Yes
233,4.57E+01,11:00,Yes
234,1.45E+01,11:00,Yes
235,2.01E+01,11:00,Yes
236,4.79E+01,11:00,Yes
237,1.42E+01,11:00,Yes
238,1.64E+01,11:00,Yes
239,1.19E+01,11:00,Yes
240,1.08E+01,11:00,Yes
241,2.19E+01,11:00,Yes
242,1.87E+01,11:00,Yes
243,5.08E+00,11:00,Yes
244,7.44E+00,11:00,Yes
245,1.98E+01,11:00,Yes
246,1.36E+01,11:00,Yes
247,1.62E+01,11:00,Yes
248,2.55E+01,11:00,Yes
249,1.63E+01,11:00,Yes
250,3.61E+01,11:00,Yes
251,1.33E+01,11:00,Yes
252,1.54E+01,11:00,Yes
253,1.24E+01,11:00,Yes
254,2.17E+01,11:00,Yes
255,2.65E+01,11:00,Yes
256,1.96E+01,11:00,Yes
257,1.51E+01,11:00,Yes
258,2.90E+01,11:00,Yes
259,3.61E+01,11:00,Yes
260,8.31E+01,11:00,Yes
261,3.52E+01,11:00,Yes
262,5.13E+01,11:00,Yes
263,2.09E+01,11:00,Yes
264,2.26E+01,11:00,Yes
265,2.37E+01,11:00,Yes
266,3.62E+01,11:00,Yes
267,8.27E+01,11:00,Yes
268,4.11E+01,11:00,Yes
269,4.89E+01,11:00,Yes
270,4.93E+01,11:00,Yes
271,2.50E+01,11:00,Yes
272,2.41E+01,11:00,Yes
273,3.83E+01,11:00,Yes
274,1.37E+01,11:00,Yes
275,2.64E+01,11:00,Yes
276,4.82E+01,11:00,Yes
277,7.09E+00,11:00,Yes
278,2.67E+01,11:00,Yes
279,2.84E+01,11:00,Yes
280,1.70E+01,11:00,Yes
281,1.68E+01,11:00,Yes
282,1.47E+01,11:00,Yes
283,1.33E+01,11:00,Yes
284,1.23E+01,11:00,Yes
285,1.43E+01,11:00,Yes
286,1.78E+01,11:00,Yes
287,3.30E+01,11:00,Yes
288,2.61E+01,11:00,Yes
289,2.33E+01,11:00,Yes
290,1.11E+01,11:00,Yes
291,5.10E+01,11:00,Yes
292,1.05E+01,11:00,Yes
293,2.77E+01,11:00,Yes
294,8.24E+00,11:00,Yes
295,8.24E+00,11:00,Yes
296,6.40E+01,11:00,Yes
297,3.36E+01,11:00,Yes
298,2.70E+01,11:00,Yes
299,1.36E+01,11:00,Yes
300,1.00E+01,11:00,Yes
301,2.02E+01,11:00,Yes
302,1.86E+01,11:00,Yes
303,6.18E+00,11:00,Yes
304,3.34E+01,11:00,Yes
305,3.37E+01,11:00,Yes
306,4.18E+01,11:00,Yes
307,1.44E+01,11:00,Yes
308,4.45E+01,11:00,Yes
309,1.52E+01,11:00,Yes
310,1.15E+01,11:00,Yes
311,2.14E+01,11:00,Yes
312,1.92E+01,11:00,Yes
313,3.22E+01,11:00,Yes
314,2.00E+01,11:00,Yes
315,2.58E+01,11:00,Yes
316,1.23E+01,11:00,Yes
317,1.02E+01,11:00,Yes
318,9.14E+01,11:00,Yes
319,1.41E+01,11:00,Yes
320,4.16E+01,11:00,Yes
321,2.79E+01,11:00,Yes
322,7.16E+00,11:00,Yes
323,7.51E+00,11:00,Yes
324,1.62E+01,11:00,Yes
325,2.24E+01,11:00,Yes
326,4.68E+01,11:00,Yes
327,1.83E+01,11:00,Yes
328,5.85E+00,11:00,Yes
329,2.61E+01,11:00,Yes
330,1.93E+01,11:00,Yes
331,1.70E+01,11:00,Yes
332,3.00E+01,11:00,Yes
333,2.17E+01,11:00,Yes
334,2.52E+01,11:00,Yes
335,1.57E+01,11:00,Yes
336,2.26E+01,11:00,Yes
337,2.36E+01,11:00,Yes
338,1.02E+01,11:00,Yes
339,1.27E+01,11:00,Yes
340,1.67E+01,11:00,Yes
341,1.71E+01,11:00,Yes
342,3.13E+01,11:00,Yes
343,2.71E+01,11:00,Yes
344,4.74E+01,11:00,Yes
345,1.45E+01,11:00,Yes
346,1.27E+01,11:00,Yes
347,1.61E+01,11:00,Yes
348,1.22E+01,11:00,Yes
349,5.74E+01,11:00,Yes
350,7.83E+01,11:00,Yes
351,1.74E+01,11:00,Yes
352,1.17E+01,11:00,Yes
353,2.24E+01,11:00,Yes
354,3.15E+01,11:00,Yes
355,2.31E+01,11:00,Yes
356,1.30E+01,11:00,Yes
357,2.52E+01,11:00,Yes
358,2.97E+01,11:00,Yes
359,2.11E+01,11:00,Yes
360,1.53E+01,11:00,Yes
361,1.25E+01,11:00,Yes
362,1.91E+01,11:00,Yes
363,2.48E+01,11:00,Yes
364,3.25E+01,11:00,Yes
365,1.83E+01,11:00,Yes
366,6.07E+00,11:00,Yes
367,1.07E+01,11:00,Yes
368,1.46E+01,11:00,Yes
369,8.79E+00,11:00,Yes
370,1.32E+01,11:00,Yes
371,1.18E+01,11:00,Yes
372,2.11E+01,11:00,Yes
373,1.85E+01,11:00,Yes
374,1.83E+01,11:00,Yes
375,1.71E+01,11:00,Yes
376,1.84E+01,11:00,Yes
377,2.55E+01,11:00,Yes
378,5.32E+01,11:00,Yes
379,2.12E+01,11:00,Yes
380,6.09E+01,11:00,Yes
381,2.23E+01,11:00,Yes
382,1.58E+01,11:00,Yes
383,3.04E+01,11:00,Yes
384,2.26E+01,11:00,Yes
385,2.34E+01,11:00,Yes
386,1.02E+01,11:00,Yes
387,1.07E+01,11:00,Yes
388,5.40E+01,11:00,Yes
389,1.71E+01,11:00,Yes
390,2.58E+01,11:00,Yes
391,1.53E+01,11:00,Yes
392,2.44E+01,11:00,Yes
393,2.06E+01,11:00,Yes
394,1.71E+01,11:00,Yes
395,2.29E+01,11:00,Yes
396,5.11E+01,11:00,Yes
397,1.50E+01,11:00,Yes
398,2.25E+01,11:00,Yes
399,1.01E+01,11:00,Yes
400,7.63E+00,11:00,Yes
401,6.32E+01,11:00,Yes
402,1.45E+01,11:00,Yes
403,4.55E+01,11:00,Yes
404,2.42E+01,11:00,Yes
405,7.99E+01,11:00,Yes
406,1.53E+01,11:00,Yes
407,2.46E+01,11:00,Yes
408,9.78E+00,11:00,Yes
409,1.18E+01,11:00,Yes
410,9.63E+00,11:00,Yes
411,1.15E+01,11:00,Yes
412,1.75E+01,11:00,Yes
413,9.65E+00,11:00,Yes
414,1.90E+01,11:00,Yes
415,1.38E+01,11:00,Yes
416,1.69E+01,11:00,Yes
417,3.49E+00,11:00,Yes
418,6.06E+00,11:00,Yes
419,4.71E+01,11:00,Yes
420,5.81E+01,11:00,Yes
421,5.48E+00,11:00,Yes
422,1.48E+01,11:00,Yes
423,3.28E+01,11:00,Yes
424,3.89E+01,11:00,Yes
425,4.35E+01,11:00,Yes
426,7.81E+00,11:00,Yes
427,1.18E+01,11:00,Yes
428,1.59E+01,11:00,Yes
429,1.65E+01,11:00,Yes
430,3.27E+00,11:00,Yes
431,1.14E+01,11:00,Yes
432,1.23E+01,11:00,Yes
433,1.27E+01,11:00,Yes
434,2.44E+01,11:00,Yes
435,9.81E+00,11:00,Yes
436,2.97E+01,11:00,Yes
437,2.86E+01,11:00,Yes
438,1.01E+01,11:00,Yes
439,7.71E+00,11:00,Yes
440,8.77E+00,11:00,Yes
441,6.10E+01,11:00,Yes
442,2.04E+01,11:00,Yes
443,1.15E+01,11:00,Yes
444,2.39E+01,11:00,Yes
445,1.04E+01,11:00,Yes
446,2.66E+01,11:00,Yes
447,1.80E+01,11:00,Yes
448,9.66E+01,11:00,Yes
449,2.05E+01,11:00,Yes
450,3.07E+01,11:00,Yes
451,2.93E+01,11:00,Yes
452,1.13E+01,11:00,Yes
453,1.58E+01,11:00,Yes
454,9.46E+00,11:00,Yes
455,3.00E+00,11:00,Yes
456,3.50E+00,11:00,Yes
457,9.23E+00,11:00,Yes
458,1.09E+01,11:00,Yes
459,2.28E+01,11:00,Yes
460,1.39E+01,11:00,Yes
461,1.35E+01,11:00,Yes
462,7.47E+01,11:00,Yes
463,4.45E+01,11:00,Yes
464,2.51E+01,11:00,Yes
465,4.74E+01,11:00,Yes
466,2.09E+01,11:00,Yes
467,2.27E+01,11:00,Yes
468,1.42E+01,11:00,Yes
469,1.51E+01,11:00,Yes
470,3.08E+01,11:00,Yes
471,3.20E+01,11:00,Yes
472,4.16E+01,11:00,Yes
473,4.96E+01,11:00,Yes
474,6.49E-01,11:00,Yes
475,1.63E+01,11:00,Yes
476,4.16E+01,11:00,Yes
477,1.90E+01,11:00,Yes
478,8.42E+00,11:00,Yes
479,1.17E+01,11:00,Yes
480,4.08E+00,11:00,Yes
481,1.54E+01,11:00,Yes
482,1.06E+01,11:00,Yes
483,1.30E+01,11:00,Yes
484,2.28E+01,11:00,Yes
485,4.52E+01,11:00,Yes
486,3.62E+01,11:00,Yes
487,5.22E+01,11:00,Yes
488,1.04E+01,11:00,Yes
489,7.85E+01,11:00,Yes
490,2.27E+01,11:00,Yes
491,1.36E+01,11:00,Yes
492,2.39E+01,11:00,Yes
493,1.53E+01,11:00,Yes
494,5.69E+01,11:00,Yes
495,2.20E+01,11:00,Yes
496,2.94E+01,11:00,Yes
497,2.87E+01,11:00,Yes
498,8.13E+00,11:00,Yes
499,5.73E+01,11:00,Yes
500,2.34E+01,11:00,Yes
501,1.29E+01,11:00,Yes
502,1.60E+01,11:00,Yes
503,9.29E+00,11:00,Yes
504,5.19E+01,11:00,Yes
505,5.33E+01,11:00,Yes
506,6.44E+00,11:00,Yes
507,2.53E+01,11:00,Yes
508,1.78E+01,11:00,Yes
509,1.15E+01,11:00,Yes
510,3.75E+01,11:00,Yes
511,8.19E+01,11:00,Yes
512,1.52E+01,11:00,Yes
513,4.91E+00,11:00,Yes
514,9.08E+00,11:00,Yes
515,1.50E+01,11:00,Yes
516,3.08E+01,11:00,Yes
517,2.57E+01,11:00,Yes
518,1.35E+01,11:00,Yes
519,9.36E+00,11:00,Yes
520,1.15E+01,11:00,Yes
521,8.35E+01,11:00,Yes
522,1.58E+02,11:00,Yes
523,4.83E+01,11:00,Yes
524,4.16E+01,11:00,Yes
525,2.00E+01,11:00,Yes
526,2.20E+01,11:00,Yes
527,6.41E+01,11:00,Yes
528,3.33E+01,11:00,Yes
529,4.60E+01,11:00,Yes
530,2.06E+01,11:00,Yes
531,1.62E+01,11:00,Yes
532,7.53E+00,11:00,Yes
533,5.13E+01,11:00,Yes
534,4.89E+01,11:00,Yes
535,1.45E+01,11:00,Yes
536,1.20E+01,11:00,Yes
537,1.32E+01,11:00,Yes
538,2.84E+01,11:00,Yes
539,7.92E+00,11:00,Yes
540,2.68E+01,11:00,Yes
541,3.82E+01,11:00,Yes
542,2.67E+01,11:00,Yes
543,1.77E+01,11:00,Yes
544,3.45E+01,11:00,Yes
545,2.07E+01,11:00,Yes
546,3.63E+01,11:00,Yes
547,5.52E+01,11:00,Yes
548,2.22E+01,11:00,Yes
549,2.11E+01,11:00,Yes
550,3.95E+01,11:00,Yes
551,1.47E+01,11:00,Yes
552,1.17E+01,11:00,Yes
553,1.52E+01,11:00,Yes
554,3.49E+01,11:00,Yes
555,7.10E+00,11:00,Yes
556,1.36E+01,11:00,Yes
557,4.15E+01,11:00,Yes
558,1.12E+01,11:00,Yes
559,3.16E+01,11:00,Yes
560,3.47E+01,11:00,Yes
561,5.65E+01,11:00,Yes
562,2.21E+01,11:00,Yes
563,1.99E+01,11:00,Yes
564,4.20E+01,11:00,Yes
565,9.93E+00,11:00,Yes
566,1.03E+01,11:00,Yes
567,1.88E+01,11:00,Yes
568,7.64E+00,11:00,Yes
569,2.70E+01,11:00,Yes
570,1.82E+01,11:00,Yes
571,1.68E+01,11:00,Yes
572,1.80E+01,11:00,Yes
573,6.41E+00,11:00,Yes
574,4.95E+01,11:00,Yes
575,4.42E+01,11:00,Yes
576,3.28E+01,11:00,Yes
577,1.35E+01,11:00,Yes
578,1.02E+01,11:00,Yes
579,8.89E+00,11:00,Yes
580,8.48E+00,11:00,Yes
581,1.10E+01,11:00,Yes
582,1.25E+01,11:00,Yes
583,2.02E+01,11:00,Yes
584,1.88E+01,11:00,Yes
585,5.74E+00,11:00,Yes
586,2.17E+01,11:00,Yes
587,5.08E+01,11:00,Yes
588,6.85E+00,11:00,Yes
589,1.99E+01,11:00,Yes
590,4.53E+01,11:00,Yes
591,1.90E+01,11:00,Yes
592,1.23E+01,11:00,Yes
593,6.06E+01,11:00,Yes
594,9.04E+00,11:00,Yes
595,1.27E+01,11:00,Yes
596,1.53E+01,11:00,Yes
597,4.35E+01,11:00,Yes
598,8.77E+00,11:00,Yes
599,1.89E+01,11:00,Yes
600,1.15E+01,11:00,Yes
601,1.43E+01,11:00,Yes
602,1.44E+02,11:00,Yes
603,3.88E+01,11:00,Yes
604,1.78E+01,11:00,Yes
605,1.46E+01,11:00,Yes
606,7.22E+01,11:00,Yes
607,8.16E+01,11:00,Yes
608,5.77E+01,11:00,Yes
609,1.69E+01,11:00,Yes
610,8.82E+00,11:00,Yes
611,3.11E+01,11:00,Yes
612,2.90E+01,11:00,Yes
613,1.22E+01,11:00,Yes
614,3.92E+01,11:00,Yes
615,1.00E+01,11:00,Yes
616,7.48E+00,11:00,Yes
617,1.56E+01,11:00,Yes
618,1.55E+01,11:00,Yes
619,1.33E+01,11:00,Yes
620,7.84E+00,11:00,Yes
621,1.70E+01,11:00,Yes
622,2.17E+01,11:00,Yes
623,1.82E+01,11:00,Yes
624,1.60E+01,11:00,Yes
625,9.20E+00,11:00,Yes
626,1.55E+01,11:00,Yes
627,2.83E+01,11:00,Yes
628,4.09E+01,11:00,Yes
629,1.10E+01,11:00,Yes
630,3.24E+01,11:00,Yes
631,2.60E+01,11:00,Yes
632,1.95E+01,11:00,Yes
633,7.59E+00,11:00,Yes
634,2.40E+01,11:00,Yes
635,3.10E+01,11:00,Yes
636,5.38E+00,11:00,Yes
637,7.83E+00,11:00,Yes
638,2.20E+01,11:00,Yes
639,2.94E+01,11:00,Yes
640,2.99E+01,11:00,Yes
641,1.92E+01,11:00,Yes
642,2.94E+01,11:00,Yes
643,2.61E+01,11:00,Yes
644,3.96E+01,11:00,Yes
645,2.01E+01,11:00,Yes
646,1.26E+00,11:00,Yes
647,1.30E+00,11:00,Yes
648,1.73E+01,11:00,Yes
649,1.37E+01,11:00,Yes
650,1.37E+01,11:00,Yes
651,1.45E+01,11:00,Yes
652,2.36E+01,11:00,Yes
653,3.47E+01,11:00,Yes
654,1.89E+01,11:00,Yes
655,3.21E+01,11:00,Yes
656,2.95E+01,11:00,Yes
657,1.44E+01,11:00,Yes
658,3.13E+01,11:00,Yes
659,2.09E+01,11:00,Yes
660,2.01E+01,11:00,Yes
661,2.24E+01,11:00,Yes
662,1.78E+01,11:00,Yes
663,3.39E+01,11:00,Yes
664,4.41E+01,11:00,Yes
665,1.59E+01,11:00,Yes
666,4.29E+01,11:00,Yes
667,2.15E+01,11:00,Yes
668,2.11E+01,11:00,Yes
669,1.85E+01,11:00,Yes
670,1.54E+01,11:00,Yes
671,2.28E+01,11:00,Yes
672,9.04E+00,11:00,Yes
673,5.91E+00,11:00,Yes
674,5.66E+01,11:00,Yes
675,2.08E+01,11:00,Yes
676,2.42E+01,11:00,Yes
677,1.25E+01,11:00,Yes
678,1.32E+01,11:00,Yes
679,2.28E+01,11:00,Yes
680,5.59E+01,11:00,Yes
681,1.90E+01,11:00,Yes
682,1.87E+01,11:00,Yes
683,1.27E+01,11:00,Yes
684,4.93E+01,11:00,Yes
685,3.00E+01,11:00,Yes
686,1.43E+01,11:00,Yes
687,9.48E+00,11:00,Yes
688,2.02E+01,11:00,Yes
689,3.33E+01,11:00,Yes
690,1.57E+01,11:00,Yes
691,1.35E+01,11:00,Yes
692,5.67E+00,11:00,Yes
693,6.89E+00,11:00,Yes
694,1.56E+01,11:00,Yes
695,1.21E+01,11:00,Yes
696,7.19E+00,11:00,Yes
697,1.80E+01,11:00,Yes
698,6.61E+01,11:00,Yes
699,2.02E+01,11:00,Yes
700,1.92E+01,11:00,Yes
701,5.65E+01,11:00,Yes
702,7.44E+00,11:00,Yes
703,5.50E+00,11:00,Yes
704,2.08E+01,11:00,Yes
705,3.67E+01,11:00,Yes
706,1.95E+01,11:00,Yes
707,1.04E+01,11:00,Yes
708,1.65E+01,11:00,Yes
709,3.35E+01,11:00,Yes
710,4.78E+01,11:00,Yes
711,1.49E+01,11:00,Yes
712,7.49E+00,11:00,Yes
713,2.51E+01,11:00,Yes
714,2.86E+01,11:00,Yes
715,7.10E+01,11:00,Yes
716,6.84E+00,11:00,Yes
717,5.38E+01,11:00,Yes
718,1.06E+02,11:00,Yes
719,1.16E+01,11:00,Yes
720,1.83E+01,11:00,Yes
721,1.25E+01,11:00,Yes
722,7.24E+00,11:00,Yes
723,2.97E+01,11:00,Yes
724,1.06E+01,11:00,Yes
725,3.02E+01,11:00,Yes
726,2.12E+01,11:00,Yes
727,1.41E+01,11:00,Yes
728,4.49E+01,11:00,Yes
729,3.99E+01,11:00,Yes
730,1.35E+01,11:00,Yes
731,8.91E+00,11:00,Yes
732,1.59E+01,11:00,Yes
733,3.82E+01,11:00,Yes
734,3.22E+01,11:00,Yes
735,2.18E+01,11:00,Yes
736,2.97E+01,11:00,Yes
737,3.99E+01,11:00,Yes
738,3.46E+01,11:00,Yes
739,1.31E+01,11:00,Yes
740,7.95E+01,11:00,Yes
741,1.93E+01,11:00,Yes
742,1.25E+01,11:00,Yes
743,2.01E+01,11:00,Yes
744,2.84E+01,11:00,Yes
745,1.18E+01,11:00,Yes
746,1.71E+01,11:00,Yes
747,1.30E+01,11:00,Yes
748,1.02E+01,11:00,Yes
749,1.76E+01,11:00,Yes
750,1.25E+01,11:00,Yes
751,4.06E+01,11:00,Yes
752,3.82E+01,11:00,Yes
753,1.21E+01,11:00,Yes
754,1.67E+01,11:00,Yes
755,6.08E+00,11:00,Yes
756,5.19E+01,11:00,Yes
757,1.05E+01,11:00,Yes
758,3.46E+00,11:00,Yes
759,3.00E+00,11:00,Yes
760,9.56E+00,11:00,Yes
761,1.37E+01,11:00,Yes
762,1.46E+01,11:00,Yes
763,1.25E+01,11:00,Yes
764,2.40E+01,11:00,Yes
765,2.18E+01,11:00,Yes
766,2.03E+01,11:00,Yes
767,1.22E+01,11:00,Yes
768,2.69E+01,11:00,Yes
769,1.52E+01,11:00,Yes
770,9.05E+01,11:00,Yes
771,4.81E+01,11:00,Yes
772,1.48E+01,11:00,Yes
773,4.30E+01,11:00,Yes
774,1.36E+01,11:00,Yes
775,1.66E+01,11:00,Yes
776,9.51E+00,11:00,Yes
777,1.12E+01,11:00,Yes
778,2.39E+01,11:00,Yes
779,6.13E+00,11:00,Yes
780,8.74E+00,11:00,Yes
781,4.96E+00,11:00,Yes
782,2.73E+01,11:00,Yes
783,1.64E+01,11:00,Yes
784,2.69E+01,11:00,Yes
785,2.52E+01,11:00,Yes
786,1.94E+01,11:00,Yes
787,1.83E+01,11:00,Yes
788,2.32E+01,11:00,Yes
789,1.06E+01,11:00,Yes
790,4.18E+01,11:00,Yes
791,2.43E+01,11:00,Yes
792,1.20E+01,11:00,Yes
793,4.84E+01,11:00,Yes
794,1.38E+01,11:00,Yes
795,1.93E+01,11:00,Yes
796,1.12E+01,11:00,Yes
797,3.28E+01,11:00,Yes
798,7.70E+00,11:00,Yes
799,2.12E+01,11:00,Yes
800,1.52E+01,11:00,Yes
801,3.33E+01,11:00,Yes
802,2.51E+01,11:00,Yes
803,2.87E+01,11:00,Yes
804,1.00E+01,11:00,Yes
805,1.75E+01,11:00,Yes
806,2.06E+01,11:00,Yes
807,2.86E+01,11:00,Yes
808,1.24E+01,11:00,Yes
809,8.11E+00,11:00,Yes
810,4.47E+01,11:00,Yes
811,3.74E+01,11:00,Yes
812,1.40E+01,11:00,Yes
813,1.12E+01,11:00,Yes
814,2.84E+01,11:00,Yes
815,8.51E+00,11:00,Yes
816,1.29E+01,11:00,Yes
817,1.10E+01,11:00,Yes
818,1.01E+01,11:00,Yes
819,1.05E+01,11:00,Yes
820,2.34E+01,11:00,Yes
821,2.26E+01,11:00,Yes
822,9.84E+00,11:00,Yes
